,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
167,168,Adrian Grbić,at AUT,"FW,MF",Vitesse,24,1996,8.4,5,4,2,3,0,1,7,14.3,6,8,2,6,4,9,8,0,Matches
168,169,Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,2.7,13,10,7,4,2,7,8,87.5,1,5,1,4,1,14,4,0,Matches
169,170,Maxim Gullit,nl NED,DF,Cambuur,20,2001,1.3,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,8,0,Matches
170,171,Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,15.0,28,19,11,15,2,9,33,27.3,24,22,1,21,10,38,9,1,Matches
171,172,Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,18.4,28,20,16,9,3,14,26,53.8,12,28,16,12,31,59,93,0,Matches
172,173,Erick Gutiérrez,mx MEX,"MF,DF",PSV Eindhoven,26,1995,19.3,50,31,20,22,8,26,48,54.2,22,22,6,16,37,87,24,0,Matches
173,174,Albert Guðmundsson,is ISL,FW,AZ Alkmaar,24,1997,12.1,12,3,4,4,4,9,25,36.0,16,9,0,9,5,17,11,0,Matches
174,175,Warner Hahn,sr SUR,GK,Go Ahead Eag,29,1992,19.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,7,3,Matches
175,176,Tomáš Hájek,cz CZE,DF,Vitesse,29,1991,10.1,26,15,17,9,0,12,24,50.0,12,13,6,7,13,39,45,0,Matches
176,177,Rami Al Hajj,se SWE,"MF,FW",Heerenveen,19,2001,5.2,11,3,8,1,2,5,13,38.5,8,8,2,6,3,14,3,0,Matches
177,178,Tibor Halilović,hr CRO,"MF,FW",Heerenveen,26,1995,28.7,35,19,16,10,9,13,33,39.4,20,22,4,18,19,54,16,0,Matches
178,179,Denzel Hall,nl NED,DF,Feyenoord,20,2001,0.6,3,2,2,1,0,3,3,100.0,0,2,1,1,0,3,1,0,Matches
179,180,Sébastien Haller,ci CIV,FW,Ajax,27,1994,28.5,19,7,1,9,9,4,17,23.5,13,19,2,17,2,21,21,0,Matches
180,181,Mohamed El Hankouri,nl NED,"MF,DF",Groningen,24,1997,25.8,30,17,13,12,5,10,29,34.5,19,25,3,22,18,48,24,2,Matches
181,182,Emil Hansson,se SWE,"FW,MF",Fortuna Sittard,23,1998,7.2,10,4,7,1,2,6,20,30.0,14,2,1,1,1,11,5,0,Matches
182,183,Emil Hansson,se SWE,"MF,FW",Heracles Almelo,23,1998,6.3,11,4,7,4,0,7,17,41.2,10,5,0,5,0,11,1,0,Matches
183,184,Ridgeciano Haps,sr SUR,FW,Feyenoord,28,1993,0.2,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
184,185,Abdou Harroui,nl NED,MF,Sparta R'dam,23,1998,1.0,5,3,2,2,1,3,5,60.0,2,1,0,1,0,5,0,0,Matches
185,186,Pantelis Hatzidiakos,gr GRE,DF,AZ Alkmaar,24,1997,23.4,24,11,16,8,0,13,26,50.0,13,13,9,4,22,46,55,0,Matches
186,187,Thom Haye,nl NED,MF,Heerenveen,26,1995,13.6,49,32,20,26,3,24,48,50.0,24,18,3,15,14,63,27,0,Matches
187,188,Freek Heerkens,nl NED,"DF,MF",Willem II,31,1989,17.8,22,11,8,12,2,12,16,75.0,4,25,19,6,20,42,72,1,Matches
188,189,Ogechika Heil,de GER,"FW,MF",Go Ahead Eag,20,2000,7.9,12,10,3,6,3,8,15,53.3,7,13,2,11,6,18,4,0,Matches
189,190,Ramon Hendriks,nl NED,DF,Feyenoord,20,2001,2.7,3,2,3,0,0,3,4,75.0,1,2,2,0,2,5,8,0,Matches
190,191,Sam Hendriks,nl NED,"FW,MF",Cambuur,26,1995,1.4,0,0,0,0,0,0,0,,0,3,0,3,0,0,2,0,Matches
191,192,Jorrit Hendrix,nl NED,MF,Feyenoord,26,1995,3.5,8,5,2,4,2,4,10,40.0,6,3,1,2,5,13,7,0,Matches
192,193,Michaël Heylen,be BEL,DF,Sparta R'dam,27,1994,9.9,20,8,16,3,1,13,21,61.9,8,16,7,9,15,35,30,2,Matches
193,194,Mees Hilgers,nl NED,DF,Twente,20,2001,20.2,56,45,39,13,4,37,56,66.1,19,28,17,11,27,83,62,0,Matches
194,195,Bart van Hintum,nl NED,DF,Groningen,34,1987,24.4,40,28,25,9,6,18,43,41.9,25,35,17,18,49,89,82,0,Matches
195,196,Mees Hoedemakers,nl NED,MF,Cambuur,23,1998,26.3,67,39,35,27,5,26,67,38.8,41,40,15,25,46,113,57,1,Matches
196,197,Justin Hoogma,nl NED,"DF,MF",Heracles Almelo,23,1998,8.5,10,6,8,2,0,6,12,50.0,6,15,7,8,6,16,25,0,Matches
197,198,Sydney van Hooijdonk,nl NED,FW,Heerenveen,21,2000,11.1,3,1,0,2,1,2,5,40.0,3,2,0,2,4,7,8,0,Matches
198,199,Jizz Hornkamp,nl NED,FW,Willem II,23,1998,11.9,15,10,1,9,5,5,11,45.5,6,8,1,7,3,18,13,0,Matches
199,200,Jeroen Houwen,nl NED,GK,Vitesse,25,1996,14.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,Matches
200,201,Dean Huiberts,nl NED,MF,Zwolle,21,2000,12.8,39,20,14,21,4,14,41,34.1,27,17,2,15,18,57,8,0,Matches
201,202,Daan Huisman,nl NED,"MF,FW",Vitesse,19,2002,9.9,16,10,7,8,1,10,23,43.5,13,12,1,11,5,21,14,0,Matches
202,203,Melih Ibrahimoglu,tr TUR,MF,Heracles Almelo,21,2000,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
203,204,Jay Idzes,nl NED,"DF,MF",Go Ahead Eag,21,2000,16.9,15,8,11,4,0,6,16,37.5,10,17,8,9,33,48,75,0,Matches
204,205,Luka Ilić,rs SRB,"MF,FW",Twente,22,1999,2.6,2,0,0,2,0,2,5,40.0,3,4,1,3,2,4,3,0,Matches
205,206,Daleho Irandust,se SWE,"MF,FW",Groningen,23,1998,10.8,16,12,3,8,5,9,26,34.6,17,9,0,9,4,20,2,1,Matches
206,207,Jamie Jacobs,nl NED,MF,Cambuur,23,1997,21.2,63,35,25,28,10,25,62,40.3,37,35,8,27,21,84,31,0,Matches
207,208,Alireza Jahanbakhsh,ir IRN,FW,Feyenoord,27,1993,17.3,40,21,16,12,12,19,42,45.2,23,16,3,13,11,51,7,0,Matches
208,209,Laurent Jans,lu LUX,"DF,MF",Sparta R'dam,28,1992,8.6,14,9,7,5,2,8,12,66.7,4,12,3,9,11,25,27,0,Matches
209,210,Roel Janssen,nl NED,DF,Fortuna Sittard,31,1990,14.4,28,17,19,8,1,17,29,58.6,12,29,17,12,33,61,68,1,Matches
210,211,Willem Janssen,nl NED,DF,Utrecht,35,1986,21.5,21,13,12,8,1,15,22,68.2,7,31,25,6,37,58,72,3,Matches
211,212,Victor Jensen,dk DEN,MF,Ajax,21,2000,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
212,213,Ryan Johansson,ie IRL,"MF,DF",Fortuna Sittard,20,2001,2.3,4,3,1,2,1,2,5,40.0,3,4,2,2,1,5,5,0,Matches
213,214,Miliano Jonathans,nl NED,FW,Vitesse,17,2004,0.1,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,Matches
214,215,Siem de Jong,nl NED,"FW,MF",Heerenveen,32,1989,15.4,22,14,6,12,4,4,13,30.8,9,18,4,14,6,28,22,0,Matches
215,216,Patrick Joosten,nl NED,FW,Cambuur,25,1996,10.7,16,10,8,4,4,7,20,35.0,13,14,0,14,2,18,7,0,Matches
216,217,Patrick Joosten,nl NED,"MF,FW",Groningen,25,1996,3.7,3,1,0,2,1,1,2,50.0,1,5,0,5,1,4,3,0,Matches
217,218,Mauro Júnior,br BRA,DF,PSV Eindhoven,22,1999,23.5,63,47,37,19,7,39,76,51.3,37,26,9,17,30,93,47,0,Matches
218,219,Daniël van Kaam,nl NED,"MF,DF",Groningen,21,2000,5.5,8,6,3,5,0,5,11,45.5,6,8,1,7,3,11,11,0,Matches
219,220,Elton Kabangu,cd COD,FW,Willem II,23,1998,10.5,21,14,5,11,5,7,19,36.8,12,17,1,16,3,24,5,0,Matches
220,221,Rami Kaib,tn TUN,DF,Heerenveen,24,1997,20.6,32,19,19,10,3,19,40,47.5,21,19,7,12,18,50,46,1,Matches
221,222,Yahya Kalley,se SWE,"DF,MF",Groningen,20,2001,1.9,5,4,4,0,1,3,8,37.5,5,1,0,1,3,8,4,0,Matches
222,223,Issa Kallon,sl SLE,"FW,MF",Cambuur,25,1996,29.7,29,16,15,7,7,14,34,41.2,20,32,0,32,8,37,19,1,Matches
223,224,Anargyros Kampetsis,gr GRE,"FW,MF",Willem II,22,1999,3.6,4,3,4,0,0,0,6,0.0,6,7,0,7,0,4,1,0,Matches
224,225,Joeri de Kamps,nl NED,MF,Sparta R'dam,29,1992,13.1,63,41,32,27,4,32,66,48.5,34,16,3,13,19,82,16,0,Matches
225,226,Jesper Karlsson,se SWE,FW,AZ Alkmaar,23,1998,32.3,27,17,7,10,10,15,44,34.1,29,16,2,14,11,38,10,0,Matches
226,227,Souffian El Karouani,ma MAR,DF,NEC Nijmegen,20,2000,28.4,61,38,40,18,3,34,57,59.6,23,31,9,22,28,89,80,0,Matches
227,228,Neraysho Kasanwirjo,nl NED,"DF,MF",Groningen,19,2002,30.3,66,44,43,20,3,43,65,66.2,22,39,20,19,52,118,76,2,Matches
228,229,Gervane Kastaneer,cw CUW,"FW,MF",Zwolle,25,1996,17.3,28,13,7,12,9,5,13,38.5,8,27,3,24,5,33,20,0,Matches
229,230,Fabian de Keijzer,nl NED,GK,Utrecht,21,2000,13.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,Matches
230,231,Gyrano Kerk,nl NED,FW,Utrecht,25,1995,2.0,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,0,0,Matches
231,232,Sam Kersten,nl NED,DF,Zwolle,23,1998,12.7,17,8,10,7,0,8,11,72.7,3,7,5,2,23,40,54,0,Matches
232,233,Abdenasser El Khayati,nl NED,"MF,FW",Willem II,32,1989,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
233,234,Orestis Kiomourtzoglou,de GER,MF,Heracles Almelo,23,1998,20.9,61,39,29,31,1,21,50,42.0,29,46,14,32,33,94,44,0,Matches
234,235,Tamás Kiss,hu HUN,"MF,FW",Cambuur,20,2000,3.0,9,6,2,5,2,6,15,40.0,9,7,0,7,6,15,0,0,Matches
235,236,Davy Klaassen,nl NED,MF,Ajax,28,1993,20.0,28,17,10,9,9,9,28,32.1,19,14,2,12,14,42,12,0,Matches
236,237,Ruben Kluivert,nl NED,DF,Utrecht,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
237,238,Mats Knoester,nl NED,DF,Heracles Almelo,22,1998,29.6,45,28,30,11,4,19,30,63.3,11,39,22,17,57,102,113,1,Matches
238,239,Mats Köhlert,de GER,"FW,DF",Willem II,23,1998,27.5,48,30,22,21,5,24,64,37.5,40,21,4,17,26,74,24,0,Matches
239,240,Derrick Köhn,de GER,DF,Willem II,22,1999,28.1,43,32,31,11,1,17,26,65.4,9,41,12,29,29,72,74,1,Matches
240,241,Orkun Kökçü,tr TUR,MF,Feyenoord,20,2000,29.2,42,28,11,23,8,21,45,46.7,24,29,5,24,15,57,9,3,Matches
241,242,Rodney Kongolo,nl NED,MF,Heerenveen,23,1998,6.9,17,11,10,4,3,9,19,47.4,10,8,3,5,8,25,9,0,Matches
242,243,Ryan Koolwijk,sr SUR,MF,Zwolle,35,1985,1.9,10,6,6,4,0,6,11,54.5,5,6,2,4,1,11,4,1,Matches
243,244,Peer Koopmeiners,nl NED,MF,AZ Alkmaar,21,2000,0.8,1,0,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0,Matches
244,245,Teun Koopmeiners,nl NED,MF,AZ Alkmaar,23,1998,1.3,3,2,2,1,0,2,4,50.0,2,0,0,0,2,5,2,0,Matches
245,246,Joris Kramer,nl NED,DF,Go Ahead Eag,24,1996,24.4,47,28,37,10,0,30,44,68.2,14,47,31,16,55,102,130,2,Matches
246,247,Michiel Kramer,nl NED,FW,RKC Waalwijk,32,1988,25.2,11,3,4,4,3,2,17,11.8,15,16,3,13,4,15,41,0,Matches
247,248,Filip Krastev,bg BUL,MF,Cambuur,19,2001,0.4,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,0,0,Matches
248,249,Roy Kuijpers,nl NED,"FW,MF",RKC Waalwijk,21,2000,2.4,3,1,1,1,1,1,1,100.0,0,6,0,6,0,3,2,0,Matches
249,250,Bas Kuipers,nl NED,DF,Go Ahead Eag,26,1994,28.0,37,14,23,11,3,17,37,45.9,20,29,16,13,47,84,68,3,Matches
250,251,Luca de la Torre,us USA,MF,Heracles Almelo,23,1998,30.8,58,26,21,30,7,19,44,43.2,25,36,13,23,16,74,17,1,Matches
251,252,Zakaria Labyad,ma MAR,MF,Ajax,28,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
252,253,Samir Lagsir,nl NED,"FW,MF",Zwolle,18,2003,1.0,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,1,0,Matches
253,254,Toshio Lake,nl NED,MF,Fortuna Sittard,20,2001,2.7,,1,,,,,,,,,,,1,,,,Matches
254,255,Kostas Lamprou,gr GRE,GK,Zwolle,29,1991,34.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,10,5,Matches
255,256,Chardi Landu,nl NED,"FW,MF",Zwolle,21,2000,5.0,7,3,2,4,1,1,6,16.7,5,3,0,3,4,11,2,0,Matches
256,257,Nikolai Laursen,dk DEN,"FW,MF",Heracles Almelo,23,1998,20.6,34,27,16,14,4,7,20,35.0,13,26,1,25,8,42,25,0,Matches
257,258,Richy Ledezma,us USA,"MF,FW",PSV Eindhoven,20,2000,0.4,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
258,259,Benjamin van Leer,nl NED,GK,Sparta R'dam,29,1992,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
259,260,Michael de Leeuw,nl NED,"FW,MF",Groningen,34,1986,22.6,31,19,12,9,10,7,25,28.0,18,23,6,17,15,46,19,0,Matches
260,261,Peter Leeuwenburgh,nl NED,GK,Groningen,27,1994,34.0,2,1,2,0,0,2,4,50.0,2,0,0,0,2,4,18,6,Matches
261,262,Mateo Leš,hr CRO,DF,Heracles Almelo,21,2000,0.5,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,1,Matches
262,263,Timo Letschert,nl NED,DF,AZ Alkmaar,28,1993,3.2,5,3,4,1,0,1,2,50.0,1,2,2,0,3,8,8,1,Matches
263,264,Isac Lidberg,se SWE,FW,Go Ahead Eag,22,1998,22.0,11,6,1,4,6,6,13,46.2,7,15,1,14,6,17,15,0,Matches
264,265,Dimitris Limnios,gr GRE,FW,Twente,23,1998,24.2,26,13,6,10,10,15,33,45.5,18,13,2,11,11,37,11,0,Matches
265,266,Bryan Linssen,nl NED,FW,Feyenoord,30,1990,24.0,23,13,0,15,8,7,29,24.1,22,11,0,11,10,33,9,0,Matches
266,267,Evert Linthorst,nl NED,MF,Go Ahead Eag,21,2000,0.5,3,2,1,1,1,1,1,100.0,0,0,0,0,0,3,1,0,Matches
267,268,Pol Llonch,es ESP,MF,Willem II,28,1992,21.1,90,48,40,40,10,34,84,40.5,50,42,8,34,33,123,23,0,Matches
268,269,Nigel Lonwijk,nl NED,DF,Fortuna Sittard,18,2002,9.9,21,13,13,8,0,11,15,73.3,4,22,9,13,19,40,56,3,Matches
269,270,Boyd Lucassen,nl NED,"DF,MF",Go Ahead Eag,23,1998,23.5,60,38,33,21,6,40,78,51.3,38,37,16,21,42,102,76,0,Matches
270,271,Kilian Ludewig,de GER,"FW,DF",Willem II,21,2000,0.6,3,2,1,2,0,2,3,66.7,1,4,0,4,1,4,2,0,Matches
271,272,Kasper Lunding,dk DEN,MF,Heracles Almelo,22,1999,1.8,7,3,4,3,0,2,3,66.7,1,5,0,5,1,8,0,0,Matches
272,273,Ramon Lundqvist,se SWE,FW,Groningen,24,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
273,274,Thierry Lutonda,be BEL,DF,RKC Waalwijk,20,2000,4.2,14,10,11,1,2,6,13,46.2,7,6,3,3,8,22,10,0,Matches
274,275,Issam El Maach,ma MAR,GK,RKC Waalwijk,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
275,276,Calvin Mac-Intosch,sr SUR,DF,Cambuur,31,1989,27.7,40,19,30,9,1,22,43,51.2,21,39,26,13,24,64,103,1,Matches
276,277,Eros Maddy,nl NED,FW,Utrecht,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
277,278,Achraf Madi,nl NED,DF,Sparta R'dam,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
278,279,Nicolas Madsen,dk DEN,MF,Heerenveen,21,2000,18.6,25,14,18,5,2,14,28,50.0,14,27,9,18,14,39,42,1,Matches
279,280,Chukwunonso Madueke,eng ENG,FW,PSV Eindhoven,19,2002,9.1,15,10,2,11,2,6,15,40.0,9,7,0,7,5,20,0,0,Matches
280,281,Naoki Maeda,jp JPN,MF,Utrecht,26,1994,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
281,282,Adam Maher,nl NED,MF,Utrecht,28,1993,30.6,84,54,35,40,9,34,78,43.6,44,29,7,22,57,141,82,0,Matches
282,283,Mimoun Mahi,ma MAR,"FW,MF",Utrecht,27,1994,9.7,13,9,3,5,5,5,18,27.8,13,16,0,16,5,18,1,0,Matches
283,284,Tyrell Malacia,nl NED,DF,Feyenoord,21,1999,31.5,86,57,46,31,9,43,73,58.9,30,30,5,25,36,122,43,0,Matches
284,285,Mohamed Mallahi,nl NED,"FW,DF",Utrecht,21,2000,0.5,2,1,0,1,1,0,2,0.0,2,0,0,0,1,3,0,0,Matches
285,286,Million Manhoef,nl NED,"DF,FW",Vitesse,19,2002,8.4,17,9,8,9,0,3,10,30.0,7,11,0,11,7,24,5,0,Matches
286,287,Ofir Marciano,il ISR,GK,Feyenoord,31,1989,12.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,2,Matches
287,288,Iván Márquez,es ESP,DF,NEC Nijmegen,27,1994,29.0,34,19,27,7,0,18,36,50.0,18,41,29,12,47,81,157,2,Matches
288,289,Cuco Martina,cw CUW,DF,Go Ahead Eag,31,1989,8.4,11,8,9,2,0,4,11,36.4,7,11,2,9,19,30,35,0,Matches
289,290,Lisandro Martínez,ar ARG,DF,Ajax,23,1998,21.2,48,29,28,20,0,27,35,77.1,8,23,11,12,46,94,68,0,Matches
290,291,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,29,1992,30.8,31,17,14,15,2,11,18,61.1,7,16,12,4,28,59,98,1,Matches
291,292,Giannis Masouras,gr GRE,"DF,MF",Sparta R'dam,24,1996,9.3,21,10,10,5,6,11,16,68.8,5,19,3,16,16,37,26,0,Matches
292,293,Magnus Mattsson,dk DEN,"FW,MF",NEC Nijmegen,22,1999,19.3,31,22,14,14,3,13,46,28.3,33,25,2,23,17,48,15,1,Matches
293,294,Azor Matusiwa,nl NED,MF,Groningen,23,1998,3.0,10,7,3,4,3,6,7,85.7,1,7,1,6,7,17,4,0,Matches
294,295,Emmanuel Matuta,be BEL,"MF,FW",Groningen,19,2002,1.1,2,2,1,0,1,0,1,0.0,1,5,1,4,2,4,2,0,Matches
295,296,Robin Maulun,fr FRA,MF,Cambuur,24,1996,29.5,32,16,12,18,2,18,31,58.1,13,14,2,12,13,45,13,0,Matches
296,297,Philipp Max,de GER,DF,PSV Eindhoven,27,1993,20.0,44,29,18,17,9,31,59,52.5,28,11,1,10,19,63,21,0,Matches
297,298,Noussair Mazraoui,ma MAR,DF,Ajax,23,1997,21.7,47,33,25,13,9,18,33,54.5,15,29,1,28,19,66,44,0,Matches
298,299,Elikia Mbinga,nl NED,"MF,FW",Zwolle,20,2001,1.2,5,2,4,0,1,3,5,60.0,2,0,0,0,1,6,0,0,Matches
299,300,Jason Meerstadt,nl NED,MF,Sparta R'dam,20,2001,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
300,301,Ringo Meerveld,nl NED,MF,Willem II,20,2000,6.0,10,7,2,7,1,3,10,30.0,7,8,1,7,3,13,4,0,Matches
301,302,Bjorn Meijer,nl NED,"DF,MF",Groningen,18,2003,17.6,36,22,19,14,3,20,35,57.1,15,27,7,20,28,64,40,0,Matches
302,303,Aaron Meijers,nl NED,DF,Sparta R'dam,33,1987,8.2,21,15,12,6,3,12,21,57.1,9,7,1,6,4,25,31,0,Matches
303,304,Rick Meijssen,nl NED,DF,Utrecht,19,2002,0.1,4,3,4,0,0,2,2,100.0,0,0,0,0,0,4,0,0,Matches
304,305,Queensy Menig,nl NED,FW,Twente,25,1995,3.0,2,0,1,1,0,1,5,20.0,4,2,0,2,0,2,1,0,Matches
305,306,Ahmed El Messaoudi,ma MAR,"FW,MF",Groningen,25,1995,1.9,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,2,0,Matches
306,307,Melle Meulensteen,nl NED,DF,RKC Waalwijk,22,1999,32.0,52,30,33,17,2,26,54,48.1,28,48,31,17,58,110,128,0,Matches
307,308,Nikolaos Michelis,gr GRE,DF,Willem II,20,2001,7.2,12,6,10,2,0,6,11,54.5,5,13,9,4,17,29,60,0,Matches
308,309,Fredrik Midtsjø,no NOR,MF,AZ Alkmaar,27,1993,25.5,46,20,9,28,9,26,67,38.8,41,35,4,31,42,88,23,1,Matches
309,310,Sven Mijnans,nl NED,"MF,FW",Sparta R'dam,21,2000,21.0,56,26,23,26,7,29,60,48.3,31,41,6,35,21,77,37,0,Matches
310,311,Virgil Misidjan,nl NED,FW,Twente,28,1993,12.6,20,8,10,5,5,7,31,22.6,24,10,0,10,8,28,0,0,Matches
311,312,Kudus Mohammed,gh GHA,MF,Ajax,20,2000,4.7,10,7,5,3,2,2,6,33.3,4,3,0,3,2,12,1,0,Matches
312,313,Sylian Mokono,nl NED,DF,Utrecht,22,1999,0.2,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0,Matches
313,314,Julian von Moos,ch SUI,"FW,DF",Vitesse,20,2001,1.3,4,4,1,1,2,2,3,66.7,1,0,0,0,0,4,2,0,Matches
314,315,Alex Mortensen,se SWE,FW,Groningen,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
315,316,Xavier Mous,nl NED,GK,Heerenveen,25,1995,15.5,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,8,2,Matches
316,317,Erwin Mulder,nl NED,GK,Heerenveen,32,1989,18.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,6,0,Matches
317,318,Hans Mulder,nl NED,"MF,DF",RKC Waalwijk,34,1987,1.1,2,2,0,2,0,0,1,0.0,1,4,4,0,3,5,3,0,Matches
318,319,Jacob Mulenga,zm ZAM,"FW,MF",Go Ahead Eag,37,1984,2.2,3,2,1,2,0,1,4,25.0,3,1,0,1,0,3,3,0,Matches
319,320,Jeremy van Mullem,nl NED,MF,Sparta R'dam,22,1999,6.4,16,9,8,6,2,9,23,39.1,14,8,1,7,11,27,19,0,Matches
320,321,Anthony Musaba,nl NED,"FW,MF",Heerenveen,20,2000,14.6,14,6,7,4,3,8,24,33.3,16,11,0,11,6,20,1,0,Matches
321,322,Richie Musaba,nl NED,"MF,FW",Fortuna Sittard,20,2000,2.4,2,0,0,1,1,2,3,66.7,1,2,0,2,2,4,3,0,Matches
322,323,Yvon Mvogo,ch SUI,GK,PSV Eindhoven,27,1994,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
323,324,Phillipp Mwene,at AUT,DF,PSV Eindhoven,27,1994,15.7,41,25,22,14,5,18,34,52.9,16,21,4,17,29,70,26,1,Matches
324,325,Yuta Nakayama,jp JPN,DF,Zwolle,24,1997,28.9,55,35,32,18,5,25,47,53.2,22,42,25,17,38,93,84,3,Matches
325,326,Younes Namli,dk DEN,MF,Sparta R'dam,27,1994,9.6,18,10,5,10,3,4,12,33.3,8,7,2,5,3,21,7,0,Matches
326,327,Gerrit Nauber,de GER,DF,Go Ahead Eag,29,1992,24.8,29,18,17,12,0,18,25,72.0,7,34,25,9,32,61,139,1,Matches
327,328,Miquel Nelom,nl NED,DF,Willem II,30,1990,0.9,1,0,0,0,1,0,3,0.0,3,1,1,0,2,3,4,0,Matches
328,329,Reiss Nelson,eng ENG,FW,Feyenoord,21,1999,10.1,26,18,11,10,5,12,20,60.0,8,11,1,10,5,31,4,0,Matches
329,330,David Neres,br BRA,FW,Ajax,24,1997,5.3,10,7,1,5,4,2,3,66.7,1,2,0,2,1,11,0,0,Matches
330,331,Cyril Ngonge,be BEL,"FW,MF",Groningen,21,2000,18.5,19,12,5,5,9,4,24,16.7,20,15,3,12,15,34,10,1,Matches
331,332,Lars Nieuwpoort,nl NED,DF,RKC Waalwijk,26,1994,2.0,6,4,4,1,1,2,4,50.0,2,2,2,0,1,7,6,0,Matches
332,333,Andries Noppert,nl NED,GK,Go Ahead Eag,27,1994,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1,Matches
333,334,Tijjani Noslin,nl NED,"FW,MF",Fortuna Sittard,22,1999,9.1,11,5,3,5,3,3,22,13.6,19,10,2,8,3,14,8,0,Matches
334,335,Ché Nunnely,nl NED,FW,Willem II,22,1999,27.2,22,13,5,15,2,9,29,31.0,20,18,3,15,10,32,2,1,Matches
335,336,Djenahro Nunumete,nl NED,DF,Heerenveen,19,2002,0.3,2,2,1,0,1,0,0,,0,0,0,0,0,2,0,0,Matches
336,337,Benjamin Nygren,se SWE,"FW,MF",Heerenveen,20,2001,5.3,19,12,10,8,1,9,15,60.0,6,5,0,5,2,21,4,0,Matches
337,338,Armando Obispo,nl NED,DF,PSV Eindhoven,22,1999,11.8,12,9,5,6,1,4,7,57.1,3,19,9,10,24,36,45,2,Matches
338,339,Cas Odenthal,nl NED,DF,NEC Nijmegen,20,2000,27.9,33,19,24,9,0,16,28,57.1,12,42,22,20,32,65,118,1,Matches
339,340,Jens Odgaard,dk DEN,"FW,MF",RKC Waalwijk,22,1999,27.4,26,9,4,12,10,7,32,21.9,25,20,3,17,9,35,21,0,Matches
340,341,Eric Oelschlägel,de GER,GK,Utrecht,25,1995,3.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,Matches
341,342,Jonathan Okita,cd COD,"FW,MF",NEC Nijmegen,25,1995,25.7,29,13,12,12,5,10,55,18.2,45,15,1,14,12,41,10,0,Matches
342,343,Maduka Okoye,ng NGA,GK,Sparta R'dam,21,1999,29.3,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,12,3,Matches
343,344,Kwasi Okyere Wriedt,gh GHA,FW,Willem II,27,1994,13.3,10,7,1,6,3,3,6,50.0,3,6,1,5,1,11,15,0,Matches
344,345,Elias Olsson,se SWE,DF,Groningen,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
345,346,André Onana,cm CMR,GK,Ajax,25,1996,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
346,347,Jayden Oosterwolde,nl NED,DF,Twente,20,2001,10.0,23,10,12,8,3,13,24,54.2,11,12,3,9,11,34,24,0,Matches
