,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
394,395,Pablo,br BRA,FW,Famalicão,17,2004,2.0,1,0.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
395,396,Fábio Pacheco,pt POR,MF,Moreirense,33,1988,20.6,22,1.07,14,0,0,1,1,6,1,0.05,1,0,0,0,0,0,Matches
396,397,João Palhinha,pt POR,MF,Sporting CP,26,1995,20.8,37,1.78,21,1,1,5,2,7,5,0.24,4,0,0,1,0,0,Matches
397,398,Mateus Pasinato,br BRA,GK,Moreirense,29,1992,19.0,8,0.42,3,4,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
398,399,Jean Patric,br BRA,"FW,MF",Santa Clara,24,1997,6.3,15,2.39,8,0,3,4,0,0,2,0.32,1,0,1,0,0,0,Matches
399,400,Patrick,br BRA,DF,Estoril,24,1997,11.5,14,1.21,9,2,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
400,401,Patrick,br BRA,MF,Santa Clara,22,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
401,402,Paulinho,pt POR,"FW,MF",Sporting CP,28,1992,26.4,63,2.39,46,1,0,9,5,2,11,0.42,5,0,0,3,3,0,Matches
402,403,André Paulo,pt POR,GK,Sporting CP,24,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
403,404,Marcos Paulo,br BRA,"FW,MF",Famalicão,20,2001,7.6,18,2.37,13,0,3,1,1,0,2,0.26,0,0,1,0,1,0,Matches
404,405,Marcos Paulo,br BRA,MF,FC Vizela,33,1988,18.8,29,1.54,22,0,1,3,2,1,1,0.05,1,0,0,0,0,0,Matches
405,406,Pedrão,br BRA,DF,Portimonense,24,1997,27.8,21,0.76,16,0,0,1,0,4,0,0.00,0,0,0,0,0,0,Matches
406,407,João Pedro,pt POR,MF,Tondela,28,1993,21.3,39,1.83,26,5,0,2,2,4,3,0.14,2,0,0,1,0,0,Matches
407,408,Pedro Pelágio,pt POR,MF,Marítimo,21,2000,11.1,22,1.99,17,3,0,0,0,2,2,0.18,2,0,0,0,0,0,Matches
408,409,Pepe,pt POR,DF,Porto,38,1983,19.9,18,0.90,14,0,0,3,1,0,2,0.10,2,0,0,0,0,0,Matches
409,410,Pepê,br BRA,"MF,DF",Porto,24,1997,15.1,57,3.80,42,2,5,5,3,0,7,0.47,4,0,0,2,1,0,Matches
410,411,Francisco Pereira,pt POR,MF,Boavista,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
411,412,Marco André Rocha Pereira,pt POR,GK,Santa Clara,34,1987,28.0,6,0.21,3,3,0,0,0,0,2,0.07,1,1,0,0,0,0,Matches
412,413,Sebastián Pérez Cardona,co COL,MF,Boavista,28,1993,25.1,34,1.34,26,5,0,0,0,3,1,0.04,0,0,0,0,0,1,Matches
413,414,Luiz Phellype,br BRA,FW,Santa Clara,27,1993,3.1,2,0.65,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
414,415,Thibang Phete,za RSA,"MF,DF",B-SAD,27,1994,20.5,15,0.73,10,0,0,0,1,4,1,0.05,0,0,0,0,1,0,Matches
415,416,Lucas Piazon,br BRA,"MF,FW",Braga,27,1994,4.0,7,1.74,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
416,417,Charles Pickel,ch SUI,MF,Famalicão,24,1997,26.3,22,0.84,19,0,0,1,0,2,1,0.04,1,0,0,0,0,0,Matches
417,418,Rodrigo Pinho,br BRA,FW,Benfica,30,1991,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
418,419,Dinis Pinto,pt POR,MF,Braga,20,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
419,420,Felipe Pires,br BRA,"FW,MF",Moreirense,26,1995,12.9,50,3.88,26,13,3,2,6,0,4,0.31,0,1,2,0,1,0,Matches
420,421,Rui Pires,pt POR,MF,Paços,23,1998,13.4,14,1.05,11,0,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
421,422,Pité,pt POR,MF,Arouca,26,1994,10.8,28,2.60,18,2,2,3,1,2,4,0.37,3,0,0,1,0,0,Matches
422,423,Pizzi,pt POR,"MF,FW",Benfica,31,1989,3.6,15,4.18,9,5,0,1,0,0,3,0.84,2,0,0,1,0,0,Matches
423,424,Jackson Porozo,ec ECU,DF,Boavista,20,2000,23.8,14,0.59,8,0,0,3,1,2,2,0.08,1,0,0,0,0,1,Matches
424,425,Pedro Porro,es ESP,"DF,MF",Sporting CP,21,1999,18.2,90,4.94,62,14,3,4,6,1,9,0.49,7,1,1,0,0,0,Matches
425,426,Samuel Portugal,br BRA,GK,Portimonense,27,1994,30.0,6,0.20,3,3,0,0,0,0,2,0.07,0,2,0,0,0,0,Matches
426,427,Lucas Possignolo,br BRA,DF,Portimonense,27,1994,22.9,9,0.39,6,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
427,428,Quaresma,br BRA,DF,Arouca,24,1996,27.0,41,1.52,33,2,3,2,1,0,1,0.04,1,0,0,0,0,0,Matches
428,429,Ricardo Quaresma,pt POR,"FW,MF",Vitória,37,1983,10.9,57,5.22,24,19,4,4,6,0,2,0.18,1,1,0,0,0,0,Matches
429,430,Diogo Queirós,pt POR,DF,Famalicão,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
430,431,Nemanja Radonjić,rs SRB,"DF,MF",Benfica,25,1996,1.5,8,5.22,7,0,1,0,0,0,2,1.30,2,0,0,0,0,0,Matches
431,432,Álvaro Ramalho,pt POR,GK,B-SAD,22,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
432,433,Cláudio Ramos,pt POR,GK,Porto,29,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
433,434,Flávio Ramos,br BRA,DF,Paços,27,1994,8.7,7,0.80,6,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
434,435,Gonçalo Ramos,pt POR,"FW,MF",Benfica,20,2001,17.9,62,3.47,40,0,8,7,6,1,7,0.39,1,0,3,2,1,0,Matches
