,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
178,179,Marco Fabián,mx MEX,"MF,FW",Mazatlán,32,1989,8.1,424,11,51,228,151,15,423,7,13,53.8,23,4,248,25,Matches
179,180,Carlos Felipe Rodríguez,mx MEX,GK,FC Juárez,32,1989,4.8,190,175,189,1,0,0,190,0,0,,1,0,71,0,Matches
180,181,Omar Fernández Frasica,co COL,"MF,FW",León,28,1993,19.0,999,7,112,472,419,58,999,10,31,32.3,38,26,774,112,Matches
181,182,Gabriel Fernández,uy URU,FW,FC Juárez,27,1994,12.6,386,18,23,222,149,42,384,22,41,53.7,51,11,272,43,Matches
182,183,Leonardo Fernández,uy URU,"MF,FW",Toluca,22,1998,12.8,758,1,56,462,253,21,756,20,45,44.4,37,22,577,52,Matches
183,184,Leonardo Fernández,uy URU,"MF,FW",UANL,22,1998,4.1,244,1,25,138,89,10,244,7,13,53.8,14,6,162,20,Matches
184,185,Fernandinho,br BRA,"MF,DF",FC Juárez,24,1997,1.3,72,0,7,25,43,9,72,3,7,42.9,3,3,57,5,Matches
185,186,Luis Fernando Fuentes,mx MEX,DF,América,34,1986,21.6,1323,46,418,660,257,9,1323,7,11,63.6,16,7,787,27,Matches
186,187,Luis Fernando León,ec ECU,DF,Atlético,28,1993,9.2,415,93,264,141,10,6,415,0,3,0.0,2,1,249,2,Matches
187,188,Iván Fernando Ochoa,mx MEX,MF,FC Juárez,24,1996,4.6,257,9,58,172,30,3,257,2,4,50.0,3,5,168,6,Matches
188,189,Luis Fernando Quintana,mx MEX,DF,Necaxa,29,1992,7.8,466,46,224,220,27,5,466,4,6,66.7,8,0,278,0,Matches
189,190,Juan Ferney Otero,co COL,"FW,MF",Santos,26,1995,15.8,698,11,65,296,350,59,698,21,52,40.4,54,39,506,79,Matches
190,191,Juan Ferney Otero,co COL,"FW,MF",América,26,1995,3.2,153,1,14,61,82,10,153,9,15,60.0,11,7,111,21,Matches
191,192,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,25,1996,25.0,1176,62,233,490,472,51,1176,27,57,47.4,57,13,660,72,Matches
192,193,Facundo Ferreyra,ar ARG,"FW,MF",Tijuana,30,1991,7.2,214,14,26,76,115,26,213,3,6,50.0,25,11,142,50,Matches
193,194,Álvaro Fidalgo,es ESP,MF,América,24,1997,27.2,1537,11,200,950,411,24,1536,51,84,60.7,58,33,1161,52,Matches
194,195,Carlos Fierro,mx MEX,"FW,MF",FC Juárez,27,1994,1.0,34,0,2,9,23,4,34,0,1,0.0,4,0,25,3,Matches
195,196,Leonardo Flores,mx MEX,FW,UANL,18,2003,0.3,6,0,0,1,5,1,6,0,0,,1,0,6,4,Matches
196,197,Fabricio Formiliano,uy URU,DF,Necaxa,28,1993,27.0,1307,144,662,645,21,11,1307,6,7,85.7,15,5,690,1,Matches
197,198,Alexis Francisco Peña,mx MEX,DF,Cruz Azul,25,1996,5.9,319,33,176,137,8,2,319,0,0,,2,2,207,2,Matches
198,199,Alexis Francisco Peña,mx MEX,DF,Necaxa,25,1996,12.7,635,75,325,297,16,8,635,0,0,,4,0,338,1,Matches
199,200,Nicolás Freire,ar ARG,DF,UNAM,27,1994,25.8,1346,171,717,607,25,20,1346,1,1,100.0,5,1,798,1,Matches
200,201,Gonzalo Freitas,uy URU,MF,Mazatlán,29,1991,15.3,688,53,239,393,66,13,688,8,11,72.7,21,11,337,2,Matches
201,202,Raymundo Fulgencio,mx MEX,"MF,FW",UANL,21,2000,6.1,316,4,41,143,142,12,316,14,21,66.7,20,14,236,36,Matches
202,203,Rogelio Funes Mori,mx MEX,FW,Monterrey,30,1991,18.2,548,13,26,223,302,110,546,9,24,37.5,61,13,434,131,Matches
203,204,Julio Furch,ar ARG,FW,Atlas,32,1989,27.7,905,25,34,383,494,160,901,12,20,60.0,84,32,685,166,Matches
204,205,José Galindo,mx MEX,DF,UNAM,23,1998,13.7,688,81,337,332,29,3,688,3,4,75.0,7,5,367,1,Matches
205,206,Jesús Gallardo,mx MEX,"DF,FW",Monterrey,26,1994,23.3,1231,44,298,515,438,56,1231,11,22,50.0,44,12,681,107,Matches
206,207,Martín Galván,mx MEX,"MF,FW",FC Juárez,28,1993,7.6,387,2,47,234,114,9,387,16,23,69.6,15,11,269,25,Matches
207,208,Juan Gamboa,mx MEX,FW,Toluca,20,2001,0.0,1,0,0,1,0,0,1,0,1,0.0,0,0,1,0,Matches
208,209,Luis Gamíz,mx MEX,MF,Tijuana,21,2000,0.3,3,0,2,1,0,0,3,0,0,,1,0,0,0,Matches
209,210,Amaury García,mx MEX,"MF,FW",UNAM,19,2001,1.3,44,2,7,31,8,1,44,1,2,50.0,6,1,26,3,Matches
210,211,Ángel García,mx MEX,"FW,DF",UNAM,20,2000,0.5,24,1,7,14,4,0,24,0,0,,0,2,14,1,Matches
211,212,Aristeo García,mx MEX,FW,Querétaro,22,1999,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,Matches
212,213,Brian García,mx MEX,DF,Necaxa,23,1997,27.1,1588,77,527,752,348,11,1588,21,44,47.7,35,15,733,27,Matches
213,214,Denzell García,mx MEX,MF,FC Juárez,17,2003,0.2,10,0,2,8,0,0,10,0,0,,1,1,9,0,Matches
214,215,Emmanuel García,mx MEX,"DF,FW",Atlético,31,1989,8.2,447,19,129,217,109,4,447,2,6,33.3,15,3,225,13,Matches
215,216,José García,mx MEX,DF,FC Juárez,25,1996,21.0,1073,179,681,384,15,9,1073,0,2,0.0,1,1,651,1,Matches
216,217,Luis García,mx MEX,FW,Necaxa,29,1992,11.5,,,,,,,,,,,,,,,Matches
217,218,Marco García,mx MEX,MF,UNAM,21,2000,7.2,377,4,40,201,136,4,377,5,13,38.5,19,5,236,27,Matches
218,219,Matías García,ar ARG,MF,FC Juárez,29,1991,26.3,1466,21,220,845,431,31,1465,30,52,57.7,51,29,968,64,Matches
219,220,Pol García,es ESP,DF,FC Juárez,26,1995,5.0,263,32,136,122,11,3,263,1,2,50.0,3,1,153,0,Matches
220,221,Bryan Garnica,mx MEX,"DF,MF",Atlas,25,1996,1.4,84,0,5,26,54,6,84,4,10,40.0,2,1,51,9,Matches
221,222,Adrián Garza,mx MEX,FW,UANL,20,2000,0.2,7,0,0,3,4,0,7,1,2,50.0,0,2,6,0,Matches
222,223,Jesús Garza,mx MEX,DF,UANL,21,2000,1.5,81,2,30,38,15,2,81,3,5,60.0,3,1,36,1,Matches
223,224,Emmanuel Gigliotti,ar ARG,"FW,MF",León,34,1987,4.7,120,8,11,59,51,14,119,3,4,75.0,12,1,76,18,Matches
224,225,André-Pierre Gignac,fr FRA,FW,UANL,35,1985,23.3,677,18,34,266,385,119,674,21,45,46.7,43,18,503,131,Matches
225,226,Milton Giménez,ar ARG,FW,Necaxa,24,1996,9.4,275,14,20,118,138,40,275,5,10,50.0,36,22,197,35,Matches
226,227,Santiago Giménez,mx MEX,FW,Cruz Azul,20,2001,15.9,514,19,39,209,272,67,513,15,40,37.5,39,16,333,78,Matches
227,228,Diego Gómez,mx MEX,DF,Necaxa,17,2003,0.5,29,0,8,15,6,0,29,1,1,100.0,0,1,24,0,Matches
228,229,Pablo Gómez,mx MEX,"MF,FW",Querétaro,24,1997,1.0,54,1,8,18,28,4,54,2,2,100.0,3,0,30,6,Matches
229,230,Jaime Gómez Valencia,mx MEX,"DF,MF",FC Juárez,28,1993,10.8,541,22,151,233,163,16,541,13,21,61.9,14,17,313,31,Matches
230,231,Alfonso González,mx MEX,"MF,FW",Monterrey,26,1994,22.6,1101,16,122,539,463,73,1101,23,50,46.0,45,30,675,109,Matches
231,232,Bryan González,mx MEX,"MF,FW",Pachuca,18,2003,8.9,358,1,37,156,171,25,358,13,29,44.8,29,22,248,52,Matches
232,233,Pablo González Díaz,mx MEX,"MF,FW",Toluca,29,1992,0.4,36,1,5,27,4,0,36,0,0,,1,1,25,0,Matches
233,234,Hugo González Durán,mx MEX,GK,FC Juárez,30,1990,29.2,994,813,992,2,0,0,994,1,1,100.0,1,0,378,0,Matches
234,235,Carlos González Espínola,py PAR,"FW,MF",UANL,28,1993,14.8,470,18,40,224,211,97,470,7,13,53.8,42,14,349,61,Matches
235,236,Ramiro González Hernández,ar ARG,DF,León,30,1990,4.2,259,35,168,88,5,4,259,0,0,,3,1,169,0,Matches
236,237,Jonathan González,mx MEX,MF,Necaxa,22,1999,2.0,102,2,17,75,10,0,102,1,1,100.0,1,0,75,1,Matches
237,238,Jonathan González,mx MEX,MF,Querétaro,22,1999,1.4,48,0,6,32,10,2,48,0,1,0.0,4,0,28,3,Matches
238,239,Ian Gonzalez Nieto,es ESP,FW,Toluca,28,1993,16.8,638,9,23,342,277,68,637,11,17,64.7,37,25,505,103,Matches
239,240,Ronaldo González,mx MEX,MF,Querétaro,21,1999,0.4,23,1,8,13,4,1,23,1,2,50.0,0,1,14,1,Matches
240,241,Fernando Gorriarán,uy URU,MF,Santos,26,1994,29.0,1873,33,304,1084,512,49,1868,28,57,49.1,66,27,1178,92,Matches
241,242,Ismael Govea,mx MEX,DF,Santos,24,1997,7.5,354,34,119,163,73,2,354,1,9,11.1,5,4,142,7,Matches
242,243,Axel Grijalva,mx MEX,DF,Monterrey,21,2000,0.8,28,2,12,15,1,0,28,0,0,,0,1,11,0,Matches
243,244,Andrés Gudiño,mx MEX,GK,Cruz Azul,24,1997,6.0,173,161,173,0,0,0,173,0,0,,0,0,61,0,Matches
244,245,Raúl Gudiño,mx MEX,GK,Guadalajara,25,1996,21.0,752,637,751,3,0,0,752,0,0,,1,0,330,0,Matches
245,246,Javier Güemez,mx MEX,MF,Atlético,29,1991,30.8,1482,66,349,988,166,8,1482,12,20,60.0,36,20,858,24,Matches
246,247,Emanuel Gularte,uy URU,DF,Puebla,23,1997,25.0,1217,101,553,601,77,14,1217,12,17,70.6,19,10,589,9,Matches
247,248,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,21,2000,0.8,56,2,9,42,6,0,56,0,0,,0,1,36,1,Matches
248,249,Edgar Gutiérrez,mx MEX,FW,Cruz Azul,19,2002,0.2,4,0,0,1,3,1,4,0,0,,4,1,4,0,Matches
249,250,Edson Gutiérrez,mx MEX,DF,Monterrey,25,1996,3.1,152,3,41,62,50,4,152,1,4,25.0,1,2,69,7,Matches
250,251,Gustavo Gutiérrez,mx MEX,GK,Toluca,24,1996,10.6,432,390,431,1,0,0,432,0,0,,0,0,169,0,Matches
251,252,Marcos Mauro López Gutiérrez,ar ARG,DF,FC Juárez,30,1991,6.9,285,44,176,95,15,4,285,0,0,,0,0,163,0,Matches
252,253,Carlos Guzmán,mx MEX,DF,Toluca,27,1994,7.8,479,23,147,240,96,8,479,5,11,45.5,6,2,288,19,Matches
253,254,Nahuel Guzmán,ar ARG,GK,UANL,35,1986,34.0,1220,1006,1214,7,0,0,1220,2,2,100.0,1,1,511,0,Matches
254,255,Víctor Guzmán,mx MEX,"MF,FW",Pachuca,26,1995,24.5,1249,28,129,568,569,68,1249,20,33,60.6,76,41,858,141,Matches
255,256,Víctor Guzmán,mx MEX,DF,Tijuana,19,2002,21.0,902,129,508,380,16,2,902,6,10,60.0,11,5,501,0,Matches
256,257,Abel Hernández,uy URU,FW,Atlético,30,1990,6.5,157,6,9,65,84,28,157,2,7,28.6,17,4,110,25,Matches
257,258,Arelibetsiel Hernández,mx MEX,DF,Querétaro,26,1994,9.3,513,30,169,246,102,3,513,4,5,80.0,9,9,268,14,Matches
258,259,Édgar Hernández,mx MEX,GK,Necaxa,38,1982,7.6,252,206,251,1,0,0,252,0,0,,0,0,80,0,Matches
259,260,Elías Hernández,mx MEX,"FW,MF",León,33,1988,16.2,826,8,103,338,398,44,826,25,57,43.9,42,21,590,97,Matches
260,261,Illian Hernandez,mx MEX,FW,Pachuca,21,2000,0.5,25,0,1,5,19,2,25,0,1,0.0,2,1,21,7,Matches
261,262,Jesús Hernández,mx MEX,"FW,MF",Pachuca,19,2001,0.3,19,0,1,11,7,2,19,0,3,0.0,2,0,17,2,Matches
262,263,Jesús Hernández,mx MEX,"FW,MF",Querétaro,17,2004,1.3,42,1,6,19,17,5,42,1,3,33.3,7,3,26,6,Matches
263,264,José Hernández,mx MEX,"DF,MF",Atlético,22,1999,5.1,253,5,61,101,97,9,253,0,3,0.0,6,10,140,14,Matches
264,265,Kaleth Hernández,mx MEX,"FW,MF",Monterrey,20,2001,1.0,69,2,10,22,38,3,69,2,6,33.3,3,2,44,8,Matches
265,266,Pedro Hernández,mx MEX,DF,León,20,2000,0.4,20,2,9,6,5,0,20,0,1,0.0,0,0,7,1,Matches
266,267,Alberto Herrera,mx MEX,"MF,DF",Puebla,20,2001,4.2,224,10,52,111,63,2,224,1,4,25.0,9,2,129,15,Matches
267,268,Jonathan Herrera,mx MEX,"FW,MF",Atlas,20,2001,9.4,400,7,50,139,216,41,400,15,39,38.5,34,15,268,44,Matches
268,269,Higor,br BRA,MF,UNAM,27,1994,24.5,1226,46,276,785,181,30,1226,17,36,47.2,45,21,745,45,Matches
269,270,César Huerta,mx MEX,"FW,MF",Guadalajara,20,2000,7.3,334,4,50,146,143,16,334,10,23,43.5,33,19,245,48,Matches
270,271,Valber Huerta,cl CHI,DF,Toluca,27,1993,9.3,517,87,322,188,10,8,517,2,3,66.7,4,0,320,0,Matches
271,272,Rodrigo Huescas,mx MEX,"FW,MF",Cruz Azul,17,2003,2.4,109,2,16,55,38,9,109,1,2,50.0,8,1,65,14,Matches
272,273,Avilés Hurtado,co COL,"FW,MF",Pachuca,34,1987,23.7,1156,11,114,495,575,86,1156,77,141,54.6,85,35,795,132,Matches
273,274,Nicolás Ibáñez,ar ARG,FW,Pachuca,26,1994,27.3,761,25,56,348,367,137,758,15,28,53.6,58,13,490,127,Matches
274,275,Andrés Ibargüen,co COL,"FW,MF",Santos,29,1992,2.4,131,0,12,56,65,9,131,10,16,62.5,7,8,89,14,Matches
275,276,Renato Ibarra,ec ECU,FW,América,30,1991,0.2,13,0,1,5,8,1,13,0,0,,1,0,10,0,Matches
276,277,Renato Ibarra,ec ECU,"FW,MF",Tijuana,30,1991,8.3,370,6,51,177,148,13,370,7,22,31.8,19,14,255,21,Matches
277,278,Romario Ibarra,ec ECU,"FW,MF",Pachuca,26,1994,18.1,661,1,71,297,317,42,661,42,81,51.9,58,32,489,89,Matches
278,279,Juan Ignacio Dinenno,ar ARG,FW,UNAM,26,1994,24.4,745,24,48,337,364,106,742,18,43,41.9,55,37,567,135,Matches
279,280,Andrés Iniestra,mx MEX,MF,FC Juárez,25,1996,2.9,116,4,40,72,4,0,116,0,0,,2,0,78,1,Matches
280,281,Andrés Iniestra,mx MEX,MF,Atlético,25,1996,10.4,390,21,87,228,75,7,390,3,3,100.0,8,2,230,11,Matches
281,282,Jefferson Intriago,ec ECU,MF,FC Juárez,25,1996,12.0,712,15,152,467,101,7,712,9,10,90.0,16,7,507,20,Matches
282,283,Jefferson Intriago,ec ECU,MF,Mazatlán,25,1996,17.0,862,35,205,582,88,3,862,16,21,76.2,27,9,509,10,Matches
283,284,Hugo Isaác Rodríguez,mx MEX,DF,Santos,31,1990,9.3,393,47,206,167,21,9,393,1,1,100.0,2,1,181,3,Matches
284,285,Mauricio Isais,us USA,DF,Pachuca,20,2001,0.9,58,1,16,32,11,0,58,3,3,100.0,2,1,25,2,Matches
285,286,Jesús Isijara,mx MEX,"DF,MF",Santos,31,1989,3.4,157,9,36,68,53,1,157,2,3,66.7,7,2,76,3,Matches
286,287,Omar Islas,mx MEX,"MF,FW",UNAM,25,1996,3.3,113,3,15,48,53,8,113,0,3,0.0,7,4,82,16,Matches
287,288,Omar Israel Mendoza,mx MEX,DF,Querétaro,32,1988,25.2,1315,75,391,691,255,12,1315,13,23,56.5,27,12,630,28,Matches
288,289,Edgar Iván López,mx MEX,FW,Tijuana,22,1999,3.2,,,,,,,,,,,,,,,Matches
289,290,José Iván Rodríguez,mx MEX,MF,León,25,1996,24.5,1546,59,406,1030,126,5,1546,25,37,67.6,32,26,1032,19,Matches
290,291,Vincent Janssen,nl NED,"FW,MF",Monterrey,27,1994,14.4,476,6,16,170,294,83,475,13,27,48.1,47,21,404,131,Matches
291,292,Ignacio Jeraldino,cl CHI,FW,Santos,25,1995,4.7,121,4,16,41,64,10,121,1,4,25.0,13,4,81,18,Matches
292,293,José de Jesús Godínez,mx MEX,"FW,MF",Guadalajara,24,1997,2.7,86,5,5,33,48,12,86,2,4,50.0,5,8,69,14,Matches
293,294,José de Jesús Godínez,mx MEX,"FW,MF",Querétaro,24,1997,0.7,46,0,0,25,22,6,46,1,2,50.0,1,4,39,8,Matches
294,295,Antonio de Jesús López,gt GUA,MF,América,24,1997,2.2,75,1,12,47,18,1,75,4,7,57.1,7,1,40,2,Matches
295,296,Antonio de Jesús López,gt GUA,MF,Necaxa,24,1997,1.4,60,3,16,25,19,0,60,0,2,0.0,2,1,31,3,Matches
296,297,Cristian Jiménez,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,Matches
297,298,Jaiber Jiménez,mx MEX,"DF,MF",Cruz Azul,26,1995,1.5,55,4,14,28,14,1,55,0,0,,3,2,28,2,Matches
298,299,Oscar Jiménez,mx MEX,GK,América,32,1988,3.0,117,104,117,0,0,0,117,0,0,,1,0,41,0,Matches
299,300,Miguel Jiménez Ponce,mx MEX,GK,Guadalajara,31,1990,8.0,278,240,278,0,0,0,278,0,0,,0,0,113,0,Matches
300,301,José Joaquín Esquivel,mx MEX,"MF,DF",FC Juárez,23,1998,25.7,1363,72,357,793,231,12,1363,14,36,38.9,35,15,774,27,Matches
301,302,José Joaquín Martínez,mx MEX,"DF,MF",Cruz Azul,34,1987,8.7,371,20,107,169,102,10,371,6,12,50.0,8,2,207,20,Matches
302,303,Julio José González,mx MEX,GK,UNAM,30,1991,9.0,319,266,319,0,0,0,319,0,0,,1,0,83,0,Matches
303,304,Juan José Sánchez,co COL,DF,UANL,23,1998,3.3,212,20,102,111,3,1,212,1,1,100.0,0,0,137,0,Matches
304,305,Alberto Joshimar Acosta,mx MEX,DF,FC Juárez,33,1988,13.5,800,36,268,423,124,4,800,9,20,45.0,19,16,452,12,Matches
305,306,José Juan Macías,mx MEX,"FW,MF",Guadalajara,21,1999,2.9,108,1,5,49,55,14,108,5,12,41.7,18,6,87,16,Matches
306,307,José Juan Vázquez,mx MEX,MF,Toluca,33,1988,15.7,728,20,164,476,90,3,728,1,2,50.0,13,9,476,20,Matches
307,308,José Juan Vázquez,mx MEX,MF,Tijuana,33,1988,13.5,748,26,204,472,76,3,748,3,5,60.0,11,7,461,12,Matches
308,309,Ramón Juárez,mx MEX,DF,Atlético,20,2001,8.7,410,58,199,205,9,5,410,2,2,100.0,3,1,213,2,Matches
309,310,Ramón Juárez,mx MEX,MF,Puebla,20,2001,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,Matches
310,311,Heriberto Jurado,mx MEX,"FW,MF",Necaxa,16,2005,8.7,380,6,56,157,176,9,380,20,41,48.8,29,11,249,35,Matches
311,312,Sebastián Jurado,mx MEX,GK,Cruz Azul,23,1997,11.0,373,329,371,2,0,0,373,2,2,100.0,0,0,133,0,Matches
312,313,Gary Kagelmacher,uy URU,DF,León,33,1988,5.6,346,39,195,146,6,2,346,1,1,100.0,3,1,220,2,Matches
313,314,Matías Kranevitter,ar ARG,"MF,DF",Monterrey,28,1993,17.0,807,25,196,562,59,2,807,3,3,100.0,10,5,472,9,Matches
314,315,Roberto de la Rosa,mx MEX,"FW,MF",Pachuca,21,2000,10.5,307,1,11,146,155,40,307,4,9,44.4,21,18,219,53,Matches
315,316,Mauro Laínez,mx MEX,"FW,MF",América,25,1996,12.2,567,10,91,230,252,23,567,13,26,50.0,21,14,397,46,Matches
316,317,Gibran Lajud,mx MEX,GK,Santos,27,1993,8.0,197,181,196,1,0,0,197,0,0,,0,0,43,0,Matches
317,318,Emilio Lara,mx MEX,DF,América,19,2002,1.0,55,10,37,18,0,0,55,0,0,,0,0,37,0,Matches
318,319,Miguel Layún,mx MEX,"DF,MF",América,33,1988,18.1,1103,41,261,537,318,15,1103,7,9,77.8,18,13,674,32,Matches
319,320,Anderson Leite,br BRA,MF,FC Juárez,28,1993,6.4,302,5,70,179,59,8,301,3,3,100.0,10,1,189,11,Matches
320,321,Armando León,mx MEX,FW,León,21,2000,0.5,14,0,1,12,2,0,14,0,0,,4,0,11,3,Matches
321,322,Dario Lezcano,py PAR,"FW,MF",FC Juárez,31,1990,4.3,135,2,4,67,66,8,134,6,10,60.0,21,10,108,22,Matches
322,323,Igor Lichnovsky,cl CHI,DF,UANL,27,1994,4.1,241,20,111,108,22,5,241,2,2,100.0,2,0,162,2,Matches
323,324,Erik Lira,mx MEX,MF,Cruz Azul,21,2000,14.4,726,33,225,444,65,1,726,11,16,68.8,15,19,450,6,Matches
324,325,Erik Lira,mx MEX,"MF,DF",UNAM,21,2000,11.7,644,43,177,421,49,3,644,6,7,85.7,9,8,395,4,Matches
325,326,Alan López,mx MEX,MF,Mazatlán,19,2001,0.1,8,0,2,6,0,0,8,0,0,,1,0,7,0,Matches
326,327,Raúl López Gómez,mx MEX,DF,Toluca,28,1993,26.6,1409,69,378,648,394,12,1409,14,47,29.8,32,5,814,27,Matches
327,328,José López,mx MEX,"MF,FW",FC Juárez,21,1999,0.5,14,1,1,8,5,3,14,0,1,0.0,1,1,5,2,Matches
328,329,Leonel López,mx MEX,MF,UNAM,27,1994,21.8,1487,22,200,996,305,6,1487,26,36,72.2,38,19,1005,46,Matches
329,330,Lisandro López,ar ARG,DF,Tijuana,31,1989,12.8,694,96,383,295,26,17,692,2,2,100.0,8,3,325,2,Matches
330,331,Nicolás López,uy URU,"FW,MF",UANL,27,1993,16.6,675,1,26,305,358,62,672,47,78,60.3,40,27,520,96,Matches
331,332,Vladimir Loroña,mx MEX,DF,Tijuana,22,1998,26.2,1320,84,390,585,367,44,1320,27,57,47.4,40,17,639,56,Matches
332,333,Brian Lozano,uy URU,"MF,FW",Santos,27,1994,17.8,889,4,71,402,429,38,886,19,50,38.0,70,26,598,90,Matches
333,334,José Lozano,mx MEX,"MF,FW",Atlético,22,1998,7.2,204,5,31,71,104,18,204,8,15,53.3,24,11,135,23,Matches
334,335,Luis Lozoya,mx MEX,FW,Tijuana,28,1993,0.2,4,0,4,0,0,0,4,0,1,0.0,0,0,0,0,Matches
335,336,Lucao,br BRA,"DF,MF",Puebla,28,1993,18.6,903,101,387,385,139,33,903,11,15,73.3,19,3,427,14,Matches
336,337,Oscar Macías,mx MEX,MF,FC Juárez,23,1998,0.0,3,0,1,1,1,0,3,0,0,,0,0,2,0,Matches
337,338,Fernando Madrigal,mx MEX,MF,América,29,1991,6.7,271,6,54,166,55,5,271,1,2,50.0,9,7,158,8,Matches
338,339,Fernando Madrigal,mx MEX,MF,Necaxa,29,1991,12.1,509,15,73,293,152,11,509,15,25,60.0,22,10,319,42,Matches
339,340,Luis Madrigal,mx MEX,FW,Querétaro,28,1993,2.7,75,2,2,38,35,11,75,0,0,,10,6,56,7,Matches
340,341,José Madueña,mx MEX,DF,FC Juárez,31,1990,0.9,46,5,12,23,12,1,46,0,1,0.0,5,1,24,2,Matches
341,342,Deivoon Magaña,mx MEX,MF,Guadalajara,21,2000,0.3,18,0,1,11,6,1,18,1,3,33.3,1,0,13,4,Matches
342,343,Luis Malagón,mx MEX,GK,Necaxa,24,1997,26.4,865,754,865,0,0,0,865,0,0,,0,0,327,0,Matches
343,344,Federico Mancuello,ar ARG,MF,Puebla,32,1989,10.8,684,12,103,428,166,8,684,6,10,60.0,12,9,410,10,Matches
344,345,Mauro Manotas,co COL,FW,Tijuana,26,1995,22.6,702,22,39,313,367,102,702,21,52,40.4,96,43,535,142,Matches
345,346,Luis Manuel García,mx MEX,GK,Toluca,28,1992,21.5,792,682,790,2,0,0,792,0,0,,1,0,249,0,Matches
346,347,Jahaziel Marchand,mx MEX,MF,Pachuca,19,2001,3.0,162,2,22,106,35,1,162,3,4,75.0,4,3,105,7,Matches
347,348,Gonzalo Maroni,ar ARG,"MF,FW",Atlas,22,1999,1.9,118,1,9,64,47,6,118,2,6,33.3,10,5,98,8,Matches
348,349,Ángel Márquez,mx MEX,MF,Atlas,21,2000,22.7,1121,21,164,711,254,25,1121,21,31,67.7,31,19,702,37,Matches
349,350,Henry Martín,mx MEX,FW,América,28,1992,15.9,455,11,21,191,245,80,455,8,14,57.1,50,30,365,73,Matches
350,351,Guillermo Martínez Ayala,mx MEX,FW,Puebla,26,1995,14.1,426,16,24,220,184,65,426,9,16,56.3,50,25,335,60,Matches
351,352,Enzo Martínez,uy URU,DF,Querétaro,23,1998,15.0,780,82,367,395,23,17,780,1,3,33.3,6,2,449,0,Matches
352,353,Federico Martínez,uy URU,"FW,MF",León,25,1996,6.1,190,3,25,86,86,20,190,7,14,50.0,29,20,125,28,Matches
353,354,Fidel Martínez,ec ECU,"FW,MF",Tijuana,31,1990,5.8,293,1,12,124,160,19,292,3,8,37.5,22,5,184,48,Matches
354,355,Fidel Martínez,ec ECU,"FW,MF",Querétaro,31,1990,1.2,43,0,1,20,23,2,43,1,4,25.0,3,0,32,7,Matches
355,356,Emilio Martínez González,mx MEX,"DF,MF",Puebla,18,2003,0.3,25,0,4,10,11,1,25,0,0,,1,0,15,2,Matches
356,357,Jaziel Martínez,mx MEX,MF,Monterrey,20,2000,0.0,10,0,1,9,0,0,10,0,0,,0,0,9,0,Matches
357,358,Osvaldo Martínez,py PAR,MF,Querétaro,35,1986,2.8,168,2,25,101,43,3,168,1,1,100.0,4,5,126,3,Matches
358,359,Roger Martínez,co COL,FW,América,27,1994,18.0,728,3,49,284,408,89,726,50,94,53.2,78,46,609,104,Matches
359,360,Sebastián Martínez,mx MEX,DF,Guadalajara,20,2001,0.0,6,0,0,1,5,2,6,0,0,,1,0,3,2,Matches
360,361,Héctor Mascorro,mx MEX,DF,Atlético,24,1997,0.0,2,0,0,1,2,0,2,0,0,,0,0,1,0,Matches
361,362,Guillermo Matías Fernández,ar ARG,MF,Cruz Azul,29,1991,11.6,664,27,124,424,126,17,663,6,8,75.0,15,2,433,39,Matches
362,363,Alejandro Mayorga,mx MEX,DF,Cruz Azul,24,1997,7.6,393,21,121,187,91,3,393,9,17,52.9,18,7,190,8,Matches
363,364,Alejandro Mayorga,mx MEX,"DF,MF",Guadalajara,24,1997,8.9,632,21,195,285,160,12,632,11,27,40.7,21,5,331,21,Matches
364,365,Alan Medina,mx MEX,"MF,FW",Necaxa,23,1997,18.6,936,19,143,452,369,41,936,38,76,50.0,69,35,605,78,Matches
365,366,Diego Medina,mx MEX,"MF,FW",Santos,20,2001,3.6,134,2,10,59,70,15,134,5,11,45.5,11,10,72,10,Matches
366,367,Stefan Medina,co COL,DF,Monterrey,29,1992,27.0,1465,83,471,680,330,18,1465,14,26,53.8,19,16,803,25,Matches
367,368,Ángel Mena,ec ECU,"FW,MF",León,33,1988,25.9,1183,14,85,532,580,110,1177,29,43,67.4,66,34,941,170,Matches
368,369,Jean Meneses,cl CHI,"FW,MF",León,28,1993,21.4,946,6,101,417,447,73,946,34,68,50.0,69,39,679,127,Matches
369,370,Roberto Meraz,mx MEX,MF,Mazatlán,21,1999,24.4,952,44,308,547,99,14,952,11,16,68.8,21,10,545,26,Matches
370,371,Jorge Meré,es ESP,DF,América,24,1997,7.0,264,27,142,115,8,5,264,1,2,50.0,1,0,132,1,Matches
371,372,Fernando Meza,ar ARG,"MF,DF",Necaxa,31,1990,6.9,371,31,118,230,27,6,371,2,5,40.0,8,0,221,5,Matches
