,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
185,186,Fidel,es ESP,MF,Elche,31,1989,25.1,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0,Matches
186,187,José Fontán,es ESP,DF,Celta Vigo,21,2000,3.1,5,3,3,2,0,1,5,20.0,4,3,1,2,10,15,10,0,Matches
187,188,Dimitri Foulquier,fr FRA,DF,Granada,28,1993,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0,Matches
188,189,Dimitri Foulquier,fr FRA,DF,Valencia,28,1993,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0,Matches
189,190,Juan Foyth,ar ARG,DF,Villarreal,23,1998,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0,Matches
190,191,Enric Franquesa,es ESP,"DF,FW",Levante,24,1997,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11,0,Matches
191,192,Jorge de Frutos,es ESP,"MF,FW",Levante,24,1997,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0,Matches
192,193,Javi Galán,es ESP,DF,Celta Vigo,26,1994,36.6,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0,Matches
193,194,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27,1993,15.3,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0,Matches
194,195,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,32,1989,12.8,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0,Matches
195,196,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,28,1992,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0,Matches
196,197,Dani García,es ESP,MF,Athletic Club,31,1990,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1,Matches
197,198,David García,es ESP,DF,Osasuna,27,1994,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0,Matches
198,199,Eric García,es ESP,DF,Barcelona,20,2001,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3,Matches
199,200,Francisco Garcia,es ESP,DF,Rayo Vallecano,21,1999,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0,Matches
200,201,Joan García,es ESP,GK,Espanyol,20,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2,Matches
201,202,Manu García,es ESP,MF,Alavés,23,1998,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0,Matches
202,203,Raúl García,es ESP,FW,Athletic Club,35,1986,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0,Matches
203,204,Rubén García,es ESP,"MF,FW",Osasuna,28,1993,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0,Matches
204,205,Saúl García,es ESP,MF,Alavés,26,1994,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
205,206,Unai García,es ESP,DF,Osasuna,29,1992,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0,Matches
206,207,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15,0,Matches
207,208,Gavi,es ESP,"MF,FW",Barcelona,16,2004,25.7,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0,Matches
208,209,Óscar Gil,es ESP,DF,Espanyol,23,1998,18.8,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2,Matches
209,210,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0,Matches
210,211,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5,0,Matches
211,212,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22,0,Matches
212,213,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,14.3,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6,0,Matches
213,214,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,19.8,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12,2,Matches
214,215,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2,Matches
215,216,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29,0,Matches
216,217,Diego González,es ESP,DF,Elche,26,1995,19.9,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87,0,Matches
217,218,Édgar González,es ESP,DF,Betis,24,1997,16.3,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82,0,Matches
218,219,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,9,3,4,4,1,3,5,60.0,2,7,2,5,4,13,14,0,Matches
219,220,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12,0,Matches
220,221,Peter González,do DOM,"MF,DF",Real Madrid,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
221,222,Roberto González,es ESP,"FW,MF",Betis,20,2001,1.5,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1,0,Matches
222,223,Gori,es ESP,MF,Espanyol,19,2002,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
223,224,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49,0,Matches
224,225,Jaume Grau,es ESP,MF,Osasuna,24,1997,0.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
225,226,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
226,227,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
227,228,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0,Matches
228,229,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,18.8,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0,Matches
229,230,Arnaut Groeneveld,nl NED,FW,Villarreal,24,1997,16.4,7,6,3,0,4,2,4,50.0,2,5,0,5,2,9,3,0,Matches
230,231,Andrés Guardado,mx MEX,MF,Betis,34,1986,15.5,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1,Matches
231,232,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19.0,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0,Matches
232,233,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,11.6,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37,0,Matches
233,234,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,29.0,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0,Matches
234,235,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8,0,Matches
235,236,John Guidetti,se SWE,"FW,MF",Alavés,29,1992,3.1,2,1,0,0,2,0,1,0.0,1,1,0,1,0,2,0,0,Matches
236,237,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,26.2,43,27,20,16,7,18,44,40.9,26,26,10,16,30,73,53,1,Matches
237,238,Gerard Gumbau,es ESP,MF,Elche,26,1994,21.0,46,19,22,19,5,22,51,43.1,29,18,4,14,23,69,25,0,Matches
238,239,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,5,3,2,3,0,1,4,25.0,3,3,1,2,3,8,4,0,Matches
239,240,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,25,15,7,14,4,10,30,33.3,20,9,3,6,25,50,7,0,Matches
240,241,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,1.5,1,0,0,1,0,0,2,0.0,2,2,1,1,1,2,9,0,Matches
241,242,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,7,5,5,0,2,3,5,60.0,2,0,0,0,2,9,2,0,Matches
242,243,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,25,1995,5.3,8,4,1,6,1,2,8,25.0,6,7,1,6,5,13,2,0,Matches
243,244,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16.0,31,21,20,10,1,19,29,65.5,10,22,12,10,15,46,62,0,Matches
244,245,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,8.0,6,3,3,2,1,3,7,42.9,4,3,0,3,2,8,0,0,Matches
245,246,Kike Hermoso,es ESP,DF,Betis,21,1999,1.0,2,1,2,0,0,2,2,100.0,0,2,1,1,0,2,5,1,Matches
246,247,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,30,15,23,4,3,20,38,52.6,18,18,3,15,29,59,49,2,Matches
247,248,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,12.9,12,9,10,2,0,3,13,23.1,10,11,9,2,20,32,71,0,Matches
248,249,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,9,5,9,0,0,5,8,62.5,3,5,3,2,16,25,34,0,Matches
249,250,Mario Hernández,es ESP,"DF,FW",Rayo Vallecano,22,1999,4.4,10,4,7,3,0,5,9,55.6,4,1,0,1,4,14,7,0,Matches
250,251,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,16,8,11,4,1,7,20,35.0,13,13,2,11,12,28,16,0,Matches
251,252,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36.0,3,2,3,0,0,3,6,50.0,3,1,0,1,1,4,18,0,Matches
252,253,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,41,31,19,19,3,18,39,46.2,21,27,5,22,19,60,33,1,Matches
253,254,Matthew Hoppe,us USA,"FW,MF",Mallorca,20,2001,1.5,1,0,0,0,1,0,3,0.0,3,0,0,0,0,1,0,0,Matches
254,255,Robert Ibáñez,es ESP,"MF,FW",Osasuna,28,1993,1.0,3,3,2,0,1,1,2,50.0,1,1,0,1,1,4,1,0,Matches
255,256,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,19,10,9,7,3,12,24,50.0,12,11,5,6,11,30,27,1,Matches
256,257,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,1.4,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,1,0,Matches
257,258,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10.0,8,4,3,4,1,4,15,26.7,11,8,0,8,3,11,5,0,Matches
258,259,Iglesias,es ESP,DF,Getafe,23,1998,8.0,19,10,11,8,0,7,17,41.2,10,8,2,6,10,29,28,0,Matches
259,260,Borja Iglesias,es ESP,FW,Betis,28,1993,17.5,6,4,1,2,3,0,8,0.0,8,11,1,10,4,10,7,0,Matches
260,261,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,9,5,5,3,1,1,10,10.0,9,5,1,4,4,13,12,0,Matches
261,262,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
262,263,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,7,4,1,3,3,2,12,16.7,10,14,2,12,3,10,10,0,Matches
263,264,Isco,es ESP,"MF,FW",Real Madrid,29,1992,3.7,9,5,4,4,1,5,12,41.7,7,1,0,1,2,11,1,0,Matches
264,265,Nicolas Jackson,sn SEN,"FW,MF",Villarreal,20,2001,1.8,2,0,1,0,1,0,0,,0,0,0,0,1,3,1,0,Matches
265,266,Jakub Jankto,cz CZE,"DF,MF",Getafe,25,1996,6.5,11,7,5,5,1,10,17,58.8,7,4,0,4,4,15,7,0,Matches
266,267,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26,1995,18.1,17,11,5,8,4,9,24,37.5,15,15,3,12,12,29,15,0,Matches
267,268,Jason,es ESP,"MF,FW",Alavés,27,1994,7.5,11,7,6,4,1,7,20,35.0,13,7,0,7,7,18,5,0,Matches
268,269,Jason,es ESP,"MF,DF",Valencia,27,1994,0.8,4,1,2,1,1,0,1,0.0,1,2,0,2,1,5,1,0,Matches
269,270,Luis Javier Suárez,co COL,FW,Granada,23,1997,31.6,26,14,9,9,8,8,27,29.6,19,25,3,22,6,32,23,0,Matches
270,271,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,26,1995,2.6,6,3,3,2,1,4,7,57.1,3,3,0,3,3,9,0,0,Matches
271,272,Joaquín,es ESP,"FW,MF",Betis,40,1981,5.2,6,2,4,2,0,3,8,37.5,5,5,2,3,3,9,10,0,Matches
272,273,Jofre,es ESP,"MF,DF",Espanyol,20,2001,0.2,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
273,274,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,35,19,12,18,5,12,23,52.2,11,19,5,14,20,55,16,0,Matches
274,275,Luuk de Jong,nl NED,FW,Barcelona,30,1990,7.3,9,7,1,5,3,1,2,50.0,1,4,0,4,0,9,12,0,Matches
275,276,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,61,30,22,31,8,28,65,43.1,37,27,6,21,30,91,18,1,Matches
276,277,Josan,es ESP,"DF,MF",Elche,31,1989,13.5,36,22,23,9,4,26,44,59.1,18,11,4,7,10,46,21,0,Matches
277,278,Willian José,br BRA,FW,Betis,29,1991,17.8,15,13,2,10,3,2,8,25.0,6,10,2,8,3,18,16,0,Matches
278,279,Joselu,es ESP,FW,Alavés,31,1990,34.7,16,11,1,9,6,7,25,28.0,18,21,4,17,7,23,45,0,Matches
279,280,Josema,es ESP,DF,Elche,25,1996,2.0,3,2,1,1,1,0,2,0.0,2,1,1,0,0,3,11,0,Matches
280,281,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,1,1,0,1,0,0,1,0.0,1,3,0,3,1,2,4,0,Matches
281,282,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,2,2,1,1,0,0,0,,0,1,0,1,0,2,5,0,Matches
282,283,José Juan Macías,mx MEX,"FW,MF",Getafe,21,1999,2.2,1,0,0,0,1,0,1,0.0,1,1,0,1,1,2,0,0,Matches
283,284,Juanmi,es ESP,FW,Betis,28,1993,23.7,39,25,11,19,9,19,49,38.8,30,24,1,23,9,48,10,1,Matches
284,285,Lago Junior,ci CIV,"FW,MF",Mallorca,30,1990,2.0,3,2,3,0,0,3,5,60.0,2,0,0,0,2,5,2,0,Matches
285,286,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,29.9,46,24,23,19,4,15,50,30.0,35,25,0,25,6,52,6,0,Matches
286,287,Jutglà,es ESP,FW,Barcelona,22,1999,3.3,2,1,0,1,1,0,1,0.0,1,2,0,2,1,3,1,0,Matches
287,288,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,40,29,22,17,1,17,35,48.6,18,17,7,10,34,74,32,0,Matches
288,289,Lee Kangin,kr KOR,"MF,FW",Mallorca,20,2001,15.7,13,6,2,9,2,5,29,17.2,24,11,1,10,5,18,7,0,Matches
289,290,Kike,es ESP,FW,Osasuna,31,1989,20.7,11,7,3,4,4,3,23,13.0,20,10,1,9,3,14,12,0,Matches
290,291,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2.0,4,3,2,1,1,2,6,33.3,4,3,0,3,4,8,5,0,Matches
291,292,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,55,30,19,29,7,26,63,41.3,37,21,5,16,24,79,31,1,Matches
292,293,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
293,294,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,20.9,74,44,25,40,9,21,49,42.9,28,16,5,11,44,118,24,0,Matches
294,295,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,40,17,27,10,3,18,28,64.3,10,33,18,15,21,61,101,2,Matches
295,296,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,34,26,13,17,4,14,36,38.9,22,16,3,13,12,46,13,1,Matches
296,297,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,20,2001,17.8,31,19,12,14,5,10,24,41.7,14,24,3,21,8,39,4,0,Matches
297,298,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,29,16,21,8,0,19,30,63.3,11,36,24,12,27,56,151,1,Matches
298,299,Diego Lainez,mx MEX,FW,Betis,21,2000,1.6,1,1,0,1,0,0,3,0.0,3,3,0,3,1,2,0,0,Matches
299,300,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,31,18,12,14,5,10,29,34.5,19,11,0,11,5,36,3,0,Matches
300,301,Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
301,302,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,17,12,12,3,2,9,16,56.3,7,6,0,6,8,25,14,0,Matches
302,303,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37.0,49,32,36,8,5,28,36,77.8,8,34,22,12,48,97,125,0,Matches
303,304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,3,1,3,0,0,3,4,75.0,1,0,0,0,1,4,21,4,Matches
304,305,Wu Lei,cn CHN,"FW,MF",Espanyol,29,1991,5.3,3,2,1,2,0,3,8,37.5,5,4,0,4,4,7,3,0,Matches
305,306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,33,24,22,10,1,12,20,60.0,8,30,19,11,31,64,158,0,Matches
306,307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,32,23,16,12,4,22,44,50.0,22,37,12,25,23,55,63,0,Matches
307,308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,24,14,9,12,3,8,23,34.8,15,18,0,18,8,32,11,0,Matches
308,309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,3,3,1,2,0,3,8,37.5,5,4,0,4,2,5,6,0,Matches
309,310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,20,11,11,7,2,8,13,61.5,5,7,3,4,13,33,21,0,Matches
310,311,Javier Llabrés,,"FW,MF",Mallorca,,,1.5,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,0,0,Matches
311,312,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,51,23,25,22,4,28,43,65.1,15,33,10,23,27,78,44,0,Matches
312,313,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,22,12,8,10,4,9,22,40.9,13,4,0,4,5,27,3,0,Matches
313,314,Julen Lobete,es ESP,"FW,MF",Real Sociedad,20,2000,3.2,4,3,3,0,1,1,2,50.0,1,6,1,5,1,5,1,0,Matches
314,315,Renan Lodi,br BRA,DF,Atlético Madrid,23,1998,13.1,31,18,14,13,4,11,27,40.7,16,22,4,18,13,44,19,1,Matches
315,316,David López,es ESP,"MF,DF",Espanyol,31,1989,8.3,18,13,9,8,1,9,16,56.3,7,10,8,2,10,28,25,2,Matches
316,317,Diego López,es ESP,GK,Espanyol,39,1981,35.3,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,21,1,Matches
317,318,Javi López,es ESP,DF,Alavés,19,2002,5.1,8,6,6,2,0,4,6,66.7,2,7,1,6,4,12,15,0,Matches
318,319,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,19,9,6,10,3,10,33,30.3,23,7,0,7,10,29,8,1,Matches
319,320,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,18.6,8,4,2,3,3,5,18,27.8,13,16,2,14,2,10,7,0,Matches
320,321,Florentino Luís,pt POR,MF,Getafe,21,1999,11.0,42,25,22,17,3,17,35,48.6,18,21,2,19,21,63,11,1,Matches
321,322,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,35,21,24,10,1,16,34,47.1,18,17,3,14,19,54,37,0,Matches
322,323,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,30.2,27,17,6,9,12,12,42,28.6,30,29,0,29,4,31,7,0,Matches
323,324,Luismi,es ESP,"FW,MF",Sevilla,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
324,325,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
325,326,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,15.3,23,13,11,8,4,9,23,39.1,14,10,0,10,15,38,17,0,Matches
326,327,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,84,47,48,28,8,38,69,55.1,31,30,13,17,46,130,74,0,Matches
327,328,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,56,32,24,26,6,18,49,36.7,31,42,13,29,71,127,41,0,Matches
328,329,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,45,25,24,19,2,16,31,51.6,15,23,9,14,20,65,53,0,Matches
329,330,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,37,17,16,18,3,15,42,35.7,27,20,8,12,18,55,15,0,Matches
330,331,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,Matches
331,332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,45,25,30,14,1,22,30,73.3,8,18,9,9,21,66,38,0,Matches
332,333,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,11,5,2,8,1,3,6,50.0,3,17,14,3,13,24,49,3,Matches
333,334,Maranhão,br BRA,"FW,MF",Valencia,24,1996,10.8,15,11,4,6,5,5,16,31.3,11,15,0,15,7,22,13,0,Matches
334,335,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,13,9,12,1,0,9,15,60.0,6,17,13,4,15,28,51,0,Matches
335,336,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,8,4,2,3,3,5,10,50.0,5,7,2,5,1,9,11,0,Matches
336,337,Iván Marcone,ar ARG,MF,Elche,31,1990,9.0,24,14,17,6,1,12,24,50.0,12,8,3,5,12,36,13,0,Matches
337,338,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,50,37,24,19,7,28,43,65.1,15,20,3,17,19,69,27,0,Matches
338,339,José Mari,es ESP,MF,Cádiz,33,1987,4.3,14,7,3,10,1,7,8,87.5,1,4,1,3,7,21,2,0,Matches
339,340,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,18,12,12,6,0,8,16,50.0,8,25,19,6,25,43,96,1,Matches
340,341,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,2,0,2,0,0,0,0,,0,2,0,2,1,3,3,0,Matches
341,342,Mika Màrmol,es ESP,DF,Barcelona,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
342,343,Roger Martí,es ESP,FW,Levante,30,1991,23.5,23,14,3,13,7,8,30,26.7,22,14,0,14,2,25,8,0,Matches
343,344,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,5.4,2,1,0,0,2,2,6,33.3,4,4,0,4,0,2,3,0,Matches
344,345,Martín,es ESP,MF,Cádiz,22,1999,1.3,2,2,0,2,0,0,0,,0,1,0,1,1,3,3,0,Matches
345,346,Ander Martin,es ESP,"FW,MF",Real Sociedad,20,2000,1.0,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,1,0,Matches
346,347,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,22,1999,2.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
347,348,Carlos Martín,es ESP,DF,Atlético Madrid,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
348,349,Iván Martín,es ESP,"MF,FW",Alavés,22,1999,1.8,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,1,0,Matches
349,350,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26.0,28,13,18,7,3,14,23,60.9,9,22,10,12,39,67,143,0,Matches
350,351,Javi Martínez,es ESP,"MF,FW",Osasuna,21,1999,9.8,21,14,8,11,2,10,29,34.5,19,6,0,6,9,30,10,0,Matches
351,352,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,15,8,7,8,0,4,13,30.8,9,6,3,3,15,30,5,0,Matches
352,353,Omar Mascarell,es ESP,MF,Elche,28,1993,27.7,46,26,16,23,7,24,60,40.0,36,42,14,28,48,94,52,2,Matches
353,354,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,7,5,3,1,3,1,9,11.1,8,4,1,3,1,8,5,0,Matches
354,355,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,3,1,3,0,0,3,6,50.0,3,0,0,0,1,4,16,2,Matches
355,356,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,7,5,2,3,2,1,2,50.0,1,10,4,6,4,11,3,0,Matches
356,357,Jordi Mboula,es ESP,FW,Mallorca,22,1999,4.8,8,2,3,3,2,5,9,55.6,4,7,1,6,3,11,3,0,Matches
357,358,Óscar Melendo,es ESP,"MF,FW",Espanyol,23,1997,11.0,11,5,4,4,3,3,13,23.1,10,4,1,3,1,12,10,0,Matches
358,359,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,29,16,10,15,4,16,36,44.4,20,21,8,13,7,36,22,0,Matches
359,360,Tomás Mendes,es ESP,MF,Alavés,16,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
360,361,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,33.6,68,35,24,35,9,26,87,29.9,61,52,6,46,37,105,30,0,Matches
361,362,Édgar Méndez,es ESP,"FW,MF",Alavés,31,1990,17.9,25,14,11,10,4,11,34,32.4,23,16,0,16,4,29,17,0,Matches
362,363,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,19.3,24,14,11,10,3,8,14,57.1,6,8,2,6,18,42,27,3,Matches
363,364,Fran Mérida,es ESP,MF,Espanyol,31,1990,3.0,7,3,5,2,0,4,10,40.0,6,1,0,1,6,13,1,0,Matches
364,365,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,32.1,71,38,21,40,10,26,67,38.8,41,50,10,40,21,92,56,2,Matches
365,366,Martín Merquelanz,es ESP,"FW,MF",Rayo Vallecano,26,1995,1.9,2,1,2,0,0,2,6,33.3,4,2,0,2,0,2,1,0,Matches
366,367,Matt Miazga,us USA,DF,Alavés,26,1995,9.3,7,7,3,4,0,2,7,28.6,5,14,12,2,11,18,55,1,Matches
367,368,Miguel,es ESP,"FW,MF",Alavés,21,1999,9.2,7,3,1,5,1,2,15,13.3,13,6,0,6,1,8,7,0,Matches
368,369,Éder Militão,br BRA,DF,Real Madrid,23,1998,33.7,50,32,30,12,8,20,39,51.3,19,42,20,22,52,102,107,3,Matches
369,370,Luis Milla,es ESP,MF,Granada,26,1994,30.8,59,29,25,30,4,25,64,39.1,39,28,4,24,25,84,34,0,Matches
370,371,Pere Milla,es ESP,"MF,FW",Elche,28,1992,18.3,20,15,14,5,1,8,44,18.2,36,21,1,20,5,25,21,0,Matches
