,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
37,38,Cédric Bakambu,cd COD,FW,Marseille,30,1991,4.0,1,0,0,6,2,5,3,0,0,0,0,0,5,7,11,38.9,Matches
38,39,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,18,2002,3.4,0,0,0,7,5,0,0,11,9,0,0,0,25,4,4,50.0,Matches
39,40,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,18,2002,0.5,0,0,0,2,1,0,0,0,1,0,0,0,2,3,1,75.0,Matches
40,41,Ibrahima Baldé,fr FRA,"FW,MF",Lens,18,2003,0.6,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,66.7,Matches
41,42,Leonardo Balerdi,ar ARG,DF,Marseille,22,1999,10.6,4,1,0,10,5,0,0,19,6,0,0,0,78,17,13,56.7,Matches
42,43,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,31,1990,5.1,1,0,0,5,6,0,10,9,5,0,0,1,19,6,5,54.5,Matches
43,44,Jonathan Bamba,fr FRA,"MF,FW",Lille,25,1996,27.0,3,0,0,11,56,14,115,21,12,0,0,0,169,16,19,45.7,Matches
44,45,Simon Banza,fr FRA,FW,Lens,24,1996,1.4,0,0,0,3,7,0,1,1,1,0,0,0,5,6,5,54.5,Matches
45,46,Danilo Barbosa,br BRA,DF,Nice,25,1996,1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,5,44.4,Matches
46,47,Bradley Barcola,fr FRA,"FW,MF",Lyon,18,2002,2.9,0,0,0,5,0,1,4,2,4,0,0,0,16,5,5,50.0,Matches
47,48,Melvin Bard,fr FRA,DF,Nice,20,2000,28.8,3,0,0,21,30,1,87,51,37,0,0,0,226,41,31,56.9,Matches
48,49,Toma Bašić,hr CRO,MF,Bordeaux,24,1996,2.3,0,0,0,6,2,0,18,2,2,0,0,0,4,0,1,0.0,Matches
49,50,Amine Bassi,fr FRA,"MF,FW",Metz,23,1997,2.0,0,0,0,4,4,0,16,0,3,0,0,0,12,1,4,20.0,Matches
50,51,Paul Baysse,fr FRA,"MF,DF",Bordeaux,33,1988,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
51,52,Youcef Belaïli,dz ALG,"MF,FW",Brest,29,1992,9.2,2,0,0,12,19,2,50,7,1,0,1,0,49,5,7,41.7,Matches
52,53,Haris Belkebla,dz ALG,MF,Brest,27,1994,25.7,2,0,0,27,39,0,11,48,23,0,0,0,171,21,17,55.3,Matches
53,54,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23,1998,25.9,5,0,0,36,68,0,54,27,32,0,0,0,177,18,19,48.6,Matches
54,55,Jeanöel Belocian,fr FRA,DF,Rennes,16,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
55,56,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,34,1987,3.5,1,0,0,7,4,2,7,0,2,0,0,0,13,0,5,0.0,Matches
56,57,Salim Ben Seghir,fr FRA,MF,Marseille,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
57,58,Wissam Ben Yedder,fr FRA,FW,Monaco,30,1990,28.1,3,0,0,19,22,24,14,0,8,1,0,0,74,21,46,31.3,Matches
58,59,Darío Benedetto,ar ARG,"FW,MF",Marseille,31,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,Matches
59,60,Walter Benítez,ar ARG,GK,Nice,28,1993,37.0,2,0,0,0,6,0,0,0,0,0,0,0,43,12,0,100.0,Matches
60,61,Loris Benito,ch SUI,DF,Bordeaux,29,1992,0.7,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,,Matches
61,62,Nabil Bentaleb,dz ALG,MF,Angers,26,1994,16.8,4,0,0,29,13,0,3,28,24,0,0,0,131,18,12,60.0,Matches
62,63,Patrick Berg,no NOR,MF,Lens,23,1997,3.4,0,0,0,5,1,0,2,4,6,0,0,0,28,3,1,75.0,Matches
63,64,Mitchell van Bergen,nl NED,"FW,MF",Reims,21,1999,10.9,1,0,0,8,4,10,49,4,5,0,0,0,49,3,17,15.0,Matches
64,65,Valon Berisha,xk KVX,"MF,FW",Reims,28,1993,5.1,2,1,1,13,2,2,27,4,7,0,0,0,24,4,3,57.1,Matches
65,66,Paul Bernardoni,fr FRA,GK,Angers,24,1997,13.0,0,0,0,0,2,0,0,0,2,0,0,0,9,7,1,87.5,Matches
66,67,Paul Bernardoni,fr FRA,GK,Saint-Étienne,24,1997,19.0,0,0,0,0,3,0,0,0,0,0,0,0,29,3,1,75.0,Matches
67,68,Juan Bernat,es ESP,"DF,MF",Paris S-G,28,1993,10.6,2,0,0,4,9,1,12,8,14,0,0,0,37,8,8,50.0,Matches
68,69,Dimitry Bertaud,fr FRA,GK,Montpellier,23,1998,9.3,0,0,0,0,1,0,0,0,0,0,0,0,10,2,1,66.7,Matches
69,70,Jason Berthomier,fr FRA,MF,Clermont Foot,31,1990,19.2,0,0,0,14,15,2,133,8,14,0,0,0,98,11,16,40.7,Matches
70,71,Giulian Biancone,fr FRA,"DF,MF",Troyes,21,2000,25.5,10,0,0,34,32,4,87,53,42,0,2,0,147,48,34,58.5,Matches
71,72,El Bilal Touré,ml MLI,FW,Reims,19,2001,13.3,2,0,0,20,14,6,4,6,6,0,0,0,37,59,58,50.4,Matches
72,73,Jean-Claude Billong,cm CMR,DF,Clermont Foot,27,1993,10.9,2,0,0,7,9,0,1,10,8,0,0,0,57,29,9,76.3,Matches
73,74,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
74,75,Marco Bizot,nl NED,GK,Brest,30,1991,38.0,1,0,0,0,4,0,0,0,1,0,0,0,34,4,1,80.0,Matches
75,76,Ludovic Blas,fr FRA,"MF,FW",Nantes,23,1997,32.9,10,0,0,45,55,4,37,31,18,1,0,0,172,17,29,37.0,Matches
76,77,Myron Boadu,nl NED,FW,Monaco,20,2001,10.7,0,0,0,17,11,12,0,2,7,0,0,0,20,15,29,34.1,Matches
77,78,Jérôme Boateng,de GER,DF,Lyon,32,1988,18.0,6,0,0,13,3,0,5,20,15,0,0,0,107,18,7,72.0,Matches
78,79,Antonin Bobichon,fr FRA,"MF,FW",Angers,25,1995,0.4,0,0,0,0,0,0,2,1,0,0,0,0,5,0,2,0.0,Matches
79,80,Quentin Boisgard,fr FRA,"MF,FW",Lorient,24,1997,10.6,3,0,0,11,9,0,46,6,11,0,0,0,70,9,17,34.6,Matches
80,81,Charles Boli,fr FRA,"MF,DF",Lens,22,1998,0.4,0,0,0,0,2,0,2,0,1,0,0,0,2,1,0,100.0,Matches
81,82,Sven Botman,nl NED,DF,Lille,21,2000,25.0,4,0,0,16,13,1,0,26,11,0,2,0,113,57,28,67.1,Matches
82,83,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,26,1994,27.1,4,1,0,50,48,5,67,8,25,0,0,0,141,67,94,41.6,Matches
83,84,Hicham Boudaoui,dz ALG,MF,Nice,21,1999,18.0,7,0,0,30,21,4,49,18,18,0,0,0,103,13,16,44.8,Matches
84,85,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,31,1990,25.0,2,0,0,14,29,0,106,10,15,0,0,0,132,12,64,15.8,Matches
85,86,Sofiane Boufal,ma MAR,"FW,MF",Angers,27,1993,25.9,6,0,0,44,80,15,108,7,29,2,0,0,85,12,37,24.5,Matches
86,87,Farid Boulaya,dz ALG,"MF,FW",Metz,28,1993,17.0,1,1,0,7,17,1,71,12,10,0,0,0,100,9,19,32.1,Matches
87,88,Ismaëlben Boura,fr FRA,DF,Lens,20,2000,1.1,0,0,0,0,0,0,1,2,2,0,0,0,2,1,0,100.0,Matches
88,89,Benjamin Bourigeaud,fr FRA,"FW,MF",Rennes,27,1994,35.5,2,0,0,25,8,4,294,30,24,0,0,0,144,14,45,23.7,Matches
89,90,Redwan Bourles,fr FRA,"MF,FW",Lorient,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
90,91,Domagoj Bradarić,hr CRO,DF,Lille,21,1999,4.6,2,0,0,5,7,0,21,10,9,0,0,0,27,5,15,25.0,Matches
91,92,Bilal Brahimi,dz ALG,MF,Nice,21,2000,4.2,1,0,0,4,10,2,45,2,1,0,0,0,24,2,1,66.7,Matches
92,93,Bilal Brahimi,dz ALG,FW,Angers,21,2000,3.8,0,0,0,2,9,1,11,1,1,1,0,0,13,2,5,28.6,Matches
93,94,Lilian Brassier,fr FRA,DF,Brest,21,1999,25.1,4,0,0,24,17,0,17,32,24,0,1,1,153,42,19,68.9,Matches
94,95,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,35,1985,2.5,1,0,0,5,0,1,2,1,0,0,0,0,13,6,12,33.3,Matches
95,96,Dylan Bronn,tn TUN,DF,Metz,26,1995,28.3,10,1,1,31,11,3,12,40,29,0,0,0,164,28,28,50.0,Matches
96,97,Osman Bukari,gh GHA,"FW,MF",Nantes,22,1998,11.2,1,0,0,14,6,5,15,8,8,0,0,0,70,9,13,40.9,Matches
97,98,Maxime Busi,be BEL,DF,Reims,21,1999,14.4,3,0,0,19,7,0,30,17,15,0,0,0,77,11,19,36.7,Matches
98,99,Oriol Busquets,es ESP,MF,Clermont Foot,22,1999,2.2,0,0,0,2,0,0,1,1,3,0,0,0,11,1,5,16.7,Matches
99,100,Marcin Bułka,pl POL,GK,Nice,21,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
100,101,Rémy Cabella,fr FRA,"MF,FW",Montpellier,31,1990,3.5,0,0,0,3,3,0,8,5,7,0,0,0,20,0,3,0.0,Matches
101,102,Jimmy Cabot,fr FRA,DF,Angers,27,1994,22.3,4,0,0,32,32,1,69,32,44,1,0,0,180,11,12,47.8,Matches
102,103,Anthony Caci,fr FRA,DF,Strasbourg,24,1997,26.6,4,0,0,35,23,2,97,33,34,0,0,0,161,38,24,61.3,Matches
103,104,Mathieu Cafaro,fr FRA,"MF,FW",Reims,24,1997,2.1,2,0,0,6,3,0,19,3,2,0,0,0,9,3,4,42.9,Matches
104,105,Yannick Cahuzac,fr FRA,MF,Lens,36,1985,6.9,1,1,0,6,1,1,2,9,2,0,0,0,27,6,5,54.5,Matches
105,106,Marc-Aurèle Caillard,fr FRA,GK,Metz,27,1994,17.1,1,0,0,0,4,0,0,2,0,0,0,0,7,2,0,100.0,Matches
106,107,Jens Cajuste,se SWE,"MF,FW",Reims,21,1999,4.0,0,0,0,5,8,0,1,5,6,0,0,0,16,3,5,37.5,Matches
107,108,Duje Ćaleta-Car,hr CRO,DF,Marseille,24,1996,22.9,6,0,0,11,6,1,1,24,8,1,0,0,99,35,11,76.1,Matches
108,109,Lucas Calodat,fr FRA,DF,Saint-Étienne,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
109,110,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,23,1998,34.1,8,0,0,45,44,1,33,58,57,2,0,0,177,30,42,41.7,Matches
110,111,Mamadou Camara,fr FRA,FW,Troyes,20,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,40.0,Matches
111,112,Eduardo Camavinga,fr FRA,MF,Rennes,18,2002,1.6,0,0,0,2,6,0,0,1,1,0,0,0,8,2,0,100.0,Matches
112,113,Fali Candé,gw GNB,DF,Metz,23,1998,10.8,2,0,0,11,11,0,45,6,18,0,0,0,60,18,12,60.0,Matches
113,114,Pierrick Capelle,fr FRA,"MF,DF",Angers,34,1987,13.3,1,0,0,22,5,0,17,16,24,1,1,0,98,19,31,38.0,Matches
114,115,Maxence Caqueret,fr FRA,MF,Lyon,21,2000,25.9,5,0,0,43,28,0,20,43,40,0,0,0,204,12,13,48.0,Matches
115,116,Irvin Cardona,fr FRA,"FW,MF",Brest,23,1997,14.8,2,0,0,16,14,10,21,5,7,0,0,0,55,13,19,40.6,Matches
116,117,Igor Carioca,br BRA,DF,Lorient,24,1996,17.5,3,0,0,25,23,1,68,25,16,0,0,0,88,10,10,50.0,Matches
117,118,Moreto Cassamã,gw GNB,MF,Reims,23,1998,8.9,1,0,0,11,22,0,19,9,6,0,0,0,61,3,6,33.3,Matches
118,119,Jean-Charles Castelletto,cm CMR,DF,Nantes,26,1995,27.9,8,0,0,42,11,1,8,30,24,0,0,0,151,56,31,64.4,Matches
119,120,Zeki Çelik,tr TUR,DF,Lille,24,1997,30.0,10,0,0,39,16,3,66,43,37,1,1,0,160,40,22,64.5,Matches
120,121,Fabien Centonze,fr FRA,DF,Metz,25,1996,17.6,3,0,0,16,30,0,48,32,21,0,0,0,101,10,17,37.0,Matches
121,122,Leonardo César Jardim,br BRA,GK,Lille,26,1995,17.0,0,0,0,0,4,0,0,1,0,,,0,,,,,Matches
122,123,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
123,124,Nassim Chadli,fr FRA,"MF,DF",Troyes,20,2001,1.1,1,0,0,3,3,0,5,0,3,0,0,0,5,1,1,50.0,Matches
124,125,Mehdi Chahiri,ma MAR,DF,Strasbourg,25,1996,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0,Matches
125,126,Dylan Chambost,fr FRA,"MF,FW",Troyes,23,1997,8.4,0,0,0,7,5,1,21,9,11,0,0,0,47,13,13,50.0,Matches
126,127,Brendan Chardonnet,fr FRA,DF,Brest,26,1994,29.8,6,1,0,26,24,0,3,55,25,0,0,0,144,70,44,61.4,Matches
127,128,Xavier Chavalerin,fr FRA,MF,Troyes,30,1991,30.2,4,0,0,31,12,6,79,38,26,0,0,0,95,12,23,34.3,Matches
128,129,Xavier Chavalerin,fr FRA,MF,Reims,30,1991,2.4,0,0,0,3,0,0,4,5,4,0,0,0,16,2,4,33.3,Matches
129,130,Rayan Cherki,fr FRA,"FW,MF",Lyon,17,2003,4.9,1,0,0,4,8,3,27,1,2,0,0,0,18,1,4,20.0,Matches
130,131,Pedro Chirivella,es ESP,MF,Nantes,24,1997,29.3,6,0,0,22,25,0,8,37,31,0,0,0,168,9,12,42.9,Matches
131,132,Joris Chotard,fr FRA,MF,Montpellier,19,2001,32.6,5,0,0,29,11,0,20,42,30,0,0,0,206,20,29,40.8,Matches
132,133,Alexis Claude-Maurice,fr FRA,MF,Nice,23,1998,2.3,1,0,0,4,5,0,9,3,0,0,0,0,11,1,3,25.0,Matches
133,134,Jonathan Clauss,fr FRA,DF,Lens,28,1992,33.8,3,0,0,38,14,4,348,73,34,0,0,0,203,16,10,61.5,Matches
134,135,Marcus Coco,fr FRA,"MF,FW",Nantes,25,1996,10.3,3,1,1,21,31,4,24,10,14,0,0,0,67,31,32,49.2,Matches
135,136,Abdu Conté,pt POR,DF,Troyes,23,1998,15.0,2,0,0,14,14,2,41,4,12,0,0,0,68,9,11,45.0,Matches
136,137,Sébastien Corchia,fr FRA,DF,Nantes,30,1990,14.7,0,1,0,22,25,0,79,13,20,0,0,0,49,18,8,69.2,Matches
137,138,Maxwel Cornet,ci CIV,DF,Lyon,24,1996,0.7,2,1,1,2,1,0,3,1,1,0,0,0,4,0,1,0.0,Matches
138,139,David Pereira da Costa,pt POR,"MF,FW",Lens,20,2001,16.3,2,0,0,9,14,0,35,13,12,0,0,0,69,1,11,8.3,Matches
139,140,Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25.0,1,0,0,0,3,0,0,0,0,0,0,0,49,6,0,100.0,Matches
140,141,Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,9.4,1,0,0,11,8,7,3,0,1,0,0,0,14,77,41,65.3,Matches
141,142,Nicolas Cozza,fr FRA,DF,Montpellier,22,1999,30.8,2,1,0,24,19,1,24,38,47,0,1,0,137,40,35,53.3,Matches
142,143,Enzo Crivelli,fr FRA,"FW,MF",Saint-Étienne,26,1995,1.1,0,0,0,1,0,1,0,0,0,0,0,0,2,4,5,44.4,Matches
143,144,Wylan Cyprien,fr FRA,MF,Nantes,26,1995,16.6,3,0,0,19,16,1,70,10,17,0,0,0,106,5,13,27.8,Matches
144,145,Lucas Da Cunha,fr FRA,MF,Nice,20,2001,4.4,0,0,0,3,5,0,23,1,7,0,0,0,25,6,6,50.0,Matches
145,146,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,9.3,0,0,0,6,4,1,20,1,11,0,0,0,43,7,14,33.3,Matches
146,147,Damien Da Silva,fr FRA,DF,Lyon,33,1988,12.5,5,1,1,19,4,0,1,22,9,0,1,0,55,35,16,68.6,Matches
147,148,Colin Dagba,fr FRA,DF,Paris S-G,22,1998,1.8,1,0,0,6,2,0,8,2,2,0,0,0,7,1,2,33.3,Matches
148,149,Flavius Daniliuc,at AUT,DF,Nice,20,2001,14.4,4,0,0,17,4,1,7,14,31,0,0,0,98,21,24,46.7,Matches
149,150,Kevin Danso,at AUT,DF,Lens,22,1998,31.0,9,2,1,43,36,1,1,40,29,1,0,0,206,72,30,70.6,Matches
150,151,Dante,br BRA,DF,Nice,37,1983,31.9,7,3,1,26,12,0,3,49,29,1,1,0,208,50,27,64.9,Matches
151,152,Jonathan David,ca CAN,FW,Lille,21,2000,31.2,3,0,0,25,47,6,6,5,9,0,0,0,104,26,65,28.6,Matches
152,153,Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,8.7,1,0,0,2,6,1,19,2,7,0,0,0,30,4,6,40.0,Matches
153,154,Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,0.3,0,0,0,0,3,0,0,1,1,0,0,0,2,0,1,0.0,Matches
154,155,Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,10.8,1,1,0,16,20,0,45,7,16,1,0,0,80,4,12,25.0,Matches
155,156,Thomas Delaine,fr FRA,DF,Metz,29,1992,25.7,4,0,0,22,14,1,111,27,35,0,0,0,137,7,20,25.9,Matches
156,157,Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,2.9,0,0,0,5,1,0,3,1,6,0,0,0,13,1,5,16.7,Matches
157,158,Andy Delort,dz ALG,FW,Nice,29,1991,27.2,3,0,0,38,43,16,51,9,9,1,0,0,59,94,101,48.2,Matches
158,159,Andy Delort,dz ALG,FW,Montpellier,29,1991,3.0,0,0,0,6,3,0,14,0,0,0,0,0,6,11,9,55.0,Matches
159,160,Moussa Dembélé,fr FRA,FW,Lyon,25,1996,24.5,6,0,0,29,19,10,2,8,9,3,0,0,44,60,59,50.4,Matches
160,161,Jason Denayer,be BEL,DF,Lyon,26,1995,11.1,2,0,0,7,5,0,1,16,4,0,1,0,46,16,22,42.1,Matches
161,162,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,14.5,0,0,0,0,4,0,0,0,0,0,0,1,14,0,0,,Matches
162,163,Ángel Di María,ar ARG,FW,Paris S-G,33,1988,18.3,2,0,0,9,14,7,122,6,18,1,0,0,71,0,0,,Matches
163,164,Yadaly Diaby,fr FRA,"FW,MF",Clermont Foot,20,2000,0.7,1,1,0,2,1,0,0,2,0,0,0,0,5,1,1,50.0,Matches
164,165,Ibrahim Diakité,gn GUI,MF,Reims,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
165,166,Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,9.7,1,0,0,12,3,0,18,10,14,0,0,0,45,14,6,70.0,Matches
166,167,Habib Diallo,sn SEN,FW,Strasbourg,26,1995,17.1,2,0,0,17,20,15,9,4,5,0,0,0,48,55,60,47.8,Matches
167,168,Mouhamadou Diarra,sn SEN,MF,Strasbourg,17,2004,1.2,1,0,0,2,1,0,0,0,1,0,0,0,8,2,1,66.7,Matches
168,169,Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,5.8,2,0,0,6,8,2,22,7,9,1,0,0,36,2,6,25.0,Matches
169,170,Krepin Diatta,sn SEN,"MF,DF",Monaco,22,1999,3.2,0,0,0,3,8,0,3,1,2,0,0,0,13,12,4,75.0,Matches
170,171,Bamba Dieng,sn SEN,FW,Marseille,21,2000,10.8,0,1,0,14,13,4,3,5,11,2,0,0,41,13,20,39.4,Matches
171,172,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,0.4,0,0,0,1,2,1,1,1,2,0,0,0,4,1,1,50.0,Matches
172,173,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,19.2,3,0,0,13,30,1,69,11,4,0,0,0,68,6,14,30.0,Matches
173,174,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,3.5,2,0,0,11,4,0,2,2,4,0,0,0,12,1,1,50.0,Matches
174,175,Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,12.0,3,0,0,12,14,1,43,9,11,1,0,0,53,4,7,36.4,Matches
175,176,Sinaly Diomande,ci CIV,DF,Lyon,20,2001,6.4,2,0,0,5,3,0,0,12,3,0,0,1,34,16,5,76.2,Matches
176,177,Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,21.6,6,0,0,28,41,4,95,23,20,1,1,0,134,12,28,30.0,Matches
177,178,Andy Diouf,fr FRA,MF,Rennes,18,2003,0.2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0.0,Matches
178,179,Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,0.3,0,0,0,0,1,0,1,0,1,0,0,0,5,1,0,100.0,Matches
179,180,Axel Disasi,fr FRA,DF,Monaco,23,1998,30.2,5,0,0,43,13,3,1,26,27,0,1,0,183,71,43,62.3,Matches
180,181,Tiago Djaló,pt POR,DF,Lille,21,2000,25.9,4,0,0,23,22,1,11,24,39,0,0,2,190,23,31,42.6,Matches
181,182,Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,29.9,10,1,1,44,28,2,15,61,37,0,2,0,142,71,29,71.0,Matches
182,183,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,0.6,0,0,0,0,1,0,1,1,3,0,0,0,3,0,0,,Matches
183,184,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,23.5,1,0,0,1,4,0,0,1,0,0,1,0,35,2,2,50.0,Matches
184,185,Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,5.2,2,0,0,9,15,0,13,3,5,0,0,0,38,2,5,28.6,Matches
185,186,Kasper Dolberg,dk DEN,FW,Nice,23,1997,16.6,0,0,0,30,29,3,5,6,4,0,0,0,38,21,25,45.7,Matches
186,187,Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,2.6,0,0,0,3,9,0,11,3,2,0,0,0,12,0,1,0.0,Matches
187,188,Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,4.1,0,1,0,9,3,8,24,0,7,0,0,0,11,2,5,28.6,Matches
188,189,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17.0,3,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0,Matches
189,190,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,22.3,4,0,0,25,38,15,60,5,17,1,0,0,97,7,15,31.8,Matches
190,191,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
191,192,Cheick Doucouré,ml MLI,MF,Lens,21,2000,32.7,7,1,0,42,24,0,6,68,43,0,0,0,218,22,21,51.2,Matches
192,193,Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,1.7,0,0,0,1,1,0,4,4,9,0,0,0,10,1,5,16.7,Matches
193,194,Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,Matches
194,195,Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,3.9,1,0,0,1,4,1,9,3,2,0,0,0,26,3,6,33.3,Matches
195,196,Moussa Doumbia,ml MLI,FW,Reims,26,1994,1.0,0,0,0,0,2,1,2,0,0,0,0,0,2,0,4,0.0,Matches
196,197,Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,24.7,10,1,0,22,25,1,69,39,20,0,2,0,127,14,16,46.7,Matches
197,198,Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,6.1,0,0,0,4,1,1,5,5,2,0,0,0,26,1,4,20.0,Matches
198,199,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16.0,0,0,0,0,2,0,0,0,1,0,0,0,11,2,0,100.0,Matches
199,200,Leo Dubois,fr FRA,DF,Lyon,26,1994,19.4,5,0,0,18,14,1,76,22,27,1,0,0,94,21,19,52.5,Matches
200,201,Jean-Kevin Duverne,fr FRA,DF,Brest,24,1997,33.4,1,0,0,35,31,3,74,53,44,0,0,1,205,38,35,52.1,Matches
201,202,Enzo Ebosse,cm CMR,DF,Angers,22,1999,21.0,1,0,0,14,21,0,16,15,14,0,1,0,112,22,22,50.0,Matches
202,203,Hugo Ekitike,fr FRA,FW,Reims,19,2002,14.1,1,1,0,18,31,12,4,6,10,2,1,0,66,26,33,44.1,Matches
203,204,Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,15.7,2,0,0,22,23,9,28,7,10,1,0,0,46,26,41,38.8,Matches
204,205,Sepe Elye Wahi,fr FRA,FW,Montpellier,18,2003,19.8,2,0,0,18,26,21,11,4,10,2,0,0,46,13,60,17.8,Matches
205,206,Renaud Emond,be BEL,"FW,MF",Nantes,29,1991,2.1,0,0,0,3,3,0,0,0,0,0,0,0,9,5,17,22.7,Matches
206,207,Maxime Estève,fr FRA,DF,Montpellier,19,2002,20.6,2,0,0,10,6,0,0,22,18,0,0,0,92,32,27,54.2,Matches
207,208,Fábio,br BRA,DF,Nantes,31,1990,18.5,8,1,0,30,19,1,35,35,40,0,2,0,107,30,30,50.0,Matches
208,209,Cesc Fàbregas,es ESP,MF,Monaco,34,1987,0.4,0,0,0,1,2,0,5,1,0,0,0,0,4,0,0,,Matches
209,210,Wout Faes,be BEL,DF,Reims,23,1998,37.0,2,0,0,21,24,0,3,53,24,0,2,0,199,38,32,54.3,Matches
210,211,Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,9.9,0,0,0,14,17,1,61,3,4,0,0,0,55,2,1,66.7,Matches
211,212,Romain Faivre,fr FRA,MF,Brest,23,1998,19.9,1,0,0,15,27,1,115,13,18,0,0,0,110,6,14,30.0,Matches
212,213,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,12.3,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,100.0,Matches
213,214,Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Matches
214,215,Julien Faussurier,fr FRA,"MF,DF",Brest,34,1987,5.4,1,0,0,5,7,5,38,5,6,0,0,0,36,5,5,50.0,Matches
215,216,Jordan Ferri,fr FRA,MF,Montpellier,29,1992,32.3,13,1,1,49,72,0,39,30,35,0,1,0,300,17,34,33.3,Matches
216,217,Karol Fila,pl POL,DF,Strasbourg,23,1998,6.2,3,0,0,8,9,0,24,4,8,0,0,0,32,7,7,50.0,Matches
217,218,Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,11.7,2,0,0,18,12,1,88,24,21,0,0,0,88,8,20,28.6,Matches
218,219,Mamadou Fofana,ml MLI,DF,Metz,23,1998,0.4,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,Matches
219,220,Seko Fofana,ci CIV,MF,Lens,26,1995,37.3,2,0,0,27,45,5,41,26,19,0,0,0,210,15,13,53.6,Matches
