,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
688,689,Abraham Rodriguez,us USA,GK,Colorado Rapids,19,2002,1,46,46,1.5,0.5,0,,0,1,46,0,0.00,0,3,-3,-5.87,-5.63,1.0,2.8,-1.7,-3.40,-3.41,Matches
689,690,Brian Rodríguez,uy URU,FW,Los Angeles FC,21,2000,14,819,59,26.8,9.1,10,71,2,4,28,1,2.43,23,7,+16,+1.76,+1.28,16.1,6.9,+9.2,+1.01,+0.27,Matches
690,691,Emerson Rodríguez,co COL,"FW,MF",Inter Miami,21,2000,22,528,24,17.3,5.9,1,59,0,21,22,12,1.09,7,9,-2,-0.34,-0.09,8.0,8.8,-0.8,-0.14,+0.06,Matches
691,692,Martín Rodríguez,cl CHI,"FW,MF",D.C. United,27,1994,14,904,65,29.5,10.0,10,75,0,4,38,1,0.64,8,16,-8,-0.80,+0.33,9.6,13.6,-4.1,-0.41,+0.29,Matches
692,693,Memo Rodriguez,us USA,"MF,FW",Houston Dynamo,26,1995,30,1501,50,49.1,16.7,18,70,3,12,21,2,1.07,21,24,-3,-0.18,+0.40,21.6,30.3,-8.7,-0.52,-0.28,Matches
693,694,Missael Rodriguez,us USA,FW,Chicago Fire,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
694,695,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,22,2000,32,2461,77,80.4,27.3,29,82,12,3,29,0,1.71,47,32,+15,+0.55,+0.40,47.2,30.5,+16.7,+0.61,+0.06,Matches
695,696,Alex Roldan,sv SLV,DF,Seattle,25,1996,32,2610,82,85.3,29.0,29,86,22,3,37,0,1.25,45,39,+6,+0.21,+1.21,43.0,42.1,+0.9,+0.03,+1.14,Matches
696,697,Cristian Roldan,us USA,"FW,MF",Seattle,26,1995,26,2102,81,68.7,23.4,22,89,19,4,39,0,1.08,29,33,-4,-0.17,-0.64,33.1,36.9,-3.8,-0.16,-0.08,Matches
697,698,Jhohan Romaña,co COL,DF,Austin,23,1998,10,336,34,11.0,3.7,3,76,2,7,15,7,2.00,6,4,+2,+0.54,+0.07,5.0,5.1,-0.1,-0.03,+0.02,Matches
698,699,David Romney,us USA,DF,Nashville,28,1993,31,2643,85,86.4,29.4,30,88,27,1,3,2,1.44,45,38,+7,+0.24,-0.62,43.9,40.4,+3.5,+0.12,-0.89,Matches
699,700,Rafael Romo,ve VEN,GK,D.C. United,31,1990,14,1212,87,39.6,13.5,13,90,13,1,42,5,0.79,11,33,-22,-1.63,-1.00,13.9,26.4,-12.5,-0.93,-0.53,Matches
700,701,Eloy Room,cw CUW,GK,Columbus Crew,32,1989,34,3060,90,100.0,34.0,34,90,34,0,,0,1.35,46,41,+5,+0.15,,40.6,42.7,-2.1,-0.06,,Matches
701,702,Joseph Rosales,hn HON,MF,Minnesota Utd,21,2000,24,1052,44,34.4,11.7,8,80,3,16,26,8,1.36,15,19,-4,-0.34,-0.39,12.8,17.1,-4.3,-0.37,-0.42,Matches
702,703,Oriol Rosell,es ESP,MF,Sporting KC,29,1992,18,901,50,29.4,10.0,13,63,3,5,18,9,0.89,9,19,-10,-1.00,-0.92,9.4,14.6,-5.2,-0.52,-0.41,Matches
703,704,Keegan Rosenberry,us USA,"DF,MF",Colorado Rapids,28,1993,34,2961,87,96.8,32.9,33,89,32,1,13,0,1.26,45,55,-10,-0.30,+0.61,48.6,51.4,-2.9,-0.09,-1.45,Matches
704,705,Matheus Rossetto,br BRA,MF,Atlanta Utd,25,1996,24,1602,67,52.4,17.8,19,78,10,5,23,1,1.29,23,31,-8,-0.45,-0.57,25.4,27.3,-1.8,-0.10,-0.56,Matches
705,706,Paul Rothrock,us USA,"FW,DF",Toronto FC,23,1999,2,34,17,1.1,0.4,0,,0,2,17,1,0.00,0,1,-1,-2.65,-2.17,0.4,0.7,-0.4,-1.02,-0.54,Matches
706,707,Kelyn Rowe,us USA,"DF,MF",Seattle,30,1991,28,1307,47,42.7,14.5,14,73,4,14,20,3,1.43,22,20,+2,+0.14,+0.19,20.9,24.8,-3.9,-0.27,-0.23,Matches
707,708,Ruan,br BRA,DF,Orlando City,26,1995,31,2454,79,80.2,27.3,29,82,12,2,39,3,1.28,33,45,-12,-0.44,-0.89,30.2,37.9,-7.7,-0.28,-0.23,Matches
708,709,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,25,1996,23,866,38,28.3,9.6,7,70,1,16,24,6,1.33,11,13,-2,-0.21,-0.21,11.0,14.7,-3.7,-0.38,-0.56,Matches
709,710,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,28,1993,30,2436,81,79.6,27.1,28,85,15,2,35,1,1.37,42,42,0,0.00,+1.59,44.4,38.1,+6.3,+0.23,+1.34,Matches
710,711,Raúl Ruidíaz,pe PER,FW,Seattle,31,1990,18,1302,72,42.5,14.5,14,84,7,4,32,0,1.39,27,21,+6,+0.41,+0.67,22.3,22.4,0.0,0.00,+0.24,Matches
711,712,Pablo Ruíz,ar ARG,MF,Real Salt Lake,23,1998,29,2413,83,78.9,26.8,28,86,20,1,19,1,1.27,32,37,-5,-0.19,-0.60,33.5,34.7,-1.1,-0.04,-0.27,Matches
712,713,Sergio Ruiz,es ESP,MF,Charlotte,27,1994,18,723,40,23.6,8.0,7,79,3,11,15,1,1.28,13,8,+5,+0.62,+1.12,10.3,10.6,-0.3,-0.04,+0.04,Matches
713,714,Albert Rusnák,sk SVK,MF,Seattle,27,1994,32,2603,81,85.1,28.9,30,85,17,2,24,0,1.09,41,40,+1,+0.03,+0.03,40.4,42.6,-2.2,-0.08,+0.42,Matches
714,715,Johnny Russell,sct SCO,"FW,MF",Sporting KC,31,1990,33,2698,82,88.2,30.0,31,85,16,2,32,0,1.21,40,44,-4,-0.13,+1.86,34.2,40.5,-6.2,-0.21,+0.14,Matches
715,716,Jacen Russell-Rowe,ca CAN,FW,Columbus Crew,19,2002,6,228,38,7.5,2.5,3,57,0,3,19,3,2.00,4,3,+1,+0.39,+0.27,3.5,3.8,-0.3,-0.12,-0.06,Matches
716,717,Zach Ryan,us USA,FW,NY Red Bulls,23,1999,6,43,7,1.4,0.5,0,,0,6,7,11,1.29,2,3,-1,-2.09,-2.39,0.8,0.9,-0.1,-0.18,-0.37,Matches
717,718,Ryan Sailor,us USA,DF,Inter Miami,23,1998,22,1521,69,49.7,16.9,14,90,14,8,33,3,1.39,28,26,+2,+0.12,+0.76,22.4,21.9,+0.6,+0.03,+0.45,Matches
718,719,Carlos Salcedo,mx MEX,DF,Toronto FC,28,1993,13,1153,89,37.7,12.8,13,89,10,0,,0,1.15,20,26,-6,-0.47,+0.05,15.8,25.0,-9.2,-0.72,-0.38,Matches
719,720,Shea Salinas,us USA,"FW,DF",San Jose,35,1986,13,203,16,6.6,2.3,1,63,0,12,12,10,1.15,3,7,-4,-1.77,-1.36,3.1,4.8,-1.7,-0.76,-0.31,Matches
720,721,Dániel Sallói,hu HUN,"FW,MF",Sporting KC,25,1996,29,2528,87,82.6,28.1,28,89,22,1,45,0,1.34,39,44,-5,-0.18,+1.01,33.3,37.3,-4.0,-0.14,+0.47,Matches
721,722,Gaoussou Samaké,ci CIV,DF,D.C. United,24,1997,3,112,37,3.7,1.2,1,62,0,2,25,7,0.00,1,6,-5,-4.02,-3.10,1.5,3.1,-1.7,-1.33,-0.75,Matches
722,723,Ilie Sánchez,es ESP,MF,Los Angeles FC,31,1990,33,2677,81,87.5,29.7,30,86,25,3,30,0,2.06,59,29,+30,+1.01,+1.48,56.8,30.8,+26.0,+0.87,+0.51,Matches
723,724,William Sands,us USA,DF,Columbus Crew,21,2000,12,639,53,20.9,7.1,5,86,2,7,30,20,1.33,8,10,-2,-0.28,-0.54,5.0,10.4,-5.3,-0.75,-0.87,Matches
724,725,Sergio Santos Gomes,br BRA,FW,Philadelphia,27,1994,11,608,55,19.9,6.8,8,68,1,3,22,0,1.82,12,3,+9,+1.33,-0.03,10.9,5.8,+5.1,+0.75,+0.15,Matches
725,726,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,27,1994,8,138,17,4.5,1.5,0,,0,8,17,0,1.60,6,3,+3,+1.96,+1.80,4.0,1.6,+2.4,+1.57,+1.42,Matches
726,727,Koa Santos,us USA,MF,Charlotte,22,1999,1,56,56,1.8,0.6,1,56,0,0,,3,0.00,1,2,-1,-1.61,-1.40,0.5,0.5,0.0,-0.03,+0.04,Matches
727,728,Nuno Santos,pt POR,"MF,FW",Charlotte,22,1999,4,159,40,5.2,1.8,1,90,1,3,23,1,1.50,4,3,+1,+0.57,+0.85,3.9,1.9,+2.0,+1.11,+1.24,Matches
728,729,Pedro Santos,pt POR,DF,Columbus Crew,33,1988,29,2333,80,76.2,25.9,28,83,23,1,13,0,1.34,36,32,+4,+0.15,+0.03,34.3,32.7,+1.6,+0.06,+0.52,Matches
729,730,C.J. Sapong,us USA,FW,Nashville,33,1988,33,2464,75,80.5,27.4,30,80,8,3,23,0,1.38,42,32,+10,+0.37,+0.21,41.7,31.8,+9.9,+0.36,+0.62,Matches
730,731,Jefferson Savarino,ve VEN,"FW,MF",Real Salt Lake,25,1996,19,1522,80,49.7,16.9,17,86,11,2,26,0,1.30,24,20,+4,+0.24,+0.59,23.1,20.4,+2.6,+0.16,+0.28,Matches
731,732,Rodrigo Schlegel,ar ARG,DF,Orlando City,24,1997,29,2168,75,70.8,24.1,23,89,21,6,22,3,1.40,33,41,-8,-0.33,-0.23,28.2,34.5,-6.4,-0.26,-0.10,Matches
732,733,Tate Schmitt,us USA,"DF,MF",Real Salt Lake,24,1997,14,860,61,28.1,9.6,10,85,8,4,4,6,1.53,12,15,-3,-0.31,-0.35,13.3,13.1,+0.1,+0.01,0.00,Matches
733,734,Szabolcs Schön,hu HUN,MF,FC Dallas,21,2000,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
734,735,Alessandro Schöpf,at AUT,MF,Vancouver,27,1994,7,342,49,11.2,3.8,5,61,0,2,19,2,1.00,4,9,-5,-1.32,-0.92,3.4,4.7,-1.3,-0.35,-0.01,Matches
735,736,Brady Scott,us USA,GK,Columbus Crew,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
736,737,Eddie Segura,co COL,DF,Los Angeles FC,24,1997,14,828,59,27.1,9.2,8,85,4,6,25,5,1.87,17,10,+7,+0.76,-0.09,18.1,9.0,+9.1,+0.99,+0.25,Matches
737,738,Amar Sejdic,us USA,MF,Atlanta Utd,25,1996,23,1306,57,42.7,14.5,18,68,0,5,15,11,1.17,16,19,-3,-0.21,-0.05,21.9,20.4,+1.5,+0.10,-0.11,Matches
738,739,Boris Sekulić,sk SVK,DF,Chicago Fire,30,1991,33,2815,85,92.0,31.3,32,87,25,1,45,1,1.18,34,42,-8,-0.26,+0.11,42.8,42.3,+0.6,+0.02,+0.23,Matches
739,740,Brandon Servania,us USA,MF,FC Dallas,22,1999,23,1321,57,43.2,14.7,15,75,4,8,24,5,1.36,17,19,-2,-0.14,-0.81,16.0,18.6,-2.7,-0.18,-0.26,Matches
740,741,Jacob Shaffelburg,ca CAN,"DF,FW",Toronto FC,22,1999,13,581,45,19.0,6.5,6,77,2,7,17,3,1.15,12,14,-2,-0.31,+0.23,7.6,13.6,-6.0,-0.93,-0.55,Matches
741,742,Jacob Shaffelburg,ca CAN,"MF,FW",Nashville,22,1999,8,506,63,16.5,5.6,7,69,0,1,26,0,1.89,10,4,+6,+1.07,+0.89,9.2,9.8,-0.5,-0.10,-0.41,Matches
742,743,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,30,1991,29,2252,78,73.6,25.0,27,82,18,2,17,0,1.10,34,37,-3,-0.12,+0.55,37.6,33.5,+4.1,+0.17,+0.63,Matches
743,744,Brek Shea,us USA,DF,Inter Miami,31,1990,4,161,40,5.3,1.8,2,67,1,2,14,2,1.00,1,6,-5,-2.80,-2.67,1.0,2.4,-1.4,-0.77,-0.61,Matches
744,745,Khiry Shelton,us USA,FW,Sporting KC,28,1993,24,1407,59,46.0,15.6,15,83,7,9,18,2,1.33,15,27,-12,-0.77,-0.77,13.2,23.0,-9.8,-0.62,-0.74,Matches
745,746,Andre Shinyashiki,br BRA,"FW,MF",Colorado Rapids,26,1995,8,216,27,7.1,2.4,2,66,0,6,14,0,1.13,2,3,-1,-0.42,-0.10,3.6,4.4,-0.8,-0.34,-0.32,Matches
746,747,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,26,1995,21,844,40,27.6,9.4,8,71,3,13,21,2,1.52,12,15,-3,-0.32,-0.12,13.2,11.0,+2.1,+0.23,+0.41,Matches
747,748,Bobby Shuttleworth,us USA,GK,Atlanta Utd,34,1987,7,558,80,18.2,6.2,6,90,6,1,18,10,0.86,11,11,0,0.00,+0.22,12.7,9.2,+3.5,+0.57,+0.49,Matches
748,749,Marcelo Silva,uy URU,DF,Real Salt Lake,32,1989,31,2774,89,90.7,30.8,31,89,30,0,,2,1.41,40,38,+2,+0.06,+1.32,42.2,38.6,+3.6,+0.12,+1.09,Matches
749,750,Pablo Sisniega,mx MEX,GK,Charlotte,26,1995,2,180,90,5.9,2.0,2,90,2,0,,3,1.50,4,2,+2,+1.00,+1.31,3.8,1.7,+2.2,+1.08,+1.21,Matches
750,751,Jack Skahan,us USA,"DF,MF",San Jose,23,1998,10,96,10,3.1,1.1,0,,0,10,10,19,0.80,3,4,-1,-0.94,-0.45,2.3,2.7,-0.4,-0.38,+0.09,Matches
751,752,Drew Skundrich,us USA,"MF,DF",D.C. United,26,1995,19,883,46,28.9,9.8,9,79,5,10,18,13,0.95,11,23,-12,-1.22,-0.27,12.0,20.8,-8.7,-0.89,-0.40,Matches
752,753,Gaga Slonina,us USA,GK,Chicago Fire,17,2004,32,2880,90,94.1,32.0,32,90,32,0,,0,1.09,35,45,-10,-0.31,-0.81,43.3,43.1,+0.2,+0.01,+0.11,Matches
753,754,Brad Smith,au AUS,DF,D.C. United,27,1994,16,1148,72,37.5,12.8,14,78,7,2,29,0,1.06,17,22,-5,-0.39,+1.02,17.0,19.6,-2.6,-0.21,+0.64,Matches
754,755,Kimarni Smith,eng ENG,"DF,MF",D.C. United,23,1998,17,358,21,11.7,4.0,2,50,0,15,17,6,0.59,7,9,-2,-0.50,+0.60,5.3,9.4,-4.1,-1.03,-0.48,Matches
755,756,Kyle Smith,us USA,DF,Orlando City,30,1992,29,1388,48,45.4,15.4,14,83,11,15,15,5,1.52,22,22,0,0.00,+0.48,18.3,21.7,-3.5,-0.23,+0.02,Matches
756,757,Jan Sobociński,pl POL,DF,Charlotte,22,1999,9,379,42,12.4,4.2,3,88,2,6,19,12,1.22,7,9,-2,-0.47,-0.27,6.0,6.6,-0.6,-0.15,-0.09,Matches
757,758,Santiago Sosa,ar ARG,MF,Atlanta Utd,22,1999,21,1409,67,46.0,15.7,15,87,8,6,18,3,1.29,19,22,-3,-0.19,-0.03,24.9,22.3,+2.7,+0.17,+0.01,Matches
758,759,Ryan Spaulding,us USA,DF,New England,23,1998,7,263,38,8.6,2.9,3,64,1,4,18,14,1.43,4,6,-2,-0.68,-0.65,3.9,5.7,-1.8,-0.62,-0.39,Matches
759,760,Steven Sserwadda,ug UGA,MF,NY Red Bulls,19,2002,2,29,15,0.9,0.3,0,,0,2,15,15,2.00,2,0,+2,+6.21,+6.00,1.3,0.1,+1.2,+3.86,+3.71,Matches
760,761,Dayne St. Clair,ca CAN,GK,Minnesota Utd,24,1997,32,2835,89,92.6,31.5,32,89,31,0,,2,1.42,46,48,-2,-0.06,+0.34,42.2,45.1,-2.9,-0.09,-0.02,Matches
761,762,Mason Stajduhar,us USA,GK,Orlando City,24,1997,2,180,90,5.9,2.0,2,90,2,0,,22,0.50,2,6,-4,-2.00,-1.84,1.2,4.6,-3.4,-1.70,-1.55,Matches
762,763,Daniel Steres,us USA,DF,Houston Dynamo,31,1990,18,1343,75,43.9,14.9,14,89,13,4,26,2,0.72,17,27,-10,-0.67,-0.51,16.1,22.7,-6.5,-0.44,-0.11,Matches
763,764,Jared Stroud,us USA,"MF,FW",Austin,25,1996,5,45,9,1.5,0.5,0,,0,5,9,3,2.20,0,2,-2,-4.00,-4.54,0.3,2.4,-2.1,-4.19,-4.20,Matches
764,765,Brad Stuver,us USA,GK,Austin,30,1991,31,2708,87,88.5,30.1,31,87,30,0,,0,1.76,59,42,+17,+0.56,+0.82,46.4,46.8,-0.3,-0.01,+0.34,Matches
765,766,Quinn Sullivan,us USA,"FW,MF",Philadelphia,17,2004,17,245,14,8.0,2.7,1,80,0,16,10,13,2.59,5,3,+2,+0.73,-0.67,6.2,3.8,+2.4,+0.86,+0.26,Matches
766,767,Ben Sweat,us USA,DF,Sporting KC,30,1991,20,1524,76,49.8,16.9,18,84,13,2,8,13,1.45,29,21,+8,+0.47,+1.64,22.4,21.5,+1.0,+0.06,+0.56,Matches
767,768,Karol Świderski,pl POL,"FW,MF",Charlotte,25,1997,30,2458,82,80.3,27.3,29,84,14,1,33,0,1.27,36,41,-5,-0.18,+0.27,32.0,35.4,-3.4,-0.12,-0.29,Matches
768,769,Nkosi Tafari,us USA,DF,FC Dallas,24,1997,27,1326,49,43.3,14.7,11,90,11,16,21,7,1.63,23,22,+1,+0.07,-0.45,20.0,24.1,-4.1,-0.28,-0.43,Matches
769,770,Ismael Tajouri-Shradi,ly LBY,"FW,MF",Los Angeles FC,27,1994,6,167,28,5.5,1.9,0,,0,6,28,1,2.50,5,2,+3,+1.62,+0.84,3.8,2.7,+1.1,+0.62,-0.20,Matches
770,771,Andrew Tarbell,us USA,GK,Austin,28,1993,4,352,88,11.5,3.9,3,90,3,1,82,30,0.75,6,7,-1,-0.26,-0.82,4.5,5.9,-1.4,-0.35,-0.34,Matches
771,772,D.J. Taylor,us USA,DF,Minnesota Utd,24,1997,26,2087,80,68.2,23.2,23,87,19,3,26,6,1.44,33,36,-3,-0.13,-0.13,31.4,29.3,+2.1,+0.09,+0.57,Matches
772,773,Robert Taylor,fi FIN,"MF,FW",Inter Miami,27,1994,33,2222,67,72.6,24.7,26,77,7,7,32,0,1.41,32,44,-12,-0.49,-0.81,30.9,37.0,-6.1,-0.25,-0.20,Matches
773,774,Russell Teibert,ca CAN,MF,Vancouver,29,1992,29,2035,70,66.5,22.6,24,79,11,5,30,1,1.24,22,37,-15,-0.66,-0.49,23.8,33.3,-9.5,-0.42,-0.22,Matches
774,775,Cristian Tello,es ESP,"FW,MF",Los Angeles FC,30,1991,4,98,25,3.2,1.1,0,,0,4,25,1,1.60,2,1,+1,+0.92,+0.10,3.4,1.3,+2.1,+1.91,+1.14,Matches
775,776,Carlos Terán,co COL,DF,Chicago Fire,21,2000,22,1674,76,54.7,18.6,19,86,16,3,16,5,1.18,23,27,-4,-0.22,+0.11,27.5,26.3,+1.2,+0.06,+0.14,Matches
776,777,Dylan Teves,us USA,"FW,MF",Seattle,21,2000,6,101,17,3.3,1.1,1,58,0,5,9,15,1.83,2,0,+2,+1.78,+1.81,1.3,2.3,-1.1,-0.94,-0.83,Matches
777,778,Thiago,br BRA,FW,NYCFC,21,2000,33,1405,43,45.9,15.6,14,73,3,19,20,1,1.66,24,13,+11,+0.70,+0.43,28.8,15.5,+13.3,+0.85,+0.47,Matches
778,779,Andrew Thomas,ru RUS,GK,Seattle,23,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
779,780,Erik Thommy,de GER,MF,Sporting KC,27,1994,12,880,73,28.8,9.8,10,79,2,2,45,0,1.67,20,10,+10,+1.02,+1.93,15.9,9.8,+6.1,+0.62,+1.19,Matches
780,781,Kosi Thompson,ca CAN,"DF,MF",Toronto FC,19,2003,24,1620,68,52.9,18.0,19,80,10,5,21,7,1.17,23,34,-11,-0.61,-0.24,19.9,32.6,-12.7,-0.70,-0.47,Matches
781,782,Tommy Thompson,us USA,DF,San Jose,26,1995,27,1322,49,43.2,14.7,14,77,4,13,19,7,1.07,26,27,-1,-0.07,+0.76,22.3,23.0,-0.6,-0.04,+0.75,Matches
782,783,Anton Tinnerholm,se SWE,"DF,MF",NYCFC,30,1991,10,580,58,19.0,6.4,5,75,3,5,41,2,1.23,12,11,+1,+0.16,-0.39,9.4,9.9,-0.5,-0.07,-0.83,Matches
783,784,John Tolkin,us USA,"DF,MF",NY Red Bulls,19,2002,31,2744,89,89.7,30.5,31,89,27,0,,0,1.53,45,34,+11,+0.36,+0.93,40.7,32.3,+8.4,+0.27,+0.86,Matches
784,785,Nouhou Tolo,cm CMR,DF,Seattle,24,1997,30,2502,83,81.8,27.8,28,87,24,2,30,2,1.13,37,42,-5,-0.18,-1.15,38.2,44.9,-6.7,-0.24,-0.56,Matches
785,786,Facundo Torres,uy URU,"FW,MF",Orlando City,21,2000,33,2585,78,84.5,28.7,29,83,11,4,42,0,1.38,39,41,-2,-0.07,+1.26,33.8,36.3,-2.5,-0.09,+0.95,Matches
786,787,Jairo Torres,mx MEX,"FW,MF",Chicago Fire,21,2000,14,687,49,22.5,7.6,6,79,2,8,27,0,1.00,11,17,-6,-0.79,-0.67,11.8,11.3,+0.5,+0.07,+0.09,Matches
787,788,Joaquín Torres,ar ARG,"MF,FW",CF Montréal,25,1997,27,1311,49,42.8,14.6,15,69,3,12,23,5,1.64,27,21,+6,+0.41,+0.05,22.7,17.1,+5.6,+0.38,-0.27,Matches
788,789,Dantouma Toure,gn GUI,"FW,MF",Colorado Rapids,17,2004,5,38,8,1.2,0.4,0,,0,5,8,2,1.00,3,1,+2,+4.74,+5.12,1.1,1.5,-0.4,-0.88,-0.85,Matches
789,790,Mason Toye,us USA,FW,CF Montréal,23,1998,18,726,40,23.7,8.1,8,66,0,10,20,2,2.10,15,12,+3,+0.37,-0.01,13.3,8.5,+4.8,+0.60,+0.08,Matches
790,791,Wil Trapp,us USA,MF,Minnesota Utd,29,1993,27,2127,79,69.5,23.6,25,83,16,2,29,0,1.46,31,32,-1,-0.04,+0.15,31.2,31.6,-0.4,-0.02,+0.24,Matches
791,792,Miguel Trauco,pe PER,DF,San Jose,29,1992,3,137,46,4.5,1.5,1,77,0,2,30,0,1.33,5,3,+2,+1.31,+1.90,2.9,2.2,+0.7,+0.45,+0.96,Matches
792,793,Danny Trejo,us USA,FW,Los Angeles FC,23,1998,3,45,15,1.5,0.5,0,,0,3,15,5,0.33,1,1,0,0.00,-0.84,0.5,0.3,+0.2,+0.42,-0.40,Matches
793,794,Auston Trusty,us USA,DF,Colorado Rapids,23,1998,16,1439,90,47.0,16.0,16,90,15,0,,0,1.00,18,24,-6,-0.38,-0.10,23.4,22.8,+0.6,+0.04,+0.14,Matches
794,795,Niko Tsakiris,us USA,MF,San Jose,16,2005,10,370,37,12.1,4.1,3,80,1,7,19,13,0.60,7,8,-1,-0.24,+0.29,7.3,6.7,+0.6,+0.15,+0.70,Matches
795,796,Bill Tuiloma,nz NZL,DF,Portland Timbers,26,1995,30,2255,75,73.7,25.1,24,89,22,6,20,1,1.40,37,37,0,0.00,0.00,37.2,38.1,-0.9,-0.04,+0.03,Matches
796,797,Stephen Turnbull,us USA,DF,NYCFC,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
797,798,Cole Turner,us USA,MF,Philadelphia,20,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
798,799,Matt Turner,us USA,GK,New England,27,1994,5,450,90,14.7,5.0,5,90,5,0,,1,1.80,10,7,+3,+0.60,+0.81,7.8,5.5,+2.3,+0.47,+0.86,Matches
799,800,Ema Twumasi,gh GHA,DF,FC Dallas,24,1997,31,2109,68,68.9,23.4,24,84,15,7,15,3,1.58,34,28,+6,+0.26,-0.22,30.2,31.1,-1.0,-0.04,-0.02,Matches
800,801,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,20,2001,27,779,29,25.5,8.7,6,68,1,21,18,5,1.00,7,16,-9,-1.04,-0.92,9.6,12.9,-3.4,-0.39,-0.22,Matches
801,802,Mikael Uhre,dk DEN,FW,Philadelphia,27,1994,27,1617,60,52.8,18.0,21,69,0,6,26,0,2.03,43,11,+32,+1.78,+0.91,32.2,19.0,+13.3,+0.74,+0.24,Matches
802,803,Þorleifur Úlfarsson,is ISL,FW,Houston Dynamo,21,2000,31,1202,39,39.3,13.4,11,79,5,20,17,0,1.03,19,24,-5,-0.37,+0.01,19.9,24.1,-4.3,-0.32,+0.10,Matches
803,804,Victor Ulloa,us USA,"MF,DF",Inter Miami,29,1992,19,367,19,12.0,4.1,3,63,0,16,11,8,1.89,2,4,-2,-0.49,-0.26,5.9,5.8,+0.1,+0.03,+0.25,Matches
804,805,Maximiliano Urruti,ar ARG,FW,Austin,30,1991,32,2184,68,71.4,24.3,28,74,5,4,27,0,1.63,43,36,+7,+0.29,-0.64,35.9,37.3,-1.4,-0.06,-0.03,Matches
805,806,Júnior Urso,br BRA,"MF,FW",Orlando City,32,1989,34,2559,75,83.6,28.4,29,83,18,5,33,0,1.37,42,39,+3,+0.11,+2.26,33.8,38.0,-4.3,-0.15,+0.53,Matches
806,807,Xavier Valdez,do DOM,GK,Houston Dynamo,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
807,808,Jhojan Valencia,co COL,MF,Austin,25,1996,13,471,36,15.4,5.2,4,67,1,9,23,10,1.79,4,7,-3,-0.57,-1.23,6.6,8.7,-2.1,-0.40,-0.42,Matches
808,809,Zarek Valentin,pr PUR,DF,Houston Dynamo,30,1991,5,371,74,12.1,4.1,4,82,1,1,45,20,0.40,3,4,-1,-0.24,+0.16,3.3,5.2,-1.9,-0.46,-0.10,Matches
809,810,Gustavo Vallecilla,ec ECU,DF,Colorado Rapids,22,1999,12,567,47,18.5,6.3,7,70,2,5,15,11,1.58,12,15,-3,-0.48,-0.19,9.0,12.7,-3.7,-0.59,-0.68,Matches
810,811,José Van Rankin,mx MEX,DF,Portland Timbers,28,1993,24,1916,80,62.6,21.3,23,82,12,1,37,7,1.29,33,33,0,0.00,0.00,28.9,34.2,-5.4,-0.25,-0.56,Matches
811,812,Kerwin Vargas,co COL,"FW,MF",Charlotte,20,2002,13,633,49,20.7,7.0,8,66,0,5,21,4,1.15,8,12,-4,-0.57,-0.42,9.3,7.5,+1.8,+0.25,+0.40,Matches
812,813,Obed Vargas,us USA,"MF,FW",Seattle,16,2005,13,851,65,27.8,9.5,10,77,4,3,29,0,1.31,10,11,-1,-0.11,-0.19,12.9,15.8,-2.9,-0.31,-0.24,Matches
813,814,Indiana Vassilev,us USA,"FW,MF",Inter Miami,20,2001,24,1059,44,34.6,11.8,13,63,1,11,22,1,1.40,19,17,+2,+0.17,+0.66,16.1,17.2,-1.1,-0.09,+0.15,Matches
814,815,Brandon Vazquez,us USA,FW,FC Cincinnati,23,1998,33,2740,83,89.5,30.4,32,85,16,1,24,0,1.49,58,50,+8,+0.26,+0.26,48.3,43.9,+4.4,+0.14,-0.69,Matches
815,816,Julian Vazquez,us USA,FW,Sporting KC,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
816,817,Víctor Vázquez,es ESP,"MF,FW",LA Galaxy,35,1987,26,1159,45,37.9,12.9,15,59,0,11,25,3,1.37,16,23,-7,-0.54,-1.21,22.2,17.0,+5.3,+0.41,+0.12,Matches
817,818,Carlos Vela,mx MEX,"FW,MF",Los Angeles FC,32,1989,32,2319,72,75.8,25.8,28,77,11,4,38,0,2.03,52,29,+23,+0.89,+0.29,44.8,25.8,+19.0,+0.74,-0.31,Matches
