,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
149,150,Sessi D'Almeida,bj BEN,MF,Tondela,25,1995,2.4,0,0,0,5,5,0,0,3,5,0,0,0,18,0,5,0.0,Matches
150,151,Oday Dabbagh,ps PLE,"FW,MF",Arouca,22,1998,7.6,6,1,1,17,9,7,6,4,5,0,0,0,25,28,44,38.9,Matches
151,152,Julien Dacosta,fr FRA,"DF,MF",Portimonense,25,1996,4.4,4,0,0,9,8,1,6,2,7,0,0,0,12,10,3,76.9,Matches
152,153,Renat Dadaşov,az AZE,FW,Tondela,22,1999,16.0,3,0,0,35,50,7,1,4,2,0,0,0,47,34,61,35.8,Matches
153,154,Dalberson,br BRA,GK,Famalicão,24,1997,2.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,50.0,Matches
154,155,Daniel,br BRA,FW,Tondela,25,1996,17.7,5,0,0,32,53,20,7,2,5,3,0,0,43,59,58,50.4,Matches
155,156,Tiago Dantas,pt POR,MF,Tondela,20,2000,12.2,0,0,0,2,11,0,10,11,10,0,0,0,74,0,5,0.0,Matches
156,157,Or Dasa,il ISR,"MF,FW",Arouca,22,1998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
157,158,Hernán De La Fuente,ar ARG,"DF,MF",Famalicão,24,1997,10.3,5,0,0,13,12,2,17,15,14,0,0,0,60,4,4,50.0,Matches
158,159,Juan Delgado,cl CHI,"DF,FW",Paços,28,1993,21.9,6,0,0,42,57,2,79,19,27,0,0,0,92,19,23,45.2,Matches
159,160,Denílson,br BRA,FW,Paços,26,1995,20.1,4,1,0,27,61,12,9,3,2,0,0,0,52,53,77,40.8,Matches
160,161,Jordan van der Gaag,nl NED,"MF,FW",B-SAD,22,1999,2.0,2,1,1,7,4,0,1,0,3,0,0,0,3,2,3,40.0,Matches
161,162,Lamine Diaby,fr FRA,"MF,FW",Paços,24,1996,2.5,3,0,0,12,12,0,0,10,6,0,0,0,28,15,8,65.2,Matches
162,163,Luis Díaz,co COL,"MF,FW",Porto,24,1997,16.6,2,0,0,29,26,8,22,4,5,1,0,0,73,33,30,52.4,Matches
163,164,Marcelo Djaló,gw GNB,DF,Boavista,27,1993,0.6,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,,Matches
164,165,Matchoi Djaló,pt POR,"MF,FW",Paços,18,2003,7.9,5,0,0,22,43,1,23,2,7,0,0,0,27,3,15,16.7,Matches
165,166,Ivan Dolček,hr CRO,"DF,MF",Famalicão,21,2000,2.2,1,0,0,5,1,0,5,5,3,0,0,0,12,0,5,0.0,Matches
166,167,Bruno Duarte,br BRA,"FW,MF",Vitória,25,1996,11.2,3,0,0,15,11,5,11,4,4,1,0,0,21,37,68,35.2,Matches
167,168,Rodrigo Duarte,pt POR,FW,Sporting CP,16,2005,0.5,0,0,0,1,1,0,0,1,0,0,0,0,2,0,2,0.0,Matches
168,169,Marcus Edwards,eng ENG,"MF,FW",Sporting CP,22,1998,5.8,1,0,0,10,18,0,19,1,4,0,0,0,20,0,2,0.0,Matches
169,170,Marcus Edwards,eng ENG,FW,Vitória,22,1998,14.3,2,1,1,13,29,7,23,2,3,3,0,0,63,3,6,33.3,Matches
170,171,Ricardo Esgaio,pt POR,"DF,MF",Sporting CP,28,1993,16.3,7,0,0,34,2,6,54,14,27,0,0,0,76,12,17,41.4,Matches
171,172,Tiago Esgaio,pt POR,DF,Arouca,25,1995,10.2,4,0,0,11,10,0,20,12,7,0,0,0,36,16,10,61.5,Matches
172,173,Tiago Esgaio,pt POR,DF,Braga,25,1995,0.8,0,0,0,1,1,0,2,1,2,0,0,0,1,0,1,0.0,Matches
173,174,Dario Essugo,pt POR,MF,Sporting CP,16,2005,0.5,1,0,0,2,2,0,0,4,1,0,0,0,4,1,2,33.3,Matches
174,175,Gonçalo Esteves,pt POR,"DF,FW",Sporting CP,17,2004,1.6,2,0,0,3,6,0,4,0,2,0,0,0,6,0,0,,Matches
175,176,Luís Esteves,pt POR,MF,Vitória,23,1998,0.4,1,0,0,2,1,0,3,0,1,0,0,0,4,0,1,0.0,Matches
176,177,Paulo Estrela Moreira,pt POR,MF,Portimonense,22,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
177,178,Oscar Estupiñan,co COL,FW,Vitória,24,1996,24.1,9,1,1,41,19,17,5,2,7,1,0,0,26,120,139,46.3,Matches
178,179,Friday Etim,ng NGA,"FW,MF",FC Vizela,19,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,33.3,Matches
179,180,Stephen Eustáquio,ca CAN,MF,Porto,24,1996,1.0,1,0,0,2,2,0,3,3,5,0,0,0,9,4,6,40.0,Matches
