,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
182,183,Abu Danladi,gh GHA,"FW,MF",Minnesota Utd,26,1995,7.0,257,3,40,94,126,16,257,7,21,33.3,24,11,161,36,Matches
183,184,Bode Davis,us USA,"MF,FW",Real Salt Lake,19,2002,1.0,66,5,13,18,36,4,66,1,3,33.3,1,3,48,8,Matches
184,185,Jake Davis,us USA,"MF,FW",Sporting KC,20,2002,0.2,11,1,2,4,5,0,11,0,0,,1,0,8,0,Matches
185,186,Sean Davis,us USA,MF,Nashville,28,1993,31.5,1514,64,376,913,233,26,1514,14,18,77.8,28,17,952,33,Matches
186,187,Miloš Degenek,au AUS,DF,Columbus Crew,27,1994,24.8,1513,207,801,684,40,19,1513,3,5,60.0,10,1,945,1,Matches
187,188,Alex DeJohn,us USA,DF,Atlanta Utd,30,1991,4.6,346,40,189,139,20,12,346,2,2,100.0,4,1,231,1,Matches
188,189,A.J. DeLaGarza,gu GUM,"DF,MF",New England,34,1987,3.2,167,18,63,74,31,0,167,0,1,0.0,3,0,92,1,Matches
189,190,Marky Delgado,us USA,MF,LA Galaxy,26,1995,27.9,2237,50,382,1411,460,16,2236,11,24,45.8,42,10,1686,70,Matches
190,191,Nick DePuy,us USA,DF,LA Galaxy,27,1994,14.4,817,111,466,331,24,16,817,0,0,,3,0,528,2,Matches
191,192,Silvester van der Water,nl NED,FW,Orlando City,25,1996,0.5,21,0,5,9,7,1,21,1,1,100.0,1,3,17,2,Matches
192,193,Joey DeZart,us USA,DF,Orlando City,23,1998,0.0,5,0,0,5,0,0,5,0,0,,1,1,5,0,Matches
193,194,Luis Díaz,cr CRC,FW,Columbus Crew,23,1998,17.0,639,11,78,172,405,78,639,30,87,34.5,41,11,474,116,Matches
194,195,Bakaye Dibassy,ml MLI,DF,Minnesota Utd,32,1989,25.1,1221,156,676,483,69,16,1221,12,15,80.0,9,3,701,6,Matches
195,196,Clément Diop,sn SEN,GK,Inter Miami,28,1993,3.0,96,86,95,1,0,0,96,0,0,,0,0,36,0,Matches
196,197,Sofiane Djeffal,fr FRA,MF,D.C. United,22,1999,18.7,952,29,189,641,136,3,952,8,16,50.0,12,17,557,3,Matches
197,198,Moussa Djitte,sn SEN,FW,Austin,22,1999,5.1,136,6,17,44,81,34,136,6,14,42.9,18,8,106,21,Matches
198,199,Ethan Dobbelaere,us USA,"DF,MF",Seattle,19,2002,3.0,180,6,48,79,56,6,180,2,8,25.0,11,4,114,6,Matches
199,200,Cecilio Domínguez,py PAR,"FW,MF",Austin,27,1994,3.1,142,5,22,48,76,16,142,3,7,42.9,14,1,113,16,Matches
200,201,Christopher Donovan,us USA,FW,Philadelphia,21,2000,1.2,58,3,6,21,31,10,58,1,5,20.0,7,0,40,8,Matches
201,202,Griffin Dorsey,us USA,DF,Houston Dynamo,22,1999,18.3,976,76,321,427,247,18,976,16,42,38.1,26,8,552,39,Matches
202,203,Hassani Dotson,us USA,"DF,MF",Minnesota Utd,24,1997,7.0,415,31,123,203,93,4,415,11,16,68.8,12,6,231,2,Matches
203,204,Sebastián Driussi,ar ARG,MF,Austin,25,1996,32.0,1713,45,205,868,667,127,1709,55,109,50.5,77,52,1286,154,Matches
204,205,Bryce Duke,us USA,"MF,FW",Inter Miami,20,2001,16.4,946,20,162,506,291,31,946,24,54,44.4,44,22,748,50,Matches
205,206,Cameron Duke,us USA,"MF,FW",Sporting KC,20,2001,13.6,617,14,105,249,281,31,617,16,48,33.3,47,7,398,46,Matches
206,207,Kyle Duncan,us USA,"DF,MF",NY Red Bulls,24,1997,6.6,416,10,82,200,144,13,416,10,20,50.0,18,9,194,24,Matches
207,208,Jáder Durán,co COL,FW,Chicago Fire,18,2003,15.2,522,16,30,273,231,73,522,10,32,31.3,54,23,408,87,Matches
208,209,Chris Durkin,us USA,MF,D.C. United,21,2000,24.9,1313,36,271,773,280,24,1313,10,22,45.5,35,34,879,50,Matches
209,210,Dom Dwyer,us USA,FW,Atlanta Utd,31,1990,6.9,170,7,16,63,91,36,170,2,4,50.0,17,6,127,39,Matches
210,211,Jeremy Ebobisse,us USA,FW,San Jose,24,1997,32.7,950,22,42,428,488,121,948,32,60,53.3,62,42,716,189,Matches
211,212,Daniel Edelman,us USA,MF,NY Red Bulls,18,2003,11.0,496,26,112,292,95,3,496,2,5,40.0,10,4,228,7,Matches
212,213,Javier Eduardo López,mx MEX,"MF,FW",San Jose,27,1994,2.6,123,2,5,67,52,5,123,5,7,71.4,9,7,98,13,Matches
213,214,Earl Edwards Jr.,us USA,GK,New England,30,1992,4.0,96,89,96,0,0,0,96,0,0,,1,0,25,0,Matches
214,215,Raheem Edwards,ca CAN,DF,LA Galaxy,26,1995,25.3,1683,80,468,768,470,55,1683,60,116,51.7,50,39,1064,67,Matches
215,216,Tom Edwards,eng ENG,DF,NY Red Bulls,23,1999,18.4,1101,58,352,509,250,10,1101,8,14,57.1,9,6,483,8,Matches
216,217,Jack Elliott,eng ENG,DF,Philadelphia,26,1995,31.8,1608,283,950,605,71,27,1608,10,15,66.7,16,7,824,6,Matches
217,218,Kalil ElMedkhar,us USA,"FW,MF",FC Dallas,22,1999,1.1,44,1,8,18,19,4,44,0,0,,1,5,32,8,Matches
218,219,Franco Escobar,ar ARG,DF,Los Angeles FC,26,1995,12.8,826,54,263,376,193,27,826,10,20,50.0,21,8,455,33,Matches
219,220,Adam Esparza,us USA,MF,LA Galaxy,19,2002,0.1,10,0,0,8,2,0,10,0,0,,0,0,9,0,Matches
220,221,Cristian Espinoza,ar ARG,"FW,MF",San Jose,26,1995,31.6,1639,14,113,557,994,109,1634,39,89,43.8,79,30,1146,216,Matches
221,222,Jhon Espinoza,ec ECU,"DF,FW",Chicago Fire,22,1999,5.5,268,9,70,122,80,6,268,4,11,36.4,14,1,133,15,Matches
222,223,Roger Espinoza,hn HON,MF,Sporting KC,35,1986,20.8,1072,28,169,579,331,37,1072,11,27,40.7,23,15,717,40,Matches
223,224,Lucas Esteves,br BRA,"DF,MF",Colorado Rapids,21,2000,25.2,1329,62,374,567,397,62,1329,11,26,42.3,33,14,739,93,Matches
224,225,Michael Estrada,ec ECU,FW,D.C. United,25,1996,9.6,236,4,11,127,103,26,235,12,27,44.4,38,10,174,31,Matches
225,226,Derrick Etienne,ht HAI,"FW,DF",Columbus Crew,25,1996,24.6,983,27,139,325,533,139,983,26,63,41.3,45,26,708,144,Matches
226,227,Diego Fagúndez,uy URU,FW,Austin,26,1995,30.0,1384,25,166,444,796,98,1384,25,57,43.9,54,33,962,164,Matches
227,228,Mamadou Fall,sn SEN,DF,Los Angeles FC,19,2002,13.3,896,102,444,419,41,15,896,9,10,90.0,5,8,582,3,Matches
228,229,Marco Farfan,us USA,DF,FC Dallas,23,1998,30.3,1793,104,608,823,387,25,1793,16,46,34.8,31,23,1062,46,Matches
229,230,Andrew Farrell,us USA,DF,New England,29,1992,30.9,1974,249,1071,881,36,7,1974,11,15,73.3,7,5,1301,2,Matches
230,231,Mohamed Farsi,ca CAN,"DF,FW",Columbus Crew,22,1999,0.9,68,3,20,23,25,3,68,0,0,,0,1,42,1,Matches
231,232,Felipe,br BRA,"MF,FW",Austin,31,1990,8.2,409,12,70,207,133,16,409,5,5,100.0,8,5,302,28,Matches
232,233,Thiago Fernandes,br BRA,"FW,MF",Houston Dynamo,20,2001,0.2,14,0,4,3,7,0,14,0,0,,1,0,13,1,Matches
233,234,Omir Fernandez,us USA,"MF,FW",NY Red Bulls,22,1999,16.0,485,6,48,195,253,70,485,13,39,33.3,33,23,294,96,Matches
234,235,Jesus Ferreira,us USA,"FW,MF",FC Dallas,21,2000,29.5,1094,24,111,504,489,112,1094,23,41,56.1,45,16,746,128,Matches
235,236,Sebastián Ferreira,py PAR,FW,Houston Dynamo,23,1998,25.8,715,14,52,318,357,93,712,25,49,51.0,58,26,509,126,Matches
236,237,Stuart Findlay,sct SCO,DF,Philadelphia,26,1995,4.0,156,24,96,53,10,3,156,0,1,0.0,2,0,87,0,Matches
237,238,Ethan Finlay,us USA,FW,Austin,31,1990,20.3,640,28,100,197,352,73,640,12,40,30.0,31,11,427,109,Matches
238,239,Oniel Fisher,jm JAM,DF,Minnesota Utd,30,1991,7.0,433,29,138,177,122,5,433,4,12,33.3,15,8,226,17,Matches
239,240,Leon Flach,us USA,MF,Philadelphia,20,2001,30.5,1036,51,309,530,217,29,1036,8,22,36.4,26,9,509,37,Matches
240,241,Ashley Fletcher,eng ENG,FW,NY Red Bulls,26,1995,2.8,109,2,4,45,62,16,109,4,8,50.0,16,2,73,18,Matches
241,242,Kristian Fletcher,us USA,FW,D.C. United,16,2005,0.7,30,0,1,13,16,3,30,0,5,0.0,2,1,23,3,Matches
242,243,Edison Flores,pe PER,MF,D.C. United,27,1994,9.2,333,5,45,121,170,33,333,8,14,57.1,23,15,204,46,Matches
243,244,George Fochive,us USA,MF,Portland Timbers,29,1992,0.3,16,5,11,4,1,0,16,0,0,,1,0,7,0,Matches
244,245,Nathan Fogaça,br BRA,FW,Portland Timbers,22,1999,4.5,172,4,12,72,90,32,172,4,12,33.3,18,5,117,38,Matches
245,246,Andreu Fontàs,es ESP,DF,Sporting KC,32,1989,27.1,2097,245,969,1047,96,15,2097,6,9,66.7,7,3,1542,2,Matches
246,247,Kortne Ford,us USA,DF,Sporting KC,26,1996,9.0,533,54,283,230,21,6,533,2,2,100.0,3,1,367,2,Matches
247,248,Taxiarchis Fountas,gr GRE,"MF,FW",D.C. United,26,1995,16.3,545,4,39,218,297,74,544,14,40,35.0,31,19,388,84,Matches
248,249,Franco Fragapane,ar ARG,FW,Minnesota Utd,28,1993,22.4,1125,13,144,497,504,109,1125,35,71,49.3,37,22,826,121,Matches
249,250,Alan Franco,ar ARG,DF,Atlanta Utd,25,1996,30.2,2229,318,1159,1028,72,23,2229,22,31,71.0,14,3,1438,2,Matches
250,251,Alan Franco,ec ECU,MF,Charlotte,23,1998,8.7,378,5,43,213,128,15,378,4,6,66.7,10,11,283,27,Matches
251,252,Kobe Franklin,ca CAN,DF,Toronto FC,18,2003,0.2,3,0,2,0,1,0,3,0,0,,0,0,1,0,Matches
252,253,Stefan Frei,ch SUI,GK,Seattle,35,1986,27.0,931,858,928,3,0,0,931,0,0,,0,0,395,0,Matches
253,254,Christian Fuchs,at AUT,DF,Charlotte,35,1986,21.6,1733,132,717,827,207,20,1730,9,12,75.0,15,11,1069,13,Matches
254,255,Ruben Gabrielsen,no NOR,DF,Austin,29,1992,30.4,2055,215,1062,949,58,27,2055,6,8,75.0,18,6,1512,7,Matches
255,256,Ray Gaddis,us USA,DF,FC Cincinnati,32,1990,12.6,608,29,155,296,165,10,608,12,19,63.2,20,8,295,28,Matches
256,257,McKinze Gaines,us USA,"MF,FW",Charlotte,23,1998,11.9,431,8,43,125,278,54,431,17,46,37.0,33,22,338,66,Matches
257,258,Jon Gallagher,ie IRL,DF,Austin,25,1996,23.6,1628,64,455,812,370,16,1628,10,29,34.5,24,9,1028,48,Matches
258,259,Pedro Gallese,pe PER,GK,Orlando City,31,1990,32.0,842,719,832,12,0,0,842,3,3,100.0,0,0,278,0,Matches
259,260,Christopher Garcia,us USA,"MF,FW",Real Salt Lake,19,2003,0.0,7,0,0,4,4,0,7,1,2,50.0,0,0,3,1,Matches
260,261,Mender García,co COL,FW,Minnesota Utd,23,1998,5.9,177,0,18,72,89,26,177,4,13,30.8,18,10,130,48,Matches
261,262,Chase Gasper,us USA,DF,LA Galaxy,26,1996,9.3,590,29,170,263,162,12,590,2,6,33.3,4,6,384,24,Matches
262,263,Ryan Gauld,sct SCO,"MF,FW",Vancouver,26,1995,24.9,1269,22,146,549,595,90,1267,30,52,57.7,39,24,864,149,Matches
263,264,Dániel Gazdag,hu HUN,MF,Philadelphia,25,1996,32.5,1396,10,114,697,604,104,1389,18,72,25.0,57,30,1031,155,Matches
264,265,Kieran Gibbs,eng ENG,DF,Inter Miami,32,1989,7.1,458,26,166,216,83,9,458,4,9,44.4,3,5,277,14,Matches
265,266,Carles Gil,es ESP,MF,New England,29,1992,32.3,2584,5,210,1345,1081,92,2580,87,154,56.5,75,32,1992,146,Matches
266,267,José Antonio Martínez Gil,es ESP,DF,FC Dallas,28,1993,29.1,,,,,,,,,,,,,,,Matches
267,268,Nacho Gil,es ESP,"FW,MF",New England,26,1995,2.2,127,4,22,64,44,8,127,4,11,36.4,8,3,90,7,Matches
268,269,Gastón Giménez,py PAR,MF,Chicago Fire,30,1991,18.8,1127,30,240,700,207,16,1127,28,40,70.0,23,16,682,27,Matches
269,270,Francisco Ginella,uy URU,MF,Los Angeles FC,23,1999,4.9,316,8,47,194,78,6,316,3,3,100.0,4,8,224,8,Matches
270,271,Nicholas Gioacchini,us USA,"FW,MF",Orlando City,21,2000,1.5,74,1,7,32,35,8,74,1,4,25.0,8,4,60,9,Matches
271,272,Justen Glad,us USA,DF,Real Salt Lake,24,1997,25.6,1513,173,823,650,47,32,1513,3,3,100.0,14,0,1026,0,Matches
272,273,Jakob Glesnes,no NOR,DF,Philadelphia,27,1994,34.0,1583,250,886,652,70,24,1583,7,12,58.3,9,3,843,4,Matches
273,274,Chris Gloster,us USA,DF,NYCFC,21,2000,5.3,375,15,113,167,96,9,375,1,7,14.3,10,4,251,18,Matches
274,275,Marcus Godinho,ca CAN,DF,Vancouver,24,1997,11.3,565,33,138,246,195,19,565,19,29,65.5,17,12,345,30,Matches
275,276,Aníbal Godoy,pa PAN,MF,Nashville,31,1990,10.5,616,19,157,392,76,7,616,7,8,87.5,14,12,450,19,Matches
276,277,Erik Godoy,ar ARG,DF,Vancouver,28,1993,5.0,284,37,148,125,14,4,284,1,1,100.0,1,0,173,0,Matches
277,278,Eulânio Ângelo Chipela Gomes,gw GNB,DF,FC Dallas,27,1994,13.2,850,44,266,379,222,25,850,21,38,55.3,35,7,509,40,Matches
278,279,Yeimar Gómez Andrade,co COL,DF,Seattle,29,1992,25.7,1680,219,858,779,53,32,1680,9,12,75.0,13,0,1004,3,Matches
279,280,Jonathan González,mx MEX,"MF,FW",Minnesota Utd,22,1999,2.2,108,3,18,56,36,4,108,0,2,0.0,3,0,78,9,Matches
280,281,Omar Gonzalez,us USA,DF,New England,33,1988,8.5,478,68,261,207,10,8,478,0,0,,2,0,287,1,Matches
281,282,Samuel Grandsir,fr FRA,"FW,MF",LA Galaxy,25,1996,17.9,888,8,93,290,523,84,888,30,62,48.4,37,24,681,136,Matches
282,283,Tayvon Gray,us USA,DF,NYCFC,19,2002,20.9,1271,81,457,561,259,21,1271,10,23,43.5,20,5,786,32,Matches
283,284,Gregore,br BRA,MF,Inter Miami,27,1994,30.0,2032,85,558,1234,274,11,2032,33,47,70.2,38,17,1338,31,Matches
284,285,Ján Greguš,sk SVK,MF,San Jose,31,1991,18.7,1422,38,257,900,277,6,1422,7,9,77.8,11,7,1019,16,Matches
285,286,Julian Gressel,de GER,DF,D.C. United,28,1993,15.3,985,41,192,394,412,39,985,4,11,36.4,25,10,524,52,Matches
286,287,Julian Gressel,de GER,"MF,DF",Vancouver,28,1993,10.8,621,25,118,264,244,25,621,3,8,37.5,13,7,405,45,Matches
287,288,Raúl Gudiño,mx MEX,GK,Atlanta Utd,25,1996,5.5,191,170,190,0,1,1,191,0,0,,0,0,93,0,Matches
288,289,Sami Guediri,us USA,DF,D.C. United,24,1997,8.9,532,32,169,240,130,5,532,7,11,63.6,7,3,277,13,Matches
289,290,Brian Gutiérrez,us USA,"FW,MF",Chicago Fire,18,2003,18.2,819,12,109,371,348,55,819,20,38,52.6,41,15,594,94,Matches
290,291,Cristián Gutiérrez,cl CHI,DF,Vancouver,24,1997,6.8,433,25,126,212,103,5,433,4,5,80.0,6,2,260,5,Matches
291,292,Diego Gutierrez,us USA,FW,Portland Timbers,22,1999,0.0,5,0,0,3,2,1,5,0,0,,1,0,3,2,Matches
292,293,Felipe Gutiérrez,cl CHI,MF,Colorado Rapids,31,1990,9.3,619,34,161,335,131,12,619,3,7,42.9,11,10,411,16,Matches
293,294,Andrew Gutman,us USA,DF,Atlanta Utd,25,1996,21.8,1302,73,421,560,333,58,1302,20,38,52.6,32,14,759,76,Matches
294,295,Brad Guzan,us USA,GK,Atlanta Utd,37,1984,6.8,260,218,260,1,0,0,260,1,1,100.0,0,0,130,0,Matches
295,296,Justin Haak,us USA,"MF,DF",NYCFC,20,2001,8.5,445,21,111,277,58,2,445,7,15,46.7,6,7,283,4,Matches
296,297,Luke Haakenson,us USA,"MF,FW",Nashville,24,1997,6.6,222,8,51,90,82,18,222,4,6,66.7,13,2,162,27,Matches
297,298,Teenage Hadebe,zw ZIM,DF,Houston Dynamo,26,1995,20.1,1412,205,817,563,36,22,1412,7,7,100.0,7,2,929,0,Matches
298,299,Nick Hagglund,us USA,DF,FC Cincinnati,29,1992,30.2,1440,173,648,698,101,33,1440,3,8,37.5,11,2,770,9,Matches
299,300,Marlon Hairston,us USA,DF,Columbus Crew,27,1994,1.7,107,6,30,46,31,2,107,0,1,0.0,0,1,63,4,Matches
300,301,Siad Haji,so SOM,"DF,FW",San Jose,22,1999,0.2,13,0,2,4,9,2,13,2,2,100.0,0,1,9,2,Matches
301,302,Michael Halliday,us USA,"DF,MF",Orlando City,19,2003,0.6,38,1,6,16,18,0,38,0,1,0.0,2,0,26,1,Matches
302,303,Ahmed Hamdi,eg EGY,MF,CF Montréal,23,1998,3.7,199,1,20,106,78,10,199,10,18,55.6,10,7,139,14,Matches
303,304,Bill Hamid,us USA,GK,D.C. United,31,1990,9.5,267,232,266,1,0,0,267,0,0,,2,0,87,0,Matches
304,305,Niko Hansen,dk DEN,"FW,MF",Minnesota Utd,27,1994,1.1,50,1,5,16,29,10,50,2,6,33.3,4,5,35,14,Matches
305,306,Cameron Harper,us USA,"DF,FW",NY Red Bulls,20,2001,8.5,395,17,81,150,172,30,395,12,38,31.6,22,11,206,34,Matches
306,307,Nathan Harriel,us USA,DF,Philadelphia,20,2001,19.6,1089,99,379,477,243,24,1089,7,19,36.8,20,7,369,37,Matches
307,308,Calvin Harris,eng ENG,"DF,FW",FC Cincinnati,21,2000,2.0,67,5,14,26,29,5,67,3,3,100.0,7,1,50,14,Matches
308,309,Thomas Hasal,ca CAN,GK,Vancouver,22,1999,16.8,410,363,408,2,0,0,410,1,1,100.0,0,0,91,0,Matches
309,310,Jacori Hayes,us USA,MF,Minnesota Utd,26,1995,0.8,44,1,9,25,10,2,44,1,1,100.0,0,2,24,0,Matches
310,311,Héber,br BRA,FW,NYCFC,30,1991,11.2,381,8,34,197,154,48,380,5,11,45.5,31,17,278,56,Matches
311,312,Matt Hedges,us USA,DF,FC Dallas,31,1990,24.7,1620,272,955,641,29,25,1620,5,6,83.3,3,3,1118,4,Matches
312,313,Chris Hegardt,us USA,"MF,FW",Charlotte,20,2002,0.2,26,0,3,12,11,1,26,1,1,100.0,0,0,20,1,Matches
313,314,Doneil Henry,ca CAN,DF,Toronto FC,28,1993,1.6,104,22,74,29,1,0,104,1,2,50.0,0,0,54,0,Matches
314,315,Doneil Henry,ca CAN,DF,Los Angeles FC,28,1993,1.5,104,14,51,52,1,0,104,0,1,0.0,2,0,76,0,Matches
315,316,Fabian Herbers,de GER,"FW,MF",Chicago Fire,28,1993,12.0,605,21,117,282,214,35,605,9,16,56.3,20,19,412,50,Matches
316,317,Felipe Hernandez,us USA,MF,Sporting KC,23,1998,19.8,780,14,85,352,351,36,780,11,27,40.7,52,11,458,51,Matches
317,318,Javier Hernández,mx MEX,FW,LA Galaxy,33,1988,28.7,844,19,39,347,464,144,838,12,24,50.0,38,22,685,169,Matches
318,319,Ronald Hernández,ve VEN,DF,Atlanta Utd,24,1997,8.5,584,32,171,294,123,9,584,5,8,62.5,9,5,367,10,Matches
319,320,Aaron Herrera,us USA,DF,Real Salt Lake,24,1997,25.2,1673,126,550,727,423,24,1673,23,35,65.7,29,14,1017,38,Matches
320,321,Héctor Herrera,mx MEX,MF,Houston Dynamo,31,1990,7.6,605,23,116,349,146,17,605,9,16,56.3,8,9,464,16,Matches
321,322,Gonzalo Higuaín,ar ARG,FW,Inter Miami,34,1987,19.4,688,14,34,308,362,70,683,23,47,48.9,52,21,467,92,Matches
322,323,Brendan Hines-Ike,us USA,DF,D.C. United,27,1994,18.7,1154,132,584,497,74,9,1154,3,4,75.0,13,5,744,8,Matches
323,324,Bongokuhle Hlongwane,za RSA,FW,Minnesota Utd,21,2000,17.8,793,26,146,267,394,82,793,28,78,35.9,74,32,501,139,Matches
324,325,Danny Hoesen,nl NED,FW,Austin,31,1991,4.2,103,3,10,39,54,22,103,5,8,62.5,9,8,71,11,Matches
325,326,Ryan Hollingshead,us USA,DF,Los Angeles FC,30,1991,21.4,1313,72,380,613,332,44,1313,10,25,40.0,22,16,725,56,Matches
326,327,Erik Holt,us USA,DF,Real Salt Lake,25,1996,6.3,346,34,132,174,43,11,346,1,2,50.0,3,1,197,1,Matches
327,328,Jackson Hopkins,us USA,"MF,FW",D.C. United,17,2004,10.0,396,7,42,191,168,18,396,9,22,40.9,15,12,270,40,Matches
328,329,Adrien Hunou,fr FRA,"FW,MF",Minnesota Utd,28,1994,1.4,52,0,0,17,35,3,52,1,2,50.0,3,2,45,8,Matches
329,330,Erik Hurtado,us USA,FW,Columbus Crew,31,1990,4.7,150,7,13,65,73,21,150,7,13,53.8,13,11,113,26,Matches
330,331,Emerson Hyndman,us USA,MF,Atlanta Utd,25,1996,3.2,245,2,38,159,49,6,245,2,2,100.0,3,0,194,9,Matches
331,332,Franco Ibarra,ar ARG,MF,Atlanta Utd,20,2001,10.9,647,27,160,395,100,11,647,4,11,36.4,22,13,434,11,Matches
332,333,Sebastien Ibeagha,us USA,DF,Los Angeles FC,30,1992,13.2,688,88,410,265,17,10,688,0,3,0.0,6,2,420,0,Matches
333,334,Sunusi Ibrahim,ng NGA,"MF,FW",CF Montréal,19,2002,2.6,85,0,5,43,38,6,85,1,2,50.0,6,5,75,12,Matches
334,335,James Igbekeme,ng NGA,"FW,MF",Columbus Crew,26,1995,10.0,519,11,81,237,207,22,519,12,26,46.2,19,6,355,27,Matches
335,336,Tega Ikoba,us USA,FW,Portland Timbers,18,2003,0.3,8,0,1,6,1,1,8,0,2,0.0,0,0,5,0,Matches
336,337,Arnór Ingvi Traustason,is ISL,"FW,MF",New England,28,1993,5.5,237,3,33,102,105,15,237,4,8,50.0,19,9,183,37,Matches
337,338,Lorenzo Insigne,it ITA,"FW,MF",Toronto FC,30,1991,10.3,761,9,93,317,361,44,761,18,44,40.9,22,13,596,74,Matches
338,339,Nicolas Isimat-Mirin,fr FRA,DF,Sporting KC,30,1991,25.3,1631,230,862,736,39,17,1631,9,11,81.8,13,8,1141,6,Matches
339,340,Aljaž Ivačič,si SVN,GK,Portland Timbers,28,1993,32.0,961,866,957,3,1,1,961,0,0,,0,0,298,0,Matches
340,341,Stanislav Ivanov,bg BUL,"FW,MF",Chicago Fire,22,1999,9.8,360,5,56,121,186,29,360,13,33,39.4,28,22,263,37,Matches
341,342,Robin Jansson,se SWE,DF,Orlando City,30,1991,21.9,1205,170,646,517,54,13,1205,13,18,72.2,7,0,804,4,Matches
342,343,Franco Jara,ar ARG,FW,FC Dallas,33,1988,10.1,353,8,35,138,186,60,352,6,12,50.0,32,12,260,61,Matches
343,344,Andres Jasson,us USA,"DF,MF",NYCFC,20,2002,5.2,306,19,95,133,82,9,306,5,12,41.7,7,5,183,17,Matches
344,345,Corentin Jean,fr FRA,"FW,MF",Inter Miami,26,1995,0.8,35,0,1,16,18,3,35,2,2,100.0,2,2,28,5,Matches
345,346,Cal Jennings,us USA,"FW,MF",Los Angeles FC,24,1997,0.2,9,0,2,3,4,0,9,0,1,0.0,1,1,7,2,Matches
346,347,Hector Jiménez,us USA,DF,Austin,33,1988,6.6,542,20,110,283,153,2,542,3,5,60.0,5,3,364,26,Matches
347,348,Jesús Jiménez,es ESP,FW,Toronto FC,28,1993,26.0,843,24,61,371,422,89,843,17,47,36.2,58,35,608,133,Matches
348,349,Sean Johnson,us USA,GK,NYCFC,32,1989,34.0,1384,1184,1380,4,0,0,1384,0,0,,1,0,731,0,Matches
349,350,Alistair Johnston,ca CAN,DF,CF Montréal,23,1998,29.4,1879,71,449,926,519,47,1879,14,27,51.9,19,14,1201,102,Matches
350,351,DeJuan Jones,us USA,DF,New England,24,1997,30.4,2189,103,649,940,634,51,2189,23,60,38.3,50,25,1412,118,Matches
351,352,Derrick Jones,us USA,MF,Charlotte,24,1997,10.5,569,25,142,369,65,9,569,11,15,73.3,11,20,358,10,Matches
352,353,Joevin Jones,tt TRI,"DF,MF",Inter Miami,30,1991,1.4,100,6,30,45,28,1,100,1,2,50.0,4,3,71,3,Matches
353,354,Jony,ar ARG,"FW,MF",Real Salt Lake,27,1994,1.6,49,0,2,16,31,6,49,1,4,25.0,3,1,32,6,Matches
354,355,Juan José Sánchez,co COL,DF,Atlanta Utd,24,1998,16.1,1013,150,576,411,29,15,1013,4,6,66.7,6,7,642,2,Matches
355,356,Dejan Joveljić,rs SRB,"FW,MF",LA Galaxy,22,1999,11.1,384,5,19,156,213,65,381,10,25,40.0,21,17,290,73,Matches
356,357,Kamil Jóźwiak,pl POL,"FW,MF",Charlotte,23,1998,12.8,608,7,65,247,302,59,608,17,43,39.5,27,15,416,65,Matches
357,358,Judson,br BRA,MF,San Jose,28,1993,7.3,499,30,168,307,34,0,499,3,5,60.0,6,1,305,1,Matches
358,359,Anderson Julio,ec ECU,"FW,MF",Real Salt Lake,25,1996,5.8,167,4,14,47,108,37,167,7,18,38.9,13,4,109,37,Matches
359,360,Florian Jungwirth,de GER,"DF,MF",Vancouver,33,1989,9.5,494,57,237,243,17,5,494,0,1,0.0,2,1,301,1,Matches
360,361,Sam Junqua,us USA,DF,Houston Dynamo,25,1996,5.7,380,21,126,184,73,4,380,6,8,75.0,3,2,237,10,Matches
361,362,Chris Kablan,ch SUI,MF,Real Salt Lake,27,1994,0.3,31,0,2,17,13,1,31,0,2,0.0,2,1,20,3,Matches
362,363,Kristijan Kahlina,hr CRO,GK,Charlotte,29,1992,31.0,1264,1036,1259,5,0,0,1264,0,0,,2,0,695,0,Matches
363,364,Brent Kallman,us USA,DF,Minnesota Utd,31,1990,15.5,721,131,452,253,18,13,721,2,2,100.0,3,0,376,0,Matches
364,365,Kei Kamara,sl SLE,FW,CF Montréal,37,1984,17.3,670,24,47,319,312,78,670,17,36,47.2,54,32,490,107,Matches
365,366,Ola Kamara,no NOR,"FW,MF",D.C. United,32,1989,16.6,512,15,42,228,249,62,511,5,13,38.5,49,17,382,99,Matches
366,367,Bernard Kamungo,tz TAN,FW,FC Dallas,20,2002,0.2,12,0,2,5,5,1,12,1,1,100.0,0,0,8,2,Matches
367,368,Alec Kann,us USA,GK,FC Cincinnati,31,1990,7.0,197,169,197,0,0,0,197,0,0,,0,0,42,0,Matches
368,369,Johan Kappelhof,nl NED,DF,Real Salt Lake,31,1990,6.0,334,41,163,161,10,6,334,0,1,0.0,1,0,213,1,Matches
369,370,Wilfrid Kaptoum,cm CMR,MF,New England,25,1996,11.8,640,22,161,379,107,7,640,14,20,70.0,11,10,442,8,Matches
370,371,Ercan Kara,at AUT,FW,Orlando City,26,1996,19.7,466,25,37,214,217,88,465,7,19,36.8,51,20,297,81,Matches
371,372,Mark-Anthony Kaye,ca CAN,MF,Toronto FC,27,1994,7.0,442,14,76,255,114,10,442,3,12,25.0,22,8,336,28,Matches
372,373,Mark-Anthony Kaye,ca CAN,MF,Colorado Rapids,27,1994,14.2,774,20,145,494,155,17,774,12,23,52.2,34,12,504,21,Matches
