,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
519,520,Aslak Witry,no NOR,DF,AZ Alkmaar,25,1996,15.5,1,8,4,50.0,0.52,0.26,0.13,0.25,23.3,1,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
520,521,Maximilian Wittek,de GER,"DF,MF",Vitesse,25,1995,24.7,0,44,6,13.6,1.78,0.24,0.00,0.00,25.3,10,0,0,2.0,2.0,0.05,-2.0,-2.0,Matches
521,522,Ricky van Wolfswinkel,nl NED,FW,Twente,32,1989,28.4,16,62,22,35.5,2.18,0.77,0.18,0.50,14.6,0,5,6,15.2,10.5,0.17,+0.8,+0.5,Matches
522,523,Lucas Woudenberg,nl NED,DF,Heerenveen,27,1994,16.7,0,4,0,0.0,0.24,0.00,0.00,,19.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
523,524,Luuk Wouters,nl NED,DF,RKC Waalwijk,22,1999,6.5,0,2,0,0.0,0.31,0.00,0.00,,19.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
524,525,Romaric Yapi,fr FRA,"DF,FW",Vitesse,21,2000,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
525,526,John Yeboah,de GER,"FW,MF",Willem II,21,2000,0.9,0,3,0,0.0,3.42,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
526,527,Ulrik Yttergård Jenssen,no NOR,DF,Willem II,25,1996,20.9,0,1,0,0.0,0.05,0.00,0.00,,8.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
527,528,Timo Zaal,nl NED,"DF,MF",Heerenveen,17,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
528,529,Arthur Zagre,fr FRA,"DF,FW",Utrecht,19,2001,4.6,1,1,1,100.0,0.22,0.22,1.00,1.00,40.2,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
529,530,Eran Zahavi,il ISR,FW,PSV Eindhoven,34,1987,16.8,11,67,34,50.7,3.98,2.02,0.16,0.32,15.0,4,0,0,10.7,10.7,0.16,+0.3,+0.3,Matches
530,531,Ramiz Zerrouki,dz ALG,MF,Twente,23,1998,28.9,2,29,8,27.6,1.00,0.28,0.07,0.25,26.6,1,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
531,532,Rick Zuijderwijk,nl NED,"MF,FW",Willem II,20,2001,0.4,0,1,0,0.0,2.37,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
532,533,Dario Đumić,ba BIH,"DF,MF",Twente,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
