,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
34,35,José Andrés Martínez,ve VEN,MF,Philadelphia,27,1994,28.0,31,1.11,23,0,1,4,2,1,5,0.18,4,0,0,1,0,0,Matches
35,36,Iván Angulo,co COL,FW,Orlando City,22,1999,6.1,17,2.79,13,3,1,0,0,0,2,0.33,1,1,0,0,0,0,Matches
36,37,Jalil Anibaba,us USA,DF,Columbus Crew,33,1988,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
37,38,Themi Antonoglou,ca CAN,DF,Toronto FC,20,2001,0.5,1,2.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
38,39,Brian Anunga,cm CMR,MF,Nashville,25,1996,9.4,13,1.39,9,1,0,0,0,3,1,0.11,1,0,0,0,0,0,Matches
39,40,Cristian Arango,co COL,FW,Los Angeles FC,26,1995,26.0,69,2.65,33,0,9,13,11,3,9,0.35,7,0,2,0,0,0,Matches
40,41,César Araujo,uy URU,MF,Orlando City,20,2001,27.3,39,1.43,30,4,1,2,1,1,4,0.15,3,1,0,0,0,0,Matches
41,42,Julian Araujo,mx MEX,DF,LA Galaxy,20,2001,30.5,78,2.56,65,5,1,2,1,4,12,0.39,9,1,0,0,0,2,Matches
42,43,Luiz Araújo,br BRA,"FW,MF",Atlanta Utd,25,1996,24.3,114,4.69,72,5,16,15,3,3,9,0.37,7,0,1,0,0,1,Matches
43,44,Daniel Armando Ríos,mx MEX,FW,Charlotte,26,1995,15.7,31,1.97,20,0,2,8,1,0,4,0.25,2,0,1,1,0,0,Matches
44,45,Adam Armour,us USA,MF,Charlotte,19,2002,0.9,5,5.29,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
45,46,Xavier Arreaga,ec ECU,DF,Seattle,27,1994,24.1,15,0.62,9,0,0,2,0,4,0,0.00,0,0,0,0,0,0,Matches
46,47,Kervin Arriaga,hn HON,MF,Minnesota Utd,24,1998,21.0,30,1.43,27,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
47,48,Paul Arriola,us USA,FW,FC Dallas,26,1995,28.5,95,3.34,73,5,2,7,5,3,11,0.39,6,1,0,1,2,1,Matches
48,49,Artur,br BRA,MF,Columbus Crew,25,1996,18.2,28,1.53,20,0,0,3,2,3,3,0.16,1,0,0,1,0,1,Matches
49,50,Dairon Asprilla,co COL,"FW,MF",Portland Timbers,29,1992,20.5,43,2.10,30,0,3,2,7,1,4,0.19,3,0,0,0,1,0,Matches
50,51,Isaac Atanga,gh GHA,DF,FC Cincinnati,21,2000,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
51,52,Joshua Atencio,us USA,MF,Seattle,20,2002,8.1,12,1.49,10,0,1,1,0,0,1,0.12,0,0,0,1,0,0,Matches
52,53,Roberto Avila,us USA,"FW,MF",Houston Dynamo,21,2000,1.8,5,2.83,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
53,54,David Ayala,ar ARG,MF,Portland Timbers,19,2002,8.2,21,2.55,16,0,2,0,1,2,1,0.12,1,0,0,0,0,0,Matches
54,55,Edison Azcona,do DOM,MF,Inter Miami,18,2003,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
55,56,Dominique Badji,sn SEN,FW,FC Cincinnati,29,1992,12.2,25,2.05,14,0,3,2,5,1,3,0.25,2,0,1,0,0,0,Matches
56,57,Zico Bailey,us USA,"DF,MF",FC Cincinnati,21,2000,0.9,1,1.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
57,58,Corey Baird,us USA,FW,Houston Dynamo,26,1996,14.9,30,2.01,24,0,0,4,1,1,5,0.33,4,0,0,1,0,0,Matches
58,59,Esmir Bajraktarevic,,"MF,FW",New England,,,1.4,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
59,60,Reed Baker-Whiting,us USA,MF,Seattle,16,2005,1.1,3,2.84,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
60,61,Michael Baldisimo,ca CAN,MF,Vancouver,21,2000,5.1,15,2.96,13,1,1,0,0,0,3,0.59,3,0,0,0,0,0,Matches
61,62,Gareth Bale,wls WAL,FW,Los Angeles FC,32,1989,3.9,15,3.81,11,0,1,2,1,0,1,0.25,0,0,1,0,0,0,Matches
62,63,Tom Barlow,us USA,FW,NY Red Bulls,26,1995,12.2,22,1.80,17,0,2,2,0,1,1,0.08,1,0,0,0,0,0,Matches
63,64,Álvaro Barreal,ar ARG,"DF,MF",FC Cincinnati,21,2000,24.4,81,3.32,45,21,6,5,3,1,15,0.61,8,1,4,1,1,0,Matches
64,65,Michael Barrios,co COL,"FW,MF",Colorado Rapids,30,1991,21.2,72,3.40,52,6,6,3,4,1,11,0.52,8,1,1,0,1,0,Matches
65,66,Ethan Bartlow,us USA,"DF,MF",Houston Dynamo,21,2000,10.1,8,0.79,8,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
66,67,Zorhan Bassong,ca CAN,DF,CF Montréal,22,1999,2.1,4,1.91,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
67,68,Tanner Beason,us USA,DF,San Jose,24,1997,24.9,17,0.68,12,0,0,0,0,5,1,0.04,1,0,0,0,0,0,Matches
68,69,Simon Becher,us USA,FW,Vancouver,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
69,70,Alejandro Bedoya,us USA,MF,Philadelphia,34,1987,26.9,77,2.86,68,1,0,4,0,4,9,0.33,8,0,0,0,0,1,Matches
70,71,Steven Beitashour,ir IRN,"DF,MF",Colorado Rapids,34,1987,14.6,18,1.23,14,2,0,2,0,0,3,0.21,2,0,0,1,0,0,Matches
71,72,Jon Bell,us USA,DF,New England,24,1997,11.7,8,0.68,8,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
72,73,Ben Bender,us USA,MF,Charlotte,20,2001,18.3,62,3.39,49,5,5,3,0,0,9,0.49,7,1,1,0,0,0,Matches
73,74,Alan Benítez,py PAR,DF,Minnesota Utd,28,1994,6.3,20,3.16,15,3,0,1,0,1,2,0.32,2,0,0,0,0,0,Matches
74,75,Julio Benitez,us USA,MF,Real Salt Lake,16,2005,0.1,,,,,,,,,,,,,,,,,Matches
75,76,Christian Benteke,be BEL,FW,D.C. United,31,1990,6.2,13,2.10,9,0,0,3,0,1,0,0.00,0,0,0,0,0,0,Matches
76,77,Sebastian Berhalter,us USA,MF,Vancouver,20,2001,11.4,26,2.29,17,6,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
77,78,Federico Bernardeschi,it ITA,FW,Toronto FC,27,1994,12.2,49,4.02,29,8,6,3,3,0,6,0.49,1,3,0,1,1,0,Matches
78,79,Miguel Berry,es ESP,"FW,MF",D.C. United,24,1997,7.9,14,1.77,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
79,80,Miguel Berry,es ESP,FW,Columbus Crew,24,1997,10.8,20,1.86,12,2,2,2,2,0,0,0.00,0,0,0,0,0,0,Matches
80,81,Matt Bersano,us USA,GK,San Jose,29,1992,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
81,82,Nick Besler,us USA,"MF,DF",Real Salt Lake,28,1993,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
