,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
87,88,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30,1991,15.0,13,0.87,10,2,0,0,0,1,2,0.13,2,0,0,0,0,0,Matches
88,89,Conor Coady,eng ENG,DF,Wolves,28,1993,37.3,9,0.24,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
89,90,Séamus Coleman,ie IRL,DF,Everton,32,1988,29.5,46,1.55,37,2,2,2,3,0,5,0.17,3,0,0,0,2,0,Matches
90,91,Nathan Collins,ie IRL,DF,Burnley,20,2001,18.6,20,1.08,12,1,1,2,1,3,1,0.05,1,0,0,0,0,0,Matches
91,92,Aaron Connolly,ie IRL,"FW,MF",Brighton,21,2000,1.7,2,1.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
92,93,Liam Cooper,sct SCO,DF,Leeds United,29,1991,20.2,15,0.74,11,0,1,1,0,2,2,0.10,1,0,0,1,0,0,Matches
93,94,Jack Cork,eng ENG,MF,Burnley,32,1989,18.6,11,0.59,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
94,95,Maxwel Cornet,ci CIV,"FW,MF",Burnley,24,1996,19.6,35,1.78,22,3,1,3,5,1,7,0.36,2,1,1,1,2,0,Matches
95,96,Hélder Costa,ao ANG,MF,Leeds United,27,1994,0.2,1,4.29,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
96,97,Vladimír Coufal,cz CZE,DF,West Ham,28,1992,24.5,53,2.16,39,10,0,1,1,2,7,0.29,7,0,0,0,0,0,Matches
97,98,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29,1992,14.8,61,4.12,46,4,3,6,2,0,7,0.47,5,0,1,1,0,0,Matches
98,99,Aaron Cresswell,eng ENG,DF,West Ham,31,1989,30.3,54,1.78,31,20,0,2,0,1,6,0.20,2,4,0,0,0,0,Matches
99,100,Charlie Cresswell,eng ENG,DF,Leeds United,18,2002,1.6,3,1.91,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
100,101,Cucho,co COL,"FW,MF",Watford,22,1999,12.7,44,3.45,26,5,6,6,1,0,5,0.39,3,1,0,1,0,0,Matches
101,102,Marc Cucurella,es ESP,DF,Brighton,23,1998,34.3,101,2.94,85,8,1,2,1,4,3,0.09,2,1,0,0,0,0,Matches
102,103,Luke Cundle,eng ENG,MF,Wolves,19,2002,2.0,3,1.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
103,104,Patson Daka,zm ZAM,FW,Leicester City,22,1998,12.9,31,2.41,23,0,0,3,2,3,9,0.70,6,0,0,1,0,2,Matches
104,105,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30,1991,32.4,75,2.31,45,19,4,1,3,3,3,0.09,2,0,0,0,0,1,Matches
105,106,Diogo Dalot,pt POR,DF,Manchester Utd,22,1999,20.0,42,2.10,37,1,3,0,1,0,5,0.25,5,0,0,0,0,0,Matches
