,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
137,138,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,23,1998,35,3073,88,89.9,34.1,34,89,30,1,46,0,0.74,36,68,-32,-0.94,-0.16,38.7,56.1,-17.4,-0.51,-0.04,Matches
138,139,Mamadou Camara,fr FRA,FW,Troyes,20,2001,3,40,13,1.2,0.4,0,,0,3,13,5,1.00,1,1,0,0.00,+0.43,0.3,1.2,-0.8,-1.85,-1.56,Matches
139,140,Mamadou Camara,sn SEN,MF,Lens,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
140,141,Eduardo Camavinga,fr FRA,MF,Rennes,18,2002,4,143,36,4.2,1.6,1,68,0,3,25,0,1.25,2,4,-2,-1.26,-2.47,1.8,3.1,-1.3,-0.81,-1.46,Matches
141,142,Axel Camblan,fr FRA,FW,Brest,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
142,143,Fali Candé,gw GNB,DF,Metz,23,1998,11,973,88,28.5,10.8,11,88,9,0,,0,0.64,5,18,-13,-1.20,-0.43,7.4,19.9,-12.5,-1.16,-0.31,Matches
143,144,Pierrick Capelle,fr FRA,"MF,DF",Angers,34,1987,30,1193,40,34.9,13.3,12,77,2,18,15,5,1.10,16,15,+1,+0.08,+0.56,18.2,18.2,0.0,0.00,+0.23,Matches
144,145,Capita,ao ANG,FW,Lille,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
145,146,Amay Caprice,fr FRA,DF,Marseille,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
146,147,Maxence Caqueret,fr FRA,MF,Lyon,21,2000,31,2335,75,68.3,25.9,26,85,22,5,27,0,1.58,40,35,+5,+0.19,-0.64,50.6,39.5,+11.1,+0.43,-0.08,Matches
147,148,Irvin Cardona,fr FRA,"FW,MF",Brest,23,1997,32,1334,42,39.0,14.8,13,68,0,19,24,3,1.09,18,30,-12,-0.81,-0.98,19.5,28.1,-8.6,-0.58,-0.29,Matches
148,149,Igor Carioca,br BRA,DF,Lorient,24,1996,28,1578,56,46.1,17.5,17,86,13,11,11,10,0.86,16,33,-17,-0.97,-0.43,20.5,28.3,-7.9,-0.45,-0.37,Matches
149,150,Matis Carvalho,pt POR,GK,Montpellier,22,1999,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
150,151,Moreto Cassamã,gw GNB,MF,Reims,23,1998,17,801,47,23.4,8.9,11,59,0,6,25,9,1.29,11,11,0,0.00,+0.03,9.1,11.9,-2.8,-0.31,-0.04,Matches
151,152,Jean-Charles Castelletto,cm CMR,DF,Nantes,26,1995,28,2510,90,73.4,27.9,28,90,26,0,,0,1.57,40,35,+5,+0.18,-0.02,40.2,40.9,-0.7,-0.03,+0.46,Matches
152,153,Zeki Çelik,tr TUR,DF,Lille,24,1997,32,2696,84,78.8,30.0,30,88,27,2,23,3,1.38,38,38,0,0.00,0.00,45.1,37.8,+7.3,+0.24,-0.14,Matches
153,154,Fabien Centonze,fr FRA,DF,Metz,25,1996,19,1586,83,46.4,17.6,18,86,17,1,45,0,0.84,21,34,-13,-0.74,+0.29,16.0,28.3,-12.3,-0.70,+0.44,Matches
154,155,Noa Cervantés,dz ALG,MF,Reims,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
155,156,Leonardo César Jardim,br BRA,GK,Lille,26,1995,17,1530,90,44.7,17.0,17,90,17,0,,5,1.41,20,20,0,0.00,0.00,,,,,,Matches
156,157,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,16,2005,1,5,5,0.1,0.1,0,,0,1,5,10,3.00,0,0,0,0.00,-1.42,0.0,0.0,0.0,0.00,-1.09,Matches
157,158,Nassim Chadli,fr FRA,"MF,DF",Troyes,20,2001,8,96,12,2.8,1.1,1,32,0,7,9,11,1.25,1,0,+1,+0.94,+1.40,1.6,1.4,+0.3,+0.27,+0.60,Matches
158,159,Mehdi Chahiri,ma MAR,DF,Strasbourg,25,1996,1,16,16,0.5,0.2,0,,0,1,16,3,0.00,0,1,-1,-5.63,-6.10,0.3,0.3,-0.1,-0.40,-0.72,Matches
159,160,Dylan Chambost,fr FRA,"MF,FW",Troyes,23,1997,19,753,40,22.0,8.4,9,70,2,10,12,19,1.00,7,9,-2,-0.24,+0.23,9.1,13.1,-4.0,-0.48,-0.22,Matches
160,161,Brendan Chardonnet,fr FRA,DF,Brest,26,1994,32,2686,84,78.5,29.8,31,86,29,1,13,0,1.28,41,38,+3,+0.10,+1.45,38.7,48.0,-9.3,-0.31,+0.44,Matches
161,162,Xavier Chavalerin,fr FRA,MF,Troyes,30,1991,34,2717,80,79.4,30.2,31,85,22,3,24,0,1.09,32,40,-8,-0.26,+0.76,35.6,41.1,-5.6,-0.18,+0.63,Matches
162,163,Xavier Chavalerin,fr FRA,MF,Reims,30,1991,3,220,73,6.4,2.4,2,90,2,1,40,0,1.00,3,3,0,0.00,+0.03,2.6,3.1,-0.6,-0.23,+0.05,Matches
163,164,Rayan Cherki,fr FRA,"FW,MF",Lyon,17,2003,16,440,28,12.9,4.9,3,72,1,13,17,7,1.63,5,8,-3,-0.61,-1.16,8.1,8.1,0.0,0.00,-0.52,Matches
164,165,Pedro Chirivella,es ESP,MF,Nantes,24,1997,31,2637,85,77.1,29.3,31,85,21,0,,0,1.52,41,33,+8,+0.27,+0.39,36.9,40.2,-3.3,-0.11,+0.16,Matches
165,166,Joris Chotard,fr FRA,MF,Montpellier,19,2001,36,2935,82,85.8,32.6,33,86,22,3,28,1,1.17,42,48,-6,-0.18,+0.93,38.2,53.1,-14.9,-0.46,+0.18,Matches
166,167,Mohamed Cissé,sn SEN,FW,Lens,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
167,168,Alexis Claude-Maurice,fr FRA,MF,Nice,23,1998,10,209,21,6.1,2.3,0,,0,10,21,8,1.30,8,3,+5,+2.15,+1.84,7.8,3.5,+4.3,+1.86,+1.64,Matches
168,169,Jonathan Clauss,fr FRA,DF,Lens,28,1992,37,3046,82,89.1,33.8,35,86,15,2,19,0,1.68,51,42,+9,+0.27,-0.94,50.1,42.7,+7.4,+0.22,-0.06,Matches
169,170,Marcus Coco,fr FRA,"MF,FW",Nantes,25,1996,24,930,39,27.2,10.3,9,80,1,15,14,9,1.42,8,10,-2,-0.19,-0.52,12.7,15.3,-2.5,-0.25,-0.13,Matches
170,171,Abdu Conté,pt POR,DF,Troyes,23,1998,17,1347,79,39.4,15.0,17,79,7,0,,0,0.88,12,20,-8,-0.53,-0.19,16.5,21.9,-5.4,-0.36,-0.08,Matches
171,172,Sébastien Corchia,fr FRA,DF,Nantes,30,1990,28,1324,47,38.7,14.7,13,77,5,15,22,2,1.54,20,21,-1,-0.07,-0.41,17.3,22.8,-5.5,-0.38,-0.37,Matches
172,173,Mattéo Corduan,fr FRA,MF,Angers,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
173,174,Maxwel Cornet,ci CIV,DF,Lyon,24,1996,1,63,63,1.8,0.7,1,63,0,0,,0,0.00,0,2,-2,-2.86,-3.31,0.9,1.9,-1.0,-1.43,-1.92,Matches
174,175,David Pereira da Costa,pt POR,"MF,FW",Lens,20,2001,33,1464,44,42.8,16.3,16,74,1,17,16,5,1.48,25,21,+4,+0.25,-0.21,24.3,25.1,-0.8,-0.05,-0.48,Matches
175,176,Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25,2250,90,65.8,25.0,25,90,25,0,,4,0.68,34,62,-28,-1.12,-0.27,33.3,50.8,-17.5,-0.70,-0.25,Matches
176,177,Grégoire Coudert,fr FRA,GK,Brest,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
177,178,Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,21,850,40,24.9,9.4,9,70,0,12,18,7,1.33,19,17,+2,+0.21,+0.04,18.5,15.6,+2.9,+0.31,+0.61,Matches
178,179,Nicolas Cozza,fr FRA,DF,Montpellier,22,1999,34,2770,81,81.0,30.8,32,84,22,2,41,3,1.09,40,53,-13,-0.42,-0.56,37.4,48.7,-11.4,-0.37,+0.60,Matches
179,180,Enzo Crivelli,fr FRA,"FW,MF",Saint-Étienne,26,1995,4,102,26,3.0,1.1,0,,0,4,26,1,0.25,2,3,-1,-0.88,+0.04,2.6,3.0,-0.4,-0.39,+0.12,Matches
180,181,Wylan Cyprien,fr FRA,MF,Nantes,26,1995,24,1490,62,43.6,16.6,17,79,6,7,22,5,1.33,29,24,+5,+0.30,+0.21,24.8,24.1,+0.7,+0.04,+0.34,Matches
181,182,Lucas Da Cunha,fr FRA,MF,Nice,20,2001,10,393,39,11.5,4.4,5,66,0,5,13,10,2.00,7,5,+2,+0.46,+0.04,9.3,2.7,+6.5,+1.49,+1.33,Matches
182,183,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,15,836,56,24.4,9.3,11,68,0,4,23,0,1.00,10,16,-6,-0.65,+0.22,14.4,16.0,-1.6,-0.17,+0.19,Matches
183,184,Damien Da Silva,fr FRA,DF,Lyon,33,1988,17,1126,66,32.9,12.5,13,79,8,4,24,15,1.82,20,9,+11,+0.88,+0.72,26.8,16.8,+10.0,+0.80,+0.51,Matches
184,185,Kouadio-Yves Dabila,ci CIV,DF,Lille,24,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
185,186,Colin Dagba,fr FRA,DF,Paris S-G,22,1998,3,165,55,4.8,1.8,2,70,0,1,26,17,2.33,3,2,+1,+0.55,-0.92,3.7,2.1,+1.6,+0.90,-0.20,Matches
186,187,Elias Damergy,tn TUN,GK,Rennes,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
187,188,Flavius Daniliuc,at AUT,DF,Nice,20,2001,24,1293,54,37.8,14.4,14,82,9,10,15,13,2.04,22,14,+8,+0.56,+0.22,22.0,21.0,+1.0,+0.07,-0.40,Matches
188,189,Kevin Danso,at AUT,DF,Lens,22,1998,33,2790,85,81.6,31.0,32,87,28,1,5,2,1.73,50,36,+14,+0.45,+0.45,45.3,37.5,+7.8,+0.25,+0.13,Matches
189,190,Dante,br BRA,DF,Nice,37,1983,34,2870,84,83.9,31.9,33,86,29,1,45,0,1.79,44,30,+14,+0.44,+0.11,52.8,39.0,+13.8,+0.43,+0.70,Matches
190,191,Jonathan David,ca CAN,FW,Lille,21,2000,38,2804,74,82.0,31.2,32,82,14,6,32,0,1.45,38,34,+4,+0.13,+0.71,45.2,36.3,+8.9,+0.29,+0.07,Matches
191,192,Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,16,785,49,23.0,8.7,9,68,0,7,25,4,2.00,14,9,+5,+0.57,-0.11,15.4,8.2,+7.2,+0.82,+0.31,Matches
192,193,Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,3,28,9,0.8,0.3,0,,0,3,9,1,1.33,0,1,-1,-3.21,-4.36,0.6,1.4,-0.8,-2.60,-3.22,Matches
193,194,Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,19,975,51,28.5,10.8,13,65,0,6,21,4,1.58,15,15,0,0.00,+0.29,12.8,15.9,-3.1,-0.29,+0.16,Matches
194,195,Thomas Delaine,fr FRA,DF,Metz,29,1992,29,2316,80,67.7,25.7,26,86,22,3,26,1,0.90,24,40,-16,-0.62,+0.85,22.8,45.2,-22.3,-0.87,+0.20,Matches
195,196,Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,11,262,24,7.7,2.9,3,65,0,8,8,19,0.45,2,9,-7,-2.40,-2.26,3.4,7.3,-3.9,-1.37,-0.96,Matches
196,197,Andy Delort,dz ALG,FW,Nice,29,1991,32,2448,77,71.6,27.2,26,87,21,6,31,0,1.66,33,30,+3,+0.11,-1.09,44.6,35.2,+9.4,+0.35,+0.09,Matches
197,198,Andy Delort,dz ALG,FW,Montpellier,29,1991,3,269,90,7.9,3.0,3,90,2,0,,0,1.33,8,7,+1,+0.33,+0.71,5.9,5.0,+0.9,+0.30,+0.85,Matches
198,199,Moussa Dembélé,fr FRA,FW,Lyon,25,1996,30,2207,74,64.5,24.5,25,84,16,5,24,0,1.77,46,31,+15,+0.61,+0.61,52.6,36.0,+16.7,+0.68,+0.64,Matches
199,200,Jason Denayer,be BEL,DF,Lyon,26,1995,15,1002,67,29.3,11.1,12,80,10,3,14,2,1.53,19,18,+1,+0.09,-0.43,19.5,22.1,-2.7,-0.24,-0.98,Matches
200,201,Rémy Descamps,fr FRA,GK,Nantes,25,1996,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
201,202,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,15,1304,87,38.1,14.5,15,87,14,0,,16,0.93,18,33,-15,-1.04,-0.35,18.9,25.7,-6.8,-0.47,-0.24,Matches
202,203,Ángel Di María,ar ARG,FW,Paris S-G,33,1988,26,1645,63,48.1,18.3,19,79,4,7,20,3,2.12,39,13,+26,+1.42,0.00,42.5,19.9,+22.6,+1.24,+0.29,Matches
203,204,Yadaly Diaby,fr FRA,"FW,MF",Clermont Foot,20,2000,5,67,13,2.0,0.7,0,,0,5,13,2,1.00,2,2,0,0.00,+0.83,2.7,1.3,+1.4,+1.93,+2.29,Matches
204,205,Ibrahim Diakité,gn GUI,MF,Reims,17,2003,1,4,4,0.1,0.0,0,,0,1,4,1,1.00,0,1,-1,-22.50,-22.50,0.0,0.8,-0.8,-17.74,-17.48,Matches
205,206,Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,12,877,73,25.6,9.7,10,86,8,2,11,10,2.50,23,9,+14,+1.44,+0.02,17.0,10.2,+6.8,+0.70,-0.53,Matches
206,207,Habib Diallo,sn SEN,FW,Strasbourg,26,1995,31,1541,50,45.1,17.1,16,77,6,15,21,2,1.52,28,19,+9,+0.53,+0.14,29.7,24.4,+5.3,+0.31,0.00,Matches
207,208,Mouhamadou Diarra,sn SEN,MF,Strasbourg,17,2004,4,109,27,3.2,1.2,1,63,0,3,15,20,2.00,1,1,0,0.00,-0.46,2.0,1.8,+0.2,+0.17,-0.15,Matches
208,209,Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,15,525,35,15.4,5.8,5,66,0,10,19,0,1.07,8,10,-2,-0.34,+0.47,11.3,7.0,+4.3,+0.74,+1.16,Matches
209,210,Krepin Diatta,sn SEN,"MF,DF",Monaco,22,1999,8,285,36,8.3,3.2,3,60,0,5,21,0,1.13,4,5,-1,-0.32,-1.06,4.5,3.9,+0.6,+0.20,-0.38,Matches
210,211,Bamba Dieng,sn SEN,FW,Marseille,21,2000,25,975,39,28.5,10.8,11,66,1,14,18,4,1.68,22,8,+14,+1.29,+0.89,21.9,10.9,+11.0,+1.01,+0.60,Matches
211,212,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,5,34,7,1.0,0.4,0,,0,5,7,2,1.20,0,1,-1,-2.65,-1.74,0.3,0.8,-0.5,-1.30,-0.81,Matches
212,213,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,32,1732,54,50.6,19.2,19,75,2,13,24,2,0.84,28,40,-12,-0.62,+0.82,27.7,36.4,-8.7,-0.45,+0.32,Matches
213,214,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,10,316,32,9.2,3.5,4,66,0,6,9,20,2.60,9,1,+8,+2.28,+0.94,7.3,2.8,+4.6,+1.30,+0.23,Matches
214,215,Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,25,1077,43,31.5,12.0,12,71,2,13,17,3,1.24,13,13,0,0.00,+0.61,13.9,16.3,-2.4,-0.20,+0.16,Matches
215,216,Sinaly Diomande,ci CIV,DF,Lyon,20,2001,11,579,53,16.9,6.4,5,84,4,6,27,6,1.64,10,11,-1,-0.16,-0.66,11.3,11.0,+0.3,+0.05,-0.49,Matches
216,217,Bachir Diop,fr FRA,FW,Troyes,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
217,218,Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,30,1948,65,57.0,21.6,24,76,10,6,23,7,1.67,33,24,+9,+0.42,-0.56,36.4,24.0,+12.4,+0.57,+0.04,Matches
218,219,Andy Diouf,fr FRA,MF,Rennes,18,2003,5,14,3,0.4,0.2,0,,0,5,3,16,2.00,2,0,+2,+12.86,+11.80,0.9,1.2,-0.3,-1.79,-2.39,Matches
219,220,Yehvann Diouf,fr FRA,GK,Reims,21,1999,0,,,,,0,,0,0,,31,,,,,,,,,,,,Matches
220,221,Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,4,23,6,0.7,0.3,0,,0,4,6,19,1.75,0,1,-1,-3.91,-3.01,0.2,0.5,-0.4,-1.53,-1.03,Matches
221,222,Axel Disasi,fr FRA,DF,Monaco,23,1998,32,2721,85,79.6,30.2,30,88,26,2,35,4,1.81,52,34,+18,+0.60,-0.31,54.4,37.0,+17.4,+0.58,+0.11,Matches
222,223,Tiago Djaló,pt POR,DF,Lille,21,2000,28,2329,83,68.1,25.9,26,88,24,2,19,6,1.46,32,27,+5,+0.19,+0.61,39.8,26.1,+13.8,+0.53,+0.81,Matches
223,224,Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,31,2694,87,78.8,29.9,30,88,27,1,45,1,1.42,43,35,+8,+0.27,-0.85,45.4,42.2,+3.3,+0.11,-0.95,Matches
224,225,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,2,57,29,1.7,0.6,0,,0,2,29,6,0.50,0,1,-1,-1.58,-0.67,0.1,0.7,-0.6,-0.90,-0.40,Matches
225,226,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,24,2116,88,61.9,23.5,23,90,23,1,46,14,0.96,20,36,-16,-0.68,+0.35,30.4,35.6,-5.2,-0.22,+0.24,Matches
226,227,Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,14,469,34,13.7,5.2,4,68,0,10,20,2,1.71,10,4,+6,+1.15,+0.05,9.5,6.8,+2.7,+0.51,-0.09,Matches
227,228,Kasper Dolberg,dk DEN,FW,Nice,23,1997,26,1492,57,43.6,16.6,19,70,4,7,22,5,1.92,18,14,+4,+0.24,-0.32,23.0,21.4,+1.5,+0.09,-0.40,Matches
228,229,Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,11,231,21,6.8,2.6,1,73,0,10,16,7,0.91,2,3,-1,-0.39,+0.03,3.7,4.6,-0.8,-0.32,-0.01,Matches
229,230,Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,13,370,28,10.8,4.1,3,51,0,10,22,6,1.08,5,4,+1,+0.24,+0.30,4.9,2.9,+2.0,+0.48,+0.85,Matches
230,231,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17,1530,90,44.7,17.0,17,90,17,0,,15,2.41,45,17,+28,+1.65,+0.41,40.2,19.7,+20.5,+1.21,+0.22,Matches
231,232,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,35,2008,57,58.7,22.3,23,75,2,12,24,2,0.91,23,44,-21,-0.94,-0.30,30.4,35.5,-5.1,-0.23,+0.21,Matches
232,233,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,2,6,3,0.2,0.1,0,,0,2,3,6,1.00,0,0,0,0.00,-0.18,0.5,0.0,+0.5,+7.07,+7.24,Matches
233,234,Cheick Doucouré,ml MLI,MF,Lens,21,2000,34,2946,87,86.1,32.7,33,88,28,1,28,0,1.62,52,39,+13,+0.40,+0.21,48.8,42.5,+6.2,+0.19,-0.26,Matches
234,235,Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,3,154,51,4.5,1.7,1,90,1,2,32,6,0.33,2,4,-2,-1.17,-1.20,2.3,2.8,-0.5,-0.28,0.00,Matches
235,236,Désiré Doué,fr FRA,FW,Rennes,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
236,237,Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,1,17,17,0.5,0.2,0,,0,1,17,3,3.00,0,0,0,0.00,-0.45,0.1,0.0,+0.1,+0.56,+0.25,Matches
237,238,Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,8,352,44,10.3,3.9,2,87,1,6,30,10,1.13,5,6,-1,-0.26,-0.26,5.5,6.8,-1.3,-0.34,-0.08,Matches
238,239,Moussa Doumbia,ml MLI,FW,Reims,26,1994,4,86,22,2.5,1.0,0,,0,4,22,3,1.25,4,1,+3,+3.14,+3.25,2.9,1.9,+0.9,+0.98,+1.29,Matches
239,240,Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,27,2219,82,64.9,24.7,27,82,15,0,,6,1.15,30,37,-7,-0.28,+0.02,32.6,33.6,-1.0,-0.04,+0.31,Matches
240,241,Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,18,548,30,16.0,6.1,5,74,0,13,14,3,2.50,20,5,+15,+2.46,+1.24,14.0,6.7,+7.3,+1.20,+0.13,Matches
241,242,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16,1440,90,42.1,16.0,16,90,16,0,,22,1.19,17,25,-8,-0.50,+0.41,22.1,22.8,-0.7,-0.04,+0.36,Matches
242,243,Leo Dubois,fr FRA,DF,Lyon,26,1994,23,1742,76,50.9,19.4,20,82,14,3,32,6,1.39,27,26,+1,+0.05,-0.70,33.6,30.5,+3.1,+0.16,-0.59,Matches
243,244,Jean-Kevin Duverne,fr FRA,DF,Brest,24,1997,37,3007,81,87.9,33.4,33,89,31,4,18,1,1.22,44,50,-6,-0.18,+0.26,43.0,57.8,-14.8,-0.44,-0.31,Matches
244,245,Enzo Ebosse,cm CMR,DF,Angers,22,1999,27,1890,70,55.3,21.0,21,85,17,6,16,4,1.00,21,32,-11,-0.52,-0.52,28.0,32.3,-4.3,-0.20,-0.12,Matches
245,246,Hugo Ekitike,fr FRA,FW,Reims,19,2002,24,1273,53,37.2,14.1,15,69,5,9,27,0,1.21,21,14,+7,+0.49,+0.83,17.8,16.3,+1.4,+0.10,+0.60,Matches
246,247,Jacques Ekomie,ga GAB,DF,Bordeaux,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
247,248,Marvin Elimbi,fr FRA,DF,Strasbourg,18,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
248,249,Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,20,1409,70,41.2,15.7,16,80,6,4,34,1,0.70,24,44,-20,-1.28,-0.43,22.4,30.8,-8.3,-0.53,+0.14,Matches
249,250,Sepe Elye Wahi,fr FRA,FW,Montpellier,18,2003,33,1786,54,52.2,19.8,21,71,5,12,24,2,1.18,32,25,+7,+0.35,+1.40,26.0,31.4,-5.4,-0.27,+0.43,Matches
250,251,Renaud Emond,be BEL,"FW,MF",Nantes,29,1991,6,190,32,5.6,2.1,2,70,0,4,13,5,1.33,3,2,+1,+0.47,+0.31,2.3,3.2,-0.9,-0.44,-0.31,Matches
251,252,Maxime Estève,fr FRA,DF,Montpellier,19,2002,24,1857,77,54.3,20.6,20,89,17,4,21,3,0.92,18,33,-15,-0.73,-0.90,22.6,38.1,-15.5,-0.75,-0.59,Matches
252,253,Fábio,br BRA,DF,Nantes,31,1990,27,1667,62,48.7,18.5,21,73,5,6,22,1,1.52,31,26,+5,+0.27,+0.17,27.6,27.4,+0.2,+0.01,+0.31,Matches
253,254,Cesc Fàbregas,es ESP,MF,Monaco,34,1987,2,38,19,1.1,0.4,0,,0,2,19,3,0.00,0,1,-1,-2.37,-3.06,0.5,0.4,+0.1,+0.14,-0.42,Matches
254,255,Wout Faes,be BEL,DF,Reims,23,1998,37,3330,90,97.4,37.0,37,90,37,0,,0,1.22,42,43,-1,-0.03,-0.03,43.2,52.7,-9.5,-0.26,+0.73,Matches
255,256,Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,14,889,64,26.0,9.9,9,84,6,5,27,0,1.64,21,12,+9,+0.91,+0.70,20.5,11.2,+9.3,+0.94,+0.66,Matches
256,257,Romain Faivre,fr FRA,MF,Brest,23,1998,21,1795,85,52.5,19.9,20,88,14,1,31,0,1.33,25,29,-4,-0.20,+0.02,27.0,30.7,-3.7,-0.19,+0.46,Matches
257,258,Boubacar Fall,sn SEN,GK,Saint-Étienne,20,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
258,259,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,13,1105,85,32.3,12.3,11,90,11,2,58,23,1.92,24,15,+9,+0.73,+0.54,21.0,14.3,+6.7,+0.54,+0.47,Matches
259,260,Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,3,5,2,0.1,0.1,0,,0,3,2,8,2.00,0,0,0,0.00,+0.29,0.0,0.0,0.0,0.00,+0.15,Matches
260,261,Julien Faussurier,fr FRA,"MF,DF",Brest,34,1987,16,489,31,14.3,5.4,4,83,3,12,13,18,1.25,8,8,0,0.00,+0.25,6.9,11.3,-4.4,-0.81,-0.47,Matches
261,262,Jordan Ferri,fr FRA,MF,Montpellier,29,1992,34,2911,86,85.1,32.3,33,88,23,1,17,0,1.24,45,49,-4,-0.12,+1.29,38.6,52.4,-13.8,-0.43,+0.38,Matches
262,263,Karol Fila,pl POL,DF,Strasbourg,23,1998,16,560,35,16.4,6.2,7,69,0,9,9,16,2.13,6,10,-4,-0.64,-1.30,9.7,9.4,+0.3,+0.05,-0.32,Matches
263,264,Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,25,1056,42,30.9,11.7,13,63,1,12,20,11,1.12,13,9,+4,+0.34,+0.53,16.4,12.7,+3.7,+0.31,+0.85,Matches
264,265,Mamadou Fofana,ml MLI,DF,Metz,23,1998,1,33,33,1.0,0.4,0,,0,1,33,0,1.00,0,2,-2,-5.45,-4.60,0.5,0.7,-0.2,-0.58,+0.36,Matches
265,266,Seko Fofana,ci CIV,MF,Lens,26,1995,38,3357,88,98.2,37.3,38,88,31,0,,0,1.63,61,48,+13,+0.35,-1.08,57.0,48.3,+8.7,+0.23,+0.31,Matches
266,267,Youssouf Fofana,fr FRA,MF,Monaco,22,1999,33,2190,66,64.0,24.3,23,85,19,10,24,2,1.94,44,27,+17,+0.70,+0.11,43.8,33.3,+10.5,+0.43,-0.34,Matches
267,268,Thomas Foket,be BEL,"DF,FW",Reims,26,1994,29,2235,77,65.4,24.8,26,82,16,3,36,0,1.31,24,28,-4,-0.16,-0.39,27.9,37.0,-9.0,-0.36,-0.25,Matches
268,269,Thomas Fontaine,mg MAD,DF,Lorient,30,1991,2,167,84,4.9,1.9,2,84,1,0,,16,0.50,3,4,-1,-0.54,+0.21,2.2,4.9,-2.7,-1.45,-1.26,Matches
269,270,José Fonte,pt POR,DF,Lille,37,1983,38,3420,90,100.0,38.0,38,90,38,0,,0,1.45,48,48,0,0.00,,56.2,45.8,+10.4,+0.27,,Matches
270,271,Steven Fortes,cv CPV,DF,Lens,29,1992,1,90,90,2.6,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,-0.38,1.9,1.0,+0.9,+0.90,+0.69,Matches
271,272,Denis Franchi,it ITA,GK,Paris S-G,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
272,273,Przemysław Frankowski,pl POL,DF,Lens,26,1995,37,2448,66,71.6,27.2,28,81,16,9,19,0,1.65,45,37,+8,+0.29,-0.26,41.7,37.3,+4.4,+0.16,-0.23,Matches
