,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
130,131,Philipp Förster,de GER,"MF,FW",Stuttgart,26,1995,10.7,2,29,7,24.1,2.70,0.65,0.07,0.29,17.9,1,0,0,3.0,3.0,0.10,-1.0,-1.0,Matches
131,132,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,23,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
132,133,Raphael Framberger,de GER,DF,Augsburg,25,1995,9.4,0,1,0,0.0,0.11,0.00,0.00,,21.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
133,134,Marvin Friedrich,de GER,DF,M'Gladbach,25,1995,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,15.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
134,135,Marvin Friedrich,de GER,DF,Union Berlin,25,1995,13.0,0,14,4,28.6,1.08,0.31,0.00,0.00,13.6,0,0,0,1.5,1.5,0.11,-1.5,-1.5,Matches
135,136,Jeremie Frimpong,nl NED,DF,Leverkusen,20,2000,22.8,1,11,4,36.4,0.48,0.18,0.09,0.25,19.2,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
136,137,Christian Früchtl,de GER,GK,Bayern Munich,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,138,Chris Führich,de GER,"FW,MF",Stuttgart,23,1998,19.0,3,30,12,40.0,1.58,0.63,0.10,0.25,19.6,0,0,0,3.6,3.6,0.12,-0.6,-0.6,Matches
138,139,Marius Funk,de GER,GK,Greuther Fürth,25,1996,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,140,Stephan Fürstner,de GER,MF,Mainz 05,33,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
140,141,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,26,1995,1.2,0,1,0,0.0,0.82,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
141,142,Cristian Gamboa,cr CRC,DF,Bochum,31,1989,19.1,1,5,1,20.0,0.26,0.05,0.20,1.00,27.3,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
142,143,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25,1996,1.7,0,3,1,33.3,1.76,0.59,0.00,0.00,8.1,0,0,0,0.7,0.7,0.23,-0.7,-0.7,Matches
143,144,Linus Gechter,de GER,DF,Hertha BSC,17,2004,8.0,1,5,1,20.0,0.63,0.13,0.20,1.00,9.6,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
144,145,Dennis Geiger,de GER,MF,Hoffenheim,23,1998,15.3,2,14,2,14.3,0.92,0.13,0.14,1.00,20.4,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
145,146,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,27,1994,17.5,1,14,3,21.4,0.80,0.17,0.07,0.33,15.6,0,0,0,2.1,2.1,0.15,-1.1,-1.1,Matches
146,147,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,5.5,2,12,4,33.3,2.17,0.72,0.17,0.50,11.3,0,0,0,1.8,1.8,0.15,+0.2,+0.2,Matches
147,148,Niko Gießelmann,de GER,"DF,FW",Union Berlin,29,1991,23.1,3,27,12,44.4,1.17,0.52,0.11,0.25,15.3,0,0,0,3.8,3.8,0.14,-0.8,-0.8,Matches
148,149,Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,150,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,30,1991,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,16.6,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
150,151,Matthias Ginter,de GER,DF,M'Gladbach,27,1994,26.2,1,31,14,45.2,1.18,0.54,0.03,0.07,13.9,1,0,0,2.6,2.6,0.08,-1.6,-1.6,Matches
151,152,Serge Gnabry,de GER,"FW,DF",Bayern Munich,26,1995,24.3,14,68,26,38.2,2.80,1.07,0.21,0.54,16.3,0,0,0,9.2,9.2,0.14,+4.8,+4.8,Matches
152,153,Leon Goretzka,de GER,MF,Bayern Munich,26,1995,15.5,3,45,12,26.7,2.90,0.77,0.07,0.25,17.7,0,0,0,5.0,5.0,0.11,-2.0,-2.0,Matches
153,154,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,28.6,2,11,4,36.4,0.38,0.14,0.09,0.25,19.9,1,1,1,1.9,1.2,0.11,+0.1,-0.2,Matches
154,155,Jens Grahl,de GER,GK,Eint Frankfurt,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
155,156,Julian Green,us USA,MF,Greuther Fürth,26,1995,11.7,0,19,5,26.3,1.62,0.43,0.00,0.00,25.6,2,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
156,157,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,15.5,9,41,17,41.5,2.65,1.10,0.20,0.47,16.5,4,1,1,5.6,4.8,0.12,+3.4,+3.2,Matches
157,158,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,27.1,1,7,2,28.6,0.26,0.07,0.14,0.50,12.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
158,159,Sebastian Griesbeck,de GER,MF,Union Berlin,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
159,160,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,30.8,9,62,18,29.0,2.01,0.58,0.06,0.22,22.7,18,5,6,10.2,5.4,0.09,-1.2,-1.4,Matches
160,161,Lennart Grill,de GER,GK,Leverkusen,22,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
161,162,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,16.6,0,8,2,25.0,0.48,0.12,0.00,0.00,26.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
162,163,Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,10.8,0,10,0,0.0,0.93,0.00,0.00,,24.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
163,164,Raphaël Guerreiro,pt POR,DF,Dortmund,27,1993,19.9,4,32,10,31.3,1.60,0.50,0.09,0.30,25.4,8,1,1,3.1,2.3,0.07,+0.9,+0.7,Matches
164,165,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,10.5,0,8,2,25.0,0.76,0.19,0.00,0.00,17.3,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
165,166,Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,167,Manuel Gulde,de GER,DF,Freiburg,30,1991,13.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,168,Robert Gumny,pl POL,DF,Augsburg,23,1998,25.2,0,7,0,0.0,0.28,0.00,0.00,,13.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
168,169,Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34.0,2,24,6,25.0,0.71,0.18,0.08,0.33,25.2,1,0,0,1.0,1.0,0.04,+1.0,+1.0,Matches
169,170,Lasse Günther,de GER,DF,Augsburg,18,2003,1.8,0,2,0,0.0,1.12,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
170,171,Joško Gvardiol,hr CRO,DF,RB Leipzig,19,2002,26.8,2,23,7,30.4,0.86,0.26,0.09,0.29,16.3,0,0,0,2.7,2.7,0.12,-0.7,-0.7,Matches
171,172,Erling Haaland,no NOR,FW,Dortmund,21,2000,21.2,22,74,31,41.9,3.49,1.46,0.22,0.52,13.9,0,6,6,18.4,13.7,0.19,+3.6,+2.3,Matches
172,173,Janik Haberer,de GER,MF,Freiburg,27,1994,9.1,3,14,3,21.4,1.54,0.33,0.21,1.00,18.0,0,0,0,1.4,1.4,0.10,+1.6,+1.6,Matches
173,174,Alexander Hack,de GER,DF,Mainz 05,27,1993,23.0,3,23,5,21.7,1.00,0.22,0.13,0.60,16.4,1,0,0,2.8,2.8,0.12,+0.2,+0.2,Matches
174,175,Robin Hack,de GER,"FW,MF",Arminia,22,1998,15.2,0,31,6,19.4,2.05,0.40,0.00,0.00,21.5,2,0,0,2.6,2.6,0.09,-2.6,-2.6,Matches
175,176,André Hahn,de GER,"MF,FW",Augsburg,30,1990,23.3,5,45,20,44.4,1.93,0.86,0.11,0.25,16.9,0,0,0,3.7,3.7,0.08,+1.3,+1.3,Matches
176,177,Amadou Haidara,ml MLI,MF,RB Leipzig,23,1998,14.7,3,14,5,35.7,0.95,0.34,0.21,0.60,23.4,0,0,0,1.1,1.1,0.08,+1.9,+1.9,Matches
177,178,Marcel Halstenberg,de GER,DF,RB Leipzig,29,1991,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,15.0,1,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
178,179,Genki Haraguchi,jp JPN,MF,Union Berlin,30,1991,19.5,2,29,6,20.7,1.49,0.31,0.07,0.33,20.9,0,0,0,3.0,3.0,0.11,-1.0,-1.0,Matches
179,180,Luis Hartwig,de GER,FW,Bochum,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
180,181,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,37,1984,13.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
181,182,Thorgan Hazard,be BEL,"FW,DF",Dortmund,28,1993,14.9,4,22,6,27.3,1.48,0.40,0.18,0.67,15.8,2,0,0,2.5,2.5,0.11,+1.5,+1.5,Matches
182,183,Jonas Hector,de GER,DF,Köln,31,1990,28.4,0,18,5,27.8,0.63,0.18,0.00,0.00,16.1,0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches
183,184,Hwang Hee-chan,kr KOR,FW,RB Leipzig,25,1996,0.5,0,1,0,0.0,1.84,0.00,0.00,,7.6,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
184,185,Dominique Heintz,de GER,DF,Union Berlin,27,1993,5.2,0,1,1,100.0,0.19,0.19,0.00,0.00,5.7,0,0,0,0.3,0.3,0.31,-0.3,-0.3,Matches
185,186,Dominique Heintz,de GER,DF,Freiburg,27,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
186,187,Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,12.7,3,15,6,40.0,1.18,0.47,0.20,0.50,14.5,0,0,0,1.8,1.8,0.12,+1.2,+1.2,Matches
187,188,Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,22.6,0,4,1,25.0,0.18,0.04,0.00,0.00,10.4,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
188,189,Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,8.4,0,13,4,30.8,1.55,0.48,0.00,0.00,14.9,1,0,0,1.7,1.7,0.13,-1.7,-1.7,Matches
189,190,Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,19.5,1,9,1,11.1,0.46,0.05,0.11,1.00,15.2,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
190,191,Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,24.7,1,16,4,25.0,0.65,0.16,0.06,0.25,19.8,1,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
191,192,Marwin Hitz,ch SUI,GK,Dortmund,33,1987,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
192,193,Nicolas Höfler,de GER,MF,Freiburg,31,1990,28.9,2,33,11,33.3,1.14,0.38,0.06,0.18,15.9,0,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches
193,194,Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,23.1,12,54,22,40.7,2.34,0.95,0.22,0.55,16.3,4,0,0,8.5,8.5,0.16,+3.5,+3.5,Matches
194,195,Lucas Höler,de GER,FW,Freiburg,27,1994,28.7,7,60,26,43.3,2.09,0.91,0.12,0.27,14.1,0,0,0,9.1,9.1,0.16,-2.1,-2.1,Matches
195,196,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,20.4,5,46,18,39.1,2.25,0.88,0.11,0.28,20.9,0,0,0,4.8,4.8,0.10,+0.2,+0.2,Matches
196,197,Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
197,198,Jannes Horn,de GER,DF,Köln,24,1997,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
198,199,Timo Horn,de GER,GK,Köln,28,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
199,200,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
200,201,Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,30.9,9,60,20,33.3,1.94,0.65,0.07,0.20,20.3,6,5,5,9.6,5.6,0.09,-0.6,-1.6,Matches
201,202,Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,10.7,2,29,8,27.6,2.71,0.75,0.07,0.25,24.6,1,0,0,1.8,1.8,0.06,+0.2,+0.2,Matches
202,203,Timo Hübers,de GER,DF,Köln,25,1996,19.3,1,10,3,30.0,0.52,0.16,0.10,0.33,10.8,0,0,0,1.7,1.7,0.17,-0.7,-0.7,Matches
203,204,Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,4.2,1,8,3,37.5,1.92,0.72,0.13,0.33,11.0,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
204,205,Mats Hummels,de GER,DF,Dortmund,32,1988,19.6,1,12,3,25.0,0.61,0.15,0.08,0.33,9.7,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
205,206,Iago,br BRA,DF,Augsburg,24,1997,24.2,2,12,5,41.7,0.50,0.21,0.17,0.40,18.4,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
206,207,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,3.0,0,4,0,0.0,1.35,0.00,0.00,,13.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
207,208,Burak İnce,tr TUR,FW,Arminia,17,2004,1.5,0,4,2,50.0,2.59,1.29,0.00,0.00,18.5,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
208,209,Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,1.4,0,1,1,100.0,0.74,0.74,0.00,0.00,16.8,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
209,210,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,7.6,6,24,11,45.8,3.18,1.46,0.21,0.45,18.3,2,1,1,4.0,3.2,0.13,+2.0,+1.8,Matches
210,211,Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,26.1,1,11,2,18.2,0.42,0.08,0.09,0.50,22.5,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
211,212,Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,7.1,2,15,9,60.0,2.13,1.28,0.13,0.22,15.1,0,0,0,2.6,2.6,0.18,-0.6,-0.6,Matches
212,213,Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,16.2,0,5,1,20.0,0.31,0.06,0.00,0.00,18.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
213,214,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,16.0,4,26,10,38.5,1.63,0.63,0.15,0.40,16.7,0,0,0,3.4,3.4,0.13,+0.6,+0.6,Matches
214,215,Paul Jaeckel,de GER,DF,Union Berlin,23,1998,22.7,0,3,0,0.0,0.13,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
215,216,Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,20.9,1,30,7,23.3,1.44,0.34,0.03,0.14,19.0,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
216,217,Tony Jantschke,de GER,DF,M'Gladbach,31,1990,2.5,0,1,0,0.0,0.40,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
217,218,Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,2.5,0,1,0,0.0,0.40,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
218,219,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,4.6,0,6,1,16.7,1.29,0.22,0.00,0.00,20.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
219,220,Marco John,de GER,DF,Hoffenheim,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,221,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,11.3,6,44,16,36.4,3.89,1.42,0.14,0.38,18.9,5,0,0,4.9,4.9,0.11,+1.1,+1.1,Matches
221,222,Gideon Jung,de GER,DF,Greuther Fürth,26,1994,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
222,223,Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,0.9,0,1,1,100.0,1.17,1.17,0.00,0.00,11.0,0,0,0,0.2,0.2,0.25,-0.2,-0.2,Matches
223,224,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,13.3,1,11,2,18.2,0.83,0.15,0.09,0.50,10.2,0,0,0,2.5,2.5,0.23,-1.5,-1.5,Matches
224,225,Florian Kainz,at AUT,"MF,FW",Köln,28,1992,25.8,4,38,13,34.2,1.47,0.50,0.11,0.31,20.1,5,0,0,4.0,4.0,0.11,0.0,0.0,Matches
225,226,Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,13.6,6,36,13,36.1,2.65,0.96,0.14,0.38,13.2,0,1,2,6.9,5.3,0.15,-0.9,-0.3,Matches
226,227,Felix Kalu Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,3.6,0,9,5,55.6,2.51,1.39,0.00,0.00,21.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
227,228,Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,23.8,4,36,8,22.2,1.51,0.34,0.11,0.50,16.5,0,0,0,4.9,4.9,0.14,-0.9,-0.9,Matches
228,229,Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,21.1,0,8,2,25.0,0.38,0.09,0.00,0.00,21.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
229,230,Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
230,231,Atakan Karazor,de GER,MF,Stuttgart,24,1996,21.1,0,9,2,22.2,0.43,0.09,0.00,0.00,26.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
231,232,Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
232,233,Noah Katterbach,de GER,DF,Köln,20,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
233,234,Yannik Keitel,de GER,MF,Freiburg,21,2000,5.6,0,10,2,20.0,1.79,0.36,0.00,0.00,18.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
234,235,Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,11.7,0,8,1,12.5,0.69,0.09,0.00,0.00,9.7,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
235,236,Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,9.3,3,13,6,46.2,1.39,0.64,0.23,0.50,14.1,0,0,0,1.3,1.3,0.10,+1.7,+1.7,Matches
236,237,Rani Khedira,de GER,MF,Union Berlin,27,1994,30.6,0,13,2,15.4,0.42,0.07,0.00,0.00,18.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
237,238,Luca Kilian,de GER,FW,Mainz 05,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
238,239,Luca Kilian,de GER,DF,Köln,21,1999,25.3,1,5,2,40.0,0.20,0.08,0.20,0.50,6.8,0,0,0,1.4,1.4,0.28,-0.4,-0.4,Matches
239,240,Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,27.5,3,27,9,33.3,0.98,0.33,0.11,0.33,24.7,0,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches
240,241,Philipp Klement,de GER,MF,Stuttgart,28,1992,3.8,1,6,2,33.3,1.60,0.53,0.17,0.50,22.8,2,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
241,242,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,6.7,0,11,3,27.3,1.64,0.45,0.00,0.00,18.7,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
242,243,Fabian Klos,de GER,FW,Arminia,33,1987,15.8,3,37,13,35.1,2.35,0.82,0.03,0.08,16.8,0,2,2,5.1,3.5,0.10,-2.1,-2.5,Matches
243,244,Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,18.3,0,6,1,16.7,0.33,0.05,0.00,0.00,15.8,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
244,245,Lukas Klünter,de GER,DF,Hertha BSC,25,1996,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
245,246,Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,1.3,0,1,0,0.0,0.79,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
246,247,Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,8.4,1,12,4,33.3,1.42,0.47,0.08,0.25,19.5,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
247,248,Robin Knoche,de GER,DF,Union Berlin,29,1992,33.0,0,10,3,30.0,0.30,0.09,0.00,0.00,12.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
248,249,Gregor Kobel,ch SUI,GK,Dortmund,23,1997,28.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
249,250,Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,0,18,2,11.1,1.00,0.11,0.00,0.00,20.6,0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches
250,251,Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,2,29,10,34.5,1.20,0.41,0.07,0.20,22.5,1,0,0,2.0,2.0,0.07,0.0,0.0,Matches
251,252,Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,0,4,1,25.0,0.20,0.05,0.00,0.00,14.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
252,253,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,4,51,18,35.3,1.82,0.64,0.08,0.22,22.8,9,0,0,3.5,3.5,0.07,+0.5,+0.5,Matches
253,254,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,6,93,35,37.6,3.09,1.16,0.06,0.17,15.8,6,0,0,13.5,13.5,0.15,-7.5,-7.5,Matches
254,255,Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,0,3,1,33.3,0.36,0.12,0.00,0.00,14.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
255,256,Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,1,18,5,27.8,1.43,0.40,0.06,0.20,18.7,1,0,0,2.0,2.0,0.11,-1.0,-1.0,Matches
256,257,Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,7,19,9,47.4,1.52,0.72,0.26,0.56,17.0,0,2,2,5.8,4.2,0.22,+1.2,+0.8,Matches
257,258,Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,5,26,8,30.8,1.84,0.57,0.08,0.25,20.7,3,3,3,4.9,2.5,0.10,+0.1,-0.5,Matches
258,259,Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,2,13,6,46.2,0.50,0.23,0.15,0.33,15.6,0,0,0,1.6,1.6,0.12,+0.4,+0.4,Matches
259,260,Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,0,11,1,9.1,0.79,0.07,0.00,0.00,26.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
260,261,Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,0,17,3,17.6,0.61,0.11,0.00,0.00,14.0,0,0,0,1.7,1.7,0.10,-1.7,-1.7,Matches
261,262,Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,4,15,7,46.7,1.09,0.51,0.27,0.57,18.3,0,0,0,2.4,2.4,0.16,+1.6,+1.6,Matches
262,263,Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,1,12,2,16.7,0.73,0.12,0.08,0.50,14.7,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
263,264,Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,0,4,1,25.0,0.31,0.08,0.00,0.00,12.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
264,265,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,1,12,4,33.3,2.09,0.70,0.08,0.25,12.9,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
265,266,Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,2,13,8,61.5,1.33,0.82,0.15,0.25,14.7,0,0,0,1.0,1.0,0.07,+1.0,+1.0,Matches
266,267,Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,1,5,1,20.0,0.29,0.06,0.20,1.00,13.1,0,0,0,1.1,1.1,0.21,-0.1,-0.1,Matches
267,268,Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,2,7,3,42.9,4.23,1.81,0.29,0.67,10.3,0,0,0,1.5,1.5,0.23,+0.5,+0.5,Matches
268,269,Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,0,6,0,0.0,0.81,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
269,270,Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,35,156,75,48.1,4.77,2.29,0.19,0.40,13.6,3,5,5,34.8,30.9,0.20,+0.2,-0.9,Matches
270,271,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.6,4.6,0.11,+0.4,+0.4,Matches
271,272,Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,5,19,7,36.8,0.60,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.18,+1.7,+1.7,Matches
