,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
129,130,Jeriel Córdova,ve VEN,"FW,MF",Boavista,19,2002,2.3,39,58,67.2,494,60,21,31,67.7,11,13,84.6,2,5,40.0,0,0.2,0.0,-0.2,4,1,1,0,1,Matches
130,131,Jesús Corona,mx MEX,"DF,MF",Porto,28,1993,4.3,237,296,80.1,3797,968,118,136,86.8,85,95,89.5,25,43,58.1,1,1.1,1.1,-0.1,7,14,14,6,17,Matches
131,132,Alexandre Manuel Penetra Correia,pt POR,DF,Famalicão,19,2001,28.9,1179,1484,79.4,26056,10777,334,387,86.3,612,686,89.2,224,379,59.1,0,0.9,0.9,-0.9,4,132,3,1,78,Matches
132,133,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,26,1995,13.4,482,579,83.2,10348,3151,156,172,90.7,218,241,90.5,102,137,74.5,0,0.8,0.8,-0.8,9,62,8,1,55,Matches
133,134,Bruno Xavier Almeida Costa,pt POR,"MF,DF",Porto,24,1997,7.5,441,495,89.1,7862,2054,192,208,92.3,181,201,90.0,59,73,80.8,0,0.5,0.5,-0.5,6,34,5,3,29,Matches
134,135,Diogo Costa,pt POR,GK,Porto,21,1999,33.0,936,1226,76.3,25593,17526,183,183,100.0,454,459,98.9,299,582,51.4,0,0.0,0.1,0.0,0,22,1,0,1,Matches
135,136,Edgar Costa,pt POR,"MF,FW",Marítimo,34,1987,14.4,400,590,67.8,8171,2601,168,211,79.6,148,198,74.7,77,149,51.7,2,2.0,2.1,0.0,24,52,13,5,45,Matches
136,137,Matheus Costa,br BRA,DF,Marítimo,26,1995,21.1,1000,1147,87.2,20456,7772,272,307,88.6,614,653,94.0,111,157,70.7,0,0.1,0.2,-0.1,2,39,1,0,40,Matches
137,138,Murilo Costa,br BRA,"FW,MF",Gil Vicente FC,26,1994,9.4,261,358,72.9,4139,899,140,171,81.9,95,123,77.2,19,43,44.2,1,0.7,0.7,+0.3,11,17,7,0,19,Matches
138,139,Diogo Costa Rodrigues,pt POR,MF,Portimonense,21,1999,0.1,2,3,66.7,37,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
139,140,Rui Costa,pt POR,FW,Santa Clara,25,1996,21.8,270,414,65.2,4279,997,118,159,74.2,85,121,70.2,32,61,52.5,2,2.6,1.7,-0.6,13,23,9,1,26,Matches
140,141,Tomás Costa Silva,pt POR,"FW,MF",FC Vizela,21,1999,0.4,11,19,57.9,121,22,9,14,64.3,2,3,66.7,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
141,142,Vitor Costa,br BRA,DF,Marítimo,27,1994,28.4,1196,1564,76.5,22803,8002,454,525,86.5,590,716,82.4,143,270,53.0,2,1.7,1.7,+0.3,22,70,19,9,76,Matches
142,143,Costinha,pt POR,FW,Santa Clara,28,1992,0.9,25,34,73.5,486,223,9,10,90.0,10,12,83.3,5,9,55.6,0,0.3,0.2,-0.3,3,4,2,0,5,Matches
143,144,Filipe Couto,pt POR,MF,Marítimo,27,1994,0.2,17,18,94.4,344,101,6,6,100.0,7,7,100.0,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
144,145,Yan Couto,br BRA,"DF,MF",Braga,19,2002,20.0,995,1281,77.7,16806,5240,500,574,87.1,385,477,80.7,93,164,56.7,2,3.4,3.2,-1.4,28,67,30,15,81,Matches
145,146,Crespo,pt POR,"MF,FW",Estoril,24,1996,2.9,45,65,69.2,734,204,22,26,84.6,19,24,79.2,3,9,33.3,0,0.4,0.2,-0.4,6,4,2,0,5,Matches
146,147,Sandro Cruz,pt POR,DF,Benfica,20,2001,1.8,75,88,85.2,1318,502,30,32,93.8,28,32,87.5,8,13,61.5,0,0.0,0.0,0.0,0,5,1,0,3,Matches
147,148,Crysan,br BRA,FW,Santa Clara,25,1996,15.9,341,487,70.0,5193,1255,184,241,76.3,127,171,74.3,17,32,53.1,2,1.8,1.2,+0.2,21,34,9,1,38,Matches
148,149,Lucas Cunha,br BRA,DF,Gil Vicente FC,24,1997,32.0,1913,2205,86.8,42838,15469,418,457,91.5,1182,1247,94.8,301,471,63.9,1,1.3,1.8,-0.3,12,158,10,0,125,Matches
149,150,Sessi D'Almeida,bj BEN,MF,Tondela,25,1995,2.4,56,65,86.2,932,228,25,29,86.2,25,27,92.6,4,6,66.7,0,0.0,0.0,0.0,1,4,0,0,6,Matches
150,151,Oday Dabbagh,ps PLE,"FW,MF",Arouca,22,1998,7.6,148,202,73.3,1995,254,92,122,75.4,44,52,84.6,4,6,66.7,1,1.9,0.8,-0.9,19,2,5,1,6,Matches
151,152,Julien Dacosta,fr FRA,"DF,MF",Portimonense,25,1996,4.4,83,120,69.2,1500,477,36,46,78.3,39,48,81.3,7,16,43.8,0,0.1,0.1,-0.1,2,2,2,0,5,Matches
152,153,Renat Dadaşov,az AZE,FW,Tondela,22,1999,16.0,206,318,64.8,3137,731,112,155,72.3,70,104,67.3,12,22,54.5,2,2.0,1.1,0.0,19,16,10,0,21,Matches
153,154,Dalberson,br BRA,GK,Famalicão,24,1997,2.0,45,60,75.0,1461,1083,4,4,100.0,22,22,100.0,19,34,55.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
154,155,Daniel,br BRA,FW,Tondela,25,1996,17.7,264,374,70.6,3824,781,148,191,77.5,87,112,77.7,16,25,64.0,0,1.2,1.0,-1.2,14,19,11,3,21,Matches
155,156,Tiago Dantas,pt POR,MF,Tondela,20,2000,12.2,497,583,85.2,8335,2617,257,282,91.1,174,192,90.6,54,79,68.4,2,1.8,1.7,+0.2,11,42,11,2,41,Matches
156,157,Or Dasa,il ISR,"MF,FW",Arouca,22,1998,0.6,25,29,86.2,407,89,12,13,92.3,13,14,92.9,0,0,,0,0.1,0.0,-0.1,2,2,0,0,3,Matches
157,158,Hernán De La Fuente,ar ARG,"DF,MF",Famalicão,24,1997,10.3,326,438,74.4,5424,1977,158,189,83.6,135,174,77.6,23,43,53.5,1,0.8,0.7,+0.2,10,17,9,6,14,Matches
158,159,Juan Delgado,cl CHI,"DF,FW",Paços,28,1993,21.9,679,896,75.8,11521,4280,326,368,88.6,290,374,77.5,56,108,51.9,0,1.7,2.3,-1.7,24,48,26,16,67,Matches
159,160,Denílson,br BRA,FW,Paços,26,1995,20.1,248,351,70.7,3606,534,147,189,77.8,79,107,73.8,11,12,91.7,1,1.7,1.4,-0.7,16,12,12,3,18,Matches
160,161,Jordan van der Gaag,nl NED,"MF,FW",B-SAD,22,1999,2.0,26,38,68.4,356,67,16,23,69.6,7,10,70.0,1,1,100.0,0,0.0,0.0,0.0,1,4,1,0,2,Matches
161,162,Lamine Diaby,fr FRA,"MF,FW",Paços,24,1996,2.5,77,106,72.6,1494,389,31,40,77.5,32,40,80.0,13,21,61.9,0,0.0,0.0,0.0,0,6,0,0,7,Matches
162,163,Luis Díaz,co COL,"MF,FW",Porto,24,1997,16.6,536,672,79.8,7675,1715,335,388,86.3,149,185,80.5,29,40,72.5,4,5.6,4.1,-1.6,39,30,23,4,45,Matches
163,164,Marcelo Djaló,gw GNB,DF,Boavista,27,1993,0.6,17,22,77.3,320,49,4,5,80.0,12,14,85.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
164,165,Matchoi Djaló,pt POR,"MF,FW",Paços,18,2003,7.9,151,209,72.2,2469,486,79,96,82.3,50,60,83.3,16,40,40.0,1,0.6,0.5,+0.4,9,10,5,0,12,Matches
165,166,Ivan Dolček,hr CRO,"DF,MF",Famalicão,21,2000,2.2,61,79,77.2,921,328,35,40,87.5,18,25,72.0,5,9,55.6,0,0.3,0.4,-0.3,2,4,2,2,5,Matches
166,167,Bruno Duarte,br BRA,"FW,MF",Vitória,25,1996,11.2,159,236,67.4,2278,532,95,131,72.5,35,55,63.6,17,23,73.9,3,1.0,0.8,+2.0,14,16,9,1,16,Matches
167,168,Rodrigo Duarte,pt POR,FW,Sporting CP,16,2005,0.5,6,7,85.7,81,28,1,2,50.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
168,169,Marcus Edwards,eng ENG,"MF,FW",Sporting CP,22,1998,5.8,165,207,79.7,2421,679,100,109,91.7,49,60,81.7,11,20,55.0,2,2.9,1.9,-0.9,20,16,13,3,20,Matches
169,170,Marcus Edwards,eng ENG,FW,Vitória,22,1998,14.3,296,379,78.1,4048,1231,183,213,85.9,83,102,81.4,14,31,45.2,1,4.4,4.4,-3.4,23,28,26,2,45,Matches
170,171,Ricardo Esgaio,pt POR,"DF,MF",Sporting CP,28,1993,16.3,795,1005,79.1,13488,3764,380,426,89.2,341,418,81.6,58,108,53.7,4,1.8,1.7,+2.2,17,49,21,9,46,Matches
171,172,Tiago Esgaio,pt POR,DF,Arouca,25,1995,10.2,381,524,72.7,7590,3068,138,169,81.7,190,229,83.0,51,111,45.9,1,0.3,0.9,+0.7,4,41,10,2,47,Matches
172,173,Tiago Esgaio,pt POR,DF,Braga,25,1995,0.8,34,47,72.3,620,236,16,19,84.2,12,17,70.6,5,9,55.6,0,0.0,0.0,0.0,0,1,1,0,2,Matches
173,174,Dario Essugo,pt POR,MF,Sporting CP,16,2005,0.5,17,20,85.0,265,36,8,9,88.9,7,9,77.8,1,1,100.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
174,175,Gonçalo Esteves,pt POR,"DF,FW",Sporting CP,17,2004,1.6,57,66,86.4,867,227,33,36,91.7,17,22,77.3,5,6,83.3,0,0.2,0.1,-0.2,3,3,2,2,3,Matches
175,176,Luís Esteves,pt POR,MF,Vitória,23,1998,0.4,25,35,71.4,566,173,7,9,77.8,12,14,85.7,5,8,62.5,0,0.1,0.1,-0.1,1,2,0,0,0,Matches
176,177,Paulo Estrela Moreira,pt POR,MF,Portimonense,22,1999,0.1,5,5,100.0,118,36,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
177,178,Oscar Estupiñan,co COL,FW,Vitória,24,1996,24.1,207,326,63.5,2657,453,126,176,71.6,55,88,62.5,6,15,40.0,2,1.0,0.5,+1.0,11,16,3,0,13,Matches
178,179,Friday Etim,ng NGA,"FW,MF",FC Vizela,19,2002,0.2,1,3,33.3,8,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
179,180,Stephen Eustáquio,ca CAN,MF,Porto,24,1996,1.0,70,85,82.4,1267,352,31,36,86.1,27,29,93.1,10,13,76.9,0,0.3,0.2,-0.3,2,7,0,0,7,Matches
180,181,Stephen Eustáquio,ca CAN,MF,Paços,24,1996,16.4,710,850,83.5,12912,3551,288,331,87.0,317,361,87.8,81,116,69.8,1,0.8,0.7,+0.2,12,54,14,2,66,Matches
181,182,Evanilson,br BRA,FW,Porto,21,1999,22.5,371,488,76.0,4107,747,231,278,83.1,65,88,73.9,12,18,66.7,4,2.7,2.4,+1.3,22,25,11,0,22,Matches
182,183,Ewerton,br BRA,MF,Portimonense,28,1992,8.1,301,366,82.2,5102,1266,137,155,88.4,137,161,85.1,19,28,67.9,0,0.2,0.2,-0.2,6,23,2,0,25,Matches
183,184,Fabiano,br BRA,"DF,MF",Braga,21,2000,15.8,594,797,74.5,10615,2872,261,312,83.7,252,317,79.5,67,119,56.3,1,1.2,1.4,-0.2,10,33,17,5,34,Matches
184,185,Miguel Falé,pt POR,"FW,MF",Braga,17,2004,2.8,64,87,73.6,967,213,34,43,79.1,26,30,86.7,2,7,28.6,2,0.7,0.3,+1.3,4,3,2,2,5,Matches
185,186,Zouhair Feddal,ma MAR,DF,Sporting CP,32,1989,11.2,741,829,89.4,13021,3916,274,292,93.8,417,439,95.0,40,75,53.3,0,0.1,0.2,-0.1,2,43,2,1,29,Matches
186,187,Luiz Felipe,br BRA,GK,B-SAD,24,1997,32.0,673,1072,62.8,20459,15345,110,112,98.2,301,311,96.8,259,642,40.3,0,0.0,0.1,0.0,0,9,1,0,0,Matches
187,188,Volnei Feltes,br BRA,DF,Estoril,21,2000,1.7,64,71,90.1,1273,352,14,15,93.3,43,44,97.7,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,2,Matches
188,189,Gedson Fernandes,pt POR,MF,Benfica,22,1999,0.6,36,41,87.8,571,134,21,23,91.3,12,14,85.7,3,4,75.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
189,190,Ivanildo Fernandes,pt POR,DF,FC Vizela,25,1996,15.1,531,649,81.8,10922,4440,143,162,88.3,301,343,87.8,83,131,63.4,0,0.1,0.1,-0.1,3,27,1,0,32,Matches
190,191,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,13.6,530,664,79.8,12127,4461,131,158,82.9,279,318,87.7,115,166,69.3,0,0.4,0.3,-0.4,4,40,4,1,32,Matches
191,192,Lucas Fernandes,br BRA,MF,Portimonense,23,1997,15.8,641,740,86.6,11470,3118,276,296,93.2,272,301,90.4,78,115,67.8,4,2.1,1.6,+1.9,22,67,4,0,62,Matches
192,193,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,118,192,61.5,2966,2132,27,27,100.0,56,59,94.9,34,104,32.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
193,194,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,37,53,69.8,543,49,19,22,86.4,14,19,73.7,1,4,25.0,0,0.0,0.0,0.0,1,0,1,1,0,Matches
194,195,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,1716,1935,88.7,37120,11765,395,424,93.2,1062,1132,93.8,248,350,70.9,0,0.2,0.6,-0.2,6,99,4,0,61,Matches
195,196,Fernando,br BRA,FW,Porto,28,1993,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
196,197,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,1264,1429,88.5,27664,8532,260,294,88.4,810,859,94.3,185,244,75.8,0,0.9,1.1,-0.9,9,101,1,0,88,Matches
197,198,André Ferreira,pt POR,GK,Paços,25,1996,32.0,650,999,65.1,20987,16358,69,71,97.2,296,307,96.4,281,614,45.8,0,0.0,0.1,0.0,0,18,1,0,0,Matches
198,199,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,539,739,72.9,9357,4060,240,287,83.6,241,291,82.8,49,114,43.0,0,0.7,0.6,-0.7,13,40,8,7,36,Matches
199,200,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,602,836,72.0,11401,4377,239,283,84.5,282,358,78.8,72,150,48.0,0,0.4,0.6,-0.4,5,31,12,5,41,Matches
200,201,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,483,696,69.4,7490,1936,256,317,80.8,174,242,71.9,34,66,51.5,1,2.5,2.8,-1.5,25,34,18,5,44,Matches
201,202,João Ferreira,pt POR,DF,Vitória,20,2001,10.9,403,562,71.7,7018,2378,187,228,82.0,172,229,75.1,37,75,49.3,2,1.9,0.7,+0.1,13,29,10,6,29,Matches
202,203,Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,23,30,76.7,376,129,11,13,84.6,10,12,83.3,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,3,Matches
203,204,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,478,671,71.2,8455,3114,226,261,86.6,189,259,73.0,54,118,45.8,2,1.8,2.2,+0.2,11,30,12,8,24,Matches
204,205,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,54,82,65.9,802,259,26,35,74.3,13,18,72.2,6,13,46.2,0,0.3,0.3,-0.3,6,4,2,0,5,Matches
205,206,Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,223,298,74.8,3645,665,105,133,78.9,96,118,81.4,16,21,76.2,1,0.7,0.8,+0.3,5,24,2,0,22,Matches
206,207,Rui Fonte,pt POR,DF,Braga,31,1990,0.1,3,7,42.9,34,23,3,6,50.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
207,208,André Franco,pt POR,MF,Estoril,23,1998,28.0,593,855,69.4,10392,3139,269,323,83.3,255,328,77.7,58,161,36.0,4,3.7,3.7,+0.3,43,62,27,5,74,Matches
208,209,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,299,402,74.4,4864,1233,143,181,79.0,121,142,85.2,19,39,48.7,0,0.5,0.8,-0.5,5,31,6,0,33,Matches
209,210,Fransérgio,br BRA,MF,Braga,30,1990,1.6,60,69,87.0,1073,339,24,24,100.0,27,29,93.1,7,9,77.8,1,0.6,0.0,+0.4,1,6,0,0,5,Matches
210,211,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,442,607,72.8,13186,9518,50,50,100.0,238,243,97.9,153,312,49.0,0,0.0,0.2,0.0,0,9,0,0,0,Matches
211,212,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,196,307,63.8,3628,1630,86,101,85.1,88,114,77.2,20,67,29.9,0,0.7,0.8,-0.7,7,18,7,5,19,Matches
212,213,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,835,1034,80.8,13391,3629,426,485,87.8,300,359,83.6,77,119,64.7,2,4.4,4.1,-2.4,42,97,37,2,95,Matches
213,214,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,1,1,100.0,17,6,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
214,215,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,65,102,63.7,1266,473,27,30,90.0,23,36,63.9,11,25,44.0,0,1.0,1.0,-1.0,8,15,4,0,16,Matches
215,216,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,24,28,85.7,421,90,9,10,90.0,10,12,83.3,3,3,100.0,0,0.1,0.1,-0.1,3,2,1,1,1,Matches
216,217,Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,80,112,71.4,1102,210,43,51,84.3,24,32,75.0,4,11,36.4,0,0.7,0.9,-0.7,8,4,5,1,4,Matches
217,218,Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,295,400,73.8,4975,1172,159,194,82.0,107,144,74.3,26,40,65.0,3,2.0,1.9,+1.0,19,13,15,5,22,Matches
218,219,Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,458,514,89.1,9195,3060,146,156,93.6,247,264,93.6,63,89,70.8,0,0.6,0.4,-0.6,3,21,0,0,20,Matches
219,220,João Gamboa,pt POR,MF,Estoril,24,1996,23.5,705,886,79.6,13529,4119,259,298,86.9,353,414,85.3,87,139,62.6,0,0.1,0.4,-0.1,4,76,6,1,70,Matches
220,221,Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,65,74,87.8,1214,351,21,26,80.8,36,39,92.3,6,7,85.7,0,0.0,0.0,0.0,0,0,0,0,2,Matches
221,222,Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,422,488,86.5,8720,2509,112,123,91.1,260,277,93.9,47,74,63.5,0,0.1,0.0,-0.1,2,16,0,0,17,Matches
222,223,Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,12,17,70.6,153,41,6,7,85.7,5,8,62.5,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
223,224,Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,479,637,75.2,7895,2255,243,293,82.9,160,199,80.4,52,92,56.5,2,0.9,1.6,+1.1,13,58,13,1,59,Matches
224,225,Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,807,1027,78.6,12361,4116,442,492,89.8,279,339,82.3,54,102,52.9,3,1.5,1.9,+1.5,16,69,27,12,66,Matches
225,226,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,118,152,77.6,1933,778,65,70,92.9,42,59,71.2,9,17,52.9,0,0.0,0.1,0.0,1,8,3,0,6,Matches
226,227,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,175,250,70.0,2522,439,111,132,84.1,50,70,71.4,9,21,42.9,0,0.3,0.2,-0.3,5,5,2,0,7,Matches
227,228,Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,98,157,62.4,1701,689,38,50,76.0,50,72,69.4,9,28,32.1,0,0.0,0.0,0.0,1,7,1,0,6,Matches
228,229,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,9,15,60.0,146,22,6,11,54.5,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
229,230,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,18.8,406,617,65.8,7015,2674,199,249,79.9,138,186,74.2,51,123,41.5,1,4.1,3.6,-3.1,34,48,28,10,62,Matches
230,231,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,365,471,77.5,5407,1490,209,238,87.8,118,155,76.1,22,42,52.4,1,1.0,1.5,0.0,10,19,15,5,27,Matches
231,232,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1.0,8,15,53.3,299,239,0,0,,3,3,100.0,5,11,45.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
232,233,Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,155,184,84.2,3449,1514,45,51,88.2,79,89,88.8,31,42,73.8,0,0.1,0.0,-0.1,2,17,0,0,7,Matches
233,234,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,545,723,75.4,7920,2216,319,376,84.8,134,176,76.1,53,90,58.9,9,6.3,5.8,+2.7,41,48,28,5,58,Matches
234,235,Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,491,600,81.8,10222,3331,138,159,86.8,277,310,89.4,70,114,61.4,0,0.0,0.1,0.0,1,16,2,0,17,Matches
235,236,Mario González,es ESP,FW,Braga,25,1996,6.2,84,115,73.0,1095,223,55,71,77.5,18,28,64.3,6,6,100.0,1,0.9,0.3,+0.1,6,7,2,0,9,Matches
236,237,Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,139,163,85.3,2601,496,55,61,90.2,70,79,88.6,13,16,81.3,0,0.3,0.4,-0.3,1,12,0,0,4,Matches
237,238,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,313,428,73.1,5154,1187,158,201,78.6,106,136,77.9,32,47,68.1,4,3.5,3.0,+0.5,32,17,9,3,17,Matches
238,239,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,22,33,66.7,412,140,11,13,84.6,8,12,66.7,3,6,50.0,1,0.2,0.2,+0.8,1,3,1,0,3,Matches
239,240,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,1546,1910,80.9,24148,7111,834,935,89.2,569,652,87.3,103,206,50.0,5,6.8,6.7,-1.8,58,116,44,10,121,Matches
240,241,Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,463,558,83.0,7695,2287,235,268,87.7,158,183,86.3,49,72,68.1,0,0.3,0.5,-0.3,4,65,3,0,47,Matches
241,242,Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,21,28,75.0,325,50,11,12,91.7,9,11,81.8,1,3,33.3,0,0.0,0.0,0.0,0,2,1,0,2,Matches
242,243,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,550,707,77.8,9460,2406,248,314,79.0,227,254,89.4,58,83,69.9,1,3.4,3.4,-2.4,22,54,25,1,75,Matches
243,244,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,9.1,399,503,79.3,6098,1952,221,251,88.0,122,156,78.2,36,58,62.1,1,0.8,1.4,+0.2,7,47,7,2,38,Matches
244,245,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,386,507,76.1,6882,2677,163,198,82.3,183,226,81.0,35,63,55.6,1,0.5,0.3,+0.5,4,42,3,1,32,Matches
245,246,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,694,1016,68.3,12740,4872,293,367,79.8,297,397,74.8,86,188,45.7,5,3.9,2.9,+1.1,30,51,17,16,54,Matches
246,247,Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,422,514,82.1,7692,1845,182,215,84.7,178,203,87.7,50,68,73.5,0,0.2,0.2,-0.2,2,32,0,0,26,Matches
247,248,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,91,119,76.5,1300,338,56,62,90.3,29,34,85.3,3,11,27.3,3,1.1,1.4,+1.9,10,3,8,0,13,Matches
248,249,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,73,97,75.3,1723,1240,19,19,100.0,35,37,94.6,19,40,47.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
249,250,Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,161,220,73.2,2671,581,78,95,82.1,65,82,79.3,14,24,58.3,0,0.3,0.2,-0.3,3,12,5,2,16,Matches
250,251,Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,719,920,78.2,15037,6225,194,226,85.8,431,464,92.9,90,213,42.3,0,0.1,0.2,-0.1,4,39,5,2,27,Matches
251,252,Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,668,801,83.4,13545,4672,190,209,90.9,393,436,90.1,77,132,58.3,0,0.0,0.1,0.0,0,27,0,0,24,Matches
252,253,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,29,35,82.9,880,645,5,5,100.0,13,14,92.9,11,16,68.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
253,254,André Horta,pt POR,MF,Braga,24,1996,17.4,998,1150,86.8,18195,4119,432,459,94.1,436,476,91.6,104,167,62.3,2,2.4,2.2,-0.4,24,126,20,3,96,Matches
254,255,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,883,1157,76.3,14092,4235,471,537,87.7,288,372,77.4,84,162,51.9,5,8.7,5.9,-3.7,92,102,50,4,114,Matches
255,256,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,84,94,89.4,1423,296,36,38,94.7,41,46,89.1,5,6,83.3,0,0.0,0.1,0.0,2,4,0,0,8,Matches
256,257,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,2,3,66.7,54,34,0,1,0.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
257,258,Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,244,282,86.5,4891,1819,71,78,91.0,142,153,92.8,29,47,61.7,0,0.1,0.2,-0.1,2,11,0,0,14,Matches
258,259,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,88,98,89.8,1448,447,48,49,98.0,29,32,90.6,9,13,69.2,0,0.5,0.1,-0.5,1,6,1,0,9,Matches
259,260,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,1936,2137,90.6,36699,12738,696,736,94.6,1027,1091,94.1,193,267,72.3,2,0.6,0.6,+1.4,8,188,7,0,120,Matches
260,261,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,353,461,76.6,5690,1333,184,210,87.6,131,160,81.9,28,48,58.3,2,1.8,1.4,+0.2,20,27,14,2,32,Matches
261,262,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,43,53,81.1,803,187,20,20,100.0,17,19,89.5,6,11,54.5,0,0.3,0.2,-0.3,2,5,1,0,4,Matches
262,263,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,552,670,82.4,10967,3249,233,257,90.7,203,234,86.8,101,144,70.1,1,1.6,2.0,-0.6,21,81,20,5,77,Matches
