,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,127,Javairô Dilrosun,nl NED,FW,Hertha BSC,23,1998,2,138,69,4.5,1.5,1,67,0,1,71,1,0.00,1,4,-3,-1.96,-1.00,1.4,2.8,-1.4,-0.89,-0.28,Matches
127,128,Lee Dongjun,kr KOR,"MF,FW",Hertha BSC,24,1997,4,118,30,3.9,1.3,1,55,0,3,21,3,0.25,1,5,-4,-3.05,-2.13,1.3,3.5,-2.2,-1.67,-1.09,Matches
128,129,Niklas Dorsch,de GER,MF,Augsburg,23,1998,30,2324,77,75.9,25.8,27,83,20,3,26,0,1.13,27,44,-17,-0.66,-0.66,31.6,49.8,-18.1,-0.70,-0.01,Matches
129,130,Mamadou Doucouré,fr FRA,DF,M'Gladbach,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
130,131,Stefan Drljača,de GER,GK,Dortmund,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
131,132,Rick van Drongelen,nl NED,DF,Union Berlin,22,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
132,133,Ondrej Duda,sk SVK,"MF,FW",Köln,26,1994,31,1611,52,52.6,17.9,20,72,3,11,16,1,1.48,18,31,-13,-0.73,-1.72,27.2,27.7,-0.5,-0.03,-0.06,Matches
133,134,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,25,1995,22,1134,52,37.1,12.6,15,70,3,7,12,3,0.64,12,26,-14,-1.11,+0.76,15.7,21.7,-6.0,-0.48,+0.82,Matches
134,135,Erik Durm,de GER,DF,Eint Frankfurt,29,1992,7,474,68,15.5,5.3,7,68,3,0,,7,1.29,3,3,0,0.00,+0.14,4.9,6.4,-1.5,-0.29,-0.19,Matches
135,136,Maximilian Eggestein,de GER,MF,Freiburg,24,1996,31,2194,71,71.7,24.4,26,80,10,5,23,1,1.65,41,28,+13,+0.53,+0.64,38.7,35.3,+3.4,+0.14,+0.05,Matches
136,137,Lilian Egloff,de GER,"MF,DF",Stuttgart,18,2002,4,31,8,1.0,0.3,0,,0,4,8,1,1.00,0,0,0,0.00,+0.53,0.2,0.6,-0.3,-0.90,-0.55,Matches
137,138,Kingsley Ehizibue,nl NED,DF,Köln,26,1995,16,681,43,22.3,7.6,6,74,2,10,24,17,1.25,12,11,+1,+0.13,+0.06,11.8,17.2,-5.3,-0.71,-0.91,Matches
138,139,Julian Eitschberger,de GER,DF,Hertha BSC,17,2004,1,45,45,1.5,0.5,1,45,0,0,,1,0.00,0,1,-1,-2.00,-1.01,0.3,1.4,-1.1,-2.14,-1.54,Matches
139,140,Jurgen Ekkelenkamp,nl NED,"MF,FW",Hertha BSC,21,2000,21,718,34,23.5,8.0,6,67,0,15,21,6,1.10,14,13,+1,+0.13,+1.47,9.7,13.7,-3.9,-0.49,+0.17,Matches
140,141,Nico Elvedi,ch SUI,DF,M'Gladbach,24,1996,28,2430,87,79.4,27.0,28,87,26,0,,0,1.21,37,54,-17,-0.63,-2.06,49.4,51.2,-1.9,-0.07,-0.51,Matches
141,142,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,24,1997,29,2166,75,70.8,24.1,24,85,18,5,24,0,1.41,39,36,+3,+0.12,+1.13,44.7,44.1,+0.6,+0.02,-0.04,Matches
142,143,Keita Endo,jp JPN,MF,Union Berlin,23,1997,4,55,14,1.8,0.6,0,,0,4,14,9,0.00,1,1,0,0.00,-0.18,2.2,0.6,+1.5,+2.47,+2.18,Matches
143,144,Wataru Endo,jp JPN,MF,Stuttgart,28,1993,33,2899,88,94.7,32.2,33,88,29,0,,0,0.97,37,57,-20,-0.62,-1.74,47.1,59.1,-12.0,-0.37,-0.33,Matches
144,145,Yannik Engelhardt,de GER,MF,Freiburg,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
145,146,Tjark Ernst,de GER,GK,Bochum,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
146,147,Michael Esser,de GER,GK,Bochum,33,1987,3,270,90,8.8,3.0,3,90,3,0,,30,2.00,9,7,+2,+0.67,+1.18,4.0,8.0,-4.0,-1.32,-1.04,Matches
147,148,Wahidullah Faghir,dk DEN,FW,Stuttgart,18,2003,6,123,21,4.0,1.4,0,,0,6,21,3,0.33,1,2,-1,-0.73,-0.21,0.8,3.6,-2.8,-2.02,-1.74,Matches
148,149,Ömer Faruk Beyaz,tr TUR,"DF,MF",Stuttgart,17,2003,4,71,18,2.3,0.8,0,,0,4,18,16,0.50,1,1,0,0.00,+0.54,2.5,0.8,+1.7,+2.16,+2.58,Matches
149,150,Adrian Fein,de GER,MF,Greuther Fürth,22,1999,3,32,11,1.0,0.4,0,,0,3,11,5,0.00,2,2,0,0.00,+1.61,2.0,1.6,+0.4,+1.22,+2.24,Matches
150,151,Nicolas Feldhahn,de GER,"DF,MF",Bayern Munich,34,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
151,152,Ohis Felix Uduokhai,de GER,DF,Augsburg,23,1997,13,787,61,25.7,8.7,8,83,7,5,25,3,0.92,5,25,-20,-2.29,-2.41,8.3,21.3,-13.0,-1.48,-1.06,Matches
152,153,Edimilson Fernandes,ch SUI,"MF,FW",Arminia,25,1996,7,283,40,9.2,3.1,2,70,0,5,29,8,0.71,3,7,-4,-1.27,-0.56,3.7,8.2,-4.5,-1.43,-0.35,Matches
153,154,Lasse Finn Rieß,de GER,GK,Mainz 05,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
154,155,Alfreð Finnbogason,is ISL,FW,Augsburg,32,1989,10,292,29,9.5,3.2,3,63,1,7,15,8,1.10,6,3,+3,+0.92,+1.57,5.3,5.5,-0.2,-0.07,+0.70,Matches
155,156,Mark Flekken,nl NED,GK,Freiburg,28,1993,32,2880,90,94.1,32.0,32,90,32,0,,0,1.69,55,39,+16,+0.50,+2.50,52.1,47.3,+4.8,+0.15,+0.45,Matches
156,157,Oliver Fobassam,de GER,DF,Greuther Fürth,18,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
157,158,Sadik Fofana,tg TOG,MF,Leverkusen,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
158,159,Emil Forsberg,se SWE,MF,RB Leipzig,29,1991,31,1706,55,55.8,19.0,20,70,5,11,27,0,1.58,33,16,+17,+0.90,-0.30,38.4,23.4,+15.0,+0.79,+0.09,Matches
159,160,Philipp Förster,de GER,"MF,FW",Stuttgart,26,1995,20,967,48,31.6,10.7,11,71,2,9,20,6,1.10,18,22,-4,-0.37,+0.23,15.9,21.2,-5.3,-0.49,-0.20,Matches
160,161,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,23,1998,6,145,24,4.7,1.6,0,,0,6,24,3,2.50,3,3,0,0.00,-1.02,7.0,2.4,+4.6,+2.85,+2.41,Matches
161,162,Raphael Framberger,de GER,DF,Augsburg,25,1995,23,848,37,27.7,9.4,9,73,5,14,13,10,1.35,8,12,-4,-0.42,+0.10,9.3,19.6,-10.3,-1.09,-0.54,Matches
162,163,Marvin Friedrich,de GER,DF,M'Gladbach,25,1995,8,600,75,19.6,6.7,7,82,5,1,25,2,1.38,13,11,+2,+0.30,+0.63,13.6,13.5,+0.1,+0.02,-0.02,Matches
163,164,Marvin Friedrich,de GER,DF,Union Berlin,25,1995,13,1169,90,38.2,13.0,13,90,12,0,,1,1.77,20,15,+5,+0.38,+0.34,20.9,16.0,+5.0,+0.38,+0.09,Matches
164,165,Jeremie Frimpong,nl NED,DF,Leverkusen,20,2000,25,2052,82,67.1,22.8,25,82,15,0,,1,1.76,58,35,+23,+1.01,+0.12,40.8,33.7,+7.2,+0.31,-0.72,Matches
165,166,Julian Frommann,de GER,MF,Arminia,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
166,167,Christian Früchtl,de GER,GK,Bayern Munich,21,2000,1,10,10,0.3,0.1,0,,0,1,10,16,1.00,0,0,0,0.00,-1.77,0.8,0.1,+0.7,+6.16,+4.53,Matches
167,168,Chris Führich,de GER,"FW,MF",Stuttgart,23,1998,25,1714,69,56.0,19.0,21,76,5,4,30,0,1.00,21,27,-6,-0.32,+0.49,27.6,34.4,-6.9,-0.36,-0.02,Matches
168,169,Marius Funk,de GER,GK,Greuther Fürth,25,1996,8,720,90,23.5,8.0,8,90,8,0,,10,0.00,8,30,-22,-2.75,-1.52,8.8,19.8,-11.1,-1.38,-0.51,Matches
169,170,Stephan Fürstner,de GER,MF,Mainz 05,33,1987,1,5,5,0.2,0.1,0,,0,1,5,0,3.00,0,0,0,0.00,-0.15,0.0,0.0,0.0,-0.28,-0.52,Matches
170,171,Tom Gaal,de GER,DF,M'Gladbach,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
171,172,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,26,1995,4,110,28,3.6,1.2,1,45,0,3,22,9,1.00,4,2,+2,+1.64,+1.76,3.3,2.4,+0.9,+0.72,+0.60,Matches
172,173,Cristian Gamboa,cr CRC,DF,Bochum,31,1989,23,1722,75,56.3,19.1,20,84,13,3,17,4,1.52,25,25,0,0.00,+0.94,27.0,31.3,-4.3,-0.22,+0.34,Matches
173,174,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25,1996,9,153,17,5.0,1.7,0,,0,9,17,3,0.78,2,7,-5,-2.94,-2.66,3.0,5.9,-2.9,-1.73,-1.42,Matches
174,175,Christian Gebauer,at AUT,"FW,MF",Arminia,27,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
175,176,Linus Gechter,de GER,DF,Hertha BSC,17,2004,13,716,55,23.4,8.0,6,86,5,7,28,6,1.23,7,23,-16,-2.01,-1.32,9.7,20.1,-10.4,-1.31,-0.89,Matches
176,177,Emrehan Gedikli,de GER,FW,Leverkusen,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
177,178,Dennis Geiger,de GER,MF,Hoffenheim,23,1998,20,1377,69,45.0,15.3,17,78,5,3,19,2,1.45,25,21,+4,+0.26,+0.58,32.0,22.9,+9.1,+0.59,+0.82,Matches
178,179,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,27,1994,27,1574,58,51.4,17.5,17,80,8,10,21,6,1.44,26,28,-2,-0.11,+0.43,27.7,26.4,+1.3,+0.08,+0.24,Matches
179,180,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,10,498,50,16.3,5.5,7,65,2,3,15,4,0.70,10,11,-1,-0.18,+0.42,8.9,9.3,-0.4,-0.07,+0.34,Matches
180,181,Niko Gießelmann,de GER,"DF,FW",Union Berlin,29,1991,28,2083,74,68.1,23.1,25,83,14,3,3,3,1.71,32,26,+6,+0.26,+0.26,34.1,27.6,+6.5,+0.28,-0.14,Matches
181,182,Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34,3060,90,100.0,34.0,34,90,34,0,,0,1.12,39,56,-17,-0.50,,40.7,64.5,-23.8,-0.70,,Matches
182,183,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,30,1991,2,13,7,0.4,0.1,0,,0,2,7,12,1.50,0,1,-1,-6.92,-6.63,0.4,2.0,-1.6,-10.98,-10.99,Matches
183,184,Matthias Ginter,de GER,DF,M'Gladbach,27,1994,28,2355,84,77.0,26.2,27,87,24,1,10,3,1.43,39,49,-10,-0.38,-0.77,50.4,45.6,+4.8,+0.18,+0.64,Matches
184,185,Serge Gnabry,de GER,"FW,DF",Bayern Munich,26,1995,34,2185,64,71.4,24.3,25,78,10,9,26,0,2.26,69,28,+41,+1.69,-0.27,68.6,30.7,+37.9,+1.56,-0.30,Matches
185,186,Leon Goretzka,de GER,MF,Bayern Munich,26,1995,19,1396,73,45.6,15.5,19,73,8,0,,1,2.21,43,17,+26,+1.68,-0.16,41.7,16.8,+24.9,+1.61,-0.07,Matches
186,187,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,29,2576,89,84.2,28.6,29,89,27,0,,0,1.21,34,44,-10,-0.35,+0.95,32.3,52.5,-20.1,-0.70,-0.03,Matches
187,188,Jens Grahl,de GER,GK,Eint Frankfurt,32,1988,1,90,90,2.9,1.0,1,90,1,0,,14,0.00,0,2,-2,-2.00,-1.94,1.0,1.2,-0.2,-0.18,-0.06,Matches
188,189,Paul Grave,de GER,GK,Bochum,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
189,190,Julian Green,us USA,MF,Greuther Fürth,26,1995,24,1054,44,34.4,11.7,12,71,2,12,17,9,0.38,4,34,-30,-2.56,-1.48,9.9,23.2,-13.3,-1.13,-0.21,Matches
190,191,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,25,1392,56,45.5,15.5,15,77,6,10,24,6,0.84,18,29,-11,-0.71,-0.39,18.9,31.0,-12.1,-0.78,-0.16,Matches
191,192,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,29,2439,84,79.7,27.1,28,87,25,1,4,0,0.55,20,59,-39,-1.44,+0.73,26.1,51.3,-25.2,-0.93,+0.32,Matches
192,193,Sebastian Griesbeck,de GER,MF,Union Berlin,30,1990,1,9,9,0.3,0.1,0,,0,1,9,2,3.00,0,1,-1,-10.00,-10.21,0.0,0.6,-0.5,-5.40,-5.74,Matches
193,194,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,34,2775,82,90.7,30.8,33,84,15,1,10,0,1.62,53,42,+11,+0.36,+0.04,49.6,46.0,+3.6,+0.12,-0.06,Matches
194,195,Lennart Grill,de GER,GK,Leverkusen,22,1999,1,90,90,2.9,1.0,1,90,1,0,,14,3.00,5,2,+3,+3.00,+2.09,1.8,1.8,0.0,0.00,-0.57,Matches
195,196,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,18,1496,83,48.9,16.6,16,90,15,2,31,0,1.56,29,23,+6,+0.36,+0.82,36.7,27.4,+9.2,+0.56,+0.81,Matches
196,197,Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,17,970,57,31.7,10.8,9,74,2,8,38,6,1.35,16,17,-1,-0.09,+0.60,13.4,21.5,-8.1,-0.76,-0.08,Matches
197,198,Raphaël Guerreiro,pt POR,DF,Dortmund,27,1993,23,1795,78,58.7,19.9,21,82,10,2,36,0,1.78,45,36,+9,+0.45,-1.26,34.7,28.0,+6.7,+0.34,-0.41,Matches
198,199,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,15,942,63,30.8,10.5,10,82,6,5,24,4,1.27,9,17,-8,-0.76,-0.64,14.1,15.7,-1.6,-0.16,-0.16,Matches
199,200,Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33,2967,90,97.0,33.0,33,90,32,0,,0,1.76,71,34,+37,+1.12,+3.06,67.8,42.4,+25.4,+0.77,+0.56,Matches
200,201,Manuel Gulde,de GER,DF,Freiburg,30,1991,20,1225,61,40.0,13.6,14,77,6,6,25,9,1.65,15,19,-4,-0.29,-1.08,18.3,21.0,-2.7,-0.20,-0.54,Matches
201,202,Robert Gumny,pl POL,DF,Augsburg,23,1998,28,2272,81,74.2,25.2,27,84,20,1,12,2,1.11,28,40,-12,-0.48,+0.10,30.6,47.6,-17.0,-0.67,+0.10,Matches
202,203,Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34,3060,90,100.0,34.0,34,90,34,0,,0,1.62,58,46,+12,+0.35,,55.0,50.8,+4.2,+0.12,,Matches
203,204,Lasse Günther,de GER,DF,Augsburg,18,2003,5,161,32,5.3,1.8,1,90,1,4,18,12,0.20,1,7,-6,-3.35,-3.01,2.1,5.3,-3.1,-1.73,-1.09,Matches
204,205,Göktan Gürpüz,de GER,MF,Dortmund,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
205,206,Joško Gvardiol,hr CRO,DF,RB Leipzig,19,2002,29,2409,83,78.7,26.8,28,85,23,1,33,3,1.76,59,28,+31,+1.16,+0.61,56.5,33.5,+23.0,+0.86,+0.51,Matches
206,207,Erling Haaland,no NOR,FW,Dortmund,21,2000,24,1911,80,62.5,21.2,21,87,14,3,27,0,2.08,58,38,+20,+0.94,-0.08,45.1,30.9,+14.2,+0.67,+0.44,Matches
207,208,Janik Haberer,de GER,MF,Freiburg,27,1994,26,818,31,26.7,9.1,7,75,1,19,15,8,1.62,12,12,0,0.00,-0.48,13.6,12.0,+1.7,+0.19,+0.09,Matches
208,209,Alexander Hack,de GER,DF,Mainz 05,27,1993,28,2074,74,67.8,23.0,24,80,17,4,38,1,1.39,40,23,+17,+0.74,+1.83,42.8,30.3,+12.6,+0.54,+0.94,Matches
209,210,Robin Hack,de GER,"FW,MF",Arminia,22,1998,30,1364,45,44.6,15.2,13,84,6,17,16,1,0.60,9,30,-21,-1.39,-1.12,14.6,34.9,-20.3,-1.34,-0.40,Matches
210,211,André Hahn,de GER,"MF,FW",Augsburg,30,1990,32,2101,66,68.7,23.3,25,78,6,7,23,0,1.16,25,37,-12,-0.51,-0.04,27.0,40.2,-13.3,-0.57,+0.42,Matches
211,212,Amadou Haidara,ml MLI,MF,RB Leipzig,23,1998,20,1326,66,43.3,14.7,15,82,9,5,20,0,1.60,38,13,+25,+1.70,+1.18,34.0,16.4,+17.6,+1.20,+0.78,Matches
212,213,Gabriel Haider,at AUT,DF,Hoffenheim,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
213,214,Marcel Halstenberg,de GER,DF,RB Leipzig,29,1991,8,507,63,16.6,5.6,5,81,3,3,34,3,2.00,13,6,+7,+1.24,+0.26,10.9,5.5,+5.3,+0.94,+0.23,Matches
214,215,Genki Haraguchi,jp JPN,MF,Union Berlin,30,1991,30,1755,59,57.4,19.5,23,69,0,7,23,3,1.77,29,24,+5,+0.26,+0.19,26.2,25.3,+0.9,+0.05,-0.66,Matches
215,216,Fabrice Hartmann,de GER,FW,RB Leipzig,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
216,217,Luis Hartwig,de GER,FW,Bochum,18,2002,1,2,2,0.1,0.0,0,,0,1,2,2,0.00,0,0,0,0.00,+0.41,0.0,0.1,0.0,-2.16,-1.79,Matches
217,218,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,37,1984,18,1187,66,38.8,13.2,12,88,10,6,22,13,1.11,14,20,-6,-0.45,-0.55,20.5,19.9,+0.6,+0.05,+0.28,Matches
218,219,Niklas Hauptmann,de GER,MF,Köln,25,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
219,220,Thorgan Hazard,be BEL,"FW,DF",Dortmund,28,1993,23,1337,58,43.7,14.9,14,78,6,9,28,0,2.09,32,17,+15,+1.01,+0.07,25.8,21.4,+4.4,+0.30,-0.36,Matches
220,221,Jonas Hector,de GER,DF,Köln,31,1990,30,2553,85,83.4,28.4,30,85,27,0,,0,1.67,43,38,+5,+0.18,+0.53,47.9,44.5,+3.4,+0.12,+0.71,Matches
221,222,Hwang Hee-chan,kr KOR,FW,RB Leipzig,25,1996,2,49,25,1.6,0.5,0,,0,2,25,0,1.50,0,0,0,0.00,-1.05,1.0,0.3,+0.7,+1.24,+0.50,Matches
222,223,Dominique Heintz,de GER,DF,Union Berlin,27,1993,7,467,67,15.3,5.2,7,67,0,0,,5,1.43,4,7,-3,-0.58,-0.89,6.7,5.2,+1.4,+0.28,-0.05,Matches
223,224,Dominique Heintz,de GER,DF,Freiburg,27,1993,1,29,29,0.9,0.3,0,,0,1,29,10,1.00,0,0,0,0.00,-0.36,0.6,0.1,+0.5,+1.63,+1.52,Matches
224,225,Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,22,1143,52,37.4,12.7,12,78,7,10,21,8,1.82,27,15,+12,+0.94,-0.13,26.3,16.8,+9.6,+0.75,0.00,Matches
225,226,Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,25,2030,81,66.3,22.6,25,81,14,0,,1,2.36,67,27,+40,+1.77,+0.03,66.4,24.9,+41.5,+1.84,+0.58,Matches
226,227,Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,23,754,33,24.6,8.4,5,80,2,18,20,10,1.22,14,10,+4,+0.48,+0.91,17.2,14.2,+3.0,+0.36,+0.43,Matches
227,228,Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,27,1754,65,57.3,19.5,20,81,14,7,20,2,2.00,47,29,+18,+0.92,-0.11,41.8,26.8,+14.9,+0.77,+0.50,Matches
228,229,Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,27,2222,82,72.6,24.7,25,88,24,2,9,2,1.22,32,37,-5,-0.20,-0.31,34.7,40.9,-6.3,-0.25,-0.48,Matches
229,230,Marwin Hitz,ch SUI,GK,Dortmund,33,1987,5,405,81,13.2,4.5,4,90,4,1,45,28,1.20,10,12,-2,-0.44,-1.63,9.0,7.7,+1.3,+0.29,-0.25,Matches
230,231,Nicolas Höfler,de GER,MF,Freiburg,31,1990,30,2600,87,85.0,28.9,30,87,26,0,,1,1.70,55,44,+11,+0.38,+0.19,48.4,45.6,+2.7,+0.10,-0.19,Matches
231,232,Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,26,2078,80,67.9,23.1,24,85,18,2,18,0,1.31,37,48,-11,-0.48,-0.84,45.7,38.2,+7.5,+0.32,+0.90,Matches
232,233,Lucas Höler,de GER,FW,Freiburg,27,1994,34,2583,76,84.4,28.7,30,82,13,4,29,0,1.62,46,38,+8,+0.28,-0.48,45.5,42.7,+2.8,+0.10,-0.16,Matches
233,234,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,29,1840,63,60.1,20.4,23,72,4,6,30,0,1.45,25,36,-11,-0.54,-0.32,28.6,37.7,-9.1,-0.45,-0.18,Matches
234,235,Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3,270,90,8.8,3.0,3,90,3,0,,1,0.33,2,9,-7,-2.33,-0.82,4.3,7.2,-2.9,-0.97,+0.03,Matches
235,236,Jannes Horn,de GER,DF,Köln,24,1997,11,478,43,15.6,5.3,3,75,1,8,32,9,1.82,8,8,0,0.00,-0.10,8.8,8.8,0.0,+0.01,+0.01,Matches
236,237,Timo Horn,de GER,GK,Köln,28,1993,13,1170,90,38.2,13.0,13,90,13,0,,13,1.38,19,21,-2,-0.15,-0.39,23.8,20.5,+3.3,+0.25,+0.41,Matches
237,238,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32,2880,90,94.1,32.0,32,90,32,0,,1,1.81,73,44,+29,+0.91,-1.09,64.7,46.7,+17.9,+0.56,+0.15,Matches
238,239,Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,34,2777,82,90.8,30.9,33,83,18,1,27,0,0.53,26,74,-48,-1.56,+0.35,31.2,59.9,-28.7,-0.93,+0.67,Matches
239,240,Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,23,964,42,31.5,10.7,9,77,3,14,19,6,1.04,7,16,-9,-0.84,-1.05,12.1,17.7,-5.6,-0.53,-0.59,Matches
240,241,Timo Hübers,de GER,DF,Köln,25,1996,20,1740,87,56.9,19.3,20,87,17,0,,8,1.70,30,26,+4,+0.21,+0.28,31.3,32.2,-0.9,-0.05,-0.12,Matches
241,242,Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,5,375,75,12.3,4.2,5,75,2,0,,9,1.80,7,4,+3,+0.72,+0.89,9.3,5.9,+3.4,+0.81,+0.76,Matches
242,243,Mats Hummels,de GER,DF,Dortmund,32,1988,23,1765,77,57.7,19.6,20,85,15,3,21,1,2.09,48,23,+25,+1.27,+0.72,36.8,29.8,+7.0,+0.36,-0.35,Matches
243,244,Iago,br BRA,DF,Augsburg,24,1997,28,2174,78,71.0,24.2,26,82,19,2,16,0,1.25,30,34,-4,-0.17,+1.15,31.1,42.0,-10.9,-0.45,+0.86,Matches
244,245,Mehmet Ibrahimi,de GER,FW,RB Leipzig,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
245,246,Arijon Ibrahimović,de GER,FW,Bayern Munich,15,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
246,247,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,12,266,22,8.7,3.0,3,66,1,9,7,17,1.92,4,6,-2,-0.68,-0.61,2.8,7.3,-4.5,-1.50,-1.51,Matches
247,248,Burak İnce,tr TUR,FW,Arminia,17,2004,5,139,28,4.5,1.5,1,65,0,4,19,3,0.40,1,4,-3,-1.94,-1.23,2.2,4.0,-1.8,-1.18,-0.06,Matches
248,249,Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,2,122,61,4.0,1.4,2,61,0,0,,0,1.00,3,3,0,0.00,-0.18,1.5,1.5,-0.1,-0.07,-0.41,Matches
249,250,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,26,680,26,22.2,7.6,6,61,0,20,16,1,1.27,11,12,-1,-0.13,-0.36,10.9,11.8,-0.9,-0.12,-0.47,Matches
250,251,Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,29,2348,81,76.7,26.1,26,88,23,3,23,3,0.79,27,45,-18,-0.69,-0.69,37.6,48.6,-11.0,-0.42,-0.29,Matches
251,252,Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,12,635,53,20.8,7.1,7,76,3,5,21,3,0.25,5,14,-9,-1.28,+0.39,8.6,11.4,-2.8,-0.40,+0.75,Matches
252,253,Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,24,1455,61,47.5,16.2,16,82,11,8,19,2,0.54,12,36,-24,-1.48,+0.20,17.7,33.0,-15.3,-0.94,+0.09,Matches
253,254,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,27,1436,53,46.9,16.0,19,69,1,8,15,2,1.41,25,20,+5,+0.31,+0.31,29.5,22.9,+6.6,+0.41,+0.32,Matches
254,255,Paul Jaeckel,de GER,DF,Union Berlin,23,1998,24,2047,85,66.9,22.7,22,90,22,2,34,8,1.88,34,29,+5,+0.22,+0.13,36.0,30.0,+6.0,+0.26,-0.19,Matches
255,256,Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,26,1879,72,61.4,20.9,21,81,13,5,35,1,1.35,29,32,-3,-0.14,-0.07,26.4,31.3,-4.9,-0.23,-0.29,Matches
256,257,Tony Jantschke,de GER,DF,M'Gladbach,31,1990,3,225,75,7.4,2.5,3,75,1,0,,17,2.00,3,2,+1,+0.40,+0.65,3.7,5.4,-1.7,-0.66,-0.76,Matches
257,258,Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,8,225,28,7.4,2.5,1,45,0,7,26,5,1.38,5,8,-3,-1.20,-0.22,3.0,5.9,-2.9,-1.16,-0.58,Matches
258,259,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,12,418,35,13.7,4.6,2,64,0,10,29,2,1.08,5,6,-1,-0.22,+0.33,5.7,10.0,-4.3,-0.93,-0.27,Matches
259,260,Marco John,de GER,DF,Hoffenheim,19,2002,2,42,21,1.4,0.5,0,,0,2,21,4,1.50,3,0,+3,+6.43,+6.58,2.2,0.2,+2.0,+4.34,+4.25,Matches
260,261,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,18,1017,57,33.2,11.3,13,67,5,5,28,3,0.39,11,26,-15,-1.33,-0.49,14.5,20.6,-6.1,-0.54,+0.12,Matches
