,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
784,785,Mattia Zaccagni,it ITA,FW,Lazio,26,1995,29,1876,65,54.9,20.8,21,80,11,8,23,0,1.72,48,24,+24,+1.15,+1.44,33.8,23.8,+10.0,+0.48,+0.58,Matches
785,786,Gioele Zacchi,it ITA,GK,Sassuolo,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
786,787,Denis Zakaria,ch SUI,MF,Juventus,24,1996,9,597,66,17.5,6.6,6,80,4,3,40,1,1.89,11,7,+4,+0.60,+0.09,10.6,7.5,+3.1,+0.46,+0.10,Matches
787,788,Nicola Zalewski,pl POL,DF,Roma,19,2002,16,793,50,23.2,8.8,9,70,0,7,23,18,1.63,12,7,+5,+0.57,+0.19,15.9,8.9,+6.9,+0.79,+0.05,Matches
788,789,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,25,1995,25,1926,77,56.3,21.4,21,89,18,4,16,0,2.08,43,16,+27,+1.26,+0.30,38.8,21.0,+17.9,+0.84,+0.13,Matches
789,790,Nicolò Zaniolo,it ITA,"FW,MF",Roma,22,1999,28,1971,70,57.6,21.9,23,79,8,5,33,2,1.61,28,24,+4,+0.18,-0.56,38.8,25.7,+13.1,+0.60,-0.35,Matches
790,791,Alessandro Zanoli,it ITA,DF,Napoli,20,2000,12,457,38,13.4,5.1,5,81,4,7,7,21,2.00,11,6,+5,+0.98,-0.17,7.0,8.1,-1.1,-0.21,-1.14,Matches
791,792,Mattia Zanotti,it ITA,DF,Inter,18,2003,1,9,9,0.3,0.1,0,,0,1,9,3,3.00,0,0,0,0.00,-1.37,0.1,0.0,+0.1,+1.28,+0.11,Matches
792,793,Duván Zapata,co COL,FW,Atalanta,30,1991,24,1722,72,50.4,19.1,20,80,9,4,33,2,1.50,35,31,+4,+0.21,-0.48,41.0,29.9,+11.1,+0.58,+0.07,Matches
793,794,Gabriele Zappa,it ITA,DF,Cagliari,21,1999,25,1144,46,33.5,12.7,11,81,5,14,18,11,0.56,11,26,-15,-1.18,-0.43,13.2,27.7,-14.5,-1.14,-0.86,Matches
794,795,Davide Zappacosta,it ITA,DF,Atalanta,29,1992,34,2345,69,68.6,26.1,29,78,14,5,19,1,1.38,43,36,+7,+0.27,-0.57,49.6,36.3,+13.3,+0.51,-0.12,Matches
795,796,Simone Zaza,it ITA,"FW,DF",Torino,30,1991,10,129,13,3.8,1.4,0,,0,10,13,6,1.10,0,0,0,0.00,-0.14,2.4,1.9,+0.5,+0.34,+0.09,Matches
796,797,Marvin Zeegelaar,nl NED,DF,Udinese,30,1990,14,643,46,18.8,7.1,6,84,5,8,17,22,1.21,9,15,-6,-0.84,-1.13,11.8,8.4,+3.4,+0.47,+0.55,Matches
797,798,Piotr Zieliński,pl POL,MF,Napoli,27,1994,35,2086,60,61.0,23.2,26,73,7,9,20,1,2.00,41,24,+17,+0.73,-1.02,37.4,23.7,+13.6,+0.59,-0.49,Matches
798,799,David Zima,cz CZE,DF,Torino,20,2000,20,1314,66,38.4,14.6,13,87,11,7,26,15,1.55,20,19,+1,+0.07,-0.10,21.6,19.0,+2.6,+0.18,-0.11,Matches
799,800,Zito,ao ANG,FW,Cagliari,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
800,801,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7,630,90,18.4,7.0,7,90,7,0,,29,0.57,8,19,-11,-1.57,-0.96,7.5,12.5,-5.0,-0.72,+0.08,Matches
801,802,Nadir Zortea,it ITA,"DF,MF",Salernitana,22,1999,29,1410,49,41.2,15.7,13,79,6,16,24,6,0.79,15,29,-14,-0.89,+0.49,19.8,26.9,-7.1,-0.46,+0.53,Matches
802,803,Petar Zovko,ba BIH,GK,Spezia,19,2002,1,29,29,0.8,0.3,0,,0,1,29,36,0.00,1,2,-1,-3.10,-2.33,1.1,0.2,+0.9,+2.75,+3.56,Matches
803,804,Federico Zuccon,it ITA,FW,Atalanta,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
804,805,Emanuele Zuelli,it ITA,MF,Juventus,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
805,806,Szymon Żurkowski,pl POL,MF,Empoli,23,1997,35,2307,66,67.5,25.6,29,76,11,6,19,2,1.17,36,43,-7,-0.27,+0.78,30.1,48.5,-18.4,-0.72,-0.03,Matches
806,807,Milan Đurić,ba BIH,FW,Salernitana,31,1990,33,2165,66,63.3,24.1,23,81,9,10,30,0,0.85,22,39,-17,-0.71,+1.30,31.2,41.2,-10.0,-0.42,+0.95,Matches
807,808,Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29,1992,12,671,56,19.6,7.5,9,70,1,3,15,3,0.92,8,10,-2,-0.27,-0.27,11.7,13.2,-1.4,-0.19,+0.10,Matches
