,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
0,1,José Abella,mx MEX,DF,Atlas,27,1994,11.6,314,444,70.7,6380,2551,122,149,81.9,130,171,76.0,57,105,54.3,1,1.0,1.3,0.0,10,26,14,8,28,Matches
1,2,Diego Abitia,mx MEX,FW,Toluca,18,2003,0.0,1,2,50.0,19,0,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2,3,Clifford Aboagye,gh GHA,MF,Puebla,26,1995,0.2,9,10,90.0,195,90,3,3,100.0,4,4,100.0,2,3,66.7,0,0.1,0.0,-0.1,2,3,0,0,2,Matches
3,4,Luis Abram,pe PER,DF,Cruz Azul,25,1996,8.4,264,323,81.7,5740,2242,61,67,91.0,165,185,89.2,34,65,52.3,1,0.1,0.1,+0.9,2,17,0,0,15,Matches
4,5,Carlos Acevedo,mx MEX,GK,Santos,25,1996,26.0,398,665,59.8,13452,11346,70,71,98.6,158,163,96.9,167,425,39.3,0,0.0,0.1,0.0,0,17,0,0,0,Matches
5,6,Daniel Aceves,mx MEX,DF,Pachuca,20,2001,15.5,515,677,76.1,8871,4323,266,303,87.8,206,271,76.0,41,72,56.9,0,1.1,0.7,-1.1,13,48,10,9,36,Matches
6,7,Sergio Adrián Flores,mx MEX,MF,Guadalajara,26,1995,23.5,1057,1292,81.8,19882,8406,395,456,86.6,531,617,86.1,112,171,65.5,0,0.6,0.8,-0.6,10,129,6,0,109,Matches
7,8,Juan Agüayo,mx MEX,MF,Guadalajara,24,1997,1.5,38,57,66.7,598,286,21,24,87.5,16,22,72.7,1,8,12.5,0,0.2,0.2,-0.2,1,3,2,1,4,Matches
8,9,Juan Agüayo,mx MEX,DF,UNAM,24,1997,0.5,18,27,66.7,303,128,12,16,75.0,4,6,66.7,2,5,40.0,0,0.0,0.0,0.0,0,1,1,1,0,Matches
9,10,Washington Aguerre,uy URU,GK,Querétaro,28,1993,31.9,549,907,60.5,19518,15595,59,59,100.0,226,229,98.7,262,615,42.6,0,0.0,0.1,0.0,1,30,0,0,0,Matches
10,11,Daniel Aguilar,mx MEX,MF,Puebla,23,1998,2.0,62,77,80.5,1261,397,15,19,78.9,37,42,88.1,9,12,75.0,0,0.1,0.0,-0.1,2,4,1,0,6,Matches
11,12,Paul Aguilar,mx MEX,"DF,MF",FC Juárez,35,1986,4.6,133,172,77.3,2359,1019,55,66,83.3,65,74,87.8,12,24,50.0,0,0.1,0.1,-0.1,2,13,0,0,21,Matches
12,13,Emanuel Aguilera,ar ARG,DF,América,32,1989,10.0,454,525,86.5,10365,3626,109,122,89.3,264,278,95.0,80,118,67.8,0,0.0,0.1,0.0,0,22,0,0,16,Matches
13,14,Emanuel Aguilera,ar ARG,DF,Atlas,32,1989,7.0,236,312,75.6,4762,2276,81,88,92.0,119,147,81.0,36,73,49.3,0,0.1,0.1,-0.1,1,25,1,0,19,Matches
14,15,Eduardo Aguirre,mx MEX,FW,Santos,22,1998,20.4,264,376,70.2,3294,670,161,207,77.8,71,98,72.4,6,12,50.0,1,1.6,1.7,-0.6,17,15,10,0,25,Matches
15,16,Érick Aguirre,mx MEX,"DF,MF",Monterrey,24,1997,17.3,599,770,77.8,10936,4600,277,329,84.2,244,295,82.7,72,115,62.6,0,1.0,1.6,-1.0,15,46,25,8,53,Matches
16,17,Gaddi Aguirre,mx MEX,DF,Atlas,25,1996,10.9,403,506,79.6,8461,3691,118,141,83.7,222,252,88.1,59,102,57.8,0,0.1,0.1,-0.1,2,41,0,0,28,Matches
17,18,Rodrigo Aguirre,uy URU,FW,Necaxa,26,1994,24.0,283,456,62.1,4331,952,165,237,69.6,89,141,63.1,19,33,57.6,4,3.6,2.1,+0.4,23,21,17,5,31,Matches
18,19,Oswaldo Alanís,mx MEX,DF,Mazatlán,32,1989,9.0,357,456,78.3,7944,3638,109,127,85.8,167,196,85.2,79,116,68.1,0,0.2,0.2,-0.2,2,23,1,1,19,Matches
19,20,Ricardo Alba,mx MEX,FW,Atlético,19,2002,0.2,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
20,21,Jesús Alberto Angulo,mx MEX,DF,Atlas,23,1998,11.9,460,590,78.0,9406,4296,144,160,90.0,250,282,88.7,61,128,47.7,0,0.3,0.4,-0.3,7,80,8,4,60,Matches
21,22,Jesús Alberto Angulo,mx MEX,DF,UANL,23,1998,16.1,681,789,86.3,13500,5201,215,238,90.3,392,424,92.5,69,109,63.3,1,0.1,0.2,+0.9,4,55,2,0,35,Matches
22,23,Gil Alcalá,mx MEX,GK,Tijuana,29,1992,6.0,96,146,65.8,3158,2488,9,9,100.0,49,49,100.0,37,87,42.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
23,24,Jesús Alcantar Rodríguez,mx MEX,DF,Necaxa,18,2003,0.3,10,13,76.9,225,109,4,4,100.0,4,4,100.0,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
24,25,Adrián Aldrete,mx MEX,DF,Cruz Azul,33,1988,15.2,543,712,76.3,10983,4877,179,208,86.1,280,323,86.7,75,154,48.7,1,0.6,0.5,+0.4,6,47,4,3,28,Matches
25,26,Daniel Alexis Parra,mx MEX,DF,Monterrey,22,1999,4.3,125,168,74.4,1992,895,70,78,89.7,44,58,75.9,8,22,36.4,0,0.3,0.4,-0.3,3,6,4,1,10,Matches
26,27,Luis Alfonso Rodríguez,mx MEX,"DF,MF",UANL,30,1991,14.9,699,864,80.9,12401,4198,311,344,90.4,305,360,84.7,71,119,59.7,0,1.4,1.3,-1.4,12,53,12,5,47,Matches
27,28,David Alfredo Andrade,mx MEX,DF,Santos,28,1993,7.6,222,326,68.1,3928,1795,114,134,85.1,76,107,71.0,26,56,46.4,1,0.8,0.9,+0.2,13,25,11,5,24,Matches
28,29,Carlos Alonso Vargas,mx MEX,"DF,MF",Mazatlán,22,1999,21.8,566,801,70.7,10912,4754,211,256,82.4,281,352,79.8,70,159,44.0,1,0.4,0.5,+0.6,4,39,4,2,31,Matches
29,30,Alfonso Alvarado,mx MEX,"FW,MF",Monterrey,21,2000,5.3,75,98,76.5,1085,220,37,45,82.2,29,35,82.9,5,6,83.3,0,0.2,0.4,-0.2,5,6,4,1,6,Matches
30,31,Roberto Alvarado,mx MEX,"DF,MF",Cruz Azul,22,1998,10.1,408,510,80.0,6682,1972,209,233,89.7,165,197,83.8,29,54,53.7,1,0.3,0.6,+0.7,7,30,7,0,36,Matches
31,32,Roberto Alvarado,mx MEX,"FW,MF",Guadalajara,22,1998,14.2,432,575,75.1,7078,2104,228,270,84.4,147,179,82.1,42,75,56.0,4,2.4,2.0,+1.6,18,42,14,3,53,Matches
32,33,Ventura Alvarado,us USA,DF,FC Juárez,28,1992,8.7,229,319,71.8,4652,1880,71,87,81.6,120,149,80.5,34,70,48.6,0,0.2,0.3,-0.2,3,10,3,1,10,Matches
33,34,Alek Álvarez,mx MEX,"MF,FW",UNAM,18,2003,2.3,68,82,82.9,1206,305,32,36,88.9,27,30,90.0,6,9,66.7,1,0.2,0.3,+0.8,2,4,4,3,2,Matches
34,35,Fabio Álvarez,ar ARG,"MF,FW",UNAM,28,1993,19.8,782,980,79.8,14452,3905,330,394,83.8,325,370,87.8,106,153,69.3,3,4.0,2.4,-1.0,44,134,31,0,115,Matches
35,36,Kevin Álvarez,mx MEX,DF,Pachuca,22,1999,30.4,947,1329,71.3,16945,7424,424,505,84.0,412,550,74.9,98,207,47.3,4,3.4,3.3,+0.6,34,91,31,11,98,Matches
36,37,Daniel Álvarez López,mx MEX,"FW,MF",Toluca,27,1994,6.3,150,204,73.5,2170,639,90,105,85.7,50,67,74.6,6,13,46.2,0,0.5,0.5,-0.5,8,13,4,2,13,Matches
37,38,Daniel Álvarez López,mx MEX,"FW,MF",Puebla,27,1994,8.7,152,228,66.7,2804,996,66,82,80.5,61,92,66.3,21,36,58.3,2,2.2,0.9,-0.2,19,31,4,2,23,Matches
38,39,Daniel Amador,mx MEX,"FW,MF",Mazatlán,24,1997,4.3,81,125,64.8,1335,426,40,56,71.4,28,38,73.7,10,23,43.5,1,0.6,0.3,+0.4,8,15,5,0,17,Matches
39,40,Fidel Ambríz,mx MEX,MF,León,18,2003,10.7,441,541,81.5,8014,2312,170,206,82.5,227,258,88.0,39,56,69.6,0,0.5,0.5,-0.5,8,22,5,2,27,Matches
40,41,Esteban Andrada,ar ARG,GK,Monterrey,30,1991,31.0,851,1070,79.5,23297,16414,152,153,99.3,441,445,99.1,255,467,54.6,1,0.0,0.0,+1.0,1,22,0,0,2,Matches
41,42,Miguel Ángel Herrera,mx MEX,DF,Pachuca,32,1989,8.1,205,284,72.2,4631,1887,48,54,88.9,123,148,83.1,33,74,44.6,0,0.2,0.1,-0.2,2,16,1,0,14,Matches
42,43,Luis Ángel Mendoza,mx MEX,"FW,MF",Cruz Azul,31,1990,2.9,85,124,68.5,1240,346,53,62,85.5,27,36,75.0,3,12,25.0,0,0.4,0.4,-0.4,4,4,2,1,3,Matches
43,44,Miguel Ángel Ponce,mx MEX,DF,Guadalajara,32,1989,15.2,702,829,84.7,12148,3583,344,373,92.2,279,323,86.4,68,102,66.7,0,0.3,0.3,-0.3,5,40,3,1,19,Matches
44,45,Brayan Angulo,ec ECU,FW,Cruz Azul,25,1995,14.4,237,324,73.1,3480,670,139,179,77.7,80,107,74.8,10,17,58.8,1,1.0,0.5,0.0,14,15,4,0,12,Matches
45,46,Brayan Angulo,co COL,DF,Tijuana,31,1989,30.3,1214,1574,77.1,20931,9554,584,662,88.2,495,623,79.5,115,211,54.5,1,2.6,2.9,-1.6,29,120,26,12,143,Matches
46,47,Jesús Angulo,mx MEX,"MF,FW",Guadalajara,24,1997,26.5,968,1169,82.8,14815,3866,548,614,89.3,297,343,86.6,79,122,64.8,2,3.1,2.7,-1.1,49,103,33,2,99,Matches
47,48,Francisco Antonio Figueroa,mx MEX,"FW,MF",Pachuca,22,1999,3.5,93,128,72.7,1590,505,43,50,86.0,40,50,80.0,8,21,38.1,1,0.4,0.4,+0.6,8,7,5,2,9,Matches
48,49,Francisco Antonio Figueroa,mx MEX,"MF,FW",Querétaro,22,1999,1.0,35,52,67.3,525,156,17,19,89.5,17,23,73.9,0,5,0.0,0,0.0,0.1,0.0,1,4,3,0,6,Matches
49,50,Jorge Antonio Padilla,mx MEX,DF,Mazatlán,27,1993,22.1,585,885,66.1,10125,5012,271,333,81.4,246,360,68.3,55,140,39.3,2,1.1,0.8,+0.9,12,34,15,8,48,Matches
50,51,José Antonio Rodríguez,mx MEX,GK,Guadalajara,29,1992,5.0,92,132,69.7,2633,1999,24,25,96.0,37,38,97.4,30,66,45.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
51,52,José Antonio Rodríguez,mx MEX,GK,Querétaro,29,1992,1.0,18,22,81.8,468,271,4,4,100.0,9,9,100.0,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
52,53,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,23,1997,14.0,245,368,66.6,3743,1311,132,163,81.0,77,109,70.6,19,52,36.5,3,2.0,3.2,+1.0,18,20,29,18,26,Matches
53,54,Uriel Antuna,mx MEX,"FW,MF",Guadalajara,23,1997,9.6,199,278,71.6,3183,850,100,130,76.9,76,95,80.0,16,35,45.7,0,0.4,1.0,-0.4,12,12,13,8,16,Matches
54,55,Javier Aquino,mx MEX,"DF,MF",UANL,31,1990,32.9,1509,1830,82.5,25349,8980,727,792,91.8,643,750,85.7,114,204,55.9,4,1.4,1.9,+2.6,26,158,31,16,140,Matches
55,56,Pedro Aquino,pe PER,MF,América,26,1995,15.4,599,723,82.8,10676,2797,276,319,86.5,251,291,86.3,62,89,69.7,1,0.8,0.5,+0.2,11,56,4,0,35,Matches
56,57,Ángelo Araos,cl CHI,"MF,FW",Necaxa,24,1997,5.2,149,210,71.0,2281,338,71,93,76.3,66,80,82.5,7,20,35.0,0,0.0,0.1,0.0,1,11,2,0,8,Matches
57,58,Maximiliano Araújo,uy URU,"MF,DF",Puebla,21,2000,29.2,468,715,65.5,7680,2524,258,322,80.1,150,213,70.4,50,116,43.1,2,4.5,4.4,-2.5,45,27,18,10,33,Matches
58,59,Fernando Arce Jr.,us USA,MF,FC Juárez,24,1996,12.7,401,494,81.2,7696,1907,155,186,83.3,183,206,88.8,57,79,72.2,0,0.1,0.2,-0.1,3,29,2,0,28,Matches
59,60,Fernando Arce Jr.,us USA,"FW,MF",Necaxa,24,1996,0.2,6,8,75.0,111,17,2,2,100.0,3,3,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
60,61,Sagir Arce,us USA,"FW,MF",Mazatlán,19,2002,3.6,64,83,77.1,946,211,40,44,90.9,14,18,77.8,5,11,45.5,2,0.5,0.3,+1.5,4,5,1,0,3,Matches
61,62,Fernando Aristeguieta,ve VEN,FW,Puebla,29,1992,16.9,281,416,67.5,4070,703,168,226,74.3,85,124,68.5,16,28,57.1,0,0.8,0.7,-0.8,16,30,7,1,21,Matches
62,63,Blas Armoa,py PAR,"FW,MF",FC Juárez,21,2000,1.5,13,25,52.0,195,37,9,15,60.0,1,5,20.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
63,64,Alejandro Arribas,es ESP,DF,FC Juárez,32,1989,13.9,545,684,79.7,10770,4025,182,214,85.0,295,329,89.7,63,120,52.5,0,0.0,0.2,0.0,0,35,1,0,33,Matches
64,65,Giovanni Augusto,br BRA,"FW,MF",Mazatlán,31,1989,8.0,190,275,69.1,3067,914,101,121,83.5,65,81,80.2,15,44,34.1,0,1.2,1.5,-1.2,10,16,15,2,25,Matches
65,66,Erick Ávalos,mx MEX,DF,UANL,21,2000,1.6,49,65,75.4,757,302,21,23,91.3,25,30,83.3,2,8,25.0,0,0.0,0.0,0.0,0,3,1,0,4,Matches
66,67,José Ávila,mx MEX,"MF,DF",Santos,23,1998,1.1,34,49,69.4,616,213,15,21,71.4,12,14,85.7,5,9,55.6,0,0.1,0.1,-0.1,2,5,1,0,4,Matches
67,68,David Ayala,mx MEX,MF,UANL,21,2000,2.7,138,156,88.5,2593,531,53,58,91.4,66,73,90.4,16,20,80.0,0,0.2,0.1,-0.2,3,14,0,0,8,Matches
68,69,Hugo Ayala,mx MEX,DF,UANL,34,1987,13.0,435,522,83.3,9174,3808,155,165,93.9,204,227,89.9,75,123,61.0,0,0.0,0.1,0.0,0,17,0,0,16,Matches
69,70,Ettson Ayon,mx MEX,FW,Tijuana,20,2001,0.3,4,5,80.0,52,7,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
70,71,Rafael Baca,mx MEX,MF,Cruz Azul,31,1989,26.0,934,1136,82.2,17161,5352,385,435,88.5,420,500,84.0,105,155,67.7,1,0.8,1.6,+0.2,12,116,13,1,95,Matches
71,72,Claudio Baeza,cl CHI,MF,Toluca,27,1993,30.4,1395,1591,87.7,27018,9141,543,591,91.9,614,677,90.7,214,263,81.4,2,0.9,1.1,+1.1,21,149,10,5,134,Matches
72,73,Kevin Balanta,co COL,"MF,DF",Querétaro,24,1997,20.6,724,897,80.7,14694,5356,239,280,85.4,369,434,85.0,108,150,72.0,0,0.5,0.5,-0.5,9,56,3,0,65,Matches
73,74,Miguel Barbieri,ar ARG,DF,Toluca,27,1993,6.5,204,273,74.7,4807,2151,50,58,86.2,111,129,86.0,41,80,51.3,1,0.4,0.0,+0.6,4,18,0,0,11,Matches
74,75,David Barbona,ar ARG,"FW,MF",Tijuana,26,1995,11.9,363,517,70.2,6230,2106,172,210,81.9,121,164,73.8,47,102,46.1,1,3.0,2.8,-2.0,28,45,30,10,48,Matches
75,76,Diego Barbosa,mx MEX,DF,Atlas,24,1996,22.1,614,945,65.0,11404,4743,281,348,80.7,243,353,68.8,82,178,46.1,2,1.6,3.0,+0.4,23,43,24,12,38,Matches
76,77,Adam Bareiro,py PAR,FW,Atlético,25,1996,6.8,106,158,67.1,1328,157,71,92,77.2,24,39,61.5,4,9,44.4,2,1.2,0.2,+0.8,12,5,1,1,2,Matches
77,78,Sergio Bareiro,py PAR,FW,Necaxa,22,1998,2.5,59,83,71.1,1016,176,29,39,74.4,23,29,79.3,4,6,66.7,0,0.1,0.1,-0.1,2,8,1,0,6,Matches
78,79,Marcelo Barovero,ar ARG,GK,Atlético,37,1984,30.0,598,884,67.6,19753,15282,82,83,98.8,236,240,98.3,277,553,50.1,0,0.1,0.0,-0.1,2,12,1,0,1,Matches
79,80,Martín Barragán,mx MEX,"MF,DF",Puebla,30,1991,3.0,79,103,76.7,1275,189,46,58,79.3,16,20,80.0,11,13,84.6,0,0.6,0.1,-0.6,3,7,1,0,2,Matches
80,81,Jaine Barreiro,co COL,DF,León,27,1994,27.0,1197,1444,82.9,25020,10171,348,401,86.8,673,736,91.4,164,266,61.7,0,1.0,0.6,-1.0,8,110,7,1,88,Matches
81,82,Pablo Barrera,mx MEX,"MF,FW",Querétaro,34,1987,29.2,659,1026,64.2,11543,3777,328,403,81.4,231,323,71.5,82,219,37.4,4,5.2,5.5,-1.2,52,63,45,35,72,Matches
82,83,Damián Batallini,ar ARG,FW,Atlético,25,1996,2.2,47,66,71.2,792,255,27,32,84.4,15,20,75.0,5,10,50.0,0,0.2,0.3,-0.2,2,5,3,2,3,Matches
83,84,Facundo Batista,uy URU,"FW,MF",Necaxa,22,1999,3.9,42,67,62.7,586,94,26,31,83.9,9,21,42.9,3,4,75.0,0,0.2,0.4,-0.2,5,2,5,2,4,Matches
84,85,Cristian Battocchio,it ITA,MF,UNAM,29,1992,7.8,279,350,79.7,4560,1334,143,156,91.7,98,121,81.0,25,49,51.0,1,1.4,0.9,-0.4,16,38,5,2,22,Matches
85,86,Eduard Bello,ve VEN,"MF,FW",Mazatlán,25,1995,5.4,73,108,67.6,937,242,44,54,81.5,18,30,60.0,3,6,50.0,1,1.2,0.3,-0.2,6,2,1,0,2,Matches
86,87,Fernando Beltrán,mx MEX,MF,Guadalajara,23,1998,16.9,801,922,86.9,12812,3428,429,461,93.1,281,321,87.5,67,92,72.8,2,1.3,1.5,+0.7,18,81,17,1,68,Matches
87,88,Nicolás Benedetti,co COL,"MF,FW",América,24,1997,2.7,74,96,77.1,1159,214,43,54,79.6,24,30,80.0,7,12,58.3,1,0.7,0.1,+0.3,6,7,1,1,2,Matches
88,89,Nicolás Benedetti,co COL,"FW,MF",Mazatlán,24,1997,14.4,329,473,69.6,5427,1648,161,197,81.7,119,164,72.6,33,73,45.2,1,1.8,1.5,-0.8,22,41,16,7,37,Matches
89,90,Pablo Bennevendo Peña,mx MEX,DF,UNAM,21,2000,2.0,74,86,86.0,1395,428,35,35,100.0,26,32,81.3,12,16,75.0,0,0.1,0.1,-0.1,2,3,1,1,3,Matches
90,91,Germán Berterame,ar ARG,FW,Atlético,22,1998,31.7,458,690,66.4,6878,1493,258,335,77.0,145,212,68.4,28,57,49.1,4,4.5,2.4,-0.5,39,39,20,8,46,Matches
91,92,Unai Bilbao,es ESP,DF,Atlético,27,1994,32.6,1017,1261,80.7,23083,8863,260,302,86.1,544,600,90.7,208,338,61.5,1,0.8,0.6,+0.2,8,47,1,0,52,Matches
92,93,Alfonso Blanco Antúnez,mx MEX,GK,León,34,1987,1.0,36,39,92.3,1024,710,2,2,100.0,23,23,100.0,11,14,78.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
93,94,Antonio Briseño,mx MEX,DF,Guadalajara,27,1994,17.3,710,867,81.9,14625,4948,204,239,85.4,411,467,88.0,89,143,62.2,0,0.1,0.2,-0.1,4,27,0,0,39,Matches
94,95,Isaác Brizuela,mx MEX,"DF,FW",Guadalajara,30,1990,21.2,734,924,79.4,10753,3853,418,483,86.5,252,319,79.0,36,63,57.1,1,2.2,2.3,-1.2,25,57,19,5,60,Matches
95,96,Gil Burón,mx MEX,"DF,MF",León,27,1994,0.5,21,26,80.8,333,96,14,14,100.0,6,6,100.0,1,5,20.0,0,0.0,0.1,0.0,0,1,1,0,2,Matches
96,97,Gustavo Cabral,ar ARG,DF,Pachuca,35,1985,29.6,935,1143,81.8,19743,7772,258,313,82.4,517,586,88.2,146,207,70.5,0,0.2,0.3,-0.2,3,61,3,0,60,Matches
97,98,David Cabrera Pujol,mx MEX,MF,Querétaro,31,1989,8.4,443,589,75.2,9031,3116,159,177,89.8,194,234,82.9,78,147,53.1,0,1.2,1.1,-1.2,12,54,6,1,47,Matches
98,99,Sebastián Cáceres,uy URU,DF,América,21,1999,17.5,572,698,81.9,11870,4471,151,182,83.0,334,366,91.3,81,138,58.7,0,0.4,0.1,-0.4,4,21,0,0,20,Matches
99,100,José Caicedo,co COL,DF,UNAM,19,2002,1.0,28,37,75.7,563,222,6,6,100.0,20,22,90.9,1,8,12.5,0,0.6,0.2,-0.6,2,2,0,0,1,Matches
100,101,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,24,1997,12.8,371,500,74.2,5950,1974,195,237,82.3,134,165,81.2,24,57,42.1,2,0.4,0.5,+1.6,7,27,2,1,18,Matches
101,102,Luis Calzadilla,mx MEX,"MF,FW",Atlético,21,2000,1.0,22,30,73.3,374,134,9,9,100.0,11,15,73.3,2,5,40.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
102,103,Joel Campbell,cr CRC,"FW,MF",Monterrey,29,1992,17.0,499,649,76.9,7937,2282,262,300,87.3,184,221,83.3,37,86,43.0,3,4.2,3.5,-1.2,37,46,31,7,61,Matches
103,104,Karel Campos,mx MEX,"MF,DF",América,18,2003,0.4,17,20,85.0,265,53,9,10,90.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
104,105,Omar Campos,mx MEX,DF,Santos,19,2002,23.3,659,921,71.6,10119,4876,384,449,85.5,223,317,70.3,42,101,41.6,3,2.9,2.2,+0.1,25,35,17,15,41,Matches
105,106,Alexis Canelo,ar ARG,"FW,MF",Toluca,29,1992,22.8,403,598,67.4,5153,1428,259,328,79.0,105,171,61.4,9,18,50.0,3,2.4,1.3,+0.6,33,40,15,2,48,Matches
106,107,Luis Cárdenas,mx MEX,GK,Monterrey,27,1993,3.0,67,89,75.3,1900,1376,13,13,100.0,29,29,100.0,24,46,52.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
107,108,Ulises Cardona,mx MEX,"FW,MF",Mazatlán,22,1998,0.2,6,7,85.7,67,28,5,5,100.0,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
108,109,Rafael Carioca,br BRA,MF,UANL,32,1989,27.7,1394,1596,87.3,27300,7128,492,537,91.6,689,746,92.4,193,266,72.6,1,1.0,1.5,0.0,30,145,12,4,126,Matches
109,110,Miguel Carreón,mx MEX,FW,UNAM,17,2004,0.1,1,2,50.0,6,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
110,111,Jordan Carrillo,mx MEX,"FW,MF",Santos,19,2001,10.2,234,304,77.0,3542,897,131,164,79.9,70,86,81.4,21,31,67.7,0,1.8,0.9,-1.8,10,24,7,4,23,Matches
111,112,Kevin Castañeda,mx MEX,"MF,FW",Toluca,21,1999,17.7,713,882,80.8,12165,3305,358,394,90.9,252,298,84.6,79,133,59.4,2,3.2,1.7,-1.2,34,82,16,7,58,Matches
112,113,César Castillo,mx MEX,MF,Tijuana,20,2000,0.5,18,23,78.3,272,27,9,12,75.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
113,114,Christian Castillo,cl CHI,"FW,MF",Tijuana,24,1996,1.8,58,69,84.1,862,214,31,35,88.6,19,23,82.6,5,7,71.4,0,0.1,0.1,-0.1,2,5,3,2,5,Matches
114,115,Erick Castillo,ec ECU,"FW,MF",Tijuana,26,1995,6.6,97,149,65.1,1462,431,52,66,78.8,35,56,62.5,5,11,45.5,0,0.9,0.5,-0.9,7,7,5,1,8,Matches
115,116,Fabián Castillo,co COL,"MF,FW",FC Juárez,29,1992,17.2,361,482,74.9,5203,1224,216,259,83.4,112,139,80.6,20,33,60.6,2,2.5,2.9,-0.5,24,23,18,5,32,Matches
116,117,Nicolás Castillo,cl CHI,FW,Necaxa,28,1993,0.6,8,9,88.9,104,0,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
117,118,José Castillo Pérez,mx MEX,"DF,MF",Pachuca,19,2001,0.2,7,10,70.0,77,27,5,5,100.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
118,119,Raúl Castillo,mx MEX,"DF,MF",Puebla,19,2001,0.3,12,13,92.3,228,59,5,6,83.3,6,6,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,1,2,Matches
119,120,Matías Catalán,ar ARG,"DF,FW",Pachuca,28,1992,7.9,213,318,67.0,4353,1899,75,89,84.3,93,131,71.0,42,91,46.2,1,1.2,1.2,-0.2,8,19,6,6,18,Matches
120,121,Alan Cervantes,mx MEX,MF,Santos,23,1998,23.1,763,909,83.9,12991,3353,372,423,87.9,284,331,85.8,85,105,81.0,0,0.5,0.3,-0.5,13,67,0,0,50,Matches
121,122,Daniel Cervantes,mx MEX,DF,Querétaro,31,1990,12.7,323,398,81.2,6473,2464,100,111,90.1,174,198,87.9,43,75,57.3,0,0.3,0.2,-0.3,4,19,0,0,20,Matches
122,123,Pablo César Aguilar,py PAR,DF,Cruz Azul,34,1987,28.1,973,1239,78.5,22422,8446,238,275,86.5,505,570,88.6,218,360,60.6,0,0.5,0.6,-0.5,6,65,9,1,49,Matches
123,124,Pablo César López,mx MEX,"MF,DF",Pachuca,23,1998,0.8,31,39,79.5,439,141,17,18,94.4,8,11,72.7,2,4,50.0,1,0.2,0.1,+0.8,2,4,1,1,3,Matches
124,125,Aníbal Chalá,ec ECU,"DF,MF",Atlas,25,1996,4.5,109,154,70.8,1713,566,60,70,85.7,41,56,73.2,5,13,38.5,1,0.3,0.3,+0.7,6,13,5,4,8,Matches
125,126,Diego Chávez Collins,mx MEX,"FW,MF",Toluca,26,1995,4.5,60,86,69.8,875,238,38,45,84.4,16,26,61.5,3,7,42.9,0,0.1,0.1,-0.1,3,8,0,0,6,Matches
126,127,Luis Chávez,mx MEX,MF,Pachuca,25,1996,25.0,896,1170,76.6,17073,6306,351,409,85.8,412,488,84.4,117,225,52.0,2,3.0,2.2,-1.0,35,145,10,2,122,Matches
127,128,Ricardo Chávez Soto,mx MEX,DF,Atlético,26,1994,28.2,841,1225,68.7,16108,7493,328,400,82.0,375,527,71.2,118,229,51.5,3,3.1,2.7,-0.1,33,56,30,20,69,Matches
128,129,Jesús Chiquete,mx MEX,DF,Guadalajara,19,2002,5.4,138,192,71.9,2634,1256,52,57,91.2,67,88,76.1,15,39,38.5,0,0.1,0.0,-0.1,1,8,1,0,10,Matches
129,130,Ronaldo Cisneros,mx MEX,FW,Guadalajara,24,1997,0.3,4,5,80.0,55,8,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
130,131,Léo Coelho,br BRA,DF,Atlético,28,1993,7.1,112,185,60.5,2565,1250,23,33,69.7,71,96,74.0,18,52,34.6,0,0.0,0.0,0.0,1,14,0,0,15,Matches
131,132,Santiago Colombatto,ar ARG,MF,León,24,1997,21.6,812,968,83.9,14540,4296,362,406,89.2,357,401,89.0,83,127,65.4,0,1.2,1.2,-1.2,15,97,11,4,94,Matches
