,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
124,125,Jesús Corona,mx MEX,"FW,DF",Sevilla,28,1993,12.9,603,556,45,2,1,6,52,31,12,0,10,0,466,2,13,Matches
125,126,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,26,1995,20.6,638,608,27,2,6,1,34,2,15,5,5,0,465,3,21,Matches
126,127,Thierry Correia,pt POR,DF,Valencia,22,1999,15.7,658,520,137,6,1,7,48,131,0,0,0,0,453,1,19,Matches
127,128,Hélder Costa,ao ANG,"MF,FW",Valencia,27,1994,12.4,302,285,14,2,1,1,46,3,9,4,0,0,191,3,12,Matches
128,129,Jaume Costa,es ESP,DF,Mallorca,33,1988,20.3,1010,796,212,11,2,5,75,201,0,0,0,0,724,2,24,Matches
129,130,Thibaut Courtois,be BEL,GK,Real Madrid,29,1992,36.0,1137,897,238,39,0,3,0,0,0,0,0,0,936,2,0,Matches
130,131,Philippe Coutinho,br BRA,"MF,FW",Barcelona,29,1992,5.6,325,305,19,7,2,0,19,3,9,2,5,0,268,1,3,Matches
131,132,Cristo,es ESP,DF,Real Sociedad,21,2000,0.2,11,9,2,0,0,0,2,2,0,0,0,0,10,0,0,Matches
132,133,Juan Cruz Armada,es ESP,DF,Osasuna,29,1992,21.5,949,863,84,24,1,5,8,60,0,0,0,0,770,2,9,Matches
133,134,Marc Cucurella,es ESP,"MF,DF",Getafe,23,1998,0.3,21,18,3,1,0,0,2,0,2,1,1,0,15,0,1,Matches
134,135,Jorge Cuenca,es ESP,DF,Getafe,21,1999,29.8,1108,1047,53,32,0,23,5,21,0,0,0,0,742,8,13,Matches
135,136,Matheus Cunha,br BRA,FW,Atlético Madrid,22,1999,11.8,216,203,12,0,5,1,7,2,0,0,0,0,151,1,7,Matches
136,137,Sergi Darder,es ESP,MF,Espanyol,27,1993,34.7,1733,1627,98,47,8,33,70,5,30,12,14,0,1427,8,25,Matches
137,138,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,27,1994,23.9,1407,1265,134,68,21,31,92,17,46,9,32,0,1106,8,24,Matches
138,139,Thomas Delaney,dk DEN,MF,Sevilla,29,1991,17.2,810,789,15,12,2,7,14,3,0,0,0,0,619,6,15,Matches
139,140,Ousmane Dembélé,fr FRA,FW,Barcelona,24,1997,15.7,824,754,67,9,11,10,144,11,47,16,24,0,601,3,25,Matches
140,141,Yusuf Demir,at AUT,FW,Barcelona,18,2003,2.1,80,71,9,1,0,0,2,3,5,0,0,0,71,0,1,Matches
141,142,Memphis Depay,nl NED,FW,Barcelona,27,1994,20.6,945,784,154,37,2,7,125,4,89,33,24,0,705,7,16,Matches
142,143,Sergiño Dest,us USA,"DF,FW",Barcelona,20,2000,16.8,999,863,134,12,1,3,59,122,0,0,0,0,876,2,15,Matches
143,144,Boulaye Dia,sn SEN,FW,Villarreal,24,1996,14.1,253,237,15,0,1,1,1,0,0,0,0,0,189,1,6,Matches
144,145,Mouctar Diakhaby,gn GUI,DF,Valencia,24,1996,21.6,726,688,38,31,0,10,5,1,0,0,0,0,540,0,5,Matches
145,146,Javier Díaz,es ESP,GK,Sevilla,24,1997,1.0,34,27,7,4,0,0,0,0,0,0,0,0,28,0,0,Matches
146,147,Víctor Díaz,es ESP,DF,Granada,33,1988,16.7,694,638,50,18,0,4,13,31,0,0,0,0,508,6,3,Matches
147,148,Landry Dimata,be BEL,"FW,MF",Espanyol,23,1997,6.0,92,85,7,0,0,1,0,0,0,0,0,0,67,0,7,Matches
148,149,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,27,1993,30.8,947,618,323,93,0,1,0,0,0,0,0,0,545,6,0,Matches
149,150,Matías Dituro,ar ARG,GK,Celta Vigo,34,1987,38.0,1465,1061,398,115,0,4,0,0,0,0,0,0,926,6,3,Matches
150,151,Djené,tg TOG,DF,Getafe,29,1991,34.6,1348,1309,38,33,1,6,22,5,0,0,0,0,1031,1,26,Matches
151,152,Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,21,1999,2.4,95,92,3,0,0,0,15,1,2,0,1,0,63,0,3,Matches
152,153,Marko Dmitrović,rs SRB,GK,Sevilla,29,1992,6.0,224,181,43,10,0,0,0,0,0,0,0,0,186,0,0,Matches
153,154,Jaume Doménech,es ESP,GK,Valencia,30,1990,3.8,107,61,46,14,0,0,0,0,0,0,0,0,65,0,0,Matches
154,155,Carlos Dominguez,es ESP,DF,Celta Vigo,20,2001,3.8,167,162,4,3,1,3,0,1,0,0,0,0,131,1,1,Matches
155,156,Mario Dominguez,es ESP,FW,Valencia,17,2004,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
156,157,John Donald,es ESP,DF,Elche,20,2000,2.0,89,83,4,1,1,0,0,3,0,0,0,0,76,2,0,Matches
157,158,Domingos Duarte,pt POR,DF,Granada,26,1995,18.7,738,702,33,30,0,7,1,3,0,0,0,0,567,3,7,Matches
158,159,Óscar Duarte,cr CRC,DF,Levante,32,1989,19.7,970,918,47,43,0,4,0,0,0,0,0,0,807,5,4,Matches
159,160,Rubén Duarte,es ESP,DF,Alavés,25,1995,29.1,1352,1003,338,25,1,8,119,299,13,9,3,0,897,11,32,Matches
160,161,Unai Dufur,es ESP,DF,Osasuna,22,1999,1.0,49,49,0,0,0,0,0,0,0,0,0,0,35,0,0,Matches
161,162,Hugo Duro,es ESP,"DF,MF",Getafe,21,1999,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
162,163,Hugo Duro,es ESP,"FW,MF",Valencia,21,1999,20.4,391,367,21,1,0,0,12,3,0,0,0,0,271,3,12,Matches
163,164,Aritz Elustondo,es ESP,DF,Real Sociedad,27,1994,23.4,1184,1107,76,34,1,8,5,42,0,0,0,0,989,1,9,Matches
164,165,Adri Embarba,es ESP,"FW,MF",Espanyol,29,1992,22.1,782,621,154,38,0,6,192,7,109,38,43,1,474,7,20,Matches
165,166,Emerson,br BRA,DF,Barcelona,22,1999,1.0,68,54,14,0,0,0,2,14,0,0,0,0,57,0,3,Matches
166,167,Youssef En-Nesyri,ma MAR,FW,Sevilla,24,1997,14.2,191,172,16,0,1,2,5,1,0,0,0,0,122,3,4,Matches
167,168,Gonzalo Escalante,ar ARG,MF,Alavés,28,1993,14.4,399,395,3,0,0,3,3,0,0,0,0,0,265,1,10,Matches
168,169,Aarón Escandell,es ESP,GK,Granada,25,1995,3.2,128,73,55,18,0,1,0,0,0,0,0,0,72,0,0,Matches
169,170,Sergio Escudero,es ESP,"DF,MF",Granada,31,1989,15.9,732,562,167,24,0,7,30,138,5,0,1,0,521,3,10,Matches
170,171,Alfonso Espino,uy URU,DF,Cádiz,29,1992,37.0,1757,1369,376,53,5,24,150,321,2,2,0,0,1092,12,63,Matches
171,172,Estanis,es ESP,FW,Barcelona,17,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
172,173,Pervis Estupiñán,ec ECU,DF,Villarreal,23,1998,17.5,1061,885,174,12,0,4,73,161,1,0,0,0,820,2,32,Matches
173,174,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,19,2001,6.4,186,182,4,0,0,1,15,3,1,0,0,0,132,0,8,Matches
174,175,Radamel Falcao,co COL,FW,Rayo Vallecano,35,1986,9.3,173,158,13,0,0,1,4,0,0,0,0,0,132,2,5,Matches
175,176,Fali,es ESP,"DF,MF",Cádiz,27,1993,20.0,690,652,36,21,3,5,11,13,0,0,0,0,520,2,2,Matches
176,177,Omar Faraj,se SWE,FW,Levante,19,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
177,178,Ansu Fati,es ESP,FW,Barcelona,18,2002,3.7,160,148,10,2,1,1,3,1,4,0,1,0,133,2,7,Matches
178,179,Aleix Febas,es ESP,MF,Mallorca,25,1996,1.3,53,53,0,0,1,1,0,0,0,0,0,0,46,0,2,Matches
179,180,Nabil Fekir,fr FRA,MF,Betis,28,1993,31.0,1507,1279,220,72,9,7,173,8,133,45,60,0,1207,8,31,Matches
180,181,Felipe,br BRA,DF,Atlético Madrid,32,1989,16.7,780,745,29,26,0,4,0,3,0,0,0,0,632,6,10,Matches
181,182,João Félix,pt POR,"FW,MF",Atlético Madrid,21,1999,14.0,451,414,32,8,10,11,18,8,2,1,0,0,325,5,12,Matches
182,183,Aitor Fernández,es ESP,GK,Levante,30,1991,13.0,381,260,118,26,0,0,0,0,0,0,0,0,267,3,0,Matches
183,184,Álex Fernández,es ESP,MF,Cádiz,28,1992,22.8,1042,948,90,40,2,24,69,5,36,10,15,1,807,4,14,Matches
184,185,Fernando,br BRA,"MF,DF",Sevilla,34,1987,20.6,1253,1213,37,32,2,16,1,5,0,0,0,0,1115,3,8,Matches
185,186,Fidel,es ESP,MF,Elche,31,1989,25.1,1112,1015,89,26,5,7,118,12,50,22,24,1,802,8,45,Matches
186,187,José Fontán,es ESP,DF,Celta Vigo,21,2000,3.1,205,195,9,3,0,0,5,6,0,0,0,0,170,1,1,Matches
187,188,Dimitri Foulquier,fr FRA,DF,Granada,28,1993,2.0,72,50,22,0,0,0,7,22,0,0,0,0,46,0,6,Matches
188,189,Dimitri Foulquier,fr FRA,DF,Valencia,28,1993,26.0,1014,765,247,25,0,10,60,222,0,0,0,0,702,2,36,Matches
189,190,Juan Foyth,ar ARG,DF,Villarreal,23,1998,21.4,1178,965,208,16,2,5,7,192,0,0,0,0,982,5,21,Matches
190,191,Enric Franquesa,es ESP,"DF,FW",Levante,24,1997,6.9,263,208,54,0,0,0,10,53,1,1,0,0,198,1,12,Matches
191,192,Jorge de Frutos,es ESP,"MF,FW",Levante,24,1997,19.6,499,470,25,1,0,5,69,16,6,0,4,0,320,4,21,Matches
192,193,Javi Galán,es ESP,DF,Celta Vigo,26,1994,36.6,2182,1759,417,33,1,17,173,380,4,2,2,0,1697,6,49,Matches
193,194,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27,1993,15.3,761,716,41,27,5,8,14,2,5,3,0,0,616,4,15,Matches
194,195,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,32,1989,12.8,276,265,7,1,2,0,9,3,0,0,0,0,170,4,7,Matches
195,196,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,28,1992,33.3,1046,1007,31,5,2,4,194,19,7,1,2,0,640,8,42,Matches
196,197,Dani García,es ESP,MF,Athletic Club,31,1990,24.2,1036,1013,19,18,2,10,4,1,0,0,0,0,804,4,12,Matches
197,198,David García,es ESP,DF,Osasuna,27,1994,34.5,1466,1422,39,39,0,13,0,0,0,0,0,0,1169,5,3,Matches
198,199,Eric García,es ESP,DF,Barcelona,20,2001,22.7,1689,1630,58,40,2,20,2,14,0,0,0,0,1568,1,7,Matches
199,200,Francisco Garcia,es ESP,DF,Rayo Vallecano,21,1999,33.6,1690,1327,360,22,1,4,128,338,0,0,0,0,1310,3,31,Matches
200,201,Joan García,es ESP,GK,Espanyol,20,2001,1.2,34,28,6,4,0,1,0,0,0,0,0,0,27,0,0,Matches
201,202,Manu García,es ESP,MF,Alavés,23,1998,12.0,578,502,73,40,2,22,43,6,19,7,7,1,437,3,12,Matches
202,203,Raúl García,es ESP,FW,Athletic Club,35,1986,20.0,609,598,5,1,2,3,20,1,0,0,0,0,364,6,14,Matches
203,204,Rubén García,es ESP,"MF,FW",Osasuna,28,1993,26.4,1268,1084,180,53,1,15,199,30,89,23,56,3,899,4,32,Matches
204,205,Saúl García,es ESP,MF,Alavés,26,1994,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
205,206,Unai García,es ESP,DF,Osasuna,29,1992,15.6,555,494,60,45,0,23,8,15,0,0,0,0,411,1,1,Matches
206,207,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,370,303,65,9,0,4,4,56,0,0,0,0,295,2,9,Matches
207,208,Gavi,es ESP,"MF,FW",Barcelona,16,2004,25.7,1262,1237,17,5,11,12,48,10,2,0,0,0,1086,8,28,Matches
208,209,Óscar Gil,es ESP,DF,Espanyol,23,1998,18.8,738,581,156,14,0,4,38,142,0,0,0,0,610,1,19,Matches
209,210,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,22,21,1,0,0,0,0,0,0,0,0,0,19,0,0,Matches
210,211,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,197,168,27,0,2,1,5,2,0,0,0,0,155,2,8,Matches
211,212,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,411,392,15,0,2,4,19,2,0,0,0,0,254,4,8,Matches
212,213,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,14.3,596,559,34,4,4,5,33,3,24,10,5,0,474,3,17,Matches
213,214,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,19.8,971,919,49,18,3,21,57,15,16,0,14,0,832,3,6,Matches
214,215,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,1371,1320,49,42,0,11,0,1,0,0,0,0,1161,2,15,Matches
215,216,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,657,638,19,18,0,11,6,0,0,0,0,0,550,0,12,Matches
216,217,Diego González,es ESP,DF,Elche,26,1995,19.9,721,683,35,35,0,3,0,0,0,0,0,0,594,3,5,Matches
217,218,Édgar González,es ESP,DF,Betis,24,1997,16.3,909,893,13,10,1,2,1,3,0,0,0,0,797,3,9,Matches
218,219,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,203,159,44,4,1,0,10,40,0,0,0,0,149,0,4,Matches
219,220,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,686,670,13,10,3,3,7,3,0,0,0,0,611,3,10,Matches
220,221,Peter González,do DOM,"MF,DF",Real Madrid,19,2002,0.3,18,17,1,0,0,0,1,1,0,0,0,0,14,0,1,Matches
221,222,Roberto González,es ESP,"FW,MF",Betis,20,2001,1.5,37,36,1,0,1,0,1,1,0,0,0,0,29,0,0,Matches
222,223,Gori,es ESP,MF,Espanyol,19,2002,0.1,6,6,0,0,1,0,0,0,0,0,0,0,5,0,0,Matches
223,224,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,1453,1172,281,26,0,1,63,252,3,0,3,0,1199,0,29,Matches
224,225,Jaume Grau,es ESP,MF,Osasuna,24,1997,0.0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
225,226,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1.0,31,19,12,2,0,0,0,0,0,0,0,0,20,0,0,Matches
226,227,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,41,39,2,1,0,0,2,0,1,1,0,0,29,0,1,Matches
227,228,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,101,99,2,2,0,3,0,0,0,0,0,0,86,0,2,Matches
228,229,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,18.8,704,653,46,12,5,8,34,7,22,14,4,0,544,5,11,Matches
229,230,Arnaut Groeneveld,nl NED,FW,Villarreal,24,1997,16.4,380,352,26,0,1,4,27,3,13,5,2,0,278,2,11,Matches
230,231,Andrés Guardado,mx MEX,MF,Betis,34,1986,15.5,954,903,46,32,1,14,9,13,1,0,1,0,798,5,9,Matches
231,232,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19.0,403,381,21,2,2,5,16,2,0,0,0,0,270,1,16,Matches
232,233,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,11.6,675,655,19,16,0,6,0,3,0,0,0,0,602,1,6,Matches
233,234,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,29.0,878,782,93,24,7,16,110,29,31,14,10,0,563,3,42,Matches
234,235,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,611,594,13,13,1,4,0,0,0,0,0,0,525,4,9,Matches
235,236,John Guidetti,se SWE,"FW,MF",Alavés,29,1992,3.1,75,70,4,0,0,0,4,0,0,0,0,0,54,1,3,Matches
236,237,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,26.2,1112,999,112,99,2,21,6,6,2,1,1,0,890,1,15,Matches
237,238,Gerard Gumbau,es ESP,MF,Elche,26,1994,21.0,1064,931,125,67,2,27,93,1,57,23,25,0,836,8,13,Matches
238,239,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,81,81,0,0,0,0,3,0,0,0,0,0,57,0,3,Matches
239,240,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,790,776,13,9,3,22,9,3,1,0,0,0,659,1,16,Matches
240,241,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,1.5,26,23,2,2,0,0,0,0,0,0,0,0,13,1,2,Matches
241,242,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,182,156,26,4,0,4,9,22,0,0,0,0,165,0,3,Matches
242,243,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,25,1995,5.3,133,130,2,0,0,2,6,2,0,0,0,0,102,1,5,Matches
243,244,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16.0,435,409,26,24,0,6,1,2,0,0,0,0,335,0,4,Matches
244,245,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,8.0,407,391,13,3,1,1,12,7,2,0,0,0,359,3,4,Matches
245,246,Kike Hermoso,es ESP,DF,Betis,21,1999,1.0,60,59,1,1,0,0,0,0,0,0,0,0,50,0,0,Matches
246,247,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,1297,1177,115,31,0,43,24,84,0,0,0,0,1115,5,11,Matches
247,248,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,12.9,540,524,15,14,0,7,1,1,0,0,0,0,430,1,1,Matches
248,249,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,806,674,127,34,1,12,9,93,0,0,0,0,622,5,7,Matches
249,250,Mario Hernández,es ESP,"DF,FW",Rayo Vallecano,22,1999,4.4,208,161,46,3,1,0,15,43,0,0,0,0,139,1,5,Matches
250,251,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,668,636,31,25,3,7,10,4,2,0,1,0,560,1,6,Matches
251,252,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36.0,1160,716,442,136,0,3,0,0,0,0,0,0,668,2,0,Matches
252,253,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,870,851,15,11,1,3,9,0,0,0,0,0,702,4,17,Matches
253,254,Matthew Hoppe,us USA,"FW,MF",Mallorca,20,2001,1.5,34,29,5,0,0,0,0,0,0,0,0,0,24,0,2,Matches
254,255,Robert Ibáñez,es ESP,"MF,FW",Osasuna,28,1993,1.0,36,36,0,0,1,0,0,0,0,0,0,0,29,0,2,Matches
255,256,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,636,622,13,13,3,3,0,0,0,0,0,0,545,1,6,Matches
256,257,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,1.4,51,49,2,0,0,0,4,2,0,0,0,0,39,0,2,Matches
257,258,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10.0,389,342,44,6,0,4,45,14,23,12,4,0,293,3,13,Matches
258,259,Iglesias,es ESP,DF,Getafe,23,1998,8.0,330,229,100,7,0,4,46,89,4,2,2,0,163,1,14,Matches
259,260,Borja Iglesias,es ESP,FW,Betis,28,1993,17.5,342,305,37,1,6,8,6,3,1,0,0,0,240,0,14,Matches
260,261,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,292,279,13,11,0,1,5,1,1,1,0,0,252,0,4,Matches
261,262,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,0.0,4,4,0,0,0,0,2,0,0,0,0,0,2,0,0,Matches
262,263,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,440,399,40,0,5,1,17,5,1,0,0,0,316,1,24,Matches
263,264,Isco,es ESP,"MF,FW",Real Madrid,29,1992,3.7,271,250,18,9,4,2,8,1,7,1,4,0,238,3,3,Matches
264,265,Nicolas Jackson,sn SEN,"FW,MF",Villarreal,20,2001,1.8,51,49,2,0,0,1,1,0,0,0,0,0,38,0,3,Matches
265,266,Jakub Jankto,cz CZE,"DF,MF",Getafe,25,1996,6.5,250,209,38,4,1,0,27,33,1,0,1,0,163,3,5,Matches
266,267,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26,1995,18.1,749,606,134,44,5,15,146,7,82,34,39,0,486,9,27,Matches
267,268,Jason,es ESP,"MF,FW",Alavés,27,1994,7.5,218,159,57,28,1,1,61,2,24,12,9,0,112,2,10,Matches
268,269,Jason,es ESP,"MF,DF",Valencia,27,1994,0.8,30,25,5,1,1,1,7,2,2,0,1,0,23,0,1,Matches
269,270,Luis Javier Suárez,co COL,FW,Granada,23,1997,31.6,664,623,39,1,0,10,38,7,0,0,0,0,427,2,21,Matches
270,271,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,26,1995,2.6,72,66,6,0,0,0,23,3,3,0,3,0,43,0,4,Matches
271,272,Joaquín,es ESP,"FW,MF",Betis,40,1981,5.2,274,233,40,11,0,1,36,3,26,6,12,0,212,1,6,Matches
272,273,Jofre,es ESP,"MF,DF",Espanyol,20,2001,0.2,9,8,0,0,0,0,3,0,0,0,0,0,6,1,0,Matches
273,274,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,1680,1643,30,19,9,12,31,4,7,3,3,0,1504,7,20,Matches
274,275,Luuk de Jong,nl NED,FW,Barcelona,30,1990,7.3,185,172,11,1,2,0,1,0,0,0,0,0,132,2,6,Matches
275,276,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,1833,1755,70,59,2,41,23,6,5,0,3,0,1601,8,25,Matches
276,277,Josan,es ESP,"DF,MF",Elche,31,1989,13.5,537,441,93,10,0,1,74,80,3,0,0,0,383,3,20,Matches
277,278,Willian José,br BRA,FW,Betis,29,1991,17.8,541,501,38,1,5,15,7,2,0,0,0,0,418,2,11,Matches
278,279,Joselu,es ESP,FW,Alavés,31,1990,34.7,1104,1049,45,0,5,8,31,11,2,0,0,0,657,10,25,Matches
279,280,Josema,es ESP,DF,Elche,25,1996,2.0,65,44,21,5,0,0,3,16,0,0,0,0,38,0,2,Matches
280,281,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,67,64,3,1,1,2,0,0,0,0,0,0,52,0,2,Matches
281,282,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,47,39,8,0,0,0,1,8,0,0,0,0,34,0,2,Matches
282,283,José Juan Macías,mx MEX,"FW,MF",Getafe,21,1999,2.2,44,43,1,0,0,0,3,0,0,0,0,0,30,0,1,Matches
283,284,Juanmi,es ESP,FW,Betis,28,1993,23.7,502,481,20,1,2,6,4,17,0,0,0,0,393,1,11,Matches
284,285,Lago Junior,ci CIV,"FW,MF",Mallorca,30,1990,2.0,46,45,1,0,0,0,5,1,0,0,0,0,27,0,4,Matches
285,286,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,29.9,1289,1263,20,5,5,12,44,9,5,0,0,0,1075,6,35,Matches
286,287,Jutglà,es ESP,FW,Barcelona,22,1999,3.3,122,113,8,1,0,0,6,2,0,0,0,0,100,1,4,Matches
287,288,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,336,332,4,3,0,0,5,1,0,0,0,0,255,0,3,Matches
288,289,Lee Kangin,kr KOR,"MF,FW",Mallorca,20,2001,15.7,587,488,91,31,4,9,73,5,49,19,16,1,407,8,21,Matches
289,290,Kike,es ESP,FW,Osasuna,31,1989,20.7,510,494,15,1,0,6,21,1,0,0,0,0,336,1,14,Matches
290,291,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2.0,47,45,2,0,0,0,2,1,1,1,0,0,30,0,3,Matches
291,292,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,1772,1715,51,36,7,13,33,8,7,0,6,0,1505,6,28,Matches
292,293,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
293,294,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,20.9,999,984,10,10,2,24,1,0,0,0,0,0,854,5,11,Matches
294,295,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,2153,2061,88,56,1,31,18,32,0,0,0,0,1894,4,10,Matches
295,296,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,2259,2052,193,98,4,67,86,9,86,36,23,0,2068,14,13,Matches
296,297,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,20,2001,17.8,504,466,34,8,6,2,51,6,17,5,4,1,349,4,22,Matches
297,298,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,1246,1155,84,84,0,31,3,0,0,0,0,0,930,7,7,Matches
298,299,Diego Lainez,mx MEX,FW,Betis,21,2000,1.6,56,56,0,0,0,0,2,0,0,0,0,0,43,0,4,Matches
299,300,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,487,470,15,5,4,1,15,2,7,5,0,0,410,2,13,Matches
300,301,Latasa,es ESP,FW,Real Madrid,20,2001,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
301,302,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,314,245,68,8,0,6,19,60,0,0,0,0,230,1,7,Matches
302,303,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37.0,2163,2086,70,59,1,14,1,2,0,0,0,0,1897,7,7,Matches
303,304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,1160,703,450,137,0,8,0,0,0,0,0,0,606,7,2,Matches
304,305,Wu Lei,cn CHN,"FW,MF",Espanyol,29,1991,5.3,89,86,2,0,2,1,4,1,0,0,0,0,60,1,0,Matches
305,306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,1172,1089,78,76,1,52,3,2,0,0,0,0,908,5,9,Matches
306,307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,1205,917,283,25,0,19,66,258,0,0,0,0,874,5,30,Matches
307,308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,791,705,82,22,2,7,90,18,42,16,13,0,621,4,17,Matches
308,309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,50,46,4,1,0,0,0,3,0,0,0,0,40,0,0,Matches
309,310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,820,802,16,12,2,13,1,4,0,0,0,0,743,2,7,Matches
310,311,Javier Llabrés,,"FW,MF",Mallorca,,,1.5,63,61,2,0,0,1,4,1,1,0,0,0,49,0,0,Matches
311,312,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,1327,1158,163,0,1,6,71,161,0,0,0,0,1055,6,34,Matches
312,313,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,534,503,26,10,4,3,15,1,9,4,0,0,434,5,17,Matches
313,314,Julen Lobete,es ESP,"FW,MF",Real Sociedad,20,2000,3.2,55,49,6,1,0,0,0,0,0,0,0,0,44,0,0,Matches
314,315,Renan Lodi,br BRA,DF,Atlético Madrid,23,1998,13.1,625,524,101,11,0,6,48,88,2,0,0,0,485,0,17,Matches
315,316,David López,es ESP,"MF,DF",Espanyol,31,1989,8.3,427,414,13,12,1,1,0,1,0,0,0,0,354,0,6,Matches
316,317,Diego López,es ESP,GK,Espanyol,39,1981,35.3,1160,732,425,127,0,4,0,0,0,0,0,0,857,3,0,Matches
317,318,Javi López,es ESP,DF,Alavés,19,2002,5.1,218,165,52,8,0,2,14,44,0,0,0,0,155,1,3,Matches
318,319,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,841,741,94,33,2,17,62,3,48,20,16,3,690,6,7,Matches
