,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
176,177,José Espino,mx MEX,"MF,FW",Querétaro,20,2000,1.0,0,0,0,1,2,0,2,0,1,0,0,0,4,1,5,16.7,Matches
177,178,Michael Estrada,ec ECU,FW,Toluca,25,1996,5.6,0,0,0,12,11,4,3,2,4,0,0,0,16,14,18,43.8,Matches
178,179,Marco Fabián,mx MEX,"MF,FW",Mazatlán,32,1989,8.1,4,0,0,7,8,0,35,7,7,0,0,0,51,8,14,36.4,Matches
179,180,Carlos Felipe Rodríguez,mx MEX,GK,FC Juárez,32,1989,4.8,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,100.0,Matches
180,181,Omar Fernández Frasica,co COL,"MF,FW",León,28,1993,19.0,2,1,0,8,28,3,62,7,4,0,0,0,67,3,22,12.0,Matches
181,182,Gabriel Fernández,uy URU,FW,FC Juárez,27,1994,12.6,2,0,0,17,20,8,7,1,2,2,0,0,24,57,35,62.0,Matches
182,183,Leonardo Fernández,uy URU,"MF,FW",Toluca,22,1998,12.8,2,0,0,6,42,0,69,4,2,0,0,0,39,2,4,33.3,Matches
183,184,Leonardo Fernández,uy URU,"MF,FW",UANL,22,1998,4.1,0,0,0,10,18,0,27,2,4,0,0,0,23,0,5,0.0,Matches
184,185,Fernandinho,br BRA,"MF,DF",FC Juárez,24,1997,1.3,1,0,0,5,2,0,8,1,1,0,0,0,7,0,3,0.0,Matches
185,186,Luis Fernando Fuentes,mx MEX,DF,América,34,1986,21.6,1,0,0,23,20,0,49,25,23,0,1,0,72,28,11,71.8,Matches
186,187,Luis Fernando León,ec ECU,DF,Atlético,28,1993,9.2,1,0,0,7,2,0,0,12,2,0,1,0,23,18,19,48.6,Matches
187,188,Iván Fernando Ochoa,mx MEX,MF,FC Juárez,24,1996,4.6,0,0,0,6,3,0,0,3,5,0,0,0,28,3,4,42.9,Matches
188,189,Luis Fernando Quintana,mx MEX,DF,Necaxa,29,1992,7.8,0,0,0,5,5,0,2,11,10,0,0,0,38,18,21,46.2,Matches
189,190,Juan Ferney Otero,co COL,"FW,MF",Santos,26,1995,15.8,2,0,0,25,24,2,36,7,8,0,0,0,66,47,52,47.5,Matches
190,191,Juan Ferney Otero,co COL,"FW,MF",América,26,1995,3.2,0,0,0,2,6,4,13,1,1,0,0,0,12,9,13,40.9,Matches
191,192,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,25,1996,25.0,7,1,0,47,28,3,91,24,29,2,2,0,103,27,27,50.0,Matches
192,193,Facundo Ferreyra,ar ARG,"FW,MF",Tijuana,30,1991,7.2,1,0,0,17,13,5,5,2,0,0,0,1,18,16,32,33.3,Matches
193,194,Álvaro Fidalgo,es ESP,MF,América,24,1997,27.2,2,0,0,16,54,0,32,28,19,0,0,0,147,12,12,50.0,Matches
194,195,Carlos Fierro,mx MEX,"FW,MF",FC Juárez,27,1994,1.0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,2,0.0,Matches
195,196,Leonardo Flores,mx MEX,FW,UANL,18,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
196,197,Fabricio Formiliano,uy URU,DF,Necaxa,28,1993,27.0,8,0,0,25,9,1,1,54,10,1,1,1,137,74,58,56.1,Matches
197,198,Alexis Francisco Peña,mx MEX,DF,Cruz Azul,25,1996,5.9,2,0,0,2,1,0,1,9,2,0,0,0,18,14,9,60.9,Matches
198,199,Alexis Francisco Peña,mx MEX,DF,Necaxa,25,1996,12.7,3,0,0,11,4,0,0,24,11,0,0,0,67,27,30,47.4,Matches
199,200,Nicolás Freire,ar ARG,DF,UNAM,27,1994,25.8,4,0,0,14,7,0,1,50,12,0,0,0,105,59,51,53.6,Matches
200,201,Gonzalo Freitas,uy URU,MF,Mazatlán,29,1991,15.3,8,1,1,32,6,0,1,24,19,0,1,0,73,46,22,67.6,Matches
201,202,Raymundo Fulgencio,mx MEX,"MF,FW",UANL,21,2000,6.1,1,0,0,6,9,2,31,4,3,0,0,0,31,2,6,25.0,Matches
202,203,Rogelio Funes Mori,mx MEX,FW,Monterrey,30,1991,18.2,7,0,0,19,27,17,3,3,1,0,0,0,40,38,54,41.3,Matches
203,204,Julio Furch,ar ARG,FW,Atlas,32,1989,27.7,0,1,0,23,33,13,9,3,5,0,0,0,71,117,148,44.2,Matches
204,205,José Galindo,mx MEX,DF,UNAM,23,1998,13.7,6,0,0,15,1,0,4,17,22,0,1,0,70,21,21,50.0,Matches
205,206,Jesús Gallardo,mx MEX,"DF,FW",Monterrey,26,1994,23.3,1,0,0,26,13,6,60,21,32,0,0,0,128,33,22,60.0,Matches
206,207,Martín Galván,mx MEX,"MF,FW",FC Juárez,28,1993,7.6,0,0,0,3,14,0,21,3,6,0,0,0,40,9,7,56.3,Matches
207,208,Juan Gamboa,mx MEX,FW,Toluca,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
208,209,Luis Gamíz,mx MEX,MF,Tijuana,21,2000,0.3,0,1,0,2,1,0,0,0,0,0,1,0,0,1,1,50.0,Matches
209,210,Amaury García,mx MEX,"MF,FW",UNAM,19,2001,1.3,0,0,0,3,3,0,0,1,1,0,0,0,4,1,1,50.0,Matches
210,211,Ángel García,mx MEX,"FW,DF",UNAM,20,2000,0.5,2,1,1,2,1,0,1,0,1,0,0,0,4,1,1,50.0,Matches
211,212,Aristeo García,mx MEX,FW,Querétaro,22,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
212,213,Brian García,mx MEX,DF,Necaxa,23,1997,27.1,4,0,0,28,7,0,70,43,27,0,0,0,190,29,25,53.7,Matches
213,214,Denzell García,mx MEX,MF,FC Juárez,17,2003,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Matches
214,215,Emmanuel García,mx MEX,"DF,FW",Atlético,31,1989,8.2,2,0,0,7,11,0,14,15,8,0,1,0,40,7,10,41.2,Matches
215,216,José García,mx MEX,DF,FC Juárez,25,1996,21.0,6,0,0,13,10,1,2,33,18,0,0,1,69,54,30,64.3,Matches
216,217,Luis García,mx MEX,FW,Necaxa,29,1992,11.5,0,0,0,16,12,1,64,0,10,,,0,,,,,Matches
217,218,Marco García,mx MEX,MF,UNAM,21,2000,7.2,0,0,0,5,5,0,26,5,6,0,0,0,34,2,7,22.2,Matches
218,219,Matías García,ar ARG,MF,FC Juárez,29,1991,26.3,8,0,0,47,52,4,103,32,34,1,1,0,167,27,28,49.1,Matches
219,220,Pol García,es ESP,DF,FC Juárez,26,1995,5.0,0,0,0,5,1,0,0,6,3,0,1,0,24,14,8,63.6,Matches
220,221,Bryan Garnica,mx MEX,"DF,MF",Atlas,25,1996,1.4,0,0,0,0,4,0,12,1,1,0,0,0,8,3,1,75.0,Matches
221,222,Adrián Garza,mx MEX,FW,UANL,20,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
222,223,Jesús Garza,mx MEX,DF,UANL,21,2000,1.5,0,0,0,3,6,0,1,3,5,0,0,0,11,1,1,50.0,Matches
223,224,Emmanuel Gigliotti,ar ARG,"FW,MF",León,34,1987,4.7,3,0,0,11,5,3,1,0,2,0,0,0,8,7,10,41.2,Matches
224,225,André-Pierre Gignac,fr FRA,FW,UANL,35,1985,23.3,5,0,0,28,13,16,25,3,1,1,0,0,34,31,35,47.0,Matches
225,226,Milton Giménez,ar ARG,FW,Necaxa,24,1996,9.4,2,0,0,34,16,7,4,4,5,0,0,0,24,32,41,43.8,Matches
226,227,Santiago Giménez,mx MEX,FW,Cruz Azul,20,2001,15.9,6,1,1,22,15,13,7,7,10,1,0,0,46,48,67,41.7,Matches
227,228,Diego Gómez,mx MEX,DF,Necaxa,17,2003,0.5,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,,Matches
228,229,Pablo Gómez,mx MEX,"MF,FW",Querétaro,24,1997,1.0,0,0,0,0,2,0,8,0,1,0,0,0,7,0,5,0.0,Matches
229,230,Jaime Gómez Valencia,mx MEX,"DF,MF",FC Juárez,28,1993,10.8,2,0,0,23,11,1,20,7,11,0,0,0,56,12,13,48.0,Matches
230,231,Alfonso González,mx MEX,"MF,FW",Monterrey,26,1994,22.6,0,0,0,20,33,7,90,10,26,0,0,0,114,26,38,40.6,Matches
231,232,Bryan González,mx MEX,"MF,FW",Pachuca,18,2003,8.9,1,0,0,7,12,1,29,8,5,0,0,0,41,12,21,36.4,Matches
232,233,Pablo González Díaz,mx MEX,"MF,FW",Toluca,29,1992,0.4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
233,234,Hugo González Durán,mx MEX,GK,FC Juárez,30,1990,29.2,2,0,0,1,6,0,0,0,0,0,0,0,37,5,2,71.4,Matches
234,235,Carlos González Espínola,py PAR,"FW,MF",UANL,28,1993,14.8,1,0,0,21,21,3,3,8,5,1,0,0,38,81,77,51.3,Matches
235,236,Ramiro González Hernández,ar ARG,DF,León,30,1990,4.2,1,0,0,8,0,0,0,4,2,0,0,0,22,16,6,72.7,Matches
236,237,Jonathan González,mx MEX,MF,Necaxa,22,1999,2.0,0,0,0,4,6,0,1,2,2,0,0,0,12,1,5,16.7,Matches
237,238,Jonathan González,mx MEX,MF,Querétaro,22,1999,1.4,0,0,0,1,1,0,0,1,1,0,0,0,6,0,1,0.0,Matches
238,239,Ian Gonzalez Nieto,es ESP,FW,Toluca,28,1993,16.8,3,0,0,17,20,12,5,4,6,0,0,0,34,44,40,52.4,Matches
239,240,Ronaldo González,mx MEX,MF,Querétaro,21,1999,0.4,0,0,0,1,0,0,0,1,2,0,0,0,5,1,0,100.0,Matches
240,241,Fernando Gorriarán,uy URU,MF,Santos,26,1994,29.0,4,0,0,45,75,0,95,23,30,0,0,0,225,28,33,45.9,Matches
241,242,Ismael Govea,mx MEX,DF,Santos,24,1997,7.5,1,0,0,8,9,1,10,9,7,0,0,0,40,8,14,36.4,Matches
242,243,Axel Grijalva,mx MEX,DF,Monterrey,21,2000,0.8,0,0,0,1,0,0,0,1,0,0,0,0,4,2,5,28.6,Matches
243,244,Andrés Gudiño,mx MEX,GK,Cruz Azul,24,1997,6.0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,100.0,Matches
244,245,Raúl Gudiño,mx MEX,GK,Guadalajara,25,1996,21.0,1,0,0,1,5,0,0,0,0,0,1,0,28,1,0,100.0,Matches
245,246,Javier Güemez,mx MEX,MF,Atlético,29,1991,30.8,3,1,0,31,35,0,9,38,29,0,1,0,218,36,34,51.4,Matches
246,247,Emanuel Gularte,uy URU,DF,Puebla,23,1997,25.0,6,0,0,39,10,1,8,39,39,2,0,0,139,47,33,58.8,Matches
247,248,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,21,2000,0.8,0,0,0,1,0,0,0,0,2,0,0,0,2,2,1,66.7,Matches
248,249,Edgar Gutiérrez,mx MEX,FW,Cruz Azul,19,2002,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,Matches
249,250,Edson Gutiérrez,mx MEX,DF,Monterrey,25,1996,3.1,2,1,0,6,2,0,9,1,5,0,0,0,17,3,2,60.0,Matches
250,251,Gustavo Gutiérrez,mx MEX,GK,Toluca,24,1996,10.6,1,0,0,0,5,0,0,0,1,0,0,0,16,2,0,100.0,Matches
251,252,Marcos Mauro López Gutiérrez,ar ARG,DF,FC Juárez,30,1991,6.9,1,0,0,6,3,1,0,9,2,0,0,0,11,12,7,63.2,Matches
252,253,Carlos Guzmán,mx MEX,DF,Toluca,27,1994,7.8,0,0,0,7,9,1,16,9,9,1,0,0,27,7,7,50.0,Matches
253,254,Nahuel Guzmán,ar ARG,GK,UANL,35,1986,34.0,4,0,0,0,10,0,0,0,0,0,0,0,58,11,1,91.7,Matches
254,255,Víctor Guzmán,mx MEX,"MF,FW",Pachuca,26,1995,24.5,3,0,0,28,31,5,117,5,25,1,0,0,111,42,68,38.2,Matches
255,256,Víctor Guzmán,mx MEX,DF,Tijuana,19,2002,21.0,3,1,0,19,10,0,1,26,20,0,0,0,77,38,28,57.6,Matches
256,257,Abel Hernández,uy URU,FW,Atlético,30,1990,6.5,0,0,0,12,7,3,1,2,2,1,0,0,19,20,24,45.5,Matches
257,258,Arelibetsiel Hernández,mx MEX,DF,Querétaro,26,1994,9.3,1,1,0,9,14,0,26,17,15,0,0,0,48,5,9,35.7,Matches
258,259,Édgar Hernández,mx MEX,GK,Necaxa,38,1982,7.6,1,0,0,0,1,0,0,0,0,0,0,0,15,1,1,50.0,Matches
259,260,Elías Hernández,mx MEX,"FW,MF",León,33,1988,16.2,0,0,0,3,6,2,74,7,12,0,0,0,78,2,7,22.2,Matches
260,261,Illian Hernandez,mx MEX,FW,Pachuca,21,2000,0.5,1,0,0,3,0,0,1,1,0,0,0,0,0,5,5,50.0,Matches
261,262,Jesús Hernández,mx MEX,"FW,MF",Pachuca,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
262,263,Jesús Hernández,mx MEX,"FW,MF",Querétaro,17,2004,1.3,1,0,0,4,3,1,0,0,0,0,0,0,2,4,7,36.4,Matches
263,264,José Hernández,mx MEX,"DF,MF",Atlético,22,1999,5.1,0,0,0,6,4,1,27,6,8,0,1,0,39,3,1,75.0,Matches
264,265,Kaleth Hernández,mx MEX,"FW,MF",Monterrey,20,2001,1.0,0,0,0,2,3,0,11,1,0,0,0,0,7,0,1,0.0,Matches
265,266,Pedro Hernández,mx MEX,DF,León,20,2000,0.4,0,1,0,1,0,0,2,0,2,0,0,0,3,1,1,50.0,Matches
266,267,Alberto Herrera,mx MEX,"MF,DF",Puebla,20,2001,4.2,5,1,1,11,6,0,10,7,5,0,0,0,20,6,1,85.7,Matches
267,268,Jonathan Herrera,mx MEX,"FW,MF",Atlas,20,2001,9.4,1,0,0,14,20,2,22,7,14,1,0,0,46,23,34,40.4,Matches
268,269,Higor,br BRA,MF,UNAM,27,1994,24.5,9,0,0,58,33,0,6,42,36,0,1,0,143,30,21,58.8,Matches
269,270,César Huerta,mx MEX,"FW,MF",Guadalajara,20,2000,7.3,6,0,0,19,25,1,17,5,10,0,0,0,43,8,12,40.0,Matches
270,271,Valber Huerta,cl CHI,DF,Toluca,27,1993,9.3,2,0,0,4,1,0,0,9,7,0,0,0,49,11,11,50.0,Matches
271,272,Rodrigo Huescas,mx MEX,"FW,MF",Cruz Azul,17,2003,2.4,0,0,0,5,3,0,3,2,5,0,1,0,10,4,6,40.0,Matches
272,273,Avilés Hurtado,co COL,"FW,MF",Pachuca,34,1987,23.7,11,0,0,47,53,7,74,13,23,1,1,0,123,16,23,41.0,Matches
273,274,Nicolás Ibáñez,ar ARG,FW,Pachuca,26,1994,27.3,3,0,0,41,20,11,19,2,15,0,0,0,61,81,85,48.8,Matches
274,275,Andrés Ibargüen,co COL,"FW,MF",Santos,29,1992,2.4,0,0,0,3,3,0,5,0,2,0,0,0,14,4,2,66.7,Matches
275,276,Renato Ibarra,ec ECU,FW,América,30,1991,0.2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100.0,Matches
276,277,Renato Ibarra,ec ECU,"FW,MF",Tijuana,30,1991,8.3,1,0,0,6,24,3,32,9,9,0,0,0,38,7,12,36.8,Matches
277,278,Romario Ibarra,ec ECU,"FW,MF",Pachuca,26,1994,18.1,2,0,0,19,20,1,47,4,15,0,1,0,76,8,29,21.6,Matches
278,279,Juan Ignacio Dinenno,ar ARG,FW,UNAM,26,1994,24.4,2,2,0,30,14,6,16,3,8,1,0,0,40,86,91,48.6,Matches
279,280,Andrés Iniestra,mx MEX,MF,FC Juárez,25,1996,2.9,0,0,0,4,3,0,1,2,2,0,0,0,7,3,3,50.0,Matches
280,281,Andrés Iniestra,mx MEX,MF,Atlético,25,1996,10.4,1,0,0,7,2,0,12,7,10,0,0,0,50,12,19,38.7,Matches
281,282,Jefferson Intriago,ec ECU,MF,FC Juárez,25,1996,12.0,3,0,0,9,20,1,23,7,16,0,0,0,65,5,7,41.7,Matches
282,283,Jefferson Intriago,ec ECU,MF,Mazatlán,25,1996,17.0,4,0,0,20,37,0,15,11,10,0,1,0,142,23,14,62.2,Matches
283,284,Hugo Isaác Rodríguez,mx MEX,DF,Santos,31,1990,9.3,0,1,0,8,5,0,2,14,11,0,1,0,43,34,16,68.0,Matches
284,285,Mauricio Isais,us USA,DF,Pachuca,20,2001,0.9,0,0,0,1,2,0,2,2,3,0,0,0,8,0,4,0.0,Matches
285,286,Jesús Isijara,mx MEX,"DF,MF",Santos,31,1989,3.4,2,0,0,4,2,0,14,2,3,0,0,0,14,1,6,14.3,Matches
286,287,Omar Islas,mx MEX,"MF,FW",UNAM,25,1996,3.3,0,0,0,2,8,2,11,4,4,0,0,0,19,3,5,37.5,Matches
287,288,Omar Israel Mendoza,mx MEX,DF,Querétaro,32,1988,25.2,7,0,0,49,32,0,38,26,16,0,1,0,136,21,25,45.7,Matches
288,289,Edgar Iván López,mx MEX,FW,Tijuana,22,1999,3.2,1,0,0,5,2,3,1,1,2,,,0,,,,,Matches
289,290,José Iván Rodríguez,mx MEX,MF,León,25,1996,24.5,6,1,1,34,30,0,2,35,35,0,0,0,133,29,20,59.2,Matches
290,291,Vincent Janssen,nl NED,"FW,MF",Monterrey,27,1994,14.4,3,1,0,26,33,8,11,2,6,1,0,0,32,16,17,48.5,Matches
291,292,Ignacio Jeraldino,cl CHI,FW,Santos,25,1995,4.7,2,0,0,10,6,2,1,1,2,0,0,0,15,10,22,31.3,Matches
292,293,José de Jesús Godínez,mx MEX,"FW,MF",Guadalajara,24,1997,2.7,1,0,0,1,8,2,0,0,0,0,0,0,3,9,12,42.9,Matches
293,294,José de Jesús Godínez,mx MEX,"FW,MF",Querétaro,24,1997,0.7,0,0,0,2,4,0,0,0,0,0,0,0,5,4,6,40.0,Matches
294,295,Antonio de Jesús López,gt GUA,MF,América,24,1997,2.2,0,0,0,4,1,0,1,1,4,0,0,0,7,0,2,0.0,Matches
295,296,Antonio de Jesús López,gt GUA,MF,Necaxa,24,1997,1.4,2,0,0,6,2,0,6,2,2,0,0,0,7,1,1,50.0,Matches
296,297,Cristian Jiménez,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
297,298,Jaiber Jiménez,mx MEX,"DF,MF",Cruz Azul,26,1995,1.5,0,0,0,3,3,0,0,2,3,0,0,0,5,7,1,87.5,Matches
298,299,Oscar Jiménez,mx MEX,GK,América,32,1988,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,50.0,Matches
299,300,Miguel Jiménez Ponce,mx MEX,GK,Guadalajara,31,1990,8.0,1,0,0,0,1,0,0,0,0,0,0,0,11,2,0,100.0,Matches
300,301,José Joaquín Esquivel,mx MEX,"MF,DF",FC Juárez,23,1998,25.7,8,1,0,27,24,0,25,47,20,0,0,0,125,37,40,48.1,Matches
301,302,José Joaquín Martínez,mx MEX,"DF,MF",Cruz Azul,34,1987,8.7,5,0,0,14,18,3,8,12,5,0,0,0,37,2,12,14.3,Matches
302,303,Julio José González,mx MEX,GK,UNAM,30,1991,9.0,0,0,0,0,1,0,0,0,0,0,0,0,21,2,0,100.0,Matches
303,304,Juan José Sánchez,co COL,DF,UANL,23,1998,3.3,3,0,0,9,6,0,0,5,6,0,0,0,16,8,7,53.3,Matches
304,305,Alberto Joshimar Acosta,mx MEX,DF,FC Juárez,33,1988,13.5,4,0,0,13,18,0,9,22,26,0,0,0,79,8,12,40.0,Matches
305,306,José Juan Macías,mx MEX,"FW,MF",Guadalajara,21,1999,2.9,1,0,0,5,4,0,2,0,4,0,0,0,6,4,10,28.6,Matches
306,307,José Juan Vázquez,mx MEX,MF,Toluca,33,1988,15.7,1,0,0,6,14,0,0,27,27,0,0,0,81,4,15,21.1,Matches
307,308,José Juan Vázquez,mx MEX,MF,Tijuana,33,1988,13.5,2,0,0,11,12,0,2,26,18,0,0,0,99,9,16,36.0,Matches
308,309,Ramón Juárez,mx MEX,DF,Atlético,20,2001,8.7,6,1,1,13,1,0,0,14,9,0,0,1,21,34,26,56.7,Matches
309,310,Ramón Juárez,mx MEX,MF,Puebla,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
310,311,Heriberto Jurado,mx MEX,"FW,MF",Necaxa,16,2005,8.7,1,1,0,11,11,2,56,2,12,0,0,0,40,3,12,20.0,Matches
311,312,Sebastián Jurado,mx MEX,GK,Cruz Azul,23,1997,11.0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,100.0,Matches
312,313,Gary Kagelmacher,uy URU,DF,León,33,1988,5.6,2,0,0,7,2,0,0,7,10,0,0,0,15,9,8,52.9,Matches
313,314,Matías Kranevitter,ar ARG,"MF,DF",Monterrey,28,1993,17.0,3,0,0,25,15,0,4,23,22,0,0,0,113,11,20,35.5,Matches
314,315,Roberto de la Rosa,mx MEX,"FW,MF",Pachuca,21,2000,10.5,0,0,0,2,3,10,14,0,0,0,0,0,27,12,25,32.4,Matches
315,316,Mauro Laínez,mx MEX,"FW,MF",América,25,1996,12.2,0,0,0,11,15,2,84,4,6,0,0,0,41,9,11,45.0,Matches
316,317,Gibran Lajud,mx MEX,GK,Santos,27,1993,8.0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
317,318,Emilio Lara,mx MEX,DF,América,19,2002,1.0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,,Matches
318,319,Miguel Layún,mx MEX,"DF,MF",América,33,1988,18.1,5,1,0,14,12,0,124,8,11,0,0,0,88,14,11,56.0,Matches
319,320,Anderson Leite,br BRA,MF,FC Juárez,28,1993,6.4,1,0,0,13,8,0,5,13,1,0,0,0,38,8,8,50.0,Matches
320,321,Armando León,mx MEX,FW,León,21,2000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
321,322,Dario Lezcano,py PAR,"FW,MF",FC Juárez,31,1990,4.3,0,0,0,3,13,0,1,1,0,0,0,0,10,6,5,54.5,Matches
322,323,Igor Lichnovsky,cl CHI,DF,UANL,27,1994,4.1,1,0,0,7,3,0,1,7,3,0,0,1,22,7,4,63.6,Matches
323,324,Erik Lira,mx MEX,MF,Cruz Azul,21,2000,14.4,2,0,0,12,27,1,5,15,16,0,0,0,115,15,10,60.0,Matches
324,325,Erik Lira,mx MEX,"MF,DF",UNAM,21,2000,11.7,1,0,0,5,15,0,7,11,21,0,0,0,67,10,12,45.5,Matches
325,326,Alan López,mx MEX,MF,Mazatlán,19,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
326,327,Raúl López Gómez,mx MEX,DF,Toluca,28,1993,26.6,2,0,0,11,12,1,128,20,37,0,0,0,86,12,15,44.4,Matches
327,328,José López,mx MEX,"MF,FW",FC Juárez,21,1999,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0.0,Matches
328,329,Leonel López,mx MEX,MF,UNAM,27,1994,21.8,5,0,0,33,24,1,115,19,30,0,0,1,122,11,23,32.4,Matches
329,330,Lisandro López,ar ARG,DF,Tijuana,31,1989,12.8,5,0,0,16,10,3,2,37,13,0,2,0,95,67,22,75.3,Matches
330,331,Nicolás López,uy URU,"FW,MF",UANL,27,1993,16.6,3,0,0,21,19,4,67,7,9,0,0,0,52,2,9,18.2,Matches
331,332,Vladimir Loroña,mx MEX,DF,Tijuana,22,1998,26.2,9,0,0,34,16,2,68,26,52,0,1,0,100,48,35,57.8,Matches
332,333,Brian Lozano,uy URU,"MF,FW",Santos,27,1994,17.8,4,0,0,30,37,1,118,8,17,0,0,0,74,10,25,28.6,Matches
333,334,José Lozano,mx MEX,"MF,FW",Atlético,22,1998,7.2,2,0,0,11,6,1,30,5,4,0,2,0,21,3,21,12.5,Matches
334,335,Luis Lozoya,mx MEX,FW,Tijuana,28,1993,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Matches
335,336,Lucao,br BRA,"DF,MF",Puebla,28,1993,18.6,5,1,1,34,3,1,17,25,23,0,0,0,81,72,57,55.8,Matches
336,337,Oscar Macías,mx MEX,MF,FC Juárez,23,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
337,338,Fernando Madrigal,mx MEX,MF,América,29,1991,6.7,1,0,0,15,9,0,4,9,5,0,0,0,34,10,8,55.6,Matches
338,339,Fernando Madrigal,mx MEX,MF,Necaxa,29,1991,12.1,4,0,0,23,19,1,31,5,13,0,0,0,67,12,18,40.0,Matches
339,340,Luis Madrigal,mx MEX,FW,Querétaro,28,1993,2.7,1,0,0,5,1,1,0,0,1,0,0,0,3,14,20,41.2,Matches
340,341,José Madueña,mx MEX,DF,FC Juárez,31,1990,0.9,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,,Matches
341,342,Deivoon Magaña,mx MEX,MF,Guadalajara,21,2000,0.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,Matches
342,343,Luis Malagón,mx MEX,GK,Necaxa,24,1997,26.4,5,1,0,1,5,0,0,1,0,0,1,0,43,10,0,100.0,Matches
343,344,Federico Mancuello,ar ARG,MF,Puebla,32,1989,10.8,1,0,0,18,4,0,83,7,16,0,0,0,60,2,4,33.3,Matches
344,345,Mauro Manotas,co COL,FW,Tijuana,26,1995,22.6,3,0,0,27,22,14,16,1,4,3,1,0,62,35,57,38.0,Matches
345,346,Luis Manuel García,mx MEX,GK,Toluca,28,1992,21.5,6,0,0,1,4,0,0,0,0,0,0,0,24,5,1,83.3,Matches
346,347,Jahaziel Marchand,mx MEX,MF,Pachuca,19,2001,3.0,0,0,0,5,5,0,2,8,2,0,0,0,10,2,1,66.7,Matches
347,348,Gonzalo Maroni,ar ARG,"MF,FW",Atlas,22,1999,1.9,0,0,0,2,4,0,4,1,2,0,0,0,8,4,1,80.0,Matches
348,349,Ángel Márquez,mx MEX,MF,Atlas,21,2000,22.7,2,0,0,30,39,0,14,29,22,0,0,0,139,22,35,38.6,Matches
349,350,Henry Martín,mx MEX,FW,América,28,1992,15.9,2,0,0,16,30,1,1,1,3,1,0,0,30,65,95,40.6,Matches
350,351,Guillermo Martínez Ayala,mx MEX,FW,Puebla,26,1995,14.1,4,0,0,34,17,9,4,1,2,2,0,0,26,88,57,60.7,Matches
351,352,Enzo Martínez,uy URU,DF,Querétaro,23,1998,15.0,6,0,0,17,13,0,1,33,16,0,2,0,73,23,29,44.2,Matches
352,353,Federico Martínez,uy URU,"FW,MF",León,25,1996,6.1,2,1,0,9,13,2,9,5,6,0,0,0,28,6,7,46.2,Matches
353,354,Fidel Martínez,ec ECU,"FW,MF",Tijuana,31,1990,5.8,2,0,0,17,12,4,34,3,2,1,0,0,21,12,14,46.2,Matches
354,355,Fidel Martínez,ec ECU,"FW,MF",Querétaro,31,1990,1.2,0,0,0,0,1,1,5,0,1,0,0,0,2,2,2,50.0,Matches
355,356,Emilio Martínez González,mx MEX,"DF,MF",Puebla,18,2003,0.3,0,0,0,0,1,0,3,0,1,0,0,0,3,0,2,0.0,Matches
356,357,Jaziel Martínez,mx MEX,MF,Monterrey,20,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
357,358,Osvaldo Martínez,py PAR,MF,Querétaro,35,1986,2.8,0,0,0,0,5,0,14,3,1,0,0,0,13,0,2,0.0,Matches
358,359,Roger Martínez,co COL,FW,América,27,1994,18.0,10,1,1,32,54,1,29,4,6,1,0,0,67,42,50,45.7,Matches
