,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
18,19,Janis Antiste,fr FRA,FW,Spezia,18,2002,8.8,310,6,62,119,134,40,310,8,21,38.1,24,7,189,43,Matches
19,20,Mattia Aramu,it ITA,"MF,FW",Venezia,26,1995,23.3,1027,22,102,435,504,36,1023,17,38,44.7,43,24,641,80,Matches
20,21,Marko Arnautović,at AUT,FW,Bologna,32,1989,29.9,1193,19,72,522,613,156,1190,37,59,62.7,81,36,923,206,Matches
21,22,Tolgay Arslan,de GER,MF,Udinese,30,1990,18.4,861,34,165,496,215,18,861,22,34,64.7,27,15,515,26,Matches
22,23,Arthur,br BRA,FW,Fiorentina,23,1998,8.3,227,10,30,114,88,41,227,9,14,64.3,17,8,160,26,Matches
23,24,Kristoffer Askildsen,no NOR,MF,Sampdoria,20,2001,8.4,321,35,100,158,67,9,321,4,5,80.0,9,5,157,12,Matches
24,25,Kristjan Asllani,al ALB,MF,Empoli,19,2002,15.0,897,48,275,499,128,5,897,7,10,70.0,18,7,593,16,Matches
25,26,Emil Audero,it ITA,GK,Sampdoria,24,1997,28.4,1079,955,1077,2,0,0,1079,0,0,,0,0,501,0,Matches
26,27,Tommaso Augello,it ITA,DF,Sampdoria,26,1994,26.6,1580,97,609,621,372,14,1580,23,44,52.3,29,13,889,35,Matches
27,28,Ramzi Aya,it ITA,DF,Salernitana,30,1990,1.5,33,4,11,18,4,0,33,0,0,,0,0,15,0,Matches
28,29,Kaan Ayhan,tr TUR,DF,Sassuolo,26,1994,15.0,999,116,477,504,21,5,999,1,1,100.0,2,0,691,1,Matches
29,30,Milan Badelj,hr CRO,MF,Genoa,32,1989,31.6,1908,76,462,1181,291,25,1908,34,50,68.0,47,26,1113,23,Matches
30,31,Nicola Bagnolini,it ITA,GK,Bologna,17,2004,0.0,4,4,4,0,0,0,4,0,0,,0,0,0,0,Matches
31,32,Issa Bah,lu LUX,FW,Venezia,19,2002,0.1,8,0,1,6,1,0,8,0,0,,0,2,5,2,Matches
32,33,Nedim Bajrami,al ALB,"MF,FW",Empoli,22,1999,22.8,1102,10,77,439,605,88,1099,42,71,59.2,55,34,737,128,Matches
33,34,Tiemoué Bakayoko,fr FRA,MF,Milan,26,1994,5.6,372,16,83,236,57,4,372,4,7,57.1,3,4,240,1,Matches
34,35,Tommaso Baldanzi,it ITA,FW,Empoli,18,2003,0.2,10,0,0,2,8,0,10,0,0,,2,0,8,1,Matches
35,36,Keita Baldé,sn SEN,FW,Cagliari,26,1995,13.7,409,6,22,182,209,52,409,6,18,33.3,49,10,301,70,Matches
36,37,Fodé Ballo-Touré,sn SEN,DF,Milan,24,1997,5.0,323,9,61,161,104,12,323,5,10,50.0,5,6,196,28,Matches
37,38,Filippo Bandinelli,it ITA,MF,Empoli,26,1995,21.7,968,54,215,417,351,44,968,17,39,43.6,40,25,619,60,Matches
38,39,Mattia Bani,it ITA,DF,Genoa,27,1993,13.5,640,127,382,239,25,18,640,1,1,100.0,8,0,261,1,Matches
39,40,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,26,1994,26.0,1367,40,183,722,481,89,1363,31,55,56.4,42,54,1026,100,Matches
40,41,Francesco Bardi,it ITA,GK,Bologna,29,1992,2.0,54,49,54,0,0,0,54,0,0,,0,0,22,0,Matches
41,42,Nicolò Barella,it ITA,MF,Inter,24,1997,32.4,2194,29,342,1132,756,90,2194,37,64,57.8,56,38,1690,140,Matches
42,43,Musa Barrow,gm GAM,"FW,MF",Bologna,22,1998,23.7,1179,6,116,493,588,78,1179,31,63,49.2,63,52,908,139,Matches
43,44,Daniele Baselli,it ITA,"MF,FW",Torino,29,1992,1.7,101,4,24,45,33,3,101,1,2,50.0,3,0,61,6,Matches
44,45,Daniele Baselli,it ITA,MF,Cagliari,29,1992,3.2,188,5,40,86,64,2,188,4,9,44.4,5,8,106,4,Matches
45,46,Toma Bašić,hr CRO,MF,Lazio,24,1996,10.9,563,27,96,328,144,22,563,7,14,50.0,17,6,403,32,Matches
46,47,Alessandro Bastoni,it ITA,DF,Inter,22,1999,25.7,2031,240,879,953,218,19,2031,11,19,57.9,21,5,1446,22,Matches
47,48,Simone Bastoni,it ITA,"MF,DF",Spezia,24,1996,25.4,1535,69,406,707,456,28,1535,42,68,61.8,61,32,881,60,Matches
48,49,Rodrigo Becão,br BRA,DF,Udinese,25,1996,34.8,1753,200,848,746,174,42,1753,5,8,62.5,18,7,976,22,Matches
49,50,Valon Behrami,ch SUI,"MF,FW",Genoa,36,1985,3.5,91,9,20,54,17,3,91,1,1,100.0,6,3,43,3,Matches
50,51,Vid Belec,si SVN,GK,Salernitana,31,1990,21.5,628,561,627,1,0,0,628,0,0,,1,0,179,0,Matches
51,52,Raoul Bellanova,it ITA,"DF,FW",Cagliari,21,2000,27.7,1216,69,329,492,415,51,1216,39,73,53.4,42,22,750,58,Matches
52,53,Andrea Belotti,it ITA,FW,Torino,27,1993,15.2,543,14,27,231,290,82,540,15,25,60.0,59,28,456,117,Matches
53,54,Marco Benassi,it ITA,"DF,MF",Fiorentina,26,1994,1.8,145,6,45,65,37,2,145,1,1,100.0,1,0,97,3,Matches
54,55,Marco Benassi,it ITA,MF,Empoli,26,1994,4.2,214,9,26,113,78,15,214,1,4,25.0,5,1,144,20,Matches
55,56,Filip Benković,hr CRO,"DF,FW",Udinese,24,1997,0.1,6,1,3,2,1,1,6,0,0,,0,0,5,0,Matches
56,57,Ismaël Bennacer,dz ALG,MF,Milan,23,1997,16.9,1289,44,228,835,245,12,1289,36,47,76.6,29,26,881,27,Matches
57,58,Rodrigo Bentancur,uy URU,MF,Juventus,24,1997,12.8,885,26,165,575,155,10,885,7,11,63.6,17,13,626,34,Matches
58,59,Alessandro Berardi,it ITA,GK,Hellas Verona,30,1991,1.0,32,26,32,0,0,0,32,0,0,,0,0,13,0,Matches
59,60,Domenico Berardi,it ITA,FW,Sassuolo,26,1994,31.3,1795,31,185,794,847,114,1789,30,68,44.1,63,43,1321,201,Matches
60,61,Bartosz Bereszyński,pl POL,DF,Sampdoria,29,1992,32.7,1914,114,682,835,415,30,1914,27,47,57.4,38,17,1065,61,Matches
61,62,Etrit Berisha,al ALB,GK,Torino,32,1989,10.0,344,288,343,1,0,0,344,0,0,,0,0,118,0,Matches
62,63,Federico Bernardeschi,it ITA,"MF,FW",Juventus,27,1994,16.4,768,25,134,296,351,45,768,32,61,52.5,35,14,546,63,Matches
63,64,Nicolò Bertola,it ITA,"MF,DF",Spezia,18,2003,0.4,21,3,15,4,2,0,21,0,0,,1,0,4,0,Matches
64,65,Daniel Bessa,it ITA,MF,Hellas Verona,28,1993,8.5,567,16,104,306,163,13,567,12,16,75.0,8,14,377,20,Matches
65,66,Beto,gw GNB,FW,Udinese,23,1998,24.1,703,27,47,346,331,109,703,40,74,54.1,104,54,478,112,Matches
66,67,Luis Binks,eng ENG,DF,Bologna,19,2001,7.2,415,65,224,181,14,4,415,2,4,50.0,1,2,228,1,Matches
67,68,Cristiano Biraghi,it ITA,DF,Fiorentina,28,1992,35.0,2754,72,826,1113,840,46,2752,12,26,46.2,25,6,1787,70,Matches
68,69,Davide Biraschi,it ITA,DF,Genoa,27,1994,10.3,571,72,259,277,46,2,571,15,19,78.9,7,2,300,5,Matches
69,70,Bjarki Bjarkason,is ISL,MF,Venezia,21,2000,0.0,3,0,1,1,1,0,3,0,0,,0,0,3,0,Matches
70,71,Jeremie Boga,ci CIV,"FW,MF",Atalanta,24,1997,8.5,522,5,42,179,310,58,522,31,59,52.5,21,18,400,51,Matches
71,72,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,24,1997,7.4,350,1,43,161,158,35,350,28,48,58.3,19,7,285,31,Matches
72,73,Luka Bogdan,hr CRO,DF,Salernitana,25,1996,4.4,178,30,113,60,8,4,178,0,0,,2,0,81,0,Matches
73,74,Emil Bohinen,no NOR,MF,Salernitana,22,1999,7.8,397,26,92,224,87,7,397,11,17,64.7,11,9,195,8,Matches
74,75,Giacomo Bonaventura,it ITA,MF,Fiorentina,31,1989,25.2,1407,19,211,735,481,71,1407,30,47,63.8,37,19,1081,73,Matches
75,76,Federico Bonazzoli,it ITA,"FW,MF",Salernitana,24,1997,20.7,782,5,65,406,322,56,780,15,30,50.0,60,25,552,71,Matches
76,77,Kevin Bonifazi,it ITA,DF,Bologna,25,1996,13.4,830,95,384,400,60,10,830,17,21,81.0,10,4,504,1,Matches
77,78,Leonardo Bonucci,it ITA,DF,Juventus,34,1987,22.3,1517,284,847,634,46,23,1514,4,7,57.1,11,1,1045,0,Matches
78,79,Mehdi Bourabia,ma MAR,MF,Spezia,29,1991,3.1,164,17,64,82,20,0,164,6,10,60.0,6,2,73,1,Matches
79,80,Edoardo Bove,it ITA,"MF,DF",Roma,19,2002,0.8,44,0,7,26,11,2,44,1,1,100.0,4,0,29,2,Matches
80,81,Josip Brekalo,hr CRO,MF,Torino,23,1998,25.4,1363,10,107,585,692,56,1363,40,70,57.1,51,37,1020,113,Matches
81,82,Gleison Bremer,br BRA,DF,Torino,24,1997,32.1,1907,199,948,892,94,52,1907,17,23,73.9,29,8,876,5,Matches
82,83,Marcelo Brozović,hr CRO,MF,Inter,28,1992,32.6,2901,120,791,1703,430,30,2901,28,37,75.7,40,20,2158,29,Matches
83,84,Aleksander Buksa,pl POL,FW,Genoa,18,2003,0.7,18,1,2,11,6,1,18,0,0,,2,1,12,4,Matches
84,85,Alessandro Buongiorno,it ITA,DF,Torino,22,1999,13.1,689,56,268,364,65,10,689,2,4,50.0,10,5,393,1,Matches
85,86,Gianluca Busio,us USA,MF,Venezia,19,2002,21.7,1126,63,335,612,188,18,1126,11,21,52.4,33,15,712,34,Matches
86,87,Jovane Cabral,cv CPV,FW,Lazio,23,1998,2.1,63,1,7,30,26,10,63,2,4,50.0,9,5,49,9,Matches
87,88,Liberato Cacace,nz NZL,DF,Empoli,20,2000,5.2,292,18,91,145,62,1,292,6,17,35.3,6,3,163,7,Matches
88,89,Martín Cáceres,uy URU,DF,Cagliari,34,1987,9.2,538,34,179,284,82,8,538,1,1,100.0,7,2,280,3,Matches
89,90,Felipe Caicedo,ec ECU,FW,Genoa,32,1988,3.2,113,4,9,47,57,19,113,1,5,20.0,8,0,81,22,Matches
90,91,Felipe Caicedo,ec ECU,"FW,DF",Inter,32,1988,0.3,12,0,0,4,8,1,12,0,0,,1,2,11,5,Matches
91,92,Davide Calabria,it ITA,DF,Milan,24,1996,23.5,1501,43,418,748,357,28,1501,10,20,50.0,16,6,856,39,Matches
92,93,Riccardo Calafiori,it ITA,DF,Genoa,19,2002,0.9,37,5,21,7,9,1,37,0,1,0.0,1,0,11,1,Matches
93,94,Riccardo Calafiori,it ITA,DF,Roma,19,2002,1.9,97,2,28,40,32,1,97,2,3,66.7,2,0,56,4,Matches
94,95,Mattia Caldara,it ITA,DF,Venezia,27,1994,30.0,1533,307,936,540,72,23,1533,3,7,42.9,12,4,806,4,Matches
95,96,Hakan Çalhanoğlu,tr TUR,MF,Inter,27,1994,27.6,2074,28,308,1037,743,43,2070,13,28,46.4,43,19,1463,99,Matches
96,97,José Callejón,es ESP,FW,Fiorentina,34,1987,14.4,694,4,76,315,305,41,694,7,13,53.8,18,13,538,69,Matches
97,98,Andrea Cambiaso,it ITA,DF,Genoa,21,2000,19.9,1110,68,343,476,310,34,1110,27,54,50.0,35,22,601,44,Matches
98,99,Matteo Cancellieri,it ITA,"MF,DF",Hellas Verona,19,2002,2.5,98,0,6,45,50,10,98,6,12,50.0,8,2,56,5,Matches
99,100,Antonio Candreva,it ITA,"MF,FW",Sampdoria,34,1987,34.7,2232,43,330,1005,923,79,2230,21,51,41.2,58,35,1617,129,Matches
100,101,Leonardo Capezzi,it ITA,MF,Salernitana,26,1995,1.9,75,6,13,40,22,1,75,2,2,100.0,7,5,33,2,Matches
101,102,Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,28,1993,30.4,1652,10,132,709,839,137,1650,65,119,54.6,93,54,1243,207,Matches
102,103,Francesco Caputo,it ITA,FW,Sampdoria,33,1987,31.0,781,11,53,359,374,138,781,13,27,48.1,57,16,618,194,Matches
103,104,Francesco Caputo,it ITA,FW,Sassuolo,33,1987,1.7,45,0,2,22,21,9,45,0,1,0.0,2,2,38,11,Matches
104,105,Andrea Carboni,it ITA,DF,Cagliari,20,2001,24.6,1343,143,587,634,134,14,1343,4,10,40.0,14,5,761,10,Matches
105,106,Nicolò Casale,it ITA,DF,Hellas Verona,23,1998,28.7,1485,140,641,702,161,20,1485,9,19,47.4,21,8,769,9,Matches
106,107,Francesco Cassata,it ITA,MF,Genoa,24,1997,0.1,2,0,0,1,1,0,2,0,0,,0,0,1,0,Matches
107,108,Samu Castillejo,es ESP,"FW,MF",Milan,26,1995,1.4,86,2,5,31,51,8,86,0,2,0.0,5,3,60,7,Matches
108,109,Gaetano Castrovilli,it ITA,MF,Fiorentina,24,1997,15.5,699,13,105,327,280,42,699,25,29,86.2,43,19,478,34,Matches
109,110,Danilo Cataldi,it ITA,MF,Lazio,26,1994,19.0,1538,53,336,1004,206,2,1538,10,15,66.7,11,6,1089,12,Matches
110,111,Pietro Ceccaroni,it ITA,DF,Venezia,25,1995,34.7,2058,388,1313,644,112,26,2058,5,12,41.7,15,4,1297,5,Matches
111,112,Federico Ceccherini,it ITA,DF,Hellas Verona,29,1992,26.2,1461,108,601,724,153,32,1461,14,21,66.7,30,12,863,28,Matches
112,113,Emil Ceide,no NOR,"FW,MF",Sassuolo,19,2001,0.6,36,0,4,14,18,5,36,1,4,25.0,4,6,27,4,Matches
113,114,Luca Ceppitelli,it ITA,DF,Cagliari,31,1989,16.1,951,120,451,460,44,13,951,2,2,100.0,8,3,569,3,Matches
114,115,Damir Ceter,co COL,FW,Cagliari,23,1997,0.1,2,0,0,1,1,0,2,0,0,,0,0,2,0,Matches
115,116,Julian Chabot,de GER,DF,Sampdoria,23,1998,5.4,330,41,168,157,7,4,330,0,2,0.0,4,2,172,1,Matches
116,117,Giorgio Chiellini,it ITA,DF,Juventus,36,1984,15.0,1100,138,483,559,63,7,1100,2,4,50.0,7,1,727,3,Matches
117,118,Federico Chiesa,it ITA,"MF,FW",Juventus,23,1997,9.6,419,7,57,166,203,46,419,21,41,51.2,20,15,266,46,Matches
118,119,Vlad Chiricheș,ro ROU,DF,Sassuolo,31,1989,25.6,1566,227,810,741,26,9,1566,4,6,66.7,13,9,1015,2,Matches
119,120,Riccardo Ciervo,it ITA,"MF,DF",Sampdoria,19,2002,2.5,94,2,19,42,35,7,94,2,4,50.0,4,1,55,12,Matches
120,121,Moustapha Cissé,gn GUI,FW,Atalanta,17,2003,0.4,21,0,1,8,12,3,21,1,1,100.0,5,1,17,3,Matches
121,122,Giorgio Cittadini,it ITA,DF,Atalanta,19,2002,0.0,3,1,1,1,1,0,3,0,0,,0,0,0,0,Matches
122,123,Ebrima Colley,gm GAM,"FW,MF",Spezia,21,2000,4.4,190,5,34,86,75,10,190,12,18,66.7,14,9,136,14,Matches
123,124,Omar Colley,gm GAM,DF,Sampdoria,28,1992,30.5,1789,300,1046,711,44,19,1789,3,3,100.0,11,1,1002,3,Matches
124,125,Andrea Consigli,it ITA,GK,Sassuolo,34,1987,36.9,1572,1199,1557,15,0,0,1572,0,0,,0,0,782,0,Matches
125,126,Andrea Conti,it ITA,"DF,MF",Sampdoria,27,1994,2.6,111,11,41,42,29,7,111,2,3,66.7,4,0,64,7,Matches
126,127,Andrea Conti,it ITA,DF,Milan,27,1994,0.1,6,0,3,2,1,0,6,0,0,,0,0,3,0,Matches
127,128,Diego Coppola,it ITA,DF,Hellas Verona,17,2003,2.8,126,14,62,56,10,4,126,0,0,,2,1,68,1,Matches
128,129,Joaquín Correa,ar ARG,FW,Inter,26,1994,11.4,488,4,21,177,302,84,488,17,40,42.5,28,12,379,84,Matches
129,130,Lassana Coulibaly,ml MLI,MF,Salernitana,25,1996,25.9,1137,64,278,661,227,8,1137,35,64,54.7,35,20,628,31,Matches
130,131,Mamadou Coulibaly,sn SEN,MF,Salernitana,22,1999,9.0,439,11,94,225,131,12,439,18,26,69.2,27,6,254,22,Matches
131,132,Alessio Cragno,it ITA,GK,Cagliari,27,1994,35.0,1305,1064,1295,11,0,0,1305,0,0,,1,1,486,0,Matches
132,133,Domenico Criscito,it ITA,DF,Genoa,34,1986,18.0,1200,109,433,561,222,14,1193,8,11,72.7,13,9,647,9,Matches
133,134,Bryan Cristante,it ITA,MF,Roma,26,1995,29.8,2104,85,459,1392,267,40,2104,23,30,76.7,19,15,1424,21,Matches
134,135,Domen Črnigoj,si SVN,MF,Venezia,25,1995,20.9,931,59,246,438,263,34,931,18,38,47.4,41,17,568,40,Matches
135,136,Giovanni Crociata,it ITA,FW,Empoli,23,1997,0.2,11,0,0,5,6,2,11,0,0,,0,1,8,0,Matches
136,137,Juan Cuadrado,co COL,"DF,MF",Juventus,33,1988,27.6,2158,59,491,1036,656,68,2157,46,74,62.2,46,15,1536,90,Matches
137,138,Mickaël Cuisance,fr FRA,MF,Venezia,21,1999,10.2,489,5,104,258,136,5,489,19,35,54.3,13,26,297,23,Matches
138,139,Patrick Cutrone,it ITA,FW,Empoli,23,1998,15.6,388,3,18,132,246,78,388,9,18,50.0,37,18,288,118,Matches
139,140,Danilo D'Ambrosio,it ITA,DF,Inter,32,1988,11.1,868,83,401,375,97,23,868,4,6,66.7,16,5,627,22,Matches
140,141,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,21,2000,6.4,351,9,58,155,147,23,351,16,25,64.0,12,10,234,31,Matches
141,142,Danilo,br BRA,"DF,MF",Juventus,30,1991,21.0,1644,105,561,903,197,15,1644,4,9,44.4,9,4,1096,17,Matches
142,143,Ebrima Darboe,gm GAM,MF,Roma,20,2001,0.7,45,1,5,34,6,1,45,0,0,,1,0,32,2,Matches
143,144,Matteo Darmian,it ITA,DF,Inter,31,1989,16.7,795,36,242,309,249,29,795,4,9,44.4,15,2,479,49,Matches
144,145,Paweł Dawidowicz,pl POL,DF,Hellas Verona,26,1995,13.3,753,80,299,377,83,16,753,5,5,100.0,7,2,435,9,Matches
145,146,Sebastien De Maio,fr FRA,DF,Udinese,34,1987,2.0,97,13,69,29,0,0,97,1,1,100.0,2,0,44,0,Matches
146,147,Tommaso De Nipoti,it ITA,FW,Atalanta,18,2003,0.1,2,0,0,2,0,0,2,0,0,,1,0,1,0,Matches
147,148,Mattia De Sciglio,it ITA,DF,Juventus,28,1992,13.0,787,43,242,363,192,13,787,9,15,60.0,12,3,448,23,Matches
148,149,Lorenzo De Silvestri,it ITA,DF,Bologna,33,1988,25.5,1562,86,474,748,351,41,1562,6,18,33.3,32,17,981,41,Matches
149,150,Grégoire Defrel,mq MTQ,FW,Sassuolo,30,1991,15.1,543,13,51,249,251,48,543,20,37,54.1,39,32,402,89,Matches
150,151,Alessandro Deiola,it ITA,MF,Cagliari,25,1995,23.7,1028,70,302,535,203,23,1028,6,13,46.2,30,11,553,54,Matches
151,152,Filippo Delli Carri,it ITA,DF,Salernitana,22,1999,3.7,170,21,85,61,26,6,170,1,1,100.0,6,1,80,5,Matches
152,153,Merih Demiral,tr TUR,DF,Atalanta,23,1998,21.3,1061,130,549,463,60,33,1061,2,4,50.0,15,5,543,7,Matches
153,154,Diego Demme,de GER,MF,Napoli,29,1991,7.7,661,17,153,408,106,4,661,3,4,75.0,12,5,515,4,Matches
154,155,Fabio Depaoli,it ITA,DF,Hellas Verona,24,1997,7.8,361,22,76,149,146,16,361,8,11,72.7,8,6,178,14,Matches
155,156,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,24,1997,1.2,52,2,14,21,18,2,52,1,2,50.0,5,0,29,4,Matches
156,157,Mattia Destro,it ITA,FW,Genoa,30,1991,19.4,561,15,44,290,229,80,561,11,26,42.3,66,25,402,74,Matches
157,158,Gerard Deulofeu,es ESP,"FW,MF",Udinese,27,1994,29.1,1401,13,77,434,904,177,1400,50,117,42.7,100,44,969,161,Matches
158,159,Jacopo Dezi,it ITA,MF,Venezia,29,1992,0.2,30,0,1,19,11,1,30,1,2,50.0,0,0,20,1,Matches
159,160,Samuel Di Carmine,it ITA,FW,Hellas Verona,32,1988,0.4,8,0,0,6,2,1,8,0,0,,2,0,8,1,Matches
160,161,Federico Di Francesco,it ITA,"FW,MF",Empoli,27,1994,15.2,546,8,48,197,304,68,546,13,35,37.1,39,31,395,105,Matches
161,162,Giovanni Di Lorenzo,it ITA,DF,Napoli,27,1993,31.9,2547,102,675,1268,624,79,2547,20,46,43.5,24,26,1768,95,Matches
162,163,Francesco Di Mariano,it ITA,FW,Venezia,25,1996,0.7,18,1,1,6,11,1,18,0,2,0.0,0,0,14,3,Matches
163,164,Francesco Di Tacchio,it ITA,MF,Salernitana,31,1990,13.9,681,43,168,437,83,7,681,6,10,60.0,17,7,369,5,Matches
164,165,Amadou Diawara,gn GUI,MF,Roma,24,1997,1.9,82,3,22,51,9,0,82,1,1,100.0,0,0,49,0,Matches
165,166,Brahim Díaz,es ESP,MF,Milan,21,1999,20.6,938,8,59,490,411,59,938,45,88,51.1,64,39,709,103,Matches
166,167,Mitchell Dijks,nl NED,"DF,FW",Bologna,28,1993,7.7,418,18,146,155,124,13,418,12,28,42.9,12,4,249,9,Matches
167,168,Federico Dimarco,it ITA,DF,Inter,23,1997,15.9,1345,61,355,578,428,40,1344,10,16,62.5,14,10,927,71,Matches
168,169,Filippo Distefano,it ITA,FW,Fiorentina,17,2003,0.0,2,0,1,0,1,0,2,0,1,0.0,0,0,1,0,Matches
169,170,Koffi Djidji,ci CIV,DF,Torino,28,1992,19.3,1071,79,417,541,119,10,1071,8,13,61.5,15,9,587,3,Matches
170,171,Berat Djimsiti,al ALB,DF,Atalanta,28,1993,25.1,1651,111,641,834,186,24,1651,4,6,66.7,18,3,1039,14,Matches
171,172,Nicolás Domínguez,ar ARG,MF,Bologna,23,1998,22.4,1483,72,363,888,245,31,1483,14,34,41.2,34,21,904,40,Matches
172,173,Bartłomiej Drągowski,pl POL,GK,Fiorentina,23,1997,6.2,366,251,363,4,0,0,366,0,0,,0,0,246,0,Matches
173,174,Radu Drăgușin,ro ROU,DF,Sampdoria,19,2002,6.9,340,44,156,143,45,2,340,1,1,100.0,2,4,131,4,Matches
174,175,Radu Drăgușin,ro ROU,DF,Salernitana,19,2002,5.4,214,36,108,102,9,2,214,0,1,0.0,3,0,96,1,Matches
175,176,Denzel Dumfries,nl NED,DF,Inter,25,1996,22.5,1062,35,195,369,510,125,1062,15,30,50.0,39,23,674,123,Matches
176,177,Alfred Duncan,gh GHA,MF,Fiorentina,28,1993,21.5,1099,18,169,641,310,28,1099,13,23,56.5,26,16,804,55,Matches
177,178,Paulo Dybala,ar ARG,"FW,MF",Juventus,27,1993,22.9,1444,5,154,692,622,86,1442,47,79,59.5,70,28,1091,125,Matches
178,179,Edin Džeko,ba BIH,FW,Inter,35,1986,27.4,1129,49,119,501,517,174,1129,17,41,41.5,78,31,882,193,Matches
179,180,Tyronne Ebuehi,ng NGA,DF,Venezia,25,1995,12.6,643,51,275,220,154,16,643,11,20,55.0,15,5,325,25,Matches
180,181,Éderson,br BRA,MF,Salernitana,22,1999,12.7,541,22,124,288,141,23,541,19,38,50.0,24,17,350,33,Matches
181,182,Albin Ekdal,se SWE,MF,Sampdoria,32,1989,18.2,936,51,283,545,123,23,936,15,23,65.2,13,11,511,23,Matches
182,183,Caleb Ekuban,gh GHA,"FW,MF",Genoa,27,1994,19.1,675,16,71,321,291,81,675,26,52,50.0,73,38,476,123,Matches
183,184,Elif Elmas,mk MKD,"FW,MF",Napoli,21,1999,18.0,982,28,115,510,368,50,982,24,35,68.6,23,23,801,72,Matches
184,185,Martin Erlic,hr CRO,DF,Spezia,23,1998,28.6,1383,266,888,463,39,29,1383,3,4,75.0,14,2,745,2,Matches
185,186,Gonzalo Escalante,ar ARG,MF,Lazio,28,1993,0.1,10,2,6,3,1,0,10,0,0,,1,0,4,0,Matches
186,187,Diego Falcinelli,it ITA,FW,Bologna,30,1991,0.7,44,1,5,16,24,9,44,2,4,50.0,6,3,32,8,Matches
187,188,Wladimiro Falcone,it ITA,GK,Sampdoria,26,1995,9.5,388,354,386,1,1,0,388,0,0,,0,0,179,0,Matches
188,189,Paolo Faragò,it ITA,MF,Cagliari,28,1993,0.2,15,0,5,5,7,3,15,1,1,100.0,1,0,7,2,Matches
189,190,Davide Faraoni,it ITA,DF,Hellas Verona,29,1991,28.6,1684,94,435,772,490,54,1684,12,40,30.0,50,14,882,43,Matches
190,191,Mohamed Fares,dz ALG,"DF,FW",Genoa,25,1996,6.5,330,9,82,141,113,16,330,9,16,56.3,10,10,182,11,Matches
191,192,Diego Farias,br BRA,"MF,FW",Cagliari,31,1990,0.7,38,0,2,15,21,1,38,1,1,100.0,1,0,28,5,Matches
