,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
189,190,Ivanildo Fernandes,pt POR,DF,FC Vizela,25,1996,15.1,796,117,453,324,25,19,796,5,7,71.4,10,3,497,1,Matches
190,191,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,13.6,802,86,409,378,26,16,802,1,2,50.0,8,0,471,2,Matches
191,192,Lucas Fernandes,br BRA,MF,Portimonense,23,1997,15.8,879,20,143,549,212,6,879,15,30,50.0,33,9,612,21,Matches
192,193,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,206,181,205,1,0,0,206,0,0,,0,0,87,0,Matches
193,194,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,81,0,4,31,49,12,81,1,5,20.0,5,2,55,6,Matches
194,195,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,2168,217,1121,1003,52,24,2168,2,2,100.0,3,2,1580,5,Matches
195,196,Fernando,br BRA,FW,Porto,28,1993,0.1,1,0,0,0,1,1,1,0,0,,0,1,2,1,Matches
196,197,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,1632,220,865,731,51,19,1632,16,21,76.2,15,8,1144,4,Matches
197,198,André Ferreira,pt POR,GK,Paços,25,1996,32.0,1103,958,1100,4,0,0,1103,0,0,,2,0,350,0,Matches
198,199,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,878,45,342,385,165,1,878,7,19,36.8,16,2,480,18,Matches
199,200,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,970,43,322,503,162,7,970,8,20,40.0,22,14,539,21,Matches
200,201,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,848,13,113,396,351,51,848,14,25,56.0,33,17,623,108,Matches
201,202,João Ferreira,pt POR,DF,Vitória,20,2001,10.9,683,48,199,335,155,9,683,6,12,50.0,18,4,342,23,Matches
202,203,Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,32,1,3,15,14,0,32,0,1,0.0,0,0,24,3,Matches
203,204,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,801,26,237,367,207,18,801,10,13,76.9,19,6,409,36,Matches
204,205,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,114,0,10,56,48,5,114,4,7,57.1,5,3,69,13,Matches
205,206,Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,424,23,51,233,143,33,424,8,17,47.1,25,19,301,55,Matches
206,207,Rui Fonte,pt POR,DF,Braga,31,1990,0.1,11,0,0,7,4,3,11,0,1,0.0,0,1,5,3,Matches
207,208,André Franco,pt POR,MF,Estoril,23,1998,28.0,1099,38,185,471,453,65,1094,36,53,67.9,43,21,636,94,Matches
208,209,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,558,14,90,313,162,14,558,12,22,54.5,22,17,321,30,Matches
209,210,Fransérgio,br BRA,MF,Braga,30,1990,1.6,81,2,17,57,8,1,81,0,0,,1,0,58,1,Matches
210,211,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,658,557,654,5,0,0,658,1,1,100.0,1,0,266,0,Matches
211,212,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,366,27,100,169,105,1,366,6,10,60.0,10,3,185,12,Matches
212,213,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,1211,23,103,557,560,56,1211,19,34,55.9,46,15,927,120,Matches
213,214,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,1,1,1,0,0,0,1,0,0,,0,0,1,0,Matches
214,215,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,125,2,18,66,42,10,125,3,3,100.0,5,4,91,12,Matches
215,216,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,63,2,8,17,39,5,63,5,11,45.5,8,6,48,13,Matches
216,217,Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,175,3,16,44,116,30,175,10,17,58.8,17,5,123,22,Matches
217,218,Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,559,9,63,216,291,55,558,21,43,48.8,40,13,413,87,Matches
218,219,Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,610,68,317,278,22,11,610,0,0,,3,0,395,1,Matches
219,220,João Gamboa,pt POR,MF,Estoril,24,1996,23.5,1129,113,426,589,125,13,1129,5,13,38.5,19,9,671,7,Matches
220,221,Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,85,17,59,23,3,2,85,1,1,100.0,0,0,53,0,Matches
221,222,Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,596,66,311,270,17,13,596,0,0,,2,0,375,1,Matches
222,223,Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,27,0,10,10,9,1,27,1,1,100.0,1,0,16,2,Matches
223,224,Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,837,27,121,413,315,28,837,28,51,54.9,42,20,574,73,Matches
224,225,Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,1212,51,314,500,412,35,1212,26,51,51.0,27,16,743,50,Matches
225,226,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,180,12,61,81,39,2,180,4,6,66.7,2,3,113,8,Matches
226,227,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,355,8,60,125,177,27,355,11,34,32.4,17,9,254,40,Matches
227,228,Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,196,12,71,89,38,0,196,2,5,40.0,5,2,86,4,Matches
228,229,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,25,1,3,12,10,0,25,1,2,50.0,1,0,17,3,Matches
229,230,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,18.8,848,15,109,321,437,59,848,35,61,57.4,44,20,539,110,Matches
230,231,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,550,8,84,205,265,45,550,4,15,26.7,11,10,382,52,Matches
231,232,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1.0,16,15,16,0,0,0,16,0,0,,0,0,6,0,Matches
232,233,Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,229,43,138,90,2,0,229,0,0,,1,0,136,0,Matches
233,234,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,995,5,75,404,523,120,993,29,67,43.3,53,28,732,145,Matches
234,235,Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,749,109,460,264,30,11,749,2,3,66.7,13,4,454,3,Matches
235,236,Mario González,es ESP,FW,Braga,25,1996,6.2,184,5,11,75,99,33,184,5,17,29.4,13,11,141,40,Matches
236,237,Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,187,5,33,135,22,1,187,2,3,66.7,2,4,138,6,Matches
237,238,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,662,7,88,285,300,63,662,39,99,39.4,52,16,449,89,Matches
238,239,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,47,0,7,20,21,2,47,5,7,71.4,2,0,30,7,Matches
239,240,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,2144,47,447,874,842,42,2144,17,42,40.5,37,22,1369,101,Matches
240,241,Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,675,24,119,430,138,25,675,9,13,69.2,10,7,433,8,Matches
241,242,Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,37,1,7,14,16,2,37,1,2,50.0,0,2,20,2,Matches
242,243,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,966,3,113,542,326,58,965,72,148,48.6,66,44,763,67,Matches
243,244,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,9.1,603,23,130,317,163,24,603,4,11,36.4,14,9,415,26,Matches
244,245,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,585,30,221,282,85,6,585,1,3,33.3,11,5,350,18,Matches
245,246,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,1251,51,370,541,355,24,1249,14,41,34.1,32,18,634,56,Matches
246,247,Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,595,22,141,396,62,7,595,5,7,71.4,10,2,368,8,Matches
247,248,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,164,1,11,34,120,17,164,6,18,33.3,4,5,126,24,Matches
248,249,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,103,82,102,1,0,0,103,0,0,,0,0,51,0,Matches
249,250,Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,370,6,65,145,164,27,370,10,30,33.3,35,19,244,46,Matches
250,251,Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,1111,150,662,411,47,8,1111,10,13,76.9,4,2,687,3,Matches
251,252,Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,962,126,607,341,22,13,962,2,3,66.7,5,3,589,0,Matches
252,253,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,40,35,40,0,0,0,40,0,0,,0,0,11,0,Matches
253,254,André Horta,pt POR,MF,Braga,24,1996,17.4,1287,12,171,805,324,17,1287,25,33,75.8,21,17,1033,49,Matches
254,255,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,1440,14,131,606,715,113,1436,14,38,36.8,54,30,972,165,Matches
255,256,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,120,8,28,73,20,0,120,2,3,66.7,4,1,60,4,Matches
256,257,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,3,0,2,0,1,0,3,0,0,,0,0,2,0,Matches
257,258,Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,339,41,203,133,5,2,339,2,2,100.0,2,0,214,0,Matches
258,259,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,119,1,22,75,25,2,119,4,5,80.0,5,0,73,1,Matches
259,260,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,2338,192,904,1341,107,19,2338,14,18,77.8,15,6,1814,6,Matches
260,261,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,632,8,63,290,300,37,632,34,63,54.0,38,29,441,73,Matches
261,262,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,58,1,2,43,14,0,58,0,0,,0,0,33,0,Matches
262,263,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,781,10,103,476,206,12,781,7,14,50.0,16,4,539,34,Matches
263,264,Jean,br BRA,MF,Gil Vicente FC,26,1994,0.1,12,0,7,5,0,0,12,0,0,,0,0,5,0,Matches
264,265,Jefferson,br BRA,MF,Moreirense,27,1994,11.0,556,12,86,381,94,10,556,16,25,64.0,14,8,370,9,Matches
265,266,Jeimes,br BRA,GK,Paços,20,2001,1.9,86,76,85,1,0,0,86,0,0,,0,0,29,0,Matches
266,267,Anderson Jesus,br BRA,DF,FC Vizela,26,1995,17.0,791,119,438,326,33,25,791,0,0,,13,0,468,2,Matches
267,268,Joãozinho,pt POR,DF,Estoril,32,1989,32.1,1964,108,680,845,462,11,1964,9,24,37.5,28,8,1145,42,Matches
268,269,Henrique Jocú,pt POR,MF,Portimonense,19,2001,6.6,301,12,94,189,21,2,301,2,2,100.0,6,2,174,2,Matches
269,270,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,16.9,481,16,48,247,192,64,477,12,16,75.0,41,16,323,81,Matches
270,271,Jójó,cv CPV,DF,B-SAD,20,2001,0.5,26,3,6,14,6,0,26,0,1,0.0,1,0,12,1,Matches
271,272,Igor Julião,br BRA,DF,FC Vizela,26,1994,11.1,513,26,171,209,142,9,513,6,12,50.0,14,3,234,9,Matches
272,273,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,1052,892,1047,5,0,0,1052,0,0,,4,0,411,0,Matches
273,274,Renato Junior,br BRA,FW,Portimonense,19,2002,3.8,127,7,12,48,69,21,127,6,12,50.0,15,6,81,22,Matches
274,275,Welinton Júnior,br BRA,FW,Portimonense,28,1993,9.3,265,11,31,91,148,36,265,14,32,43.8,20,7,188,55,Matches
275,276,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,31.8,2096,295,1298,755,56,26,2096,7,13,53.8,13,3,1344,6,Matches
276,277,Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,0.5,15,1,3,4,8,3,15,1,1,100.0,1,1,10,1,Matches
277,278,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1.0,11,8,11,0,0,0,11,0,0,,0,0,2,0,Matches
278,279,Kewin,br BRA,GK,Moreirense,25,1995,15.0,514,394,501,13,0,0,514,0,0,,0,0,182,0,Matches
279,280,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,0.8,31,0,3,6,22,4,31,0,2,0.0,3,3,24,7,Matches
280,281,Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,9.6,454,18,176,190,94,5,454,6,14,42.9,12,5,266,19,Matches
281,282,Kobamelo Kodisang,za RSA,FW,Braga,21,1999,0.2,5,0,0,1,4,0,5,0,0,,1,1,4,1,Matches
282,283,Philippe Koffi,fr FRA,FW,Paços,19,2002,0.3,14,0,1,4,9,2,14,1,4,25.0,2,0,10,2,Matches
283,284,Koffi Kouao,ci CIV,DF,FC Vizela,23,1998,21.0,1147,68,413,457,302,12,1147,26,45,57.8,26,10,574,39,Matches
284,285,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,16.3,835,43,203,572,72,11,835,4,7,57.1,14,2,498,12,Matches
285,286,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4.0,179,139,179,0,0,0,179,1,1,100.0,0,0,79,0,Matches
286,287,Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,0.2,22,0,4,14,5,0,22,0,0,,3,1,15,6,Matches
287,288,Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,8.7,336,6,56,140,152,41,336,40,55,72.7,23,15,214,28,Matches
288,289,Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,17.0,630,4,67,212,361,53,629,24,53,45.3,42,19,456,109,Matches
289,290,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,101,15,49,38,15,1,101,3,4,75.0,2,4,43,1,Matches
290,291,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,792,20,169,369,263,12,792,10,17,58.8,13,9,535,22,Matches
291,292,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,656,6,76,236,355,53,656,34,64,53.1,34,23,504,107,Matches
292,293,Daniel Leite,pt POR,GK,Estoril,23,1998,24.0,1133,887,1129,4,0,0,1133,0,0,,2,0,616,0,Matches
293,294,Diogo Leite,pt POR,DF,Braga,22,1999,20.6,1771,123,718,924,142,14,1771,3,5,60.0,7,8,1161,10,Matches
294,295,Helton Leite,br BRA,GK,Benfica,30,1990,2.0,49,38,49,0,0,0,49,0,0,,0,0,21,0,Matches
295,296,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,5,0,0,3,2,0,5,0,0,,0,0,4,1,Matches
296,297,Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,106,2,12,47,48,13,106,0,2,0.0,15,2,64,17,Matches
297,298,Nuno Lima,pt POR,DF,Paços,20,2001,10.8,669,92,422,236,15,10,669,2,2,100.0,7,0,424,0,Matches
298,299,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,347,18,116,177,58,5,347,4,7,57.1,9,2,184,10,Matches
299,300,Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,1723,44,268,946,531,25,1723,22,31,71.0,61,29,1166,102,Matches
300,301,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,0.1,,,,,,,,,,,,,,,Matches
301,302,André Lopes,pt POR,DF,B-SAD,19,2001,1.0,15,2,10,4,1,0,15,0,1,0.0,1,0,7,1,Matches
302,303,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,426,9,65,185,180,25,426,7,15,46.7,35,9,292,56,Matches
303,304,André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,580,19,42,275,267,62,580,14,21,66.7,50,20,430,90,Matches
304,305,Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,450,14,97,262,95,8,450,3,6,50.0,8,3,256,10,Matches
305,306,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,333,2,23,174,143,8,333,3,6,50.0,7,7,230,24,Matches
306,307,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,38,1,7,16,15,1,38,0,1,0.0,4,0,24,3,Matches
307,308,Maga,pt POR,DF,Vitória,22,1999,12.0,,,,,,,,,,,,,,,Matches
308,309,Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,1406,50,272,869,295,35,1406,47,86,54.7,65,36,936,50,Matches
309,310,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,547,25,204,239,112,9,547,11,26,42.3,22,5,222,11,Matches
310,311,Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,206,8,43,105,59,4,206,3,7,42.9,4,3,123,8,Matches
311,312,Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,306,13,79,202,28,4,306,1,3,33.3,3,5,186,2,Matches
312,313,Mansur,br BRA,DF,Santa Clara,28,1993,22.1,1256,85,530,524,214,22,1256,12,24,50.0,30,15,675,24,Matches
313,314,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,347,6,50,144,157,27,346,16,38,42.1,33,18,227,41,Matches
314,315,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,185,25,106,75,5,5,185,0,0,,1,1,102,1,Matches
315,316,Maracás,br BRA,DF,Paços,27,1994,23.0,1195,188,778,401,18,12,1194,6,8,75.0,4,0,722,0,Matches
316,317,Iván Marcano,es ESP,DF,Porto,34,1987,7.3,505,34,197,262,46,11,505,1,4,25.0,1,1,354,1,Matches
317,318,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,2,0,0,0,2,1,2,0,0,,0,0,0,0,Matches
318,319,Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,10,9,10,0,0,0,10,0,0,,0,0,5,0,Matches
319,320,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,35,1,5,17,16,2,35,2,2,100.0,4,4,22,4,Matches
320,321,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,1441,83,461,657,345,28,1441,23,30,76.7,25,11,754,37,Matches
321,322,João Mário,pt POR,MF,Benfica,28,1993,19.3,1431,10,132,726,590,28,1431,19,31,61.3,28,18,1055,81,Matches
322,323,João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,1556,30,319,788,461,43,1556,44,80,55.0,40,11,997,62,Matches
323,324,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,85,1,8,43,36,9,85,2,2,100.0,9,3,72,16,Matches
324,325,José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,14,0,10,3,1,0,14,0,0,,0,0,10,0,Matches
325,326,Toni Martínez,es ESP,FW,Porto,24,1997,5.3,178,5,8,68,103,45,178,4,8,50.0,9,5,131,38,Matches
326,327,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,215,4,34,84,99,10,215,4,8,50.0,5,7,150,20,Matches
327,328,Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,691,25,80,311,310,84,690,9,16,56.3,45,17,432,72,Matches
328,329,Matheus,br BRA,GK,Braga,29,1992,32.0,1332,1103,1327,5,0,0,1332,0,0,,1,0,694,0,Matches
329,330,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,55,2,7,27,21,8,55,2,3,66.7,5,4,30,8,Matches
330,331,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,0.3,14,1,7,6,1,0,14,0,0,,0,0,4,0,Matches
331,332,Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,2098,147,953,1084,74,27,2098,7,10,70.0,11,0,1566,2,Matches
332,333,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,315,8,54,90,172,41,315,13,25,52.0,20,13,213,47,Matches
333,334,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,819,4,54,336,432,51,818,28,47,59.6,28,16,579,85,Matches
334,335,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,683,20,114,457,122,11,683,23,28,82.1,13,6,521,13,Matches
335,336,Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,3,3,3,0,0,0,3,0,0,,0,0,2,0,Matches
336,337,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,994,57,430,418,162,10,994,8,10,80.0,23,13,465,24,Matches
337,338,Diogo Mendes,pt POR,MF,Marítimo,23,1998,20.4,994,30,294,625,93,8,994,10,21,47.6,28,19,623,10,Matches
338,339,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,5,0,0,3,2,0,5,0,0,,0,0,5,2,Matches
339,340,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,94,3,15,58,23,1,94,0,1,0.0,0,1,59,3,Matches
340,341,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,16.1,716,26,145,367,214,9,716,10,22,45.5,20,11,399,28,Matches
341,342,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,54,0,6,17,31,5,54,3,5,60.0,3,2,45,13,Matches
342,343,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,439,15,53,218,172,39,438,11,24,45.8,36,7,293,48,Matches
343,344,João Miguel,pt POR,DF,Porto,21,2000,0.1,4,0,1,1,2,0,4,0,0,,0,0,2,0,Matches
344,345,Milson,ao ANG,MF,Marítimo,21,1999,0.2,11,0,2,3,6,0,11,0,0,,1,1,10,1,Matches
345,346,Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,336,10,47,252,42,4,336,8,8,100.0,5,7,231,5,Matches
346,347,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,128,1,15,69,49,7,128,2,4,50.0,10,0,89,11,Matches
347,348,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,194,6,30,72,94,27,194,5,7,71.4,15,3,115,22,Matches
348,349,João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,12,1,5,7,0,0,12,0,0,,0,0,1,0,Matches
349,350,António Montez,pt POR,MF,B-SAD,19,2001,1.0,12,9,12,0,0,0,12,0,0,,0,0,3,0,Matches
350,351,Morato,br BRA,DF,Benfica,20,2001,11.2,844,91,346,465,39,8,844,7,9,77.8,3,1,621,0,Matches
351,352,Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,10,0,1,6,3,1,10,0,1,0.0,1,0,7,4,Matches
352,353,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,2152,38,292,1290,597,16,2152,27,41,65.9,35,27,1446,96,Matches
353,354,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,1498,66,408,919,190,9,1498,20,31,64.5,39,21,982,29,Matches
354,355,Mosquito,br BRA,GK,Estoril,25,1996,10.0,420,380,419,1,0,0,420,0,1,0.0,0,1,211,0,Matches
355,356,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,38,0,4,20,14,2,38,3,3,100.0,5,3,17,4,Matches
356,357,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,1786,114,479,703,621,41,1786,26,57,45.6,43,29,888,73,Matches
357,358,Moura,pt POR,"DF,MF",Braga,21,1999,16.5,895,32,204,401,298,46,895,13,28,46.4,32,21,583,71,Matches
358,359,Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,1429,176,821,578,37,16,1429,8,15,53.3,18,3,948,7,Matches
359,360,Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,26,2,8,15,3,0,26,0,0,,1,3,15,0,Matches
360,361,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,11.9,,,,,,,,,,,,,,,Matches
361,362,Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,842,38,56,480,312,89,842,25,48,52.1,68,31,603,100,Matches
362,363,Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,15,0,0,6,9,5,15,3,4,75.0,0,4,16,7,Matches
363,364,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,723,2,61,348,334,37,723,34,66,51.5,38,33,528,99,Matches
364,365,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,83,72,83,0,0,0,83,0,0,,0,0,32,0,Matches
365,366,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,7,0,1,5,1,0,7,0,1,0.0,0,1,5,0,Matches
366,367,Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,21.7,949,10,126,377,471,85,949,57,116,49.1,98,29,641,112,Matches
367,368,Nathan,br BRA,"DF,MF",Boavista,19,2001,25.8,1330,64,446,643,271,27,1330,63,106,59.4,50,34,723,30,Matches
368,369,Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,28.9,683,20,61,340,291,108,681,10,24,41.7,76,24,467,126,Matches
369,370,Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,1.1,61,1,8,35,18,0,61,0,2,0.0,4,3,43,5,Matches
370,371,Alioune Ndour,sn SEN,FW,B-SAD,20,2001,9.2,255,4,20,120,117,17,255,12,21,57.1,59,18,190,41,Matches
371,372,Christian Neiva Afonso,pt POR,DF,FC Vizela,26,1994,19.9,1290,83,515,491,296,23,1290,14,19,73.7,11,9,642,30,Matches
372,373,Nelson,ao ANG,"FW,MF",Vitória,23,1998,3.8,166,3,25,60,87,21,166,13,23,56.5,15,8,117,19,Matches
373,374,Wellington Nem,br BRA,DF,Arouca,29,1992,0.0,3,0,1,2,0,0,3,0,0,,0,0,3,0,Matches
374,375,João Neto,br BRA,"MF,FW",Famalicão,18,2003,0.7,20,0,4,13,3,1,20,3,3,100.0,0,0,14,0,Matches
375,376,Luís Neto,pt POR,DF,Sporting CP,33,1988,15.5,1257,118,503,719,41,10,1257,2,3,66.7,6,2,950,2,Matches
376,377,Babacar Niasse,mr MTN,GK,Tondela,24,1996,5.1,215,171,214,1,0,0,215,0,0,,0,0,90,0,Matches
377,378,Payam Niazmand,ir IRN,GK,Portimonense,26,1995,2.0,78,69,78,0,0,0,78,0,0,,0,0,33,0,Matches
378,379,Yusupha Njie,gm GAM,"FW,MF",Boavista,27,1994,17.4,596,16,76,342,191,38,596,30,48,62.5,59,27,442,72,Matches
379,380,Paul-Georges Ntep,cm CMR,"FW,MF",Boavista,29,1992,5.6,224,8,27,92,107,21,224,12,31,38.7,11,6,152,37,Matches
380,381,Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",Arouca,31,1989,24.3,945,13,100,408,447,51,945,28,54,51.9,38,17,634,88,Matches
381,382,Matheus Nunes,pt POR,MF,Sporting CP,22,1998,28.4,1769,29,238,1094,473,40,1769,81,115,70.4,68,49,1382,113,Matches
382,383,Darwin Núñez,uy URU,"FW,MF",Benfica,22,1999,22.0,731,18,43,213,490,182,727,39,78,50.0,53,26,558,177,Matches
383,384,Pedro Nuno,pt POR,"MF,FW",B-SAD,26,1995,15.8,608,9,73,319,220,31,608,6,12,50.0,33,7,415,60,Matches
