,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
130,131,Pedro Chirivella,es ESP,MF,Nantes,24,1997,29.3,1457,1719,84.8,27765,7406,600,651,92.2,575,630,91.3,231,351,65.8,1,1.5,1.4,-0.5,25,213,18,1,139,Matches
131,132,Joris Chotard,fr FRA,MF,Montpellier,19,2001,32.6,1081,1289,83.9,19018,5551,471,536,87.9,444,503,88.3,122,172,70.9,1,0.9,1.2,+0.1,12,71,15,5,70,Matches
132,133,Alexis Claude-Maurice,fr FRA,MF,Nice,23,1998,2.3,88,103,85.4,1262,269,56,63,88.9,23,26,88.5,6,7,85.7,2,0.9,0.7,+1.1,8,4,3,1,4,Matches
133,134,Jonathan Clauss,fr FRA,DF,Lens,28,1992,33.8,1243,1883,66.0,22162,9437,595,724,82.2,449,638,70.4,162,399,40.6,11,8.2,7.6,+2.8,74,82,60,23,134,Matches
134,135,Marcus Coco,fr FRA,"MF,FW",Nantes,25,1996,10.3,224,325,68.9,3260,1250,123,154,79.9,73,111,65.8,15,33,45.5,1,1.3,0.6,-0.3,7,19,5,2,21,Matches
135,136,Abdu Conté,pt POR,DF,Troyes,23,1998,15.0,447,614,72.8,6811,2488,244,302,80.8,159,211,75.4,27,57,47.4,1,2.0,2.0,-1.0,9,30,9,5,28,Matches
136,137,Sébastien Corchia,fr FRA,DF,Nantes,30,1990,14.7,367,548,67.0,6314,3079,170,199,85.4,161,230,70.0,30,79,38.0,3,0.6,1.0,+2.4,11,40,10,8,40,Matches
137,138,Maxwel Cornet,ci CIV,DF,Lyon,24,1996,0.7,33,40,82.5,497,139,17,18,94.4,13,15,86.7,2,5,40.0,0,0.1,0.1,-0.1,1,1,1,1,0,Matches
138,139,David Pereira da Costa,pt POR,"MF,FW",Lens,20,2001,16.3,646,798,81.0,9138,2325,373,422,88.4,205,243,84.4,28,60,46.7,5,4.3,3.0,+0.7,41,61,20,2,55,Matches
139,140,Benoît Costil,fr FRA,GK,Bordeaux,34,1987,25.0,632,905,69.8,19839,14851,79,79,100.0,259,264,98.1,290,556,52.2,0,0.0,0.0,0.0,1,8,1,0,2,Matches
140,141,Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,9.4,111,191,58.1,1267,281,66,102,64.7,23,50,46.0,3,4,75.0,0,1.3,0.4,-1.3,9,4,5,0,10,Matches
141,142,Nicolas Cozza,fr FRA,DF,Montpellier,22,1999,30.8,1115,1377,81.0,20482,7047,409,475,86.1,573,658,87.1,109,187,58.3,2,0.9,1.5,+1.1,11,47,9,3,61,Matches
142,143,Enzo Crivelli,fr FRA,"FW,MF",Saint-Étienne,26,1995,1.1,13,21,61.9,162,35,7,9,77.8,4,7,57.1,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
143,144,Wylan Cyprien,fr FRA,MF,Nantes,26,1995,16.6,748,932,80.3,13686,4012,316,353,89.5,295,352,83.8,104,165,63.0,3,3.4,2.5,-0.4,31,82,16,1,73,Matches
144,145,Lucas Da Cunha,fr FRA,MF,Nice,20,2001,4.4,114,162,70.4,1777,527,64,74,86.5,31,46,67.4,13,26,50.0,1,1.5,1.3,-0.5,13,9,5,3,7,Matches
145,146,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,9.3,267,330,80.9,4200,1132,142,166,85.5,76,92,82.6,27,42,64.3,0,0.9,1.4,-0.9,13,26,7,3,22,Matches
146,147,Damien Da Silva,fr FRA,DF,Lyon,33,1988,12.5,786,896,87.7,15979,5409,228,249,91.6,457,488,93.6,97,142,68.3,0,0.6,0.5,-0.6,2,46,6,0,35,Matches
147,148,Colin Dagba,fr FRA,DF,Paris S-G,22,1998,1.8,125,139,89.9,1582,308,86,91,94.5,32,38,84.2,1,1,100.0,0,0.1,0.2,-0.1,2,7,3,2,5,Matches
148,149,Flavius Daniliuc,at AUT,DF,Nice,20,2001,14.4,771,877,87.9,13635,4960,302,335,90.1,401,441,90.9,56,77,72.7,0,0.2,0.2,-0.2,3,38,3,2,39,Matches
149,150,Kevin Danso,at AUT,DF,Lens,22,1998,31.0,1615,1875,86.1,31405,12727,528,598,88.3,908,989,91.8,163,252,64.7,2,0.7,0.3,+1.3,10,58,2,0,81,Matches
150,151,Dante,br BRA,DF,Nice,37,1983,31.9,2175,2406,90.4,42091,16109,742,784,94.6,1198,1259,95.2,218,327,66.7,0,1.1,2.4,-1.1,6,114,7,1,96,Matches
151,152,Jonathan David,ca CAN,FW,Lille,21,2000,31.2,504,658,76.6,6632,1465,300,354,84.7,141,179,78.8,19,30,63.3,0,4.3,2.4,-4.3,34,43,21,2,45,Matches
152,153,Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,8.7,180,230,78.3,2549,474,117,132,88.6,49,62,79.0,6,15,40.0,2,1.7,1.3,+0.3,10,7,10,2,14,Matches
153,154,Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,0.3,12,16,75.0,241,116,4,5,80.0,5,5,100.0,2,3,66.7,0,0.1,0.3,-0.1,1,0,2,0,4,Matches
154,155,Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,10.8,312,434,71.9,4630,1377,185,218,84.9,92,129,71.3,24,54,44.4,6,2.1,1.8,+3.9,15,30,11,4,31,Matches
155,156,Thomas Delaine,fr FRA,DF,Metz,29,1992,25.7,849,1156,73.4,13290,5302,457,523,87.4,325,429,75.8,54,147,36.7,2,2.9,2.3,-0.9,28,62,24,14,71,Matches
156,157,Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,2.9,62,85,72.9,962,310,31,42,73.8,13,16,81.3,9,16,56.3,1,0.9,0.8,+0.1,3,5,4,0,7,Matches
157,158,Andy Delort,dz ALG,FW,Nice,29,1991,27.2,402,694,57.9,5681,1242,240,360,66.7,101,186,54.3,29,65,44.6,2,3.9,3.7,-1.9,31,33,23,9,30,Matches
158,159,Andy Delort,dz ALG,FW,Montpellier,29,1991,3.0,54,96,56.3,755,201,28,39,71.8,10,24,41.7,7,11,63.6,1,1.1,0.7,-0.1,9,3,6,4,3,Matches
159,160,Moussa Dembélé,fr FRA,FW,Lyon,25,1996,24.5,291,442,65.8,3387,482,175,232,75.4,68,104,65.4,5,18,27.8,4,5.3,2.5,-1.3,27,13,8,0,19,Matches
160,161,Jason Denayer,be BEL,DF,Lyon,26,1995,11.1,690,738,93.5,13534,4733,206,217,94.9,411,423,97.2,65,85,76.5,0,0.1,0.1,-0.1,1,22,0,0,23,Matches
161,162,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,14.5,299,414,72.2,6524,4557,109,109,100.0,122,128,95.3,63,172,36.6,0,0.0,0.0,0.0,0,5,0,0,1,Matches
162,163,Ángel Di María,ar ARG,FW,Paris S-G,33,1988,18.3,881,1182,74.5,14089,3752,473,548,86.3,277,365,75.9,84,157,53.5,7,8.0,7.7,-1.0,54,69,43,14,83,Matches
163,164,Yadaly Diaby,fr FRA,"FW,MF",Clermont Foot,20,2000,0.7,12,18,66.7,132,18,9,13,69.2,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
164,165,Ibrahim Diakité,gn GUI,MF,Reims,17,2003,0.0,1,2,50.0,22,23,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
165,166,Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,9.7,623,704,88.5,10061,3871,302,320,94.4,263,290,90.7,42,63,66.7,1,0.9,1.1,+0.1,4,41,6,4,41,Matches
166,167,Habib Diallo,sn SEN,FW,Strasbourg,26,1995,17.1,249,360,69.2,3226,559,160,205,78.0,56,83,67.5,11,15,73.3,1,2.6,1.2,-1.6,14,13,6,1,17,Matches
167,168,Mouhamadou Diarra,sn SEN,MF,Strasbourg,17,2004,1.2,52,61,85.2,1040,176,21,26,80.8,22,25,88.0,9,9,100.0,0,0.0,0.0,0.0,0,6,0,0,4,Matches
168,169,Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,5.8,148,204,72.5,2164,471,84,105,80.0,47,56,83.9,9,19,47.4,0,1.9,1.3,-1.9,12,10,6,1,15,Matches
169,170,Krepin Diatta,sn SEN,"MF,DF",Monaco,22,1999,3.2,79,106,74.5,1061,310,51,65,78.5,21,24,87.5,4,4,100.0,0,0.3,0.4,-0.3,3,6,4,1,11,Matches
170,171,Bamba Dieng,sn SEN,FW,Marseille,21,2000,10.8,144,193,74.6,1799,302,84,105,80.0,39,47,83.0,2,4,50.0,1,2.1,1.4,-1.1,8,6,7,1,10,Matches
171,172,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,0.4,3,9,33.3,42,19,2,7,28.6,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
172,173,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,19.2,445,602,73.9,7039,2177,231,276,83.7,139,186,74.7,46,80,57.5,6,3.5,2.9,+2.5,31,43,18,4,51,Matches
173,174,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,3.5,192,215,89.3,3250,740,92,102,90.2,76,80,95.0,17,20,85.0,0,0.1,0.1,-0.1,1,21,1,0,12,Matches
174,175,Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,12.0,413,552,74.8,6577,2162,208,247,84.2,137,180,76.1,39,71,54.9,4,3.2,2.0,+0.8,24,39,14,5,46,Matches
175,176,Sinaly Diomande,ci CIV,DF,Lyon,20,2001,6.4,436,477,91.4,9306,3418,105,116,90.5,271,286,94.8,59,74,79.7,0,0.0,0.1,0.0,1,12,0,0,26,Matches
176,177,Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,21.6,708,977,72.5,11934,3228,355,452,78.5,233,294,79.3,84,151,55.6,4,4.2,3.9,-0.2,38,68,37,5,93,Matches
177,178,Andy Diouf,fr FRA,MF,Rennes,18,2003,0.2,7,10,70.0,115,8,4,6,66.7,3,4,75.0,0,0,,0,0.3,0.3,-0.3,1,0,0,0,0,Matches
178,179,Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,0.3,33,35,94.3,599,139,15,15,100.0,12,12,100.0,4,6,66.7,0,0.0,0.0,0.0,0,4,0,0,1,Matches
179,180,Axel Disasi,fr FRA,DF,Monaco,23,1998,30.2,1542,1773,87.0,31409,12169,433,480,90.2,910,977,93.1,185,283,65.4,0,1.1,1.1,-1.1,7,113,5,1,100,Matches
180,181,Tiago Djaló,pt POR,DF,Lille,21,2000,25.9,1312,1519,86.4,22396,7986,594,643,92.4,574,653,87.9,108,145,74.5,1,0.6,0.6,+0.4,6,65,5,2,63,Matches
181,182,Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,29.9,1356,1650,82.2,28080,11341,426,492,86.6,681,771,88.3,229,339,67.6,0,0.6,1.7,-0.6,9,148,18,5,100,Matches
182,183,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,0.6,21,29,72.4,367,61,10,11,90.9,8,11,72.7,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
183,184,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,23.5,498,738,67.5,13027,9511,113,113,100.0,215,224,96.0,149,379,39.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
184,185,Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,5.2,115,156,73.7,1729,450,59,78,75.6,44,56,78.6,6,10,60.0,2,1.8,1.0,+0.2,9,9,11,0,19,Matches
185,186,Kasper Dolberg,dk DEN,FW,Nice,23,1997,16.6,172,243,70.8,2142,405,112,146,76.7,35,54,64.8,7,9,77.8,2,1.1,0.8,+0.9,15,7,9,3,10,Matches
186,187,Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,2.6,59,87,67.8,882,245,35,43,81.4,19,29,65.5,3,6,50.0,0,0.4,0.3,-0.4,5,0,2,1,5,Matches
187,188,Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,4.1,51,93,54.8,757,170,29,41,70.7,15,28,53.6,4,13,30.8,0,0.4,0.2,-0.4,5,4,4,2,3,Matches
188,189,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17.0,424,469,90.4,8439,5462,152,154,98.7,200,206,97.1,70,106,66.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
189,190,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,22.3,401,576,69.6,5416,1594,252,301,83.7,101,158,63.9,19,34,55.9,1,2.5,2.8,-1.5,22,45,25,10,43,Matches
190,191,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,7,10,70.0,183,39,1,3,33.3,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
191,192,Cheick Doucouré,ml MLI,MF,Lens,21,2000,32.7,1656,1904,87.0,27773,8109,750,832,90.1,719,803,89.5,127,162,78.4,4,4.2,2.9,-0.2,41,212,23,0,203,Matches
192,193,Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,1.7,55,79,69.6,950,421,20,28,71.4,26,30,86.7,4,12,33.3,0,0.0,0.0,0.0,1,2,1,1,1,Matches
193,194,Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,0.2,1,3,33.3,19,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
194,195,Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,3.9,131,166,78.9,2264,689,68,76,89.5,45,56,80.4,14,22,63.6,1,0.7,0.4,+0.3,6,19,2,1,14,Matches
195,196,Moussa Doumbia,ml MLI,FW,Reims,26,1994,1.0,28,35,80.0,401,105,17,18,94.4,9,12,75.0,1,2,50.0,0,0.0,0.1,0.0,0,1,3,0,5,Matches
196,197,Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,24.7,886,1083,81.8,13708,3696,468,517,90.5,361,420,86.0,38,82,46.3,1,1.6,2.3,-0.6,14,43,18,13,46,Matches
197,198,Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,6.1,275,306,89.9,4059,769,157,168,93.5,91,98,92.9,15,20,75.0,1,2.4,0.8,-1.4,9,22,7,1,15,Matches
198,199,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16.0,267,416,64.2,8418,6209,25,26,96.2,130,131,99.2,112,257,43.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
199,200,Leo Dubois,fr FRA,DF,Lyon,26,1994,19.4,1125,1366,82.4,19088,5768,546,595,91.8,455,533,85.4,102,183,55.7,0,1.5,1.9,-1.5,17,86,25,8,81,Matches
200,201,Jean-Kevin Duverne,fr FRA,DF,Brest,24,1997,33.4,1327,1782,74.5,24115,10791,624,743,84.0,505,661,76.4,171,306,55.9,3,2.3,1.9,+0.7,25,151,27,17,128,Matches
201,202,Enzo Ebosse,cm CMR,DF,Angers,22,1999,21.0,911,1086,83.9,16592,5963,359,407,88.2,439,491,89.4,96,149,64.4,0,0.6,0.5,-0.6,9,45,5,3,47,Matches
202,203,Hugo Ekitike,fr FRA,FW,Reims,19,2002,14.1,277,393,70.5,3455,416,187,244,76.6,63,86,73.3,8,16,50.0,3,1.7,1.0,+1.3,16,6,9,1,12,Matches
203,204,Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,15.7,185,309,59.9,2474,795,115,162,71.0,47,75,62.7,10,20,50.0,1,1.4,1.3,-0.4,15,16,7,3,23,Matches
204,205,Sepe Elye Wahi,fr FRA,FW,Montpellier,18,2003,19.8,158,245,64.5,1915,415,96,132,72.7,36,57,63.2,4,13,30.8,1,1.0,0.6,0.0,13,9,5,1,8,Matches
205,206,Renaud Emond,be BEL,"FW,MF",Nantes,29,1991,2.1,20,32,62.5,279,76,10,15,66.7,7,12,58.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
206,207,Maxime Estève,fr FRA,DF,Montpellier,19,2002,20.6,688,814,84.5,13062,3570,216,254,85.0,409,448,91.3,55,91,60.4,0,0.2,0.3,-0.2,2,26,2,0,24,Matches
207,208,Fábio,br BRA,DF,Nantes,31,1990,18.5,618,853,72.5,10139,4205,300,364,82.4,253,337,75.1,47,107,43.9,2,1.1,0.9,+0.9,10,40,10,5,37,Matches
208,209,Cesc Fàbregas,es ESP,MF,Monaco,34,1987,0.4,42,54,77.8,833,317,12,15,80.0,23,26,88.5,6,10,60.0,0,0.4,0.4,-0.4,2,9,3,1,7,Matches
209,210,Wout Faes,be BEL,DF,Reims,23,1998,37.0,1254,1472,85.2,25891,10091,351,391,89.8,728,775,93.9,164,262,62.6,0,0.3,0.7,-0.3,3,64,2,0,62,Matches
210,211,Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,9.9,492,597,82.4,7686,2473,274,311,88.1,162,185,87.6,38,66,57.6,0,2.4,2.5,-2.4,27,58,17,2,50,Matches
211,212,Romain Faivre,fr FRA,MF,Brest,23,1998,19.9,656,862,76.1,10545,3564,333,395,84.3,218,272,80.1,69,126,54.8,5,4.0,3.5,+1.0,38,68,26,5,70,Matches
212,213,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,12.3,236,304,77.6,5282,3846,76,77,98.7,110,114,96.5,45,107,42.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
213,214,Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,0.1,5,8,62.5,85,18,2,4,50.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
214,215,Julien Faussurier,fr FRA,"MF,DF",Brest,34,1987,5.4,197,275,71.6,3563,1269,104,123,84.6,60,85,70.6,29,50,58.0,1,1.1,1.2,-0.1,13,11,12,9,15,Matches
215,216,Jordan Ferri,fr FRA,MF,Montpellier,29,1992,32.3,2136,2558,83.5,39888,14656,870,960,90.6,886,1002,88.4,305,457,66.7,2,3.4,3.0,-1.4,30,221,27,7,219,Matches
216,217,Karol Fila,pl POL,DF,Strasbourg,23,1998,6.2,294,377,78.0,4658,1891,156,171,91.2,123,159,77.4,12,31,38.7,0,0.4,0.8,-0.4,2,19,10,3,31,Matches
217,218,Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,11.7,310,508,61.0,5434,2092,141,167,84.4,124,188,66.0,33,105,31.4,4,3.1,3.1,+0.9,29,19,18,10,28,Matches
218,219,Mamadou Fofana,ml MLI,DF,Metz,23,1998,0.4,3,5,60.0,70,50,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
219,220,Seko Fofana,ci CIV,MF,Lens,26,1995,37.3,1574,1786,88.1,23818,4758,870,945,92.1,542,607,89.3,97,131,74.0,1,4.0,2.7,-3.0,40,99,39,6,113,Matches
220,221,Youssouf Fofana,fr FRA,MF,Monaco,22,1999,24.3,895,1187,75.4,15117,4697,424,517,82.0,369,439,84.1,76,162,46.9,4,3.3,2.3,+0.7,20,142,23,2,118,Matches
221,222,Thomas Foket,be BEL,"DF,FW",Reims,26,1994,24.8,834,1076,77.5,13826,4823,434,479,90.6,300,390,76.9,80,145,55.2,0,1.8,2.0,-1.8,19,42,24,13,54,Matches
222,223,Thomas Fontaine,mg MAD,DF,Lorient,30,1991,1.9,49,57,86.0,1002,408,18,18,100.0,21,25,84.0,8,9,88.9,0,0.0,0.0,0.0,0,4,1,0,3,Matches
223,224,José Fonte,pt POR,DF,Lille,37,1983,38.0,1821,2097,86.8,37156,12896,576,646,89.2,946,1013,93.4,266,369,72.1,2,1.2,0.7,+0.8,10,118,5,2,86,Matches
224,225,Steven Fortes,cv CPV,DF,Lens,29,1992,1.0,27,28,96.4,602,188,8,8,100.0,11,11,100.0,8,9,88.9,0,0.0,0.0,0.0,0,0,0,0,3,Matches
225,226,Przemysław Frankowski,pl POL,DF,Lens,26,1995,27.2,1156,1449,79.8,17885,4839,604,677,89.2,435,534,81.5,70,116,60.3,5,4.2,3.5,+0.8,37,60,33,10,83,Matches
226,227,Fransérgio,br BRA,MF,Bordeaux,30,1990,14.0,379,533,71.1,7089,1937,157,208,75.5,146,185,78.9,59,96,61.5,1,0.6,0.2,+0.4,8,46,2,0,37,Matches
227,228,Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,32.5,1108,1376,80.5,16460,4015,574,638,90.0,382,468,81.6,72,134,53.7,4,4.5,3.1,-0.5,48,91,26,8,91,Matches
228,229,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31.0,755,1062,71.1,21393,15902,155,157,98.7,314,321,97.8,277,573,48.3,0,0.0,0.0,0.0,0,13,0,0,0,Matches
229,230,Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,26.5,628,802,78.3,7763,1157,403,468,86.1,154,192,80.2,20,35,57.1,3,3.5,3.4,-0.5,28,20,23,1,40,Matches
230,231,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,18.2,1298,1394,93.1,19520,5530,697,734,95.0,469,494,94.9,68,76,89.5,1,2.1,1.3,-1.1,15,138,7,0,92,Matches
231,232,Ignatius Ganago,cm CMR,FW,Lens,22,1999,11.4,142,196,72.4,1845,236,78,100,78.0,43,57,75.4,5,9,55.6,1,1.4,0.5,-0.4,11,8,4,0,7,Matches
232,233,Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,0.0,2,2,100.0,23,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
233,234,Johan Gastien,fr FRA,MF,Clermont Foot,33,1988,30.5,2160,2635,82.0,44870,16624,780,895,87.2,919,1032,89.1,413,598,69.1,1,2.4,2.6,-1.4,25,233,22,5,186,Matches
234,235,Valère Germain,fr FRA,FW,Montpellier,31,1990,21.9,369,490,75.3,4430,790,230,286,80.4,79,103,76.7,12,22,54.5,3,2.9,2.2,+0.1,19,18,14,4,24,Matches
235,236,Gerson,br BRA,"MF,FW",Marseille,24,1997,28.3,1184,1326,89.3,17408,2930,663,708,93.6,389,428,90.9,70,90,77.8,4,3.6,2.5,+0.4,30,72,25,3,63,Matches
236,237,Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,6.0,95,137,69.3,1358,241,54,69,78.3,31,40,77.5,4,12,33.3,1,1.1,0.9,-0.1,3,3,1,0,5,Matches
237,238,Ismaël Gharbi,es ESP,FW,Paris S-G,17,2004,0.0,4,4,100.0,73,15,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
238,239,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,0.0,4,6,66.7,57,23,3,3,100.0,1,1,100.0,0,2,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
239,240,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,5.5,93,146,63.7,1201,309,64,85,75.3,21,37,56.8,4,7,57.1,2,0.7,0.4,+1.3,6,3,7,2,7,Matches
240,241,Jimmy Giraudon,fr FRA,DF,Troyes,29,1992,18.0,755,882,85.6,14082,6928,294,317,92.7,363,398,91.2,85,147,57.8,0,0.6,0.1,-0.6,3,28,2,0,28,Matches
241,242,Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,35.0,1356,1676,80.9,25514,8979,532,612,86.9,635,740,85.8,155,257,60.3,1,1.2,0.6,-0.2,9,94,3,1,79,Matches
242,243,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,16.7,548,759,72.2,8761,2569,275,322,85.4,195,244,79.9,50,124,40.3,4,3.6,3.5,+0.4,44,44,36,8,62,Matches
243,244,Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,10.6,306,400,76.5,5124,1281,155,182,85.2,103,126,81.7,31,53,58.5,1,1.4,1.0,-0.4,14,25,17,1,31,Matches
244,245,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25.0,594,778,76.3,16899,12381,101,102,99.0,296,299,99.0,196,376,52.1,0,0.0,0.0,0.0,0,4,0,0,0,Matches
245,246,Vagner Gonçalves,cv CPV,FW,Metz,25,1996,1.0,24,41,58.5,333,117,16,18,88.9,5,10,50.0,2,7,28.6,0,0.1,0.1,-0.1,2,1,1,0,2,Matches
246,247,Álvaro González,es ESP,DF,Marseille,31,1990,5.0,356,373,95.4,6701,2099,140,143,97.9,178,184,96.7,38,44,86.4,0,0.0,0.0,0.0,0,8,0,0,10,Matches
247,248,Amine Gouiri,fr FRA,"FW,MF",Nice,21,2000,30.6,786,1044,75.3,11948,2754,449,525,85.5,232,290,80.0,69,127,54.3,9,6.8,6.1,+2.2,49,56,33,8,61,Matches
248,249,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,20.0,752,853,88.2,12833,2930,345,389,88.7,304,329,92.4,72,90,80.0,0,0.3,0.4,-0.3,9,74,2,1,37,Matches
249,250,Jonathan Gradit,fr FRA,DF,Lens,28,1992,34.1,1840,2072,88.8,33548,11500,747,803,93.0,900,976,92.2,166,235,70.6,0,1.5,1.1,-1.5,15,207,13,3,147,Matches
250,251,Andrew Gravillon,gp GLP,DF,Reims,23,1998,23.7,718,950,75.6,14232,6063,269,321,83.8,341,417,81.8,98,179,54.7,0,0.6,0.9,-0.6,10,66,8,6,51,Matches
251,252,Adrian Grbić,at AUT,"FW,MF",Lorient,24,1996,5.8,68,109,62.4,699,120,51,76,67.1,8,13,61.5,0,1,0.0,0,0.3,0.3,-0.3,4,3,0,0,4,Matches
252,253,Ivo Grbić,hr CRO,GK,Lille,25,1996,21.0,397,585,67.9,11507,9010,96,96,100.0,156,158,98.7,143,329,43.5,0,0.0,0.0,0.0,0,5,0,0,0,Matches
253,254,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,13.3,287,402,71.4,8355,6213,57,57,100.0,123,123,100.0,106,219,48.4,0,0.0,0.0,0.0,1,3,0,0,0,Matches
254,255,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,14.9,512,719,71.2,8113,2483,270,308,87.7,194,255,76.1,37,94,39.4,0,1.0,0.8,-1.0,11,36,6,4,30,Matches
255,256,Noah Guede-Nadje,fr FRA,MF,Angers,17,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
256,257,Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,35.0,1882,2178,86.4,31940,8136,893,966,92.4,750,836,89.7,177,227,78.0,6,4.2,3.5,+1.8,35,214,53,4,184,Matches
257,258,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,0.1,4,4,100.0,51,30,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
258,259,Evann Guessand,fr FRA,FW,Nice,20,2001,4.9,51,76,67.1,700,190,28,42,66.7,12,14,85.7,4,6,66.7,2,1.6,0.7,+0.4,5,5,0,0,3,Matches
259,260,Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,6.2,140,210,66.7,2040,498,82,95,86.3,36,52,69.2,13,33,39.4,3,1.4,1.0,+1.6,15,6,6,6,2,Matches
260,261,Pape Gueye,sn SEN,MF,Marseille,22,1999,17.0,854,971,88.0,14719,3230,428,464,92.2,319,348,91.7,88,119,73.9,1,0.7,0.5,+0.3,9,93,7,0,65,Matches
261,262,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,30,1990,14.8,676,827,81.7,13135,5141,261,298,87.6,301,352,85.5,100,147,68.0,1,0.9,0.8,+0.1,13,80,8,2,59,Matches
262,263,Frederic Guilbert,fr FRA,DF,Strasbourg,26,1994,28.0,1014,1498,67.7,18470,7102,468,538,87.0,376,537,70.0,140,334,41.9,4,4.4,5.1,-0.4,47,74,40,22,98,Matches
