,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
452,453,Bernardo Silva,pt POR,"MF,FW",Manchester City,26,1994,31.7,1728,1977,87.4,24552,4453,1027,1113,92.3,543,614,88.4,73,109,67.0,4,7.8,4.0,-3.8,59,106,42,6,93,Matches
453,454,Fábio Silva,pt POR,FW,Wolves,19,2002,6.4,93,138,67.4,1117,264,64,84,76.2,18,27,66.7,2,4,50.0,0,0.1,0.7,-0.1,3,5,6,0,11,Matches
454,455,Thiago Silva,br BRA,DF,Chelsea,36,1984,29.4,2436,2634,92.5,45456,20406,911,953,95.6,1243,1292,96.2,237,319,74.3,0,0.4,0.9,-0.4,7,197,18,1,122,Matches
455,456,Ellis Simms,eng ENG,FW,Everton,20,2001,0.7,7,12,58.3,66,19,5,9,55.6,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
456,457,Moussa Sissoko,fr FRA,MF,Watford,31,1989,35.8,922,1188,77.6,14966,4705,469,570,82.3,321,398,80.7,89,131,67.9,1,4.3,2.3,-3.3,37,95,24,11,88,Matches
457,458,Oliver Skipp,eng ENG,MF,Tottenham,20,2000,15.0,763,851,89.7,11665,2984,383,408,93.9,302,323,93.5,36,59,61.0,0,1.0,1.1,-1.0,8,78,11,2,64,Matches
458,459,William Smallbone,ie IRL,"MF,FW",Southampton,21,2000,1.5,20,39,51.3,284,86,9,14,64.3,10,16,62.5,1,4,25.0,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
459,460,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,21,2000,21.3,682,823,82.9,9733,1935,401,441,90.9,230,268,85.8,25,58,43.1,2,2.3,2.3,-0.3,30,41,20,1,49,Matches
460,461,Cédric Soares,pt POR,DF,Arsenal,29,1991,16.5,873,1112,78.5,14331,4550,442,490,90.2,353,421,83.8,59,149,39.6,1,1.7,1.3,-0.7,18,86,22,16,42,Matches
461,462,Tomáš Souček,cz CZE,MF,West Ham,26,1995,34.0,1036,1361,76.1,17344,4438,510,638,79.9,403,495,81.4,91,134,67.9,1,2.1,1.8,-1.1,21,105,12,2,95,Matches
462,463,Boubakary Soumaré,fr FRA,MF,Leicester City,22,1999,12.2,444,542,81.9,6701,1678,241,280,86.1,156,184,84.8,31,46,67.4,1,0.4,0.3,+0.6,6,38,5,1,26,Matches
463,464,Çağlar Söyüncü,tr TUR,DF,Leicester City,25,1996,27.7,1630,1935,84.2,29197,10178,654,720,90.8,827,894,92.5,125,263,47.5,0,0.1,0.2,-0.1,3,70,3,2,62,Matches
464,465,Tony Springett,eng ENG,"MF,FW",Norwich City,18,2002,1.6,25,38,65.8,348,78,16,22,72.7,9,10,90.0,0,2,0.0,0,0.6,0.0,-0.6,2,1,1,1,1,Matches
465,466,Jason Steele,eng ENG,GK,Brighton,30,1990,1.0,34,38,89.5,744,408,9,9,100.0,21,21,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
466,467,Jed Steer,eng ENG,GK,Aston Villa,28,1992,1.0,30,38,78.9,700,558,8,8,100.0,17,17,100.0,5,13,38.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
467,468,Zack Steffen,us USA,GK,Manchester City,26,1995,1.0,34,39,87.2,567,330,17,17,100.0,15,15,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
468,469,Dale Stephens,eng ENG,MF,Burnley,32,1989,1.4,46,57,80.7,812,228,20,27,74.1,17,20,85.0,7,7,100.0,0,0.1,0.1,-0.1,1,4,2,0,4,Matches
469,470,Jack Stephens,eng ENG,DF,Southampton,27,1994,9.0,361,474,76.2,6659,2567,143,158,90.5,184,219,84.0,29,79,36.7,0,0.5,0.2,-0.5,4,24,1,0,25,Matches
470,471,Raheem Sterling,eng ENG,FW,Manchester City,26,1994,23.6,714,880,81.1,9140,1729,479,527,90.9,184,226,81.4,14,29,48.3,5,5.8,4.6,-0.8,42,15,48,9,60,Matches
471,472,Finley Stevens,wls WAL,DF,Brentford,18,2003,0.2,5,7,71.4,82,39,3,3,100.0,1,2,50.0,1,2,50.0,0,0.1,0.0,-0.1,1,0,1,0,2,Matches
472,473,John Stones,eng ENG,DF,Manchester City,27,1994,12.4,911,1001,91.0,16544,4753,391,420,93.1,426,455,93.6,83,102,81.4,0,0.3,0.3,-0.3,4,82,4,0,43,Matches
473,474,Pascal Struijk,nl NED,"DF,MF",Leeds United,21,1999,22.8,1089,1278,85.2,20168,6807,372,423,87.9,616,665,92.6,85,148,57.4,0,0.5,0.2,-0.5,11,62,1,0,62,Matches
474,475,Crysencio Summerville,nl NED,"MF,FW",Leeds United,19,2001,1.4,51,70,72.9,638,142,32,37,86.5,14,21,66.7,1,3,33.3,0,0.1,0.1,-0.1,2,2,4,0,5,Matches
475,476,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,23,1998,6.7,251,309,81.2,4615,1348,98,111,88.3,117,132,88.6,29,50,58.0,0,0.0,0.1,0.0,0,21,2,1,14,Matches
476,477,Japhet Tanganga,eng ENG,DF,Tottenham,22,1999,8.2,333,407,81.8,4995,1531,175,191,91.6,124,158,78.5,19,36,52.8,0,0.3,0.4,-0.3,2,9,4,1,19,Matches
477,478,Matt Targett,eng ENG,DF,Aston Villa,25,1995,15.9,592,823,71.9,10224,4702,287,338,84.9,238,299,79.6,56,131,42.7,1,1.8,1.6,-0.8,21,68,20,8,70,Matches
478,479,Matt Targett,eng ENG,DF,Newcastle Utd,25,1995,16.0,566,789,71.7,9448,4669,275,310,88.7,230,302,76.2,46,131,35.1,0,2.2,1.5,-2.2,20,47,13,6,36,Matches
479,480,James Tarkowski,eng ENG,DF,Burnley,28,1992,34.5,816,1190,68.6,18096,8530,259,356,72.8,369,479,77.0,172,314,54.8,2,0.8,0.9,+1.2,10,75,12,0,75,Matches
480,481,Nuno Tavares,pt POR,DF,Arsenal,21,2000,13.1,581,728,79.8,8861,2473,324,357,90.8,220,260,84.6,25,59,42.4,1,1.2,1.0,-0.2,10,37,10,5,30,Matches
481,482,Charlie Taylor,eng ENG,DF,Burnley,27,1993,30.3,968,1375,70.4,16556,7025,497,563,88.3,344,455,75.6,101,262,38.5,3,3.5,2.4,-0.5,21,72,25,19,66,Matches
482,483,Nathan Tella,eng ENG,"MF,FW",Southampton,22,1999,8.9,103,177,58.2,1445,383,61,81,75.3,31,55,56.4,4,13,30.8,1,0.8,0.3,+0.2,7,11,4,3,11,Matches
483,484,Alex Telles,br BRA,DF,Manchester Utd,28,1992,18.4,898,1205,74.5,13213,5198,531,592,89.7,288,389,74.0,53,163,32.5,4,2.5,2.2,+1.5,26,53,16,9,46,Matches
484,485,Luke Thomas,eng ENG,DF,Leicester City,20,2001,21.2,1007,1272,79.2,14404,5124,597,660,90.5,346,434,79.7,37,96,38.5,1,1.6,1.3,-0.6,12,75,13,3,58,Matches
485,486,Dominic Thompson,eng ENG,DF,Brentford,21,2000,1.6,21,41,51.2,297,81,13,18,72.2,8,13,61.5,0,8,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
486,487,Youri Tielemans,be BEL,MF,Leicester City,24,1997,29.2,1451,1785,81.3,23843,7353,720,808,89.1,574,672,85.4,119,209,56.9,4,4.3,3.8,-0.3,37,171,28,7,143,Matches
487,488,Kieran Tierney,sct SCO,DF,Arsenal,24,1997,21.3,900,1165,77.3,16286,5207,379,427,88.8,431,513,84.0,82,174,47.1,3,2.0,1.7,+1.0,20,81,24,12,73,Matches
488,489,Takehiro Tomiyasu,jp JPN,DF,Arsenal,22,1998,18.7,888,1098,80.9,14779,5387,441,497,88.7,375,449,83.5,57,107,53.3,1,1.2,1.1,-0.2,13,91,17,12,52,Matches
489,490,James Tomkins,eng ENG,DF,Crystal Palace,32,1989,6.1,277,320,86.6,6021,1857,58,68,85.3,177,188,94.1,40,61,65.6,0,0.2,0.1,-0.2,2,5,0,0,8,Matches
490,491,Ivan Toney,eng ENG,FW,Brentford,25,1996,32.3,440,779,56.5,5786,2033,266,411,64.7,108,204,52.9,23,51,45.1,5,5.9,5.6,-0.9,43,56,25,2,67,Matches
491,492,Ferrán Torres,es ESP,FW,Manchester City,21,2000,3.4,54,74,73.0,711,64,32,39,82.1,15,20,75.0,2,3,66.7,1,0.0,0.2,+1.0,1,0,1,0,2,Matches
492,493,Cenk Tosun,tr TUR,MF,Everton,30,1991,0.1,1,1,100.0,22,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
493,494,Andros Townsend,eng ENG,"MF,FW",Everton,30,1991,16.2,342,497,68.8,5285,1870,185,219,84.5,114,153,74.5,28,82,34.1,2,3.8,2.5,-1.8,31,24,26,16,38,Matches
494,495,Adama Traoré,es ESP,"FW,MF",Wolves,25,1996,11.9,242,339,71.4,3655,663,126,158,79.7,79,109,72.5,21,31,67.7,0,1.8,1.4,-1.8,18,15,12,6,15,Matches
495,496,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,25,1995,2.4,61,84,72.6,923,210,34,41,82.9,24,32,75.0,2,5,40.0,0,0.0,0.1,0.0,0,5,5,0,9,Matches
496,497,Trézéguet,eg EGY,FW,Aston Villa,26,1994,0.1,6,6,100.0,98,10,4,4,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
497,498,Francisco Trincão,pt POR,"FW,MF",Wolves,21,1999,14.8,356,463,76.9,5329,1096,201,230,87.4,104,127,81.9,30,55,54.5,1,1.6,1.6,-0.6,14,29,11,3,26,Matches
498,499,Kieran Trippier,eng ENG,DF,Newcastle Utd,30,1990,4.8,189,284,66.5,3454,1758,93,112,83.0,59,87,67.8,33,69,47.8,0,0.4,0.5,-0.4,7,15,5,0,15,Matches
499,500,William Troost-Ekong,ng NGA,DF,Watford,27,1993,15.4,466,604,77.2,10969,4191,95,112,84.8,275,316,87.0,96,165,58.2,0,0.0,0.1,0.0,1,27,0,0,24,Matches
500,501,Leandro Trossard,be BEL,"FW,MF",Brighton,26,1994,31.2,898,1188,75.6,14462,3282,479,569,84.2,282,357,79.0,90,130,69.2,3,5.3,4.9,-2.3,47,71,53,3,105,Matches
501,502,Kostas Tsimikas,gr GRE,DF,Liverpool,25,1996,9.7,508,705,72.1,8423,2743,249,278,89.6,219,288,76.0,36,98,36.7,2,2.8,1.9,-0.8,25,34,16,7,32,Matches
502,503,Axel Tuanzebe,eng ENG,DF,Aston Villa,23,1997,5.6,207,241,85.9,3996,1438,66,73,90.4,111,123,90.2,25,39,64.1,0,0.0,0.0,0.0,0,4,0,0,3,Matches
503,504,Ozan Tufan,tr TUR,MF,Watford,26,1995,3.7,85,122,69.7,1332,409,42,53,79.2,34,47,72.3,4,8,50.0,0,0.4,0.1,-0.4,4,13,2,0,14,Matches
504,505,Christos Tzolis,gr GRE,"FW,MF",Norwich City,19,2002,3.7,75,104,72.1,1152,287,41,51,80.4,26,31,83.9,5,15,33.3,0,1.0,0.6,-1.0,8,1,3,0,10,Matches
505,506,Yan Valery,tn TUN,DF,Southampton,22,1999,4.1,108,155,69.7,1705,502,48,56,85.7,52,70,74.3,3,17,17.6,0,0.1,0.1,-0.1,1,13,1,1,8,Matches
506,507,Virgil van Dijk,nl NED,DF,Liverpool,30,1991,34.0,2376,2655,89.5,46859,18164,780,848,92.0,1298,1375,94.4,278,395,70.4,1,1.7,1.0,-0.7,9,156,4,0,113,Matches
507,508,Raphaël Varane,fr FRA,DF,Manchester Utd,28,1993,20.3,1014,1156,87.7,20563,6918,305,339,90.0,584,629,92.8,118,168,70.2,1,0.2,0.3,+0.8,4,65,1,0,33,Matches
508,509,Jamie Vardy,eng ENG,FW,Leicester City,34,1987,20.1,184,265,69.4,2679,550,86,121,71.1,69,88,78.4,8,13,61.5,2,1.9,1.0,+0.1,18,9,15,2,25,Matches
509,510,Joël Veltman,nl NED,DF,Brighton,29,1992,31.9,1439,1869,77.0,25695,9690,577,662,87.2,742,909,81.6,102,220,46.4,1,1.8,1.3,-0.8,17,118,22,6,84,Matches
510,511,Jannik Vestergaard,dk DEN,DF,Leicester City,28,1992,6.3,335,377,88.9,6618,2247,118,129,91.5,171,182,94.0,42,59,71.2,0,0.0,0.1,0.0,1,14,1,0,18,Matches
511,512,Nikola Vlašić,hr CRO,"FW,MF",West Ham,23,1997,6.2,165,218,75.7,2200,370,106,122,86.9,44,57,77.2,7,16,43.8,0,0.8,0.6,-0.8,9,6,3,1,10,Matches
512,513,Matěj Vydra,cz CZE,FW,Burnley,29,1992,7.5,75,107,70.1,789,190,52,70,74.3,10,16,62.5,1,2,50.0,3,0.8,0.6,+2.2,6,1,2,0,6,Matches
513,514,Theo Walcott,eng ENG,"MF,FW",Southampton,32,1989,4.2,59,87,67.8,759,128,36,43,83.7,15,27,55.6,3,4,75.0,0,0.1,0.1,-0.1,1,2,1,0,1,Matches
514,515,Kyle Walker,eng ENG,DF,Manchester City,31,1990,19.5,1478,1668,88.6,26238,7083,654,697,93.8,672,732,91.8,136,192,70.8,2,1.5,2.1,+0.5,11,178,17,4,77,Matches
515,516,Kyle Walker-Peters,eng ENG,DF,Southampton,24,1997,29.3,1071,1368,78.3,16095,5790,606,686,88.3,368,470,78.3,65,113,57.5,2,2.8,3.4,-0.8,24,64,36,1,110,Matches
516,517,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23,1997,19.9,925,1141,81.1,12449,4048,598,657,91.0,255,307,83.1,36,67,53.7,0,1.0,0.9,-1.0,14,52,12,8,38,Matches
517,518,Danny Ward,wls WAL,GK,Leicester City,28,1993,1.0,30,33,90.9,646,380,6,6,100.0,20,20,100.0,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
518,519,Joel Ward,eng ENG,DF,Crystal Palace,31,1989,27.6,1372,1741,78.8,22621,8364,675,746,90.5,574,683,84.0,99,234,42.3,0,0.5,1.3,-0.5,6,104,12,4,78,Matches
519,520,James Ward-Prowse,eng ENG,MF,Southampton,26,1994,35.7,1657,2137,77.5,27629,9209,813,880,92.4,635,760,83.6,156,390,40.0,5,7.3,6.3,-2.3,71,169,16,10,129,Matches
520,521,Ollie Watkins,eng ENG,FW,Aston Villa,25,1995,32.8,484,699,69.2,5923,1164,315,403,78.2,115,173,66.5,10,24,41.7,2,3.7,2.6,-1.7,34,29,17,0,38,Matches
521,522,Adam Webster,eng ENG,DF,Brighton,26,1995,15.9,950,1176,80.8,18182,7345,308,351,87.7,512,587,87.2,103,188,54.8,0,0.1,0.3,-0.1,1,104,1,0,71,Matches
522,523,Wout Weghorst,nl NED,FW,Burnley,28,1992,16.1,275,434,63.4,2947,740,183,260,70.4,45,71,63.4,7,11,63.6,3,1.7,1.3,+1.3,14,17,7,1,17,Matches
523,524,Danny Welbeck,eng ENG,"FW,MF",Brighton,30,1990,16.4,213,277,76.9,2412,411,144,173,83.2,43,56,76.8,4,6,66.7,2,1.5,0.7,+0.5,18,10,9,0,15,Matches
524,525,Timo Werner,de GER,"FW,MF",Chelsea,25,1996,14.3,297,402,73.9,3577,478,197,230,85.7,69,92,75.0,8,16,50.0,1,0.5,0.8,+0.5,8,9,9,1,15,Matches
525,526,Ashley Westwood,eng ENG,MF,Burnley,31,1990,25.4,871,1254,69.5,16111,5915,347,418,83.0,361,468,77.1,119,276,43.1,3,4.7,4.5,-1.7,33,118,32,5,96,Matches
526,527,Ben White,eng ENG,DF,Arsenal,23,1997,32.0,1554,1839,84.5,29470,10721,539,610,88.4,857,933,91.9,143,254,56.3,0,1.5,0.9,-1.5,13,148,2,0,93,Matches
527,528,Brandon Williams,eng ENG,DF,Norwich City,20,2000,23.6,899,1130,79.6,14660,5198,454,524,86.6,371,460,80.7,62,106,58.5,1,2.1,1.4,-1.1,21,48,19,3,69,Matches
528,529,Neco Williams,wls WAL,DF,Liverpool,20,2001,0.1,9,9,100.0,143,16,5,5,100.0,4,4,100.0,0,0,,1,0.7,0.5,+0.3,1,0,0,0,1,Matches
529,530,Joe Willock,eng ENG,MF,Newcastle Utd,21,1999,22.6,450,565,79.6,6691,1793,253,299,84.6,150,177,84.7,28,40,70.0,0,1.6,0.6,-1.6,18,38,7,1,37,Matches
530,531,Callum Wilson,eng ENG,FW,Newcastle Utd,29,1992,15.4,107,159,67.3,1319,286,63,84,75.0,26,40,65.0,3,5,60.0,0,0.6,0.6,-0.6,10,6,3,1,7,Matches
531,532,Harry Winks,eng ENG,MF,Tottenham,25,1996,10.1,585,683,85.7,9806,3087,248,272,91.2,258,286,90.2,50,80,62.5,1,1.5,1.9,-0.5,11,79,13,3,52,Matches
532,533,Yoane Wissa,cd COD,FW,Brentford,24,1996,14.3,188,286,65.7,2465,593,121,164,73.8,50,70,71.4,7,17,41.2,1,1.0,1.0,0.0,9,13,10,1,21,Matches
533,534,Chris Wood,nz NZL,FW,Burnley,29,1991,15.2,178,310,57.4,2190,520,124,203,61.1,37,63,58.7,4,6,66.7,0,0.6,0.4,-0.6,9,27,4,0,19,Matches
534,535,Chris Wood,nz NZL,FW,Newcastle Utd,29,1991,14.7,169,327,51.7,1958,472,126,207,60.9,26,65,40.0,6,10,60.0,0,1.2,0.5,-1.2,10,18,2,0,14,Matches
535,536,Freddie Woodman,eng ENG,GK,Newcastle Utd,24,1997,4.0,74,120,61.7,2295,1691,14,14,100.0,33,33,100.0,27,71,38.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches
536,537,Granit Xhaka,ch SUI,"MF,DF",Arsenal,28,1992,25.9,1367,1589,86.0,23204,6399,634,713,88.9,594,667,89.1,109,150,72.7,2,3.1,2.2,-1.1,32,194,41,7,140,Matches
537,538,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31,1989,3.5,80,109,73.4,1285,237,40,52,76.9,31,36,86.1,6,9,66.7,0,0.4,0.3,-0.4,4,3,4,1,6,Matches
538,539,Ashley Young,eng ENG,"DF,FW",Aston Villa,36,1985,13.9,492,645,76.3,7690,2712,282,314,89.8,155,204,76.0,38,78,48.7,2,1.0,0.4,+1.0,13,48,10,3,30,Matches
539,540,Nathan Young-Coombes,eng ENG,MF,Brentford,18,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
540,541,Wilfried Zaha,ci CIV,FW,Crystal Palace,28,1992,30.7,753,974,77.3,10942,2907,432,509,84.9,252,311,81.0,36,63,57.1,1,6.8,5.4,-5.8,46,38,66,12,109,Matches
541,542,Christoph Zimmermann,de GER,DF,Norwich City,28,1993,1.7,46,63,73.0,817,404,15,19,78.9,23,27,85.2,5,12,41.7,0,0.0,0.0,0.0,0,3,1,0,4,Matches
542,543,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24,1996,11.6,953,1073,88.8,14439,4109,529,562,94.1,354,387,91.5,46,75,61.3,4,2.5,2.5,+1.5,16,104,22,5,76,Matches
543,544,Hakim Ziyech,ma MAR,"MF,FW",Chelsea,28,1993,14.7,544,755,72.1,7935,2498,336,380,88.4,141,204,69.1,40,98,40.8,3,3.4,3.1,-0.4,29,48,28,8,59,Matches
544,545,Kurt Zouma,fr FRA,DF,West Ham,26,1994,23.1,875,999,87.6,16585,5517,300,323,92.9,502,541,92.8,64,121,52.9,0,0.1,0.1,-0.1,2,24,2,0,23,Matches
545,546,Martin Ødegaard,no NOR,"MF,FW",Arsenal,22,1998,30.9,1368,1633,83.8,21846,5048,681,763,89.3,541,612,88.4,90,145,62.1,4,7.7,5.4,-3.7,77,113,71,3,141,Matches
