,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
184,185,Miguel Falé,pt POR,"FW,MF",Braga,17,2004,2.8,5,1,2,3,0,3,5,60.0,2,3,0,3,0,5,0,0,Matches
185,186,Zouhair Feddal,ma MAR,DF,Sporting CP,32,1989,11.2,10,5,8,2,0,5,11,45.5,6,8,4,4,12,22,31,0,Matches
186,187,Luiz Felipe,br BRA,GK,B-SAD,24,1997,32.0,0,0,0,0,0,0,0,,0,1,0,1,2,2,26,0,Matches
187,188,Volnei Feltes,br BRA,DF,Estoril,21,2000,1.7,0,0,0,0,0,0,1,0.0,1,5,3,2,2,2,9,0,Matches
188,189,Gedson Fernandes,pt POR,MF,Benfica,22,1999,0.6,4,2,2,0,2,1,2,50.0,1,0,0,0,1,5,3,0,Matches
189,190,Ivanildo Fernandes,pt POR,DF,FC Vizela,25,1996,15.1,18,13,15,3,0,10,14,71.4,4,13,7,6,11,29,73,0,Matches
190,191,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,13.6,32,21,22,9,1,21,31,67.7,10,17,8,9,21,53,55,0,Matches
191,192,Lucas Fernandes,br BRA,MF,Portimonense,23,1997,15.8,17,7,8,8,1,7,27,25.9,20,13,2,11,12,29,4,0,Matches
192,193,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,Matches
193,194,Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,1,0,0,1,0,0,6,0.0,6,2,0,2,2,3,2,0,Matches
194,195,Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,5,3,3,2,0,3,8,37.5,5,27,24,3,30,35,124,2,Matches
195,196,Fernando,br BRA,FW,Porto,28,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
196,197,Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,44,22,30,13,1,21,34,61.8,13,21,10,11,30,74,79,2,Matches
197,198,André Ferreira,pt POR,GK,Paços,25,1996,32.0,4,2,4,0,0,4,4,100.0,0,0,0,0,1,5,14,1,Matches
198,199,Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,19,11,10,5,4,8,24,33.3,16,21,5,16,27,46,33,0,Matches
199,200,Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,28,13,12,11,5,21,39,53.8,18,8,2,6,27,55,35,0,Matches
200,201,Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,24,13,10,7,7,13,24,54.2,11,18,3,15,11,35,16,1,Matches
201,202,João Ferreira,pt POR,DF,Vitória,20,2001,10.9,22,13,11,9,2,10,24,41.7,14,17,7,10,17,39,36,0,Matches
202,203,Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,Matches
203,204,Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,40,26,19,15,6,25,46,54.3,21,18,4,14,18,58,21,0,Matches
204,205,Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,4,1,1,2,1,1,9,11.1,8,2,0,2,3,7,0,1,Matches
205,206,Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,11,8,1,7,3,6,18,33.3,12,4,1,3,5,16,22,0,Matches
206,207,Rui Fonte,pt POR,DF,Braga,31,1990,0.1,2,2,0,2,0,0,0,,0,1,0,1,0,2,0,0,Matches
207,208,André Franco,pt POR,MF,Estoril,23,1998,28.0,34,19,13,15,6,15,30,50.0,15,18,2,16,16,50,30,0,Matches
208,209,Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,28,17,17,7,4,7,21,33.3,14,21,2,19,16,44,8,0,Matches
209,210,Fransérgio,br BRA,MF,Braga,30,1990,1.6,1,1,0,1,0,0,1,0.0,1,2,1,1,1,2,1,0,Matches
210,211,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,0,0,0,0,0,0,0,,0,0,0,0,3,3,12,0,Matches
211,212,Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,11,7,5,5,1,6,6,100.0,0,10,3,7,9,20,16,0,Matches
212,213,Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,22,12,4,15,3,7,20,35.0,13,25,9,16,10,32,10,0,Matches
213,214,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
214,215,Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,8,5,3,3,2,3,11,27.3,8,0,0,0,0,8,2,0,Matches
215,216,Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,3,2,1,1,1,3,4,75.0,1,3,0,3,1,4,1,0,Matches
216,217,Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,3,3,0,1,2,1,5,20.0,4,6,0,6,2,5,5,0,Matches
217,218,Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,22,14,8,11,3,13,27,48.1,14,10,1,9,9,31,9,1,Matches
218,219,Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,6,5,5,1,0,2,5,40.0,3,7,4,3,15,21,47,0,Matches
219,220,João Gamboa,pt POR,MF,Estoril,24,1996,23.5,22,11,5,14,3,9,24,37.5,15,44,27,17,38,60,61,1,Matches
220,221,Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,0,0,0,0,0,0,0,,0,0,0,0,5,5,5,0,Matches
221,222,Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,10,4,6,4,0,5,10,50.0,5,10,10,0,19,29,35,0,Matches
222,223,Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,8,6,6,1,1,6,8,75.0,2,1,0,1,0,8,0,0,Matches
223,224,Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,30,14,11,12,7,19,41,46.3,22,17,3,14,14,44,10,0,Matches
224,225,Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,48,30,28,14,6,33,43,76.7,10,23,3,20,20,68,30,1,Matches
225,226,Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,3,2,2,1,0,1,1,100.0,0,2,2,0,2,5,7,0,Matches
226,227,Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,13,7,7,4,2,8,16,50.0,8,11,0,11,6,19,9,0,Matches
227,228,Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,10,4,8,2,0,7,11,63.6,4,3,1,2,0,10,10,0,Matches
228,229,Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,2,0,1,0,1,1,2,50.0,1,2,1,1,0,2,0,0,Matches
229,230,Nuno Gonçalo Moreira,pt POR,FW,FC Vizela,22,1999,18.8,32,17,13,15,4,11,37,29.7,26,15,2,13,20,52,15,0,Matches
230,231,Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,14,11,6,5,3,6,12,50.0,6,16,1,15,5,19,4,0,Matches
231,232,Ivo Gonçalves,pt POR,GK,FC Vizela,37,1984,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
232,233,Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,6,3,6,0,0,5,7,71.4,2,6,2,4,3,9,18,0,Matches
233,234,Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,29,16,10,10,9,12,41,29.3,29,15,2,13,14,43,2,0,Matches
234,235,Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,21,14,16,4,1,12,20,60.0,8,13,9,4,20,41,60,0,Matches
235,236,Mario González,es ESP,FW,Braga,25,1996,6.2,1,0,0,1,0,1,7,14.3,6,5,2,3,0,1,2,0,Matches
236,237,Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,5,2,3,1,1,2,5,40.0,3,2,0,2,2,7,2,0,Matches
237,238,Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,22,8,7,13,2,12,20,60.0,8,13,1,12,8,30,6,0,Matches
238,239,Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,2,1,0,2,0,1,4,25.0,3,1,0,1,2,4,1,0,Matches
239,240,Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,50,36,27,17,6,28,53,52.8,25,29,6,23,29,79,35,0,Matches
240,241,Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,27,15,9,14,4,19,34,55.9,15,11,2,9,16,43,16,0,Matches
241,242,Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,3,1,2,1,0,1,3,33.3,2,2,0,2,0,3,1,0,Matches
242,243,Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,19,12,7,7,5,9,22,40.9,13,20,0,20,6,25,2,0,Matches
243,244,Raphael Guzzo,pt POR,MF,FC Vizela,26,1995,9.1,12,4,5,4,3,6,18,33.3,12,11,3,8,10,22,18,0,Matches
244,245,Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,11,6,4,7,0,4,12,33.3,8,11,6,5,11,22,26,0,Matches
245,246,Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,35,21,20,13,2,14,33,42.4,19,25,6,19,22,57,41,1,Matches
246,247,Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,10,4,2,8,0,6,20,30.0,14,9,2,7,13,23,17,0,Matches
247,248,Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,5,4,2,3,0,0,5,0.0,5,2,0,2,0,5,1,0,Matches
248,249,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,Matches
249,250,Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,16,13,10,4,2,3,13,23.1,10,15,0,15,14,30,5,0,Matches
250,251,Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,15,9,13,2,0,8,20,40.0,12,32,21,11,24,39,77,2,Matches
251,252,Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,13,9,10,2,1,5,12,41.7,7,15,11,4,30,43,78,0,Matches
252,253,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
253,254,André Horta,pt POR,MF,Braga,24,1996,17.4,29,14,9,14,6,11,41,26.8,30,15,2,13,7,36,4,1,Matches
254,255,Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,43,28,15,13,15,19,58,32.8,39,29,1,28,13,56,8,0,Matches
255,256,Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,6,3,2,4,0,2,5,40.0,3,3,2,1,3,9,2,2,Matches
256,257,Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
257,258,Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,4,3,4,0,0,2,4,50.0,2,5,4,1,15,19,28,0,Matches
258,259,Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,6,3,2,3,1,4,5,80.0,1,2,0,2,0,6,0,0,Matches
259,260,Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,38,18,24,13,1,19,29,65.5,10,17,11,6,26,64,68,1,Matches
260,261,Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,12,6,0,8,4,5,13,38.5,8,11,1,10,11,23,5,1,Matches
261,262,Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
262,263,Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,17,13,3,12,2,11,23,47.8,12,12,2,10,11,28,10,0,Matches
263,264,Jean,br BRA,MF,Gil Vicente FC,26,1994,0.1,2,2,2,0,0,1,2,50.0,1,1,0,1,0,2,1,0,Matches
264,265,Jefferson,br BRA,MF,Moreirense,27,1994,11.0,20,15,10,9,1,11,22,50.0,11,7,1,6,11,31,7,1,Matches
265,266,Jeimes,br BRA,GK,Paços,20,2001,1.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,1,Matches
266,267,Anderson Jesus,br BRA,DF,FC Vizela,26,1995,17.0,13,11,11,2,0,10,19,52.6,9,18,13,5,28,41,76,1,Matches
267,268,Joãozinho,pt POR,DF,Estoril,32,1989,32.1,47,33,27,13,7,28,46,60.9,18,36,14,22,30,77,67,0,Matches
268,269,Henrique Jocú,pt POR,MF,Portimonense,19,2001,6.6,14,6,5,8,1,7,16,43.8,9,4,0,4,3,17,4,0,Matches
269,270,Diederrick Joel,cm CMR,FW,Marítimo,27,1993,16.9,13,5,3,9,1,3,11,27.3,8,15,0,15,8,21,16,0,Matches
270,271,Jójó,cv CPV,DF,B-SAD,20,2001,0.5,2,0,1,1,0,0,2,0.0,2,1,1,0,1,3,2,0,Matches
271,272,Igor Julião,br BRA,DF,FC Vizela,26,1994,11.1,19,11,12,3,4,12,17,70.6,5,10,1,9,9,28,18,0,Matches
272,273,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,33,2,Matches
273,274,Renato Junior,br BRA,FW,Portimonense,19,2002,3.8,2,1,0,1,1,1,4,25.0,3,7,0,7,0,2,3,0,Matches
274,275,Welinton Júnior,br BRA,FW,Portimonense,28,1993,9.3,4,3,3,0,1,2,7,28.6,5,2,1,1,6,10,6,0,Matches
275,276,Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,31.8,35,24,26,8,1,18,25,72.0,7,40,34,6,55,90,130,1,Matches
276,277,Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
277,278,Eduardo Kau,br BRA,DF,B-SAD,22,1999,1.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,1,Matches
278,279,Kewin,br BRA,GK,Moreirense,25,1995,15.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,13,1,Matches
279,280,Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,0.8,1,0,0,0,1,0,2,0.0,2,2,0,2,0,1,1,0,Matches
280,281,Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,9.6,17,10,10,5,2,9,22,40.9,13,4,0,4,14,31,16,0,Matches
281,282,Kobamelo Kodisang,za RSA,FW,Braga,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
282,283,Philippe Koffi,fr FRA,FW,Paços,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
283,284,Koffi Kouao,ci CIV,DF,FC Vizela,23,1998,21.0,57,39,41,11,5,35,53,66.0,18,12,1,11,39,96,47,0,Matches
284,285,Eboue Kouassi,ci CIV,MF,Arouca,23,1997,16.3,20,11,8,12,0,11,20,55.0,9,12,4,8,12,32,30,1,Matches
285,286,Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
286,287,Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,0.2,4,4,3,1,0,2,2,100.0,0,0,0,0,2,6,0,0,Matches
287,288,Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,8.7,20,14,9,6,5,6,15,40.0,9,12,2,10,7,27,8,0,Matches
288,289,Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,17.0,20,11,10,8,2,13,28,46.4,15,15,0,15,5,25,6,0,Matches
289,290,Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,7,6,6,0,1,3,7,42.9,4,2,1,1,5,12,14,0,Matches
290,291,Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,13,9,4,7,2,8,17,47.1,9,17,2,15,11,24,14,0,Matches
291,292,Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,14,9,2,9,3,5,15,33.3,10,12,0,12,10,24,1,0,Matches
292,293,Daniel Leite,pt POR,GK,Estoril,23,1998,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2,Matches
293,294,Diogo Leite,pt POR,DF,Braga,22,1999,20.6,29,20,17,11,1,16,26,61.5,10,30,15,15,31,60,70,1,Matches
294,295,Helton Leite,br BRA,GK,Benfica,30,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
295,296,André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
296,297,Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,3,1,1,1,1,1,7,14.3,6,5,0,5,3,6,3,0,Matches
297,298,Nuno Lima,pt POR,DF,Paços,20,2001,10.8,20,11,17,3,0,15,28,53.6,13,16,10,6,13,33,44,1,Matches
298,299,Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,12,5,6,6,0,3,7,42.9,4,3,1,2,13,25,17,0,Matches
299,300,Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,30,20,11,18,1,14,36,38.9,22,29,3,26,14,44,26,2,Matches
300,301,Danny Loader,eng ENG,"FW,MF",Porto,20,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
301,302,André Lopes,pt POR,DF,B-SAD,19,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
302,303,Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,8,3,2,4,2,5,22,22.7,17,3,0,3,3,11,10,1,Matches
303,304,André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,8,5,0,4,4,2,13,15.4,11,15,1,14,2,10,17,0,Matches
304,305,Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,14,7,5,7,2,6,17,35.3,11,8,4,4,14,28,10,0,Matches
305,306,Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,9,6,4,3,2,5,17,29.4,12,8,0,8,3,12,0,0,Matches
306,307,Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,2,2,2,0,0,0,1,0.0,1,0,0,0,0,2,1,0,Matches
307,308,Maga,pt POR,DF,Vitória,22,1999,12.0,,17,,,,,,,,,,,19,,,,Matches
308,309,Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,45,27,20,22,3,21,46,45.7,25,18,4,14,35,80,31,1,Matches
309,310,Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,27,14,20,4,3,19,29,65.5,10,13,0,13,30,57,16,0,Matches
310,311,Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,6,3,3,2,1,4,6,66.7,2,3,1,2,2,8,7,0,Matches
311,312,Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,9,5,3,5,1,7,17,41.2,10,4,1,3,4,13,11,0,Matches
312,313,Mansur,br BRA,DF,Santa Clara,28,1993,22.1,34,18,27,5,2,20,36,55.6,16,27,8,19,37,71,62,1,Matches
313,314,Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,10,7,5,3,2,3,9,33.3,6,10,1,9,3,13,6,0,Matches
314,315,José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,7,2,5,2,0,5,9,55.6,4,4,0,4,11,18,17,0,Matches
315,316,Maracás,br BRA,DF,Paços,27,1994,23.0,34,21,28,6,0,17,36,47.2,19,34,19,15,53,87,108,0,Matches
316,317,Iván Marcano,es ESP,DF,Porto,34,1987,7.3,9,7,6,2,1,4,6,66.7,2,3,3,0,10,19,22,0,Matches
317,318,Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
318,319,Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
319,320,Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,2,0,Matches
320,321,Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,39,22,18,14,7,19,25,76.0,6,17,8,9,42,81,60,3,Matches
321,322,João Mário,pt POR,MF,Benfica,28,1993,19.3,38,22,12,18,8,17,33,51.5,16,12,3,9,15,53,2,1,Matches
322,323,João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,41,28,16,21,4,26,60,43.3,34,25,1,24,28,69,23,0,Matches
323,324,Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,1,1,1,0,0,1,3,33.3,2,3,0,3,0,1,1,0,Matches
324,325,José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
325,326,Toni Martínez,es ESP,FW,Porto,24,1997,5.3,3,1,0,2,1,1,3,33.3,2,5,0,5,0,3,5,0,Matches
326,327,Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,6,3,2,4,0,1,7,14.3,6,4,0,4,2,8,5,0,Matches
327,328,Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,14,9,4,8,2,7,17,41.2,10,14,2,12,2,16,21,0,Matches
328,329,Matheus,br BRA,GK,Braga,29,1992,32.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,15,1,Matches
329,330,Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,1,0,1,0,0,0,0,,0,0,0,0,1,2,3,0,Matches
330,331,Emmanuel Maviram,ng NGA,DF,FC Vizela,20,2001,0.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,Matches
331,332,Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,25,15,16,8,1,13,17,76.5,4,16,11,5,25,50,83,1,Matches
332,333,Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,11,4,5,5,1,3,13,23.1,10,11,3,8,8,19,2,1,Matches
333,334,Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,17,13,1,10,6,3,15,20.0,12,20,3,17,8,25,0,0,Matches
334,335,Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,14,5,1,10,3,6,13,46.2,7,10,5,5,13,27,8,0,Matches
335,336,Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
336,337,Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,43,28,22,19,2,24,37,64.9,13,16,6,10,26,69,45,0,Matches
337,338,Diogo Mendes,pt POR,MF,Marítimo,23,1998,20.4,41,22,12,23,6,14,40,35.0,26,27,7,20,27,68,17,1,Matches
338,339,Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
339,340,Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,3,2,0,2,1,2,4,50.0,2,1,0,1,1,4,1,0,Matches
340,341,Alexis Méndez,us USA,"MF,FW",FC Vizela,20,2000,16.1,27,12,12,12,3,10,26,38.5,16,5,1,4,13,40,9,0,Matches
341,342,Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,3,1,2,1,0,1,4,25.0,3,1,0,1,0,3,0,0,Matches
342,343,Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,10,7,3,5,2,3,10,30.0,7,9,2,7,2,12,12,0,Matches
343,344,João Miguel,pt POR,DF,Porto,21,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
344,345,Milson,ao ANG,MF,Marítimo,21,1999,0.2,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,Matches
345,346,Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,10,5,0,9,1,3,10,30.0,7,8,1,7,2,12,9,0,Matches
346,347,Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,3,1,1,2,0,0,2,0.0,2,1,0,1,1,4,0,0,Matches
347,348,Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,9,8,4,3,2,3,7,42.9,4,3,2,1,3,12,4,0,Matches
348,349,João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
349,350,António Montez,pt POR,MF,B-SAD,19,2001,1.0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,7,0,Matches
350,351,Morato,br BRA,DF,Benfica,20,2001,11.2,14,10,5,6,3,8,15,53.3,7,18,13,5,8,22,34,0,Matches
351,352,Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
352,353,Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,68,38,22,37,9,25,63,39.7,38,23,5,18,28,96,22,2,Matches
353,354,Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,38,18,14,23,1,16,37,43.2,21,27,5,22,45,83,34,0,Matches
354,355,Mosquito,br BRA,GK,Estoril,25,1996,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,Matches
355,356,Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,2,1,0,1,1,0,2,0.0,2,2,0,2,2,4,0,0,Matches
356,357,Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,35,24,20,8,7,16,32,50.0,16,50,22,28,51,86,66,1,Matches
357,358,Moura,pt POR,"DF,MF",Braga,21,1999,16.5,26,19,11,11,4,13,28,46.4,15,25,1,24,18,44,32,0,Matches
358,359,Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,34,25,20,13,1,17,24,70.8,7,23,17,6,34,68,100,1,Matches
359,360,Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,2,2,0,2,0,2,3,66.7,1,1,1,0,0,2,2,0,Matches
360,361,Jhon Murillo,ve VEN,"FW,MF",Tondela,26,1995,11.9,,7,,,,,,,,,,,2,,,,Matches
361,362,Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,14,10,2,7,5,8,18,44.4,10,16,3,13,4,18,35,0,Matches
362,363,Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
363,364,Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,20,11,5,11,4,7,19,36.8,12,7,2,5,4,24,2,0,Matches
364,365,Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
365,366,Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,Matches
366,367,Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,21.7,35,21,15,11,9,18,40,45.0,22,30,0,30,16,51,14,0,Matches
367,368,Nathan,br BRA,"DF,MF",Boavista,19,2001,25.8,59,38,30,22,7,30,68,44.1,38,19,4,15,25,84,50,0,Matches
368,369,Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,28.9,19,8,6,9,4,4,28,14.3,24,21,1,20,4,23,15,0,Matches
369,370,Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,1.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
