,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
0,1,Luis Abram,pe PER,DF,Granada,25,1996,6.2,0,2,0,0.0,0.32,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
1,2,Marcos Acuña,ar ARG,DF,Sevilla,29,1991,25.1,1,16,5,31.3,0.64,0.20,0.06,0.20,21.7,1,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
2,3,Martin Agirregabiria,es ESP,DF,Alavés,25,1996,18.0,0,4,0,0.0,0.22,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
3,4,Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4,5,Sergio Agüero,ar ARG,FW,Barcelona,33,1988,1.7,1,6,1,16.7,3.58,0.60,0.17,1.00,12.0,0,0,0,1.2,1.2,0.19,-0.2,-0.2,Matches
5,6,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6,7,Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,29.3,0,6,1,16.7,0.20,0.03,0.00,0.00,13.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
7,8,Carlos Akapo,gq EQG,DF,Cádiz,28,1993,20.5,0,10,1,10.0,0.49,0.05,0.00,0.00,19.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
8,9,Ilias Akhomach,es ESP,FW,Barcelona,17,2004,1.4,0,4,2,50.0,2.90,1.45,0.00,0.00,19.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
9,10,Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,0,2,0,0.0,0.35,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
10,11,David Alaba,at AUT,DF,Real Madrid,29,1992,29.4,2,21,7,33.3,0.72,0.24,0.10,0.29,21.8,7,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
11,12,Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,15.8,0,15,2,13.3,0.95,0.13,0.00,0.00,24.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
12,13,Jordi Alba,es ESP,DF,Barcelona,32,1989,29.4,2,31,6,19.4,1.06,0.20,0.06,0.33,23.2,1,0,0,1.8,1.8,0.06,+0.2,+0.2,Matches
13,14,Raúl Albiol,es ESP,DF,Villarreal,35,1985,27.4,0,5,1,20.0,0.18,0.04,0.00,0.00,7.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
14,15,Paco Alcácer,es ESP,FW,Villarreal,27,1993,8.7,1,18,7,38.9,2.06,0.80,0.06,0.14,13.5,1,0,0,3.3,3.3,0.18,-2.3,-2.3,Matches
15,16,Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,12.3,2,23,6,26.1,1.87,0.49,0.09,0.33,23.1,5,0,0,1.6,1.6,0.07,+0.4,+0.4,Matches
16,17,Omar Alderete,py PAR,DF,Valencia,24,1996,26.7,2,18,5,27.8,0.67,0.19,0.11,0.40,16.7,0,0,0,0.9,0.9,0.05,+1.1,+1.1,Matches
17,18,Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,11.8,2,12,4,33.3,1.01,0.34,0.17,0.50,21.5,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches
18,19,Carles Aleñá,es ESP,MF,Getafe,23,1998,25.8,1,46,14,30.4,1.78,0.54,0.02,0.07,24.2,0,0,0,2.4,2.3,0.05,-1.4,-1.3,Matches
19,20,Mircea Alexandru Tirlea,ro ROU,DF,Alavés,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
20,21,Hugo Álvarez,es ESP,FW,Celta Vigo,18,2003,0.1,0,1,0,0.0,8.18,0.00,0.00,,11.5,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
21,22,Yeray Álvarez,es ESP,DF,Athletic Club,26,1995,20.7,0,7,0,0.0,0.34,0.00,0.00,,14.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
22,23,Dani Alves,br BRA,DF,Barcelona,38,1983,12.2,1,5,2,40.0,0.41,0.16,0.20,0.50,31.4,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
23,24,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,19,2001,0.9,0,1,0,0.0,1.14,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
24,25,Amath,sn SEN,"FW,MF",Mallorca,25,1996,9.8,0,11,4,36.4,1.12,0.41,0.00,0.00,17.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5,Matches
25,26,Florin Andone,ro ROU,FW,Cádiz,28,1993,2.0,0,3,1,33.3,1.53,0.51,0.00,0.00,12.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
26,27,José Ángel,es ESP,DF,Osasuna,31,1989,12.0,1,11,3,27.3,0.91,0.25,0.09,0.33,27.3,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
27,28,Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
28,29,Mauro Arambarri,uy URU,MF,Getafe,25,1995,29.6,0,37,8,21.6,1.25,0.27,0.00,0.00,27.8,2,0,0,1.7,1.7,0.05,-1.7,-1.7,Matches
29,30,Néstor Araujo,mx MEX,DF,Celta Vigo,29,1991,29.1,0,8,1,12.5,0.28,0.03,0.00,0.00,21.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
30,31,Ronald Araújo,uy URU,DF,Barcelona,22,1999,25.2,4,18,10,55.6,0.71,0.40,0.22,0.40,12.6,0,0,0,1.8,1.8,0.10,+2.2,+2.2,Matches
31,32,Jesús Areso,es ESP,DF,Osasuna,22,1999,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
32,33,Matias Arezo,uy URU,"FW,MF",Granada,18,2002,1.8,0,5,3,60.0,2.78,1.67,0.00,0.00,17.5,0,0,0,1.0,1.0,0.19,-1.0,-1.0,Matches
33,34,Santiago Arias,co COL,DF,Granada,29,1992,4.9,1,3,1,33.3,0.61,0.20,0.33,1.00,14.6,0,0,0,0.6,0.6,0.21,+0.4,+0.4,Matches
34,35,Santiago Arzamendia,py PAR,MF,Cádiz,23,1998,5.2,1,7,1,14.3,1.34,0.19,0.14,1.00,29.7,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
35,36,Sergio Asenjo,es ESP,GK,Villarreal,32,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
36,37,Alejandro Asensio,es ESP,FW,Rayo Vallecano,20,2000,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,10.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
37,38,Marco Asensio,es ESP,"FW,MF",Real Madrid,25,1996,19.2,10,64,32,50.0,3.33,1.66,0.16,0.31,18.9,2,0,0,8.4,8.4,0.13,+1.6,+1.6,Matches
38,39,Iago Aspas,es ESP,FW,Celta Vigo,33,1987,34.3,18,85,36,42.4,2.48,1.05,0.18,0.42,16.5,7,3,5,14.8,10.8,0.13,+3.2,+4.2,Matches
39,40,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,32,1989,12.0,11,37,20,54.1,3.08,1.66,0.30,0.55,12.0,0,0,0,7.0,7.0,0.19,+4.0,+4.0,Matches
40,41,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,27,1994,8.8,0,4,2,50.0,0.45,0.23,0.00,0.00,15.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
41,42,Serge Aurier,ci CIV,DF,Villarreal,28,1992,11.2,0,11,2,18.2,0.98,0.18,0.00,0.00,15.9,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
42,43,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,27,1994,20.8,6,62,15,24.2,2.98,0.72,0.08,0.33,24.6,4,1,1,4.7,4.5,0.07,+1.3,+0.5,Matches
43,44,Iddrisu Baba,gh GHA,MF,Mallorca,25,1996,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,24.4,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
44,45,Carlos Bacca,co COL,FW,Granada,34,1986,5.7,0,9,2,22.2,1.58,0.35,0.00,0.00,14.5,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
45,46,Édgar Badía,es ESP,GK,Elche,29,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
46,47,Miguel Baeza,es ESP,DF,Celta Vigo,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,48,Alejandro Balde,es ESP,"DF,FW",Barcelona,17,2003,2.1,0,1,0,0.0,0.48,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
48,49,Gareth Bale,wls WAL,FW,Real Madrid,32,1989,3.1,1,15,6,40.0,4.82,1.93,0.07,0.17,19.7,2,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
49,50,Mikel Balenziaga,es ESP,DF,Athletic Club,33,1988,22.5,0,7,2,28.6,0.31,0.09,0.00,0.00,24.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
50,51,Iván Balliu,al ALB,DF,Rayo Vallecano,29,1992,35.0,1,15,3,20.0,0.43,0.09,0.07,0.33,19.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
51,52,Barbero,es ESP,"FW,MF",Osasuna,22,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,53,Barcia,es ESP,DF,Granada,20,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,54,Enis Bardhi,mk MKD,"MF,FW",Levante,26,1995,18.9,3,41,8,19.5,2.17,0.42,0.02,0.13,24.3,9,2,2,4.2,2.6,0.06,-1.2,-1.6,Matches
54,55,Keidi Bare,al ALB,MF,Espanyol,23,1997,16.5,1,4,1,25.0,0.24,0.06,0.25,1.00,13.2,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
55,56,Kike Barja,es ESP,"MF,FW",Osasuna,24,1997,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,18.9,0,0,0,1.4,1.4,0.08,+0.6,+0.6,Matches
56,57,Antonio Barragán,es ESP,DF,Elche,34,1987,11.3,0,1,0,0.0,0.09,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
57,58,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,19,2001,6.1,1,8,2,25.0,1.32,0.33,0.13,0.50,15.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
58,59,Marc Bartra,es ESP,DF,Betis,30,1991,22.1,1,15,3,20.0,0.68,0.14,0.07,0.33,16.3,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches
59,60,Álvaro Bastida,es ESP,MF,Cádiz,17,2004,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,61,Rodrigo Battaglia,ar ARG,MF,Mallorca,30,1991,13.1,0,5,1,20.0,0.38,0.08,0.00,0.00,21.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
