,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
169,170,Séga Coulibaly,fr FRA,DF,LA Galaxy,25,1996,23.9,1400,1345,52,48,0,14,1,3,0,0,0,0,1281,3,4,Matches
170,171,Cade Cowell,us USA,"FW,MF",San Jose,18,2003,17.3,402,385,15,0,3,2,27,15,0,0,0,0,304,2,14,Matches
171,172,Brandan Craig,us USA,MF,Philadelphia,17,2004,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
172,173,Maxime Crépeau,ca CAN,GK,Los Angeles FC,27,1994,33.0,968,681,283,60,0,3,0,0,0,0,0,0,695,4,0,Matches
173,174,Domenico Criscito,it ITA,DF,Toronto FC,35,1986,13.2,864,758,101,14,0,6,40,76,11,1,10,0,697,5,17,Matches
174,175,Daniel Crisostomo,us USA,MF,Los Angeles FC,25,1997,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1,Matches
175,176,Cody Cropper,us USA,GK,Vancouver,28,1993,13.7,307,160,146,20,0,0,0,0,0,0,0,0,208,1,0,Matches
176,177,Allan Cruz,cr CRC,MF,FC Cincinnati,25,1996,4.5,165,155,9,4,2,0,6,4,1,1,0,0,132,1,3,Matches
177,178,Adrián Cubas,py PAR,MF,Vancouver,25,1996,15.0,,,,,,,3,,,,,,,,,Matches
178,179,Cucho,co COL,FW,Columbus Crew,22,1999,14.4,492,455,35,0,7,15,11,3,2,0,1,0,347,2,18,Matches
179,180,Rafael Czichos,de GER,DF,Chicago Fire,31,1990,25.9,1252,1178,66,62,3,7,3,4,0,0,0,0,1026,8,5,Matches
180,181,Cristián Dajome,co COL,"DF,MF",Vancouver,28,1994,20.0,759,693,61,8,1,5,63,51,1,0,0,0,556,5,27,Matches
181,182,Jesús Daniel Bueno,ve VEN,MF,Philadelphia,22,1999,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
182,183,Abu Danladi,gh GHA,"FW,MF",Minnesota Utd,26,1995,7.0,170,165,5,1,1,0,18,0,0,0,0,0,115,0,6,Matches
183,184,Bode Davis,us USA,"MF,FW",Real Salt Lake,19,2002,1.0,53,51,1,0,0,1,3,1,0,0,0,0,36,1,2,Matches
184,185,Jake Davis,us USA,"MF,FW",Sporting KC,20,2002,0.2,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
185,186,Sean Davis,us USA,MF,Nashville,28,1993,31.5,1220,1206,12,12,1,9,8,0,0,0,0,0,1060,2,13,Matches
186,187,Miloš Degenek,au AUS,DF,Columbus Crew,27,1994,24.8,1272,1205,62,51,0,8,1,8,0,0,0,0,1068,5,4,Matches
