,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
73,74,Brian Brobbey,nl NED,FW,Ajax,19,2002,4.4,81,80,1,0,1,0,0,1,0,0,0,0,60,0,4,Matches
74,75,Jorn Brondeel,be BEL,GK,Willem II,27,1993,1.2,39,31,8,1,0,0,0,0,0,0,0,0,19,0,0,Matches
75,76,Ilias Bronkhorst,nl NED,"DF,FW",NEC Nijmegen,24,1997,2.2,89,73,15,2,0,1,5,12,0,0,0,0,56,1,4,Matches
76,77,Luuk Brouwers,nl NED,MF,Go Ahead Eag,23,1998,31.9,1534,1445,87,53,3,7,15,16,3,0,1,0,1302,2,18,Matches
77,78,Jordy Bruijn,nl NED,"MF,FW",NEC Nijmegen,25,1996,20.1,644,588,53,27,10,9,9,6,0,0,0,0,485,3,20,Matches
78,79,Bruma,pt POR,"FW,MF",PSV Eindhoven,26,1994,14.1,729,702,22,1,10,4,19,16,5,1,0,0,571,5,23,Matches
79,80,Max Bruns,nl NED,DF,Twente,18,2002,1.2,39,38,1,1,0,0,0,0,0,0,0,0,33,0,2,Matches
80,81,Koen Bucker,nl NED,GK,Heracles Almelo,25,1996,12.0,415,293,118,22,0,1,0,0,0,0,0,0,278,4,1,Matches
81,82,Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,12.8,319,306,13,2,6,7,17,4,1,0,0,0,209,0,16,Matches
82,83,Wouter Burger,nl NED,DF,Feyenoord,20,2001,0.9,75,73,2,2,0,0,0,0,0,0,0,0,69,0,1,Matches
83,84,Delano Burgzorg,nl NED,"FW,MF",Heracles Almelo,22,1998,12.8,276,266,7,1,1,2,1,5,0,0,0,0,221,3,6,Matches
84,85,Alexander Büttner,nl NED,"DF,MF",RKC Waalwijk,32,1989,20.9,1084,732,345,65,0,23,186,221,59,23,32,1,748,7,36,Matches
85,86,Zico Buurmeester,nl NED,"MF,DF",AZ Alkmaar,19,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
86,87,Marc Cardona,es ESP,FW,Go Ahead Eag,26,1995,8.8,230,209,20,0,1,1,4,7,0,0,0,0,155,1,13,Matches
87,88,João Carlos Teixeira,pt POR,MF,Feyenoord,28,1993,0.1,7,6,1,1,0,0,0,0,0,0,0,0,7,0,0,Matches
88,89,Gabi Caschili,nl NED,MF,Zwolle,18,2003,0.1,11,9,2,1,0,0,1,1,0,0,0,0,5,0,0,Matches
89,90,Joel Castro Pereira,pt POR,GK,RKC Waalwijk,25,1996,2.0,84,54,29,6,0,1,0,0,0,0,0,0,54,1,0,Matches
90,91,Václav Černý,cz CZE,FW,Twente,23,1997,6.0,277,270,7,2,1,1,17,2,3,2,1,0,207,0,7,Matches
91,92,Ibrahim Cissoko,nl NED,FW,NEC Nijmegen,18,2003,1.0,36,35,1,0,0,0,2,1,0,0,0,0,29,0,2,Matches
92,93,Jordy Clasie,nl NED,MF,AZ Alkmaar,30,1991,26.8,1906,1870,32,25,9,26,9,5,2,0,0,0,1632,4,22,Matches
93,94,Pelle Clement,nl NED,"MF,FW",Zwolle,25,1996,15.2,655,566,84,31,4,2,64,19,33,16,9,1,441,5,18,Matches
94,95,Denilho Cleonise,nl NED,"FW,MF",Twente,19,2001,2.1,48,43,5,2,0,0,3,0,0,0,0,0,31,0,1,Matches
95,96,Iñigo Córdoba,es ESP,"FW,MF",Go Ahead Eag,24,1997,25.7,851,795,49,11,7,9,69,18,15,9,0,0,524,7,45,Matches
96,97,Tim Coremans,nl NED,GK,Sparta R'dam,30,1991,3.0,89,65,23,6,0,0,0,0,0,0,0,0,65,1,0,Matches
97,98,Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,9.3,385,365,20,9,0,4,9,6,4,1,2,0,305,0,6,Matches
98,99,George Cox,eng ENG,DF,Fortuna Sittard,23,1998,24.4,1116,820,293,25,0,7,103,230,38,9,25,0,738,3,32,Matches
99,100,Vito van Crooy,nl NED,"FW,MF",Sparta R'dam,25,1996,24.2,,,,,,,60,,,,,,,,,Matches
100,101,Daniel Crowley,eng ENG,MF,Willem II,23,1997,9.5,445,431,11,3,1,3,19,1,7,3,4,0,377,3,6,Matches
101,102,Adrián Dalmau,es ESP,FW,Sparta R'dam,27,1994,6.5,108,100,6,1,0,0,3,0,0,0,0,0,67,2,3,Matches
102,103,Adrián Dalmau,es ESP,FW,Utrecht,27,1994,2.7,32,31,1,0,0,0,0,0,0,0,0,0,22,0,2,Matches
103,104,Wessel Dammers,nl NED,"DF,MF",Groningen,26,1995,13.3,616,597,19,17,0,6,2,1,0,0,0,0,521,0,2,Matches
104,105,Wessel Dammers,nl NED,DF,Willem II,26,1995,13.9,587,562,24,13,0,4,3,3,0,0,0,0,502,1,5,Matches
