,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
177,178,Luke Daniels,eng ENG,GK,Middlesbrough,33,1988,12.0,1,0,0,1,1,0,0,0,0,0,0,1,12,8,0,100.0,Matches
178,179,Scott Dann,eng ENG,DF,Reading,34,1987,13.6,0,0,0,3,1,2,0,12,7,0,0,0,79,43,13,76.8,Matches
179,180,Jay Dasilva,eng ENG,DF,Bristol City,23,1998,29.4,3,0,0,20,4,1,96,21,17,0,0,0,202,19,41,31.7,Matches
180,181,Jacob Davenport,eng ENG,MF,Blackburn,22,1998,2.9,0,0,0,4,2,0,3,9,5,0,0,0,19,6,6,50.0,Matches
181,182,Adam Davies,wls WAL,GK,Stoke City,29,1992,12.0,3,0,0,1,2,0,0,0,1,0,0,0,12,0,1,0.0,Matches
182,183,Ben Davies,eng ENG,DF,Sheffield Utd,25,1995,21.0,3,0,0,11,17,0,2,30,19,0,0,0,132,46,41,52.9,Matches
183,184,Curtis Davies,eng ENG,DF,Derby County,36,1985,46.0,9,0,0,27,17,3,10,56,19,0,1,0,198,203,125,61.9,Matches
184,185,Isaak Davies,wls WAL,"FW,MF",Cardiff City,19,2001,13.3,1,0,0,18,21,8,24,3,5,0,0,0,42,8,48,14.3,Matches
185,186,Keinan Davis,eng ENG,FW,Nott'ham Forest,23,1998,11.8,5,0,0,17,22,7,4,1,6,0,0,0,48,26,49,34.7,Matches
186,187,Leif Davis,eng ENG,"DF,FW",Bournemouth,21,2000,6.4,0,0,0,4,5,1,19,14,9,0,0,0,44,10,7,58.8,Matches
187,188,Harlee Dean,eng ENG,DF,Birmingham City,30,1991,14.0,2,0,0,8,5,1,5,21,11,0,1,1,72,56,34,62.2,Matches
188,189,Troy Deeney,eng ENG,FW,Birmingham City,33,1988,14.5,0,0,0,25,15,8,7,0,8,1,0,0,38,71,100,41.5,Matches
189,190,Tom Dele-Bashiru,ng NGA,"MF,FW",Reading,21,1999,27.1,2,0,0,16,54,8,7,21,16,0,0,0,122,11,25,30.6,Matches
190,191,Siriki Dembélé,ci CIV,FW,Bournemouth,24,1996,5.9,0,0,0,10,16,1,9,5,8,0,0,0,36,2,8,20.0,Matches
191,192,Siriki Dembélé,ci CIV,"FW,MF",P'borough Utd,24,1996,21.2,1,0,0,29,56,15,15,7,13,0,0,0,86,6,20,23.1,Matches
192,193,Sepp van den Berg,nl NED,DF,Preston,19,2001,44.1,7,0,0,37,21,1,23,76,55,0,0,1,294,130,67,66.0,Matches
193,194,Oliver Denham,wls WAL,DF,Cardiff City,19,2002,4.5,2,0,0,6,1,0,0,2,9,0,0,0,30,6,11,35.3,Matches
194,195,Yan Dhanda,eng ENG,MF,Swansea City,22,1998,0.8,0,0,0,1,2,0,3,1,0,0,0,0,3,0,0,,Matches
195,196,Bambo Diaby,sn SEN,DF,Preston,23,1997,4.9,0,0,0,3,4,0,0,7,8,0,0,1,29,11,6,64.7,Matches
196,197,Grady Diangana,eng ENG,"FW,MF",West Brom,23,1998,21.3,2,0,0,23,44,4,35,8,11,1,0,0,113,12,63,16.0,Matches
197,198,Robert Dickie,eng ENG,DF,QPR,25,1996,38.0,12,0,0,49,60,0,21,62,43,0,0,0,278,144,57,71.6,Matches
198,199,Seny Dieng,sn SEN,GK,QPR,26,1994,27.5,2,0,0,1,4,0,0,0,1,0,1,0,40,17,1,94.4,Matches
199,200,Anfernee Dijksteel,nl NED,DF,Middlesbrough,24,1996,32.9,2,0,0,20,50,2,28,38,44,0,0,0,209,35,41,46.1,Matches
200,201,Daryl Dike,us USA,FW,West Brom,21,2000,0.9,0,0,0,1,3,1,1,0,0,0,0,0,3,7,7,50.0,Matches
201,202,Greg Docherty,sct SCO,MF,Hull City,24,1996,31.6,6,0,0,40,26,1,47,31,41,0,0,0,242,31,35,47.0,Matches
202,203,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,19,2001,19.8,5,0,0,15,36,12,31,9,6,1,0,0,100,4,40,9.1,Matches
203,204,Kenneth Dougall,au AUS,MF,Blackpool,28,1993,37.2,4,0,0,33,48,0,54,28,59,0,0,0,289,55,57,49.1,Matches
204,205,Alfie Doughty,eng ENG,"DF,FW",Stoke City,21,1999,1.8,2,0,0,5,0,1,15,2,4,0,0,0,11,3,3,50.0,Matches
205,206,Alfie Doughty,eng ENG,"DF,FW",Cardiff City,21,1999,5.3,1,0,0,9,3,1,12,7,5,0,0,0,27,3,5,37.5,Matches
206,207,Flynn Downes,eng ENG,"MF,DF",Swansea City,22,1999,31.9,12,1,1,41,51,0,0,39,36,0,0,0,218,29,42,40.8,Matches
207,208,Thomas Doyle,eng ENG,MF,Cardiff City,19,2001,16.1,4,0,0,19,15,0,101,10,14,0,0,0,110,2,10,16.7,Matches
208,209,Andre Dozzell,eng ENG,MF,QPR,22,1999,17.0,8,1,1,27,14,0,26,10,18,0,0,0,73,9,17,34.6,Matches
209,210,Cody Drameh,eng ENG,DF,Cardiff City,19,2001,21.4,3,0,0,9,22,0,73,21,53,0,0,0,129,22,36,37.9,Matches
210,211,Danny Drinkwater,eng ENG,MF,Reading,31,1990,31.3,8,0,0,44,29,0,22,42,56,0,0,0,296,30,29,50.8,Matches
211,212,Demeaco Duhaney,eng ENG,"DF,FW",Stoke City,22,1998,2.3,0,0,0,0,1,0,7,5,1,0,0,0,12,6,4,60.0,Matches
212,213,Jimmy Dunne,ie IRL,DF,QPR,23,1997,35.4,5,0,0,35,29,0,1,60,27,0,1,1,246,176,88,66.7,Matches
213,214,Lyndon Dykes,sct SCO,FW,QPR,25,1995,26.8,1,0,0,33,19,11,15,6,6,0,1,0,39,131,175,42.8,Matches
214,215,Josh Earl,eng ENG,DF,Preston,22,1998,23.9,3,0,0,46,35,1,61,22,36,0,0,0,139,76,55,58.0,Matches
215,216,Tom Eaves,eng ENG,FW,Hull City,29,1992,14.0,5,1,1,59,6,14,7,3,5,0,0,0,24,80,75,51.6,Matches
216,217,Malcolm Ebiowei,eng ENG,FW,Derby County,17,2003,10.6,2,0,0,15,21,0,59,7,12,0,0,0,48,3,11,21.4,Matches
217,218,Festy Ebosele,ie IRL,"FW,DF",Derby County,18,2002,20.3,4,0,0,33,35,6,30,23,34,0,1,0,87,41,37,52.6,Matches
218,219,Josh Eccles,eng ENG,DF,Coventry City,21,2000,2.6,0,0,0,3,4,1,8,2,3,0,0,0,14,3,1,75.0,Matches
219,220,Tayo Edun,eng ENG,"DF,MF",Blackburn,23,1998,12.5,5,1,1,18,13,3,12,12,21,0,0,0,84,13,17,43.3,Matches
220,221,Ronnie Edwards,eng ENG,DF,P'borough Utd,18,2003,31.4,6,0,0,14,7,0,0,46,35,0,0,0,169,25,44,36.2,Matches
221,222,John Egan,ie IRL,DF,Sheffield Utd,28,1992,46.0,5,0,0,31,17,4,2,50,20,0,2,1,258,195,118,62.3,Matches
222,223,Carel Eiting,nl NED,MF,Huddersfield,23,1998,2.5,1,0,0,4,2,0,6,0,1,0,0,0,14,0,2,0.0,Matches
223,224,Ovie Ejaria,eng ENG,"FW,MF",Reading,23,1997,21.6,1,0,0,12,58,4,19,23,23,0,0,0,125,32,48,40.0,Matches
224,225,Marvin Ekpiteta,eng ENG,DF,Blackpool,25,1995,39.3,2,0,0,23,31,3,6,53,36,0,0,0,229,164,81,66.9,Matches
225,226,Callum Elder,au AUS,DF,Hull City,26,1995,21.8,2,0,0,15,10,3,132,26,24,0,0,0,104,49,35,58.3,Matches
226,227,Josh Emmanuel,eng ENG,"DF,FW",Hull City,23,1997,4.3,0,0,0,1,4,1,13,3,4,0,0,0,32,0,6,0.0,Matches
227,228,Neil Etheridge,ph PHI,GK,Birmingham City,31,1990,20.8,2,0,0,2,4,0,0,1,1,0,1,0,29,7,2,77.8,Matches
228,229,Ched Evans,wls WAL,FW,Preston,32,1988,14.8,6,0,0,29,27,8,17,4,7,0,0,0,49,50,96,34.2,Matches
229,230,George Evans,eng ENG,MF,Millwall,26,1994,12.8,3,0,0,19,9,1,17,16,11,0,0,0,91,24,14,63.2,Matches
230,231,Kieron Evans,wls WAL,"MF,FW",Cardiff City,19,2001,1.6,0,0,0,1,3,1,8,1,1,0,0,0,4,0,3,0.0,Matches
231,232,Juan Familio-Castillo,nl NED,"DF,MF",Birmingham City,21,2000,0.9,1,0,0,2,0,0,1,1,1,0,0,0,4,1,2,33.3,Matches
232,233,Tom Fellows,eng ENG,"MF,FW",West Brom,18,2003,1.1,0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,0.0,Matches
233,234,Emmanuel Fernandez,eng ENG,DF,P'borough Utd,19,2001,0.7,0,0,0,0,0,0,1,2,2,0,0,0,2,2,2,50.0,Matches
234,235,Sam Field,eng ENG,MF,QPR,23,1998,26.0,14,0,0,49,38,0,13,49,42,1,0,0,169,54,30,64.3,Matches
235,236,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,27,1994,21.1,6,0,0,15,13,1,0,38,14,0,1,0,111,72,35,67.3,Matches
236,237,Andy Fisher,eng ENG,GK,Swansea City,23,1998,20.0,1,0,0,1,5,0,0,0,0,0,1,0,27,1,0,100.0,Matches
237,238,John Fleck,sct SCO,MF,Sheffield Utd,29,1991,29.5,10,0,0,36,24,1,91,25,23,1,0,0,168,21,30,41.2,Matches
238,239,Brandon Fleming,eng ENG,DF,Hull City,21,1999,14.7,3,0,0,13,40,0,59,29,35,0,0,0,87,21,31,40.4,Matches
239,240,Steven Fletcher,sct SCO,FW,Stoke City,34,1987,16.7,3,0,0,26,13,11,5,6,5,0,0,0,53,100,74,57.5,Matches
240,241,Aden Flint,eng ENG,DF,Cardiff City,32,1989,36.3,8,1,0,30,14,6,6,67,21,0,0,0,174,208,84,71.2,Matches
241,242,Wes Foderingham,eng ENG,GK,Sheffield Utd,30,1991,32.0,1,0,0,0,5,0,0,0,0,0,0,0,62,4,1,80.0,Matches
242,243,Tyrese Fornah,eng ENG,MF,Nott'ham Forest,21,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
243,244,William Forrester,eng ENG,DF,Stoke City,20,2001,2.3,0,0,0,0,1,0,1,5,1,0,0,0,6,5,14,26.3,Matches
244,245,Marcus Forss,fi FIN,FW,Hull City,22,1999,5.4,1,0,0,5,0,2,5,0,1,0,0,0,10,5,35,12.5,Matches
245,246,Craig Forsyth,sct SCO,DF,Derby County,32,1989,21.5,3,0,0,22,14,10,36,13,8,0,0,1,92,93,64,59.2,Matches
246,247,Morgan Fox,wls WAL,DF,Stoke City,27,1993,7.8,1,1,0,1,3,1,18,7,11,0,0,0,39,14,8,63.6,Matches
247,248,Tyrese Francois,au AUS,MF,Fulham,21,2000,1.0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,2,0.0,Matches
248,249,Luke Freeman,eng ENG,"FW,MF",Sheffield Utd,29,1992,1.6,0,0,0,1,4,0,15,1,2,0,0,0,12,1,3,25.0,Matches
249,250,Luke Freeman,eng ENG,"MF,FW",Millwall,29,1992,0.2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,,Matches
250,251,George Friend,eng ENG,DF,Birmingham City,33,1987,11.3,1,0,0,12,15,1,2,21,21,0,0,0,74,37,32,53.6,Matches
251,252,Dominik Frieser,at AUT,"FW,MF",Barnsley,27,1993,10.2,1,0,0,4,7,12,4,4,6,0,0,0,33,7,22,24.1,Matches
252,253,Dael Fry,eng ENG,DF,Middlesbrough,23,1997,31.3,3,0,0,17,25,3,3,28,20,1,0,1,151,132,77,63.2,Matches
253,254,Jeando Fuchs,cm CMR,MF,P'borough Utd,23,1997,15.2,2,0,0,27,16,0,1,30,31,0,0,0,98,31,32,49.2,Matches
254,255,Jay Fulton,sct SCO,MF,Swansea City,27,1994,8.2,1,0,0,13,17,0,3,9,10,0,0,0,46,11,12,47.8,Matches
255,256,Darnell Furlong,eng ENG,"DF,MF",West Brom,25,1995,36.9,9,2,1,46,44,4,190,53,36,1,1,0,170,130,80,61.9,Matches
256,257,Jordan Gabriel,eng ENG,DF,Blackpool,22,1998,18.2,5,1,1,12,22,0,38,22,23,1,1,0,82,43,35,55.1,Matches
257,258,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,22,1998,4.0,2,1,1,3,8,0,8,8,7,0,0,0,23,12,14,46.2,Matches
258,259,Sam Gallagher,eng ENG,FW,Blackburn,25,1995,28.1,7,0,0,47,37,17,11,14,21,0,0,0,103,191,167,53.4,Matches
259,260,Luke Garbutt,eng ENG,DF,Blackpool,28,1993,15.2,4,0,0,17,7,0,93,18,12,0,0,0,90,32,27,54.2,Matches
260,261,Gary Gardner,eng ENG,MF,Birmingham City,29,1992,30.7,9,2,0,40,27,4,36,46,31,0,0,0,187,99,61,61.9,Matches
261,262,Taylor Gardner-Hickman,eng ENG,"MF,DF",West Brom,19,2001,15.1,2,0,0,20,20,1,61,12,25,1,0,0,110,10,27,27.0,Matches
262,263,James Garner,eng ENG,MF,Nott'ham Forest,20,2001,36.7,8,0,0,39,48,0,206,58,39,0,0,0,196,21,26,44.7,Matches
263,264,Paulo Gazzaniga,ar ARG,GK,Fulham,29,1992,13.0,1,0,0,0,3,0,0,0,1,0,0,0,15,2,2,50.0,Matches
264,265,Morgan Gibbs-White,eng ENG,"MF,FW",Sheffield Utd,21,2000,31.8,8,1,1,34,46,17,80,11,16,0,0,0,157,54,105,34.0,Matches
265,266,Matthew Godden,eng ENG,FW,Coventry City,30,1991,17.5,0,0,0,11,17,14,12,5,4,2,0,0,40,43,61,41.3,Matches
266,267,Claudio Gomes,fr FRA,MF,Barnsley,21,2000,28.1,2,0,0,25,20,0,11,22,17,0,0,0,171,20,30,40.0,Matches
267,268,Charlie Goode,eng ENG,DF,Sheffield Utd,25,1995,1.0,0,1,0,1,2,0,2,0,0,0,0,0,9,4,2,66.7,Matches
268,269,Kyron Gordon,eng ENG,DF,Sheffield Utd,19,2002,3.8,1,0,0,4,2,0,4,10,5,0,0,0,21,17,16,51.5,Matches
269,270,Nico Gordon,eng ENG,DF,Birmingham City,19,2002,10.8,2,0,0,12,8,1,0,18,11,0,0,0,42,24,33,42.1,Matches
270,271,Lewis Grabban,eng ENG,FW,Nott'ham Forest,33,1988,22.8,3,0,0,19,13,21,18,4,4,0,0,0,71,22,45,32.8,Matches
271,272,Jordan Graham,eng ENG,DF,Birmingham City,26,1995,17.7,1,0,0,9,28,1,142,13,20,0,0,0,97,11,18,37.9,Matches
272,273,Jorge Grant,eng ENG,"MF,FW",P'borough Utd,26,1994,19.3,1,0,0,11,32,3,42,11,16,1,0,0,102,13,13,50.0,Matches
273,274,Karlan Grant,eng ENG,"FW,MF",West Brom,23,1997,37.6,2,0,0,26,34,11,86,9,5,0,0,0,150,50,103,32.7,Matches
274,275,Andre Gray,jm JAM,FW,QPR,30,1991,13.6,2,0,0,17,8,11,8,3,0,1,0,0,21,5,33,13.2,Matches
275,276,Jacob Greaves,eng ENG,DF,Hull City,20,2000,46.0,8,0,0,31,41,4,17,73,51,0,3,0,294,152,69,68.8,Matches
276,277,Matt Grimes,eng ENG,MF,Swansea City,26,1995,46.0,6,0,0,23,44,0,97,26,34,0,0,0,312,27,55,32.9,Matches
277,278,Daniel Grimshaw,eng ENG,GK,Blackpool,23,1998,25.2,2,0,0,0,3,0,0,1,0,0,0,0,24,9,1,90.0,Matches
278,279,Adlène Guedioura,dz ALG,MF,Sheffield Utd,35,1985,0.3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
279,280,Viktor Gyökeres,se SWE,FW,Coventry City,23,1998,39.9,1,0,0,34,57,13,23,5,9,1,0,0,104,66,182,26.6,Matches
280,281,Alen Halilović,hr CRO,"FW,MF",Reading,25,1996,7.7,2,0,0,4,3,0,24,5,4,0,0,0,30,1,9,10.0,Matches
281,282,George Hall,eng ENG,"FW,MF",Birmingham City,17,2004,1.3,0,0,0,1,1,0,7,1,2,0,0,0,5,1,4,20.0,Matches
282,283,Grant Hall,eng ENG,DF,Middlesbrough,29,1991,8.0,1,0,0,2,1,1,1,5,6,0,0,1,31,42,16,72.4,Matches
283,284,Aapo Halme,fi FIN,DF,Barnsley,23,1998,2.3,0,0,0,3,0,1,1,3,0,0,0,0,5,7,3,70.0,Matches
284,285,Ben Hamer,eng ENG,GK,Swansea City,33,1987,21.0,0,0,0,0,6,0,0,0,0,0,0,0,31,3,0,100.0,Matches
285,286,Gustavo Hamer,nl NED,MF,Coventry City,24,1997,34.5,14,0,0,66,20,1,170,48,42,0,0,0,295,7,15,31.8,Matches
286,287,CJ Hamilton,ie IRL,MF,Blackpool,26,1995,16.3,1,0,0,14,17,4,43,11,15,1,0,0,81,31,52,37.3,Matches
287,288,Ethan Hamilton,sct SCO,MF,P'borough Utd,22,1998,0.7,0,0,0,0,1,0,1,1,1,0,0,0,5,0,4,0.0,Matches
288,289,Mark Harris,wls WAL,"FW,MF",Cardiff City,22,1998,17.1,6,0,0,18,22,13,10,3,4,0,0,0,50,9,55,14.1,Matches
289,290,Taylor Harwood-Bellis,eng ENG,DF,Stoke City,19,2002,21.8,3,0,0,17,13,1,6,41,16,0,0,1,156,66,44,60.0,Matches
290,291,Jan Paul van Hecke,nl NED,DF,Blackburn,21,2000,29.4,12,1,0,31,22,0,2,46,35,1,1,0,166,92,63,59.4,Matches
291,292,Michael Hector,jm JAM,DF,Fulham,29,1992,4.0,1,0,0,8,1,0,2,7,4,0,0,0,37,12,5,70.6,Matches
292,293,Ryan Hedges,wls WAL,"FW,MF",Blackburn,26,1995,4.5,1,0,0,7,10,2,3,3,4,0,0,0,15,0,11,0.0,Matches
293,294,Michał Helik,pl POL,DF,Barnsley,25,1995,37.7,8,0,0,30,20,1,2,96,33,0,0,0,207,203,95,68.1,Matches
294,295,Jordan Helliwell,eng ENG,"MF,DF",Barnsley,19,2001,1.2,0,0,0,0,1,0,0,3,0,0,0,0,5,1,3,25.0,Matches
295,296,Jeff Hendrick,ie IRL,MF,QPR,29,1992,7.3,1,0,0,3,3,0,4,2,2,0,0,0,40,13,16,44.8,Matches
296,297,Onel Hernández,cu CUB,"FW,DF",Middlesbrough,28,1993,8.7,2,0,0,9,8,10,23,9,3,0,0,0,37,5,13,27.8,Matches
297,298,Onel Hernández,cu CUB,"FW,MF",Birmingham City,28,1993,20.7,3,0,0,21,26,16,32,10,11,0,1,0,100,5,17,22.7,Matches
298,299,Scott High,sct SCO,MF,Huddersfield,20,2001,16.8,2,0,0,13,6,1,11,20,10,0,0,0,97,7,15,31.8,Matches
299,300,James Hill,eng ENG,DF,Bournemouth,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
300,301,Josh Hinds,eng ENG,FW,Hull City,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
301,302,Scott Hogan,ie IRL,FW,Birmingham City,29,1992,25.4,2,0,0,31,16,21,12,1,4,0,0,0,55,34,113,23.1,Matches
302,303,Jonathan Hogg,eng ENG,"MF,DF",Huddersfield,32,1988,28.1,3,0,0,27,14,0,2,41,26,0,0,0,173,48,33,59.3,Matches
303,304,Junior Hoilett,ca CAN,"FW,MF",Reading,31,1990,19.2,4,1,1,23,27,13,84,11,18,0,1,0,98,17,31,35.4,Matches
304,305,Duane Holmes,us USA,"FW,MF",Huddersfield,26,1994,25.1,9,0,0,41,28,6,27,9,19,0,0,0,110,12,23,34.3,Matches
305,306,Tom Holmes,eng ENG,DF,Reading,21,2000,27.1,4,0,0,18,7,0,5,56,34,0,1,1,142,82,52,61.2,Matches
306,307,William Hondermarck,ie IRL,"DF,MF",Barnsley,20,2000,3.6,1,0,0,3,5,0,3,3,10,0,0,0,25,1,7,12.5,Matches
307,308,George Honeyman,eng ENG,MF,Hull City,26,1994,33.2,9,0,0,46,69,7,192,16,59,0,1,0,180,14,37,27.5,Matches
308,309,Ethan Horvath,us USA,GK,Nott'ham Forest,26,1995,6.0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0,Matches
309,310,Conor Hourihane,ie IRL,MF,Sheffield Utd,30,1991,16.0,4,0,0,16,15,2,86,10,12,0,0,0,100,15,8,65.2,Matches
310,311,Ryan Howley,wls WAL,MF,Coventry City,17,2003,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
311,312,Jonny Howson,eng ENG,MF,Middlesbrough,33,1988,43.8,10,0,0,20,36,0,102,40,48,0,0,1,351,55,38,59.1,Matches
312,313,Tom Huddlestone,eng ENG,"MF,DF",Hull City,34,1986,4.3,2,0,0,9,4,0,4,3,7,0,1,0,38,11,2,84.6,Matches
313,314,Andrew Hughes,wls WAL,DF,Preston,29,1992,38.9,6,1,0,31,26,1,39,56,43,1,1,0,228,145,75,65.9,Matches
314,315,Jordan Hugill,eng ENG,FW,West Brom,29,1992,11.2,2,0,0,26,17,3,4,1,7,0,0,0,36,45,88,33.8,Matches
315,316,Jordan Hugill,eng ENG,FW,Cardiff City,29,1992,15.6,3,0,0,33,34,12,4,3,4,0,0,0,34,69,95,42.1,Matches
316,317,Paul Huntington,eng ENG,DF,Preston,33,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
317,318,James Husband,eng ENG,DF,Blackpool,27,1994,28.0,5,0,0,26,33,0,38,51,26,1,0,0,181,117,70,62.6,Matches
318,319,Isaac Hutchinson,eng ENG,MF,Derby County,21,2000,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
319,320,Shaun Hutchinson,eng ENG,DF,Millwall,30,1990,27.7,3,0,0,31,22,3,7,78,38,0,1,0,203,120,70,63.2,Matches
320,321,Dominic Hyam,sct SCO,DF,Coventry City,25,1995,41.7,7,0,0,33,22,5,7,64,37,0,0,0,262,161,113,58.8,Matches
321,322,Danny Hylton,eng ENG,"FW,MF",Luton Town,32,1989,6.6,4,0,0,19,18,7,1,1,8,0,0,0,31,12,31,27.9,Matches
322,323,Zeno Ibsen Rossi,eng ENG,DF,Bournemouth,20,2000,3.0,0,0,0,3,0,0,0,0,2,0,1,0,7,2,4,33.3,Matches
323,324,Duncan Idehen,eng ENG,DF,Bristol City,19,2002,0.4,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,100.0,Matches
324,325,Uche Ikpeazu,ug UGA,"FW,DF",Cardiff City,26,1995,2.8,2,0,0,15,14,3,4,0,3,0,0,0,7,11,12,47.8,Matches
325,326,Uche Ikpeazu,ug UGA,FW,Middlesbrough,26,1995,7.2,3,0,0,25,25,4,3,0,3,0,0,0,26,38,43,46.9,Matches
326,327,Tom Ince,eng ENG,"MF,DF",Stoke City,29,1992,5.0,2,0,0,8,5,0,13,3,3,0,0,0,24,4,5,44.4,Matches
327,328,Tom Ince,eng ENG,"FW,MF",Reading,29,1992,14.8,3,0,0,14,25,4,62,13,13,1,0,0,79,7,27,20.6,Matches
328,329,Matt Ingram,eng ENG,GK,Hull City,27,1993,28.7,0,0,0,0,8,0,0,3,0,0,0,0,21,5,0,100.0,Matches
329,330,Matt Ingram,eng ENG,GK,Luton Town,27,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
330,331,Harvey Isted,eng ENG,GK,Luton Town,24,1997,1.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
331,332,Daniel Iversen,dk DEN,GK,Preston,24,1997,45.9,1,0,0,0,7,0,0,0,0,0,0,0,36,8,2,80.0,Matches
332,333,Ricky Jade-Jones,eng ENG,"FW,MF",P'borough Utd,20,2001,7.4,2,0,0,12,7,2,20,2,6,1,0,0,27,6,37,14.0,Matches
333,334,Phil Jagielka,eng ENG,DF,Stoke City,38,1982,19.7,1,0,0,7,13,0,2,34,19,1,1,0,136,51,27,65.4,Matches
334,335,Phil Jagielka,eng ENG,DF,Derby County,38,1982,20.0,1,0,0,9,23,0,0,17,15,0,0,0,108,53,63,45.7,Matches
335,336,Karl Jakob Hein,ee EST,GK,Reading,19,2002,5.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,100.0,Matches
336,337,Jordan James,wls WAL,MF,Birmingham City,17,2004,13.1,1,0,0,19,28,0,16,7,18,0,0,0,68,11,23,32.4,Matches
337,338,Matty James,eng ENG,MF,Bristol City,30,1991,30.9,1,0,0,34,22,0,129,32,31,0,0,0,176,34,56,37.8,Matches
338,339,Reece James,eng ENG,"DF,MF",Blackpool,27,1993,14.0,3,0,0,9,4,0,43,17,22,0,0,0,83,14,20,41.2,Matches
339,340,Saikou Janneh,eng ENG,MF,Bristol City,20,2001,0.2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,Matches
340,341,William Jarvis,eng ENG,"MF,FW",Hull City,18,2002,0.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,Matches
341,342,Zach Jeacock,eng ENG,GK,Birmingham City,20,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
342,343,Daniel Jebbison,eng ENG,"FW,MF",Sheffield Utd,18,2003,2.2,1,0,0,2,1,1,2,0,0,0,0,0,4,10,25,28.6,Matches
343,344,Cameron Jerome,eng ENG,FW,Luton Town,34,1986,15.0,5,0,0,38,7,14,4,3,6,0,0,0,44,98,106,48.0,Matches
344,345,Lucas João,pt POR,FW,Reading,27,1993,21.0,1,0,0,22,34,10,0,7,6,0,0,0,43,38,69,35.5,Matches
345,346,Eiran Joe Cashin,ie IRL,DF,Derby County,19,2001,14.1,2,0,0,12,6,1,1,25,15,0,0,0,96,47,34,58.0,Matches
346,347,Stefan Johansen,no NOR,MF,QPR,30,1991,30.6,8,0,0,40,17,1,108,20,18,0,0,0,193,17,29,37.0,Matches
347,348,Ryan John Giles,eng ENG,"DF,MF",Cardiff City,21,2000,19.6,2,0,0,9,13,3,218,9,6,0,0,0,107,7,10,41.2,Matches
348,349,Ryan John Giles,eng ENG,"DF,FW",Blackburn,21,2000,7.8,0,0,0,2,6,0,91,1,5,0,0,0,46,1,1,50.0,Matches
349,350,Tyreece John-Jules,eng ENG,"FW,MF",Blackpool,20,2001,6.6,1,0,0,8,15,2,3,2,6,0,0,0,20,8,24,25.0,Matches
350,351,Bradley Johnson,eng ENG,MF,Blackburn,34,1987,10.2,1,0,0,18,11,2,3,6,7,0,0,0,60,32,20,61.5,Matches
351,352,Brennan Johnson,wls WAL,"FW,MF",Nott'ham Forest,20,2001,43.3,3,0,0,34,58,17,83,14,23,1,0,0,126,8,50,13.8,Matches
352,353,Daniel Johnson,jm JAM,MF,Preston,28,1992,35.3,9,0,0,42,25,6,77,32,24,0,1,0,239,26,22,54.2,Matches
353,354,Sam Johnstone,eng ENG,GK,West Brom,28,1993,36.0,4,1,0,1,1,0,0,0,0,0,1,0,92,6,0,100.0,Matches
354,355,Alfie Jones,eng ENG,DF,Hull City,23,1997,20.2,3,0,0,6,3,0,4,24,17,0,0,0,120,49,29,62.8,Matches
355,356,Callum Jones,wls WAL,MF,Hull City,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
356,357,Isaiah Jones,eng ENG,DF,Middlesbrough,22,1999,36.3,11,0,0,42,97,3,90,31,53,3,0,0,177,23,44,34.3,Matches
357,358,Jodi Jones,mt MLT,"MF,DF",Coventry City,23,1997,1.1,0,0,0,0,4,0,10,0,1,0,0,0,5,1,1,50.0,Matches
358,359,Kyle Joseph,sct SCO,"FW,DF",Swansea City,19,2001,1.3,0,0,0,6,0,0,0,1,1,0,0,0,8,4,7,36.4,Matches
359,360,Kamil Jóźwiak,pl POL,"FW,MF",Derby County,23,1998,10.7,2,0,0,21,9,4,5,10,16,0,0,0,42,15,41,26.8,Matches
