,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
593,594,Zack Steffen,us USA,GK,Manchester City,26,1995,1,90,90,2.6,1.0,1,90,1,0,,29,3.00,2,0,+2,+2.00,+0.08,2.2,0.8,+1.4,+1.37,-0.50,Matches
594,595,Dale Stephens,eng ENG,MF,Burnley,32,1989,3,124,41,3.6,1.4,1,90,1,2,17,16,1.33,0,0,0,0.00,+0.52,1.4,1.5,-0.1,-0.06,+0.48,Matches
595,596,Jack Stephens,eng ENG,DF,Southampton,27,1994,11,811,74,23.7,9.0,9,84,8,2,28,11,0.73,8,19,-11,-1.22,-0.77,10.3,16.3,-6.1,-0.68,-0.42,Matches
596,597,Raheem Sterling,eng ENG,FW,Manchester City,26,1994,30,2128,71,62.2,23.6,23,85,17,7,24,7,2.43,64,17,+47,+1.99,+0.18,62.1,17.1,+44.9,+1.90,+0.12,Matches
597,598,Finley Stevens,wls WAL,DF,Brentford,18,2003,1,15,15,0.4,0.2,0,,0,1,15,22,0.00,0,0,0,0.00,+0.21,0.5,0.1,+0.4,+2.49,+2.58,Matches
598,599,John Stones,eng ENG,DF,Manchester City,27,1994,14,1119,80,32.7,12.4,12,89,11,2,27,13,2.50,30,6,+24,+1.93,+0.01,28.7,7.2,+21.5,+1.73,-0.19,Matches
599,600,James Storer,,GK,Wolves,,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
600,601,Robert Street,eng ENG,FW,Crystal Palace,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
601,602,Pascal Struijk,nl NED,"DF,MF",Leeds United,21,1999,29,2055,71,60.1,22.8,22,86,20,7,24,2,1.00,25,52,-27,-1.18,-0.52,29.3,41.5,-12.2,-0.54,+0.16,Matches
602,603,Crysencio Summerville,nl NED,"MF,FW",Leeds United,19,2001,6,130,22,3.8,1.4,0,,0,6,22,19,0.83,3,1,+2,+1.38,+2.45,3.2,1.8,+1.4,+1.00,+1.66,Matches
603,604,Zak Swanson,eng ENG,DF,Arsenal,20,2000,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
604,605,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,23,1998,10,604,60,17.7,6.7,6,78,5,4,34,17,0.70,2,18,-16,-2.38,-0.95,6.0,14.6,-8.7,-1.29,-0.08,Matches
605,606,Japhet Tanganga,eng ENG,DF,Tottenham,22,1999,11,735,67,21.5,8.2,10,73,4,1,8,7,2.18,11,8,+3,+0.37,-0.50,13.7,12.2,+1.5,+0.18,-0.47,Matches
606,607,Matt Targett,eng ENG,DF,Aston Villa,25,1995,17,1431,84,41.8,15.9,17,84,14,0,,3,0.94,16,28,-12,-0.75,-1.21,15.4,24.9,-9.5,-0.60,-0.73,Matches
607,608,Matt Targett,eng ENG,DF,Newcastle Utd,25,1995,16,1440,90,42.1,16.0,16,90,16,0,,0,1.94,22,19,+3,+0.19,+1.14,22.3,20.3,+2.0,+0.12,+1.03,Matches
608,609,James Tarkowski,eng ENG,DF,Burnley,28,1992,35,3106,89,90.8,34.5,35,89,34,0,,0,0.89,30,51,-21,-0.61,-1.18,40.7,59.1,-18.4,-0.53,-0.07,Matches
609,610,Nuno Tavares,pt POR,DF,Arsenal,21,2000,22,1176,53,34.4,13.1,13,83,10,9,11,16,1.77,25,19,+6,+0.46,+0.18,23.7,18.1,+5.5,+0.42,0.00,Matches
610,611,Charlie Taylor,eng ENG,DF,Burnley,27,1993,31,2731,88,79.9,30.3,30,90,30,1,31,0,0.84,28,48,-20,-0.66,-0.79,37.2,52.2,-14.9,-0.49,+0.17,Matches
611,612,Nathan Tella,eng ENG,"MF,FW",Southampton,22,1999,14,804,57,23.5,8.9,10,74,1,4,15,14,0.79,13,18,-5,-0.56,+0.09,9.9,14.9,-5.0,-0.56,-0.27,Matches
612,613,Alex Telles,br BRA,DF,Manchester Utd,28,1992,21,1660,79,48.5,18.4,18,88,16,3,25,8,1.57,26,26,0,0.00,0.00,28.9,30.1,-1.1,-0.06,-0.22,Matches
613,614,Bobby Thomas,eng ENG,DF,Burnley,,,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
614,615,Luke Thomas,eng ENG,DF,Leicester City,20,2001,22,1912,87,55.9,21.2,21,88,20,1,60,5,1.27,32,35,-3,-0.14,-0.50,27.1,42.4,-15.3,-0.72,-0.64,Matches
615,616,Dominic Thompson,eng ENG,DF,Brentford,21,2000,2,146,73,4.3,1.6,2,73,0,0,,11,0.00,0,3,-3,-1.85,-1.71,1.1,1.8,-0.7,-0.42,-0.36,Matches
616,617,Youri Tielemans,be BEL,MF,Leicester City,24,1997,32,2631,82,76.9,29.2,29,88,24,3,27,1,1.47,52,42,+10,+0.34,+1.14,43.3,49.0,-5.7,-0.19,+1.06,Matches
617,618,Kieran Tierney,sct SCO,DF,Arsenal,24,1997,22,1915,87,56.0,21.3,22,87,18,0,,4,1.91,33,21,+12,+0.56,+0.50,37.5,26.7,+10.7,+0.50,+0.19,Matches
618,619,Takehiro Tomiyasu,jp JPN,DF,Arsenal,22,1998,21,1679,80,49.1,18.7,20,84,16,1,1,1,1.95,30,20,+10,+0.54,+0.38,30.8,24.5,+6.3,+0.34,-0.16,Matches
619,620,James Tomkins,eng ENG,DF,Crystal Palace,32,1989,8,547,68,16.0,6.1,6,88,5,2,9,19,1.00,6,11,-5,-0.82,-1.10,6.8,8.5,-1.7,-0.28,-0.58,Matches
620,621,Jonathan Tomkinson,us USA,DF,Norwich City,19,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
621,622,Ivan Toney,eng ENG,FW,Brentford,25,1996,33,2909,88,85.1,32.3,32,90,32,1,29,0,1.24,43,47,-4,-0.12,+0.58,45.2,45.4,-0.2,-0.01,+0.46,Matches
622,623,Ferrán Torres,es ESP,FW,Manchester City,21,2000,4,303,76,8.9,3.4,4,76,2,0,,3,2.25,8,1,+7,+2.08,+0.17,9.1,1.5,+7.6,+2.25,+0.43,Matches
623,624,Cenk Tosun,tr TUR,MF,Everton,30,1991,1,7,7,0.2,0.1,0,,0,1,7,7,0.00,0,0,0,0.00,+0.61,0.0,0.0,0.0,+0.40,+0.75,Matches
624,625,Andros Townsend,eng ENG,"MF,FW",Everton,30,1991,21,1455,69,42.5,16.2,17,82,11,4,15,4,1.00,14,30,-16,-0.99,-0.67,18.7,26.1,-7.4,-0.46,-0.19,Matches
625,626,Adama Traoré,es ESP,"FW,MF",Wolves,25,1996,20,1067,53,31.2,11.9,10,85,5,10,22,1,1.55,9,10,-1,-0.08,+0.07,14.1,18.2,-4.1,-0.35,+0.35,Matches
626,627,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,25,1995,9,220,24,6.4,2.4,1,79,0,8,18,10,0.44,2,3,-1,-0.41,-0.38,3.7,3.7,0.0,0.00,+0.19,Matches
627,628,Trézéguet,eg EGY,FW,Aston Villa,26,1994,1,11,11,0.3,0.1,0,,0,1,11,3,0.00,0,1,-1,-8.18,-8.16,0.6,0.3,+0.3,+2.14,+2.32,Matches
628,629,Francisco Trincão,pt POR,"FW,MF",Wolves,21,1999,28,1336,48,39.1,14.8,16,74,1,12,12,9,1.21,13,15,-2,-0.13,-0.01,18.3,21.3,-3.0,-0.20,+0.64,Matches
629,630,Kieran Trippier,eng ENG,DF,Newcastle Utd,30,1990,6,429,72,12.5,4.8,5,81,3,1,23,1,2.17,8,5,+3,+0.63,+1.26,7.2,6.7,+0.5,+0.11,+0.67,Matches
630,631,William Troost-Ekong,ng NGA,DF,Watford,27,1993,17,1390,82,40.6,15.4,15,90,15,2,20,11,0.76,19,30,-11,-0.71,+0.71,18.3,30.5,-12.2,-0.79,-0.08,Matches
631,632,Leandro Trossard,be BEL,"FW,MF",Brighton,26,1994,34,2805,83,82.0,31.2,32,86,23,2,33,1,1.29,33,33,0,0.00,+0.29,44.7,41.5,+3.2,+0.10,+0.10,Matches
632,633,Kostas Tsimikas,gr GRE,DF,Liverpool,25,1996,13,877,67,25.6,9.7,9,90,8,4,17,23,2.15,23,6,+17,+1.74,-0.06,26.0,8.6,+17.4,+1.78,+0.35,Matches
633,634,Axel Tuanzebe,eng ENG,DF,Aston Villa,23,1997,9,508,56,14.9,5.6,6,83,5,3,4,8,1.44,6,10,-4,-0.71,-0.77,5.3,8.6,-3.2,-0.57,-0.47,Matches
634,635,Ozan Tufan,tr TUR,MF,Watford,26,1995,7,334,48,9.8,3.7,4,61,0,3,30,9,0.57,4,9,-5,-1.35,-0.24,4.1,10.5,-6.5,-1.74,-1.11,Matches
635,636,Ed Turns,wls WAL,DF,Brighton,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
636,637,Harry Tyrer,eng ENG,GK,Everton,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
637,638,Christos Tzolis,gr GRE,"FW,MF",Norwich City,19,2002,14,336,24,9.8,3.7,3,60,0,11,14,16,0.86,0,9,-9,-2.41,-0.89,4.4,9.3,-4.9,-1.31,-0.09,Matches
638,639,Harvey Vale,eng ENG,MF,Chelsea,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
639,640,Yan Valery,tn TUN,DF,Southampton,22,1999,5,370,74,10.8,4.1,3,90,3,2,50,29,0.80,2,7,-5,-1.22,-0.66,3.1,8.7,-5.6,-1.36,-1.13,Matches
640,641,Virgil van Dijk,nl NED,DF,Liverpool,30,1991,34,3060,90,89.5,34.0,34,90,34,0,,1,2.41,84,21,+63,+1.85,+0.60,86.1,32.8,+53.2,+1.57,+0.43,Matches
641,642,Raphaël Varane,fr FRA,DF,Manchester Utd,28,1993,22,1831,83,53.5,20.3,20,90,20,2,16,2,1.73,30,22,+8,+0.39,+0.85,35.2,28.3,+6.9,+0.34,+0.61,Matches
642,643,Jamie Vardy,eng ENG,FW,Leicester City,34,1987,25,1806,72,52.8,20.1,20,85,15,5,23,2,1.56,37,27,+10,+0.50,+0.89,28.8,36.5,-7.7,-0.38,+0.12,Matches
643,644,Joël Veltman,nl NED,DF,Brighton,29,1992,34,2874,85,84.0,31.9,33,86,26,1,45,1,1.24,31,39,-8,-0.25,-1.24,46.6,43.1,+3.6,+0.11,+0.17,Matches
644,645,Jannik Vestergaard,dk DEN,DF,Leicester City,28,1992,10,567,57,16.6,6.3,6,85,5,4,14,15,1.20,12,16,-4,-0.63,-0.86,11.6,15.2,-3.6,-0.58,-0.17,Matches
645,646,Nikola Vlašić,hr CRO,"FW,MF",West Ham,23,1997,19,560,29,16.4,6.2,6,62,0,13,14,13,1.37,7,10,-3,-0.48,-0.86,9.1,11.7,-2.6,-0.42,-0.50,Matches
646,647,Matěj Vydra,cz CZE,FW,Burnley,29,1992,22,679,31,19.9,7.5,5,71,1,17,19,0,1.14,7,7,0,0.00,+0.62,9.9,12.5,-2.7,-0.35,+0.22,Matches
647,648,Theo Walcott,eng ENG,"MF,FW",Southampton,32,1989,9,379,42,11.1,4.2,5,66,0,4,12,14,1.33,7,8,-1,-0.24,+0.44,4.6,7.0,-2.4,-0.57,-0.24,Matches
648,649,Kyle Walker,eng ENG,DF,Manchester City,31,1990,20,1755,88,51.3,19.5,20,88,19,0,,7,2.20,42,14,+28,+1.44,-1.00,47.6,12.2,+35.4,+1.82,-0.08,Matches
649,650,Kyle Walker-Peters,eng ENG,DF,Southampton,24,1997,32,2633,82,77.0,29.3,29,89,27,3,16,5,1.00,33,49,-16,-0.55,+0.37,39.0,48.7,-9.7,-0.33,+0.09,Matches
650,651,Sam Waller,eng ENG,GK,Burnley,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
651,652,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23,1997,20,1793,90,52.4,19.9,20,90,19,0,,10,1.25,29,35,-6,-0.30,-0.63,31.3,34.7,-3.4,-0.17,-0.47,Matches
652,653,Danny Ward,wls WAL,GK,Leicester City,28,1993,1,90,90,2.6,1.0,1,90,1,0,,31,3.00,5,1,+4,+4.00,+4.03,2.4,1.7,+0.7,+0.73,+1.20,Matches
653,654,Joel Ward,eng ENG,DF,Crystal Palace,31,1989,28,2487,89,72.7,27.6,27,90,27,1,57,5,1.29,37,37,0,0.00,-0.39,40.8,34.4,+6.4,+0.23,+0.10,Matches
654,655,James Ward-Prowse,eng ENG,MF,Southampton,26,1994,36,3215,89,94.0,35.7,36,89,34,0,,0,1.00,40,63,-23,-0.64,-0.20,45.7,60.5,-14.8,-0.42,-1.04,Matches
655,656,Ollie Watkins,eng ENG,FW,Aston Villa,25,1995,35,2952,84,86.3,32.8,33,88,28,2,23,0,1.20,46,48,-2,-0.06,-0.06,40.9,48.9,-8.0,-0.24,-0.53,Matches
656,657,Adam Webster,eng ENG,DF,Brighton,26,1995,22,1434,65,41.9,15.9,16,81,13,6,22,4,1.73,21,20,+1,+0.06,+0.20,22.3,19.1,+3.2,+0.20,+0.20,Matches
657,658,Wout Weghorst,nl NED,FW,Burnley,28,1992,20,1450,73,42.4,16.1,17,81,7,3,26,0,1.15,14,20,-6,-0.37,+0.22,19.6,26.9,-7.3,-0.45,+0.13,Matches
658,659,Danny Welbeck,eng ENG,"FW,MF",Brighton,30,1990,25,1478,59,43.2,16.4,15,80,8,10,28,1,1.40,24,16,+8,+0.49,+0.95,24.5,18.6,+5.9,+0.36,+0.49,Matches
659,660,Reece Welch,eng ENG,DF,Everton,17,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
660,661,Timo Werner,de GER,"FW,MF",Chelsea,25,1996,21,1283,61,37.5,14.3,15,80,7,6,13,7,1.90,26,17,+9,+0.63,-0.80,26.5,16.6,+9.9,+0.69,-0.26,Matches
661,662,Ashley Westwood,eng ENG,MF,Burnley,31,1990,27,2287,85,66.9,25.4,26,87,23,1,31,0,0.67,20,40,-20,-0.79,-0.87,26.3,44.4,-18.2,-0.72,-0.57,Matches
662,663,Charlie Whitaker,eng ENG,MF,Everton,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
663,664,Ben White,eng ENG,DF,Arsenal,23,1997,32,2880,90,84.2,32.0,32,90,32,0,,2,1.88,52,35,+17,+0.53,+1.20,58.6,39.0,+19.6,+0.61,+1.20,Matches
664,665,Harvey White,eng ENG,MF,Tottenham,19,2001,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
665,666,Joe White,eng ENG,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
666,667,Brandon Williams,eng ENG,DF,Manchester Utd,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
667,668,Brandon Williams,eng ENG,DF,Norwich City,20,2000,26,2120,82,62.0,23.6,23,88,19,3,32,6,0.69,16,52,-36,-1.53,+0.20,21.2,54.3,-33.1,-1.40,-0.46,Matches
668,669,Neco Williams,wls WAL,DF,Liverpool,20,2001,1,8,8,0.2,0.1,0,,0,1,8,12,3.00,1,0,+1,+11.25,+9.48,0.7,0.4,+0.3,+3.66,+2.14,Matches
669,670,Rhys Williams,eng ENG,DF,Liverpool,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
670,671,Joe Willock,eng ENG,MF,Newcastle Utd,21,1999,29,2038,70,59.6,22.6,24,81,9,5,18,2,1.28,26,37,-11,-0.49,-0.03,26.5,35.3,-8.8,-0.39,+0.21,Matches
671,672,Callum Wilson,eng ENG,FW,Newcastle Utd,29,1992,18,1386,77,40.5,15.4,16,84,11,2,18,0,0.83,16,32,-16,-1.04,-0.95,15.1,29.9,-14.9,-0.97,-0.83,Matches
672,673,Josh Wilson-Esbrand,eng ENG,DF,Manchester City,18,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
673,674,Harry Winks,eng ENG,MF,Tottenham,25,1996,19,912,48,26.7,10.1,9,84,6,10,15,16,1.58,15,15,0,0.00,-1.04,18.7,14.9,+3.9,+0.38,-0.24,Matches
674,675,Yoane Wissa,cd COD,FW,Brentford,24,1996,30,1284,43,37.5,14.3,12,78,5,18,19,3,1.30,20,22,-2,-0.14,+0.11,20.4,19.1,+1.3,+0.09,+0.26,Matches
675,676,Chris Wood,nz NZL,FW,Burnley,29,1991,17,1367,80,40.0,15.2,17,80,6,0,,0,0.65,15,26,-11,-0.72,-0.37,15.4,26.1,-10.7,-0.70,-0.30,Matches
676,677,Chris Wood,nz NZL,FW,Newcastle Utd,29,1991,17,1327,78,38.8,14.7,15,86,12,2,22,1,1.88,17,15,+2,+0.14,+1.00,18.8,18.3,+0.6,+0.04,+0.84,Matches
677,678,Ben Woodburn,wls WAL,"FW,MF",Liverpool,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
678,679,Freddie Woodman,eng ENG,GK,Newcastle Utd,24,1997,4,360,90,10.5,4.0,4,90,4,0,,1,0.25,5,12,-7,-1.75,-1.43,4.8,10.3,-5.5,-1.38,-1.01,Matches
679,680,Granit Xhaka,ch SUI,"MF,DF",Arsenal,28,1992,27,2327,86,68.0,25.9,27,86,23,0,,0,1.78,46,35,+11,+0.43,+0.26,47.7,32.9,+14.8,+0.57,+0.47,Matches
680,681,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31,1989,19,316,17,9.2,3.5,1,72,0,18,14,16,1.42,3,4,-1,-0.28,-0.57,6.3,7.4,-1.1,-0.30,-0.33,Matches
681,682,Ashley Young,eng ENG,"DF,FW",Aston Villa,36,1985,24,1250,52,36.5,13.9,10,83,6,14,30,12,1.38,19,19,0,0.00,+0.08,17.4,19.1,-1.7,-0.12,+0.07,Matches
682,683,Nathan Young-Coombes,eng ENG,MF,Brentford,18,2003,1,4,4,0.1,0.0,0,,0,1,4,7,3.00,0,0,0,0.00,+0.21,0.0,0.0,0.0,-0.89,-0.82,Matches
683,684,Wilfried Zaha,ci CIV,FW,Crystal Palace,28,1992,33,2760,84,80.7,30.7,31,87,28,2,26,0,1.30,38,33,+5,+0.16,+0.30,41.3,34.8,+6.5,+0.21,+0.03,Matches
684,685,Andi Zeqiri,ch SUI,FW,Brighton,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
685,686,Christoph Zimmermann,de GER,DF,Norwich City,28,1993,3,157,52,4.6,1.7,2,51,0,1,55,10,0.00,0,8,-8,-4.59,-3.12,0.9,5.1,-4.2,-2.40,-1.23,Matches
686,687,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24,1996,15,1047,70,30.6,11.6,10,90,10,5,29,17,2.67,49,9,+40,+3.44,+2.19,39.8,9.5,+30.3,+2.61,+1.08,Matches
687,688,Hakim Ziyech,ma MAR,"MF,FW",Chelsea,28,1993,23,1319,57,38.6,14.7,14,82,8,9,19,13,1.91,22,12,+10,+0.68,-0.73,25.6,13.2,+12.4,+0.85,-0.02,Matches
688,689,Kurt Zouma,fr FRA,DF,West Ham,26,1994,24,2078,87,60.8,23.1,24,87,22,0,,1,1.50,33,29,+4,+0.17,-0.16,30.4,33.2,-2.8,-0.12,-0.31,Matches
689,690,Kurt Zouma,fr FRA,DF,Chelsea,26,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
690,691,Martin Ødegaard,no NOR,"MF,FW",Arsenal,22,1998,36,2785,77,81.4,30.9,32,84,20,4,26,0,1.92,53,39,+14,+0.45,+0.59,56.4,38.9,+17.5,+0.57,+0.77,Matches
