,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
400,401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,32,3.79,28,0,0,2,0,2,1,0.12,1,0,0,0,0,0,Matches
401,402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
402,403,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
403,404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,36,1.83,29,2,2,1,1,1,1,0.05,1,0,0,0,0,0,Matches
404,405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0,Matches
405,406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,45,2.51,24,0,9,4,5,3,7,0.39,4,0,3,0,0,0,Matches
406,407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,36,2.26,26,2,1,5,0,2,3,0.19,2,0,0,1,0,0,Matches
407,408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
408,409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,27,2.68,23,0,0,2,0,2,2,0.20,2,0,0,0,0,0,Matches
409,410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
410,411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0,Matches
411,412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,30,1.63,23,0,1,5,0,1,3,0.16,2,0,0,1,0,0,Matches
412,413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,112,5.10,78,8,12,11,2,1,14,0.64,10,0,1,2,1,0,Matches
413,414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
414,415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
415,416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
416,417,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,39,1.84,33,2,0,2,2,0,5,0.24,3,0,0,2,0,0,Matches
417,418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,25,2.71,9,0,4,3,8,1,3,0.32,1,0,0,0,2,0,Matches
418,419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,6,2.27,4,0,2,0,0,0,2,0.76,1,0,1,0,0,0,Matches
419,420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,27,3.72,19,2,1,2,2,1,4,0.55,4,0,0,0,0,0,Matches
420,421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,48,2.08,33,0,3,10,2,0,14,0.61,10,0,2,1,1,0,Matches
421,422,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,12,3.09,9,1,0,1,1,0,3,0.77,2,1,0,0,0,0,Matches
422,423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,15,1.30,12,0,1,1,0,1,2,0.17,2,0,0,0,0,0,Matches
423,424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,4,1.14,2,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
424,425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,57,1.84,40,0,3,6,5,3,5,0.16,3,0,0,1,0,1,Matches
425,426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,19,2.91,11,4,0,2,1,1,1,0.15,1,0,0,0,0,0,Matches
426,427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,76,2.82,60,11,0,2,1,2,11,0.41,8,2,0,1,0,0,Matches
427,428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,93,3.49,64,11,3,6,7,2,5,0.19,4,0,0,0,1,0,Matches
428,429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,15,1.61,11,2,1,0,0,1,2,0.22,2,0,0,0,0,0,Matches
429,430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
430,431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
431,432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,55,2.35,43,6,1,2,3,0,4,0.17,4,0,0,0,0,0,Matches
432,433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,16,1.44,14,0,1,1,0,0,2,0.18,2,0,0,0,0,0,Matches
433,434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
434,435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,54,2.19,32,0,8,3,7,4,2,0.08,1,0,0,0,1,0,Matches
435,436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,19,1.53,14,0,1,3,1,0,3,0.24,1,0,1,1,0,0,Matches
436,437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,1,5.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
437,438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
438,439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,5,2.63,4,0,0,0,0,1,1,0.53,1,0,0,0,0,0,Matches
439,440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,51,2.21,33,0,4,8,4,2,14,0.61,9,0,1,3,1,0,Matches
440,441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,21,0.94,15,0,0,2,1,3,2,0.09,1,0,0,0,1,0,Matches
441,442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,7,1.79,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
442,443,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
443,444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
444,445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,20.2,30,1.48,26,0,0,0,0,4,1,0.05,0,0,0,0,0,1,Matches
445,446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,4.1,16,3.91,7,4,0,4,0,1,3,0.73,1,0,0,2,0,0,Matches
446,447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,59,2.07,41,5,2,0,6,5,5,0.18,4,0,0,0,1,0,Matches
447,448,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
448,449,Borna Sosa,hr CRO,"DF,FW",Stuttgart,23,1998,27.8,114,4.11,71,28,5,4,5,1,15,0.54,11,2,1,0,1,0,Matches
449,450,Djibril Sow,ch SUI,MF,Eint Frankfurt,24,1997,26.8,58,2.16,45,2,0,2,4,5,7,0.26,6,0,0,0,1,0,Matches
450,451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,14,2.09,7,0,0,3,1,3,0,0.00,0,0,0,0,0,0,Matches
451,452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,57,2.76,33,10,2,5,7,0,10,0.48,8,1,0,1,0,0,Matches
452,453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,36,2.33,15,14,1,3,0,3,3,0.19,0,1,0,1,0,1,Matches
453,454,Josip Stanišić,hr CRO,DF,Bayern Munich,21,2000,7.2,17,2.37,14,1,0,2,0,0,1,0.14,0,0,0,1,0,0,Matches
454,455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,13,0.58,10,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
455,456,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29,1991,10.7,35,3.26,26,1,1,1,4,2,2,0.19,1,0,0,1,0,0,Matches
456,457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,18,1.81,14,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
457,458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,31,1.65,29,0,0,2,0,0,4,0.21,4,0,0,0,0,0,Matches
458,459,Lars Stindl,de GER,"MF,FW",M'Gladbach,32,1988,18.1,63,3.48,52,2,1,5,1,2,7,0.39,7,0,0,0,0,0,Matches
459,460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,33,7.05,22,5,1,4,1,0,1,0.21,1,0,0,0,0,0,Matches
460,461,Tobias Strobl,de GER,"MF,DF",Augsburg,31,1990,3.6,7,1.95,4,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
461,462,Niklas Süle,de GER,DF,Bayern Munich,25,1995,20.4,27,1.32,21,1,2,3,0,0,5,0.25,4,0,0,1,0,0,Matches
462,463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,5,1.73,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
463,464,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,20,2000,17.1,76,4.44,44,25,3,2,2,0,13,0.76,7,5,1,0,0,0,Matches
464,465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,26,0.81,21,0,0,3,0,2,3,0.09,2,0,0,1,0,0,Matches
465,466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,11,0.55,9,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
466,467,Niklas Tauer,de GER,"DF,MF",Mainz 05,20,2001,5.4,7,1.29,4,0,0,1,1,1,1,0.18,1,0,0,0,0,0,Matches
467,468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,1,0.26,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
468,469,Cedric Teuchert,de GER,"MF,FW",Union Berlin,24,1997,1.2,3,2.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
469,470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,46,3.47,40,1,4,0,1,0,8,0.60,6,0,2,0,0,0,Matches
470,471,Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,17,5.58,9,4,1,2,1,0,1,0.33,0,0,0,1,0,0,Matches
471,472,Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,39,3.59,22,1,7,3,6,0,3,0.28,1,0,0,1,1,0,Matches
472,473,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,14,3.26,11,0,0,2,1,0,1,0.23,0,0,0,1,0,0,Matches
473,474,Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
474,475,Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,5,4.33,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
475,476,Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,51,2.29,31,9,4,3,1,3,4,0.18,3,0,1,0,0,0,Matches
476,477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
477,478,Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,28,3.58,26,1,0,1,0,0,5,0.64,5,0,0,0,0,0,Matches
478,479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,26,2.18,15,0,4,2,5,0,2,0.17,0,0,0,1,1,0,Matches
479,480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,1,0.19,1,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
480,481,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
481,482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,37,1.70,28,0,2,1,1,5,0,0.00,0,0,0,0,0,0,Matches
482,483,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
483,484,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,59,2.67,37,20,0,2,0,0,2,0.09,2,0,0,0,0,0,Matches
484,485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
485,486,Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,17,0.70,12,1,0,0,1,3,1,0.04,0,0,0,0,0,1,Matches
486,487,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,1,2.57,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
487,488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
488,489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,27,1.10,23,0,0,2,0,2,8,0.33,7,0,0,0,0,1,Matches
489,490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
490,491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,98,4.36,59,24,1,5,8,1,10,0.44,7,2,1,0,0,0,Matches
491,492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,45,2.04,36,0,6,3,0,0,5,0.23,4,0,0,1,0,0,Matches
492,493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,19,1.43,18,0,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
493,494,Mickey van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,1,0.47,1,0,0,0,0,0,1,0.47,1,0,0,0,0,0,Matches
494,495,Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
495,496,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,2,5.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
496,497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,8,0.34,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
497,498,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,24,2.45,19,0,0,3,2,0,1,0.10,1,0,0,0,0,0,Matches
498,499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,35,1.23,32,0,0,0,1,2,5,0.18,5,0,0,0,0,0,Matches
499,500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,33,2.60,19,2,7,3,1,1,1,0.08,1,0,0,0,0,0,Matches
500,501,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,13,1.63,7,2,0,3,1,0,2,0.25,0,0,0,1,1,0,Matches
501,502,Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
502,503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,38,2.20,28,0,1,5,3,1,3,0.17,3,0,0,0,0,0,Matches
503,504,Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,7,6.49,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
504,505,Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,62,1.91,48,6,1,1,3,3,10,0.31,9,0,0,0,0,1,Matches
505,506,Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,23,1.30,21,1,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
506,507,Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,90,3.95,44,15,13,8,9,1,10,0.44,6,1,0,1,2,0,Matches
507,508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,39,2.97,29,1,1,4,4,0,5,0.38,3,1,0,1,0,0,Matches
508,509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
509,510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,2,0.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
510,511,Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,114,5.54,83,10,12,5,3,1,23,1.12,15,3,5,0,0,0,Matches
511,512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,24,1.11,22,0,0,0,1,1,1,0.05,1,0,0,0,0,0,Matches
512,513,Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,5,1.47,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
513,514,Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,33,2.25,23,0,2,6,2,0,5,0.34,3,0,1,0,1,0,Matches
514,515,Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,516,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,52,2.63,40,0,3,8,1,0,8,0.40,5,0,1,2,0,0,Matches
516,517,Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
517,518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,10,0.95,7,0,0,2,0,1,1,0.09,1,0,0,0,0,0,Matches
518,519,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,28,1.81,22,0,0,3,2,1,4,0.26,2,0,0,2,0,0,Matches
519,520,Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,10,1.59,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
520,521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
521,522,Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,23,2.01,16,0,2,4,0,1,3,0.26,3,0,0,0,0,0,Matches
522,523,Simon Zoller,de GER,FW,Bochum,30,1991,6.6,9,1.36,7,0,0,1,1,0,1,0.15,1,0,0,0,0,0,Matches
