,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
186,187,Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,12.7,716,619,95,3,2,0,24,92,0,0,0,0,569,2,15,Matches
187,188,Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,22.6,1995,1888,105,38,0,25,9,67,0,0,0,0,1783,2,12,Matches
188,189,Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,8.4,370,293,76,15,2,0,63,39,22,11,10,0,254,1,10,Matches
189,190,Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,19.5,1198,1060,137,14,2,1,20,104,0,0,0,0,971,1,29,Matches
190,191,Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,24.7,1403,1333,69,54,5,11,0,14,0,0,0,0,1079,1,12,Matches
191,192,Marwin Hitz,ch SUI,GK,Dortmund,33,1987,4.5,177,139,38,8,0,0,0,0,0,0,0,0,155,0,1,Matches
192,193,Nicolas Höfler,de GER,MF,Freiburg,31,1990,28.9,1189,1147,38,18,2,5,7,0,0,0,0,0,986,4,19,Matches
193,194,Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,23.1,1265,1059,198,78,6,5,138,26,91,28,49,3,961,8,36,Matches
194,195,Lucas Höler,de GER,FW,Freiburg,27,1994,28.7,912,870,39,0,7,6,23,3,0,0,0,0,614,3,38,Matches
195,196,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,20.4,356,345,8,1,4,1,60,6,0,0,0,0,238,3,8,Matches
196,197,Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3.0,180,172,8,4,0,0,0,4,0,0,0,0,144,0,2,Matches
197,198,Jannes Horn,de GER,DF,Köln,24,1997,5.3,305,233,72,6,1,0,28,66,0,0,0,0,217,0,14,Matches
198,199,Timo Horn,de GER,GK,Köln,28,1993,13.0,519,408,111,30,0,0,0,0,0,0,0,0,408,0,0,Matches
199,200,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32.0,1260,990,269,60,0,2,0,0,0,0,0,0,969,1,1,Matches
200,201,Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,30.9,748,671,71,12,5,2,65,10,15,8,6,0,524,6,30,Matches
201,202,Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,10.7,606,574,31,14,1,7,26,1,11,4,6,0,482,1,12,Matches
202,203,Timo Hübers,de GER,DF,Köln,25,1996,19.3,1259,1172,86,64,0,8,0,3,0,0,0,0,1044,1,7,Matches
203,204,Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,4.2,273,260,12,12,0,0,0,0,0,0,0,0,230,1,3,Matches
204,205,Mats Hummels,de GER,DF,Dortmund,32,1988,19.6,1530,1480,47,40,5,8,1,5,0,0,0,0,1333,3,12,Matches
205,206,Iago,br BRA,DF,Augsburg,24,1997,24.2,1184,923,253,15,1,9,92,238,0,0,0,0,795,8,37,Matches
206,207,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,3.0,112,107,5,3,0,3,0,2,0,0,0,0,90,0,1,Matches
207,208,Burak İnce,tr TUR,FW,Arminia,17,2004,1.5,36,30,6,1,0,1,3,2,1,1,0,0,31,0,0,Matches
208,209,Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,1.4,31,30,1,0,0,0,1,1,0,0,0,0,21,0,0,Matches
209,210,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,7.6,217,202,15,5,2,1,12,0,3,2,0,0,148,0,7,Matches
210,211,Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,26.1,1834,1737,90,34,2,22,21,54,1,1,0,0,1486,7,8,Matches
211,212,Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,7.1,141,134,7,0,0,1,5,0,0,0,0,0,81,0,9,Matches
212,213,Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,16.2,814,651,157,18,0,2,49,123,16,14,2,0,588,6,9,Matches
213,214,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,16.0,647,626,16,4,3,4,28,6,4,4,0,0,466,5,21,Matches
214,215,Paul Jaeckel,de GER,DF,Union Berlin,23,1998,22.7,1142,1103,37,29,0,12,4,8,0,0,0,0,905,2,15,Matches
215,216,Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,20.9,834,809,20,17,9,4,8,3,0,0,0,0,618,5,19,Matches
216,217,Tony Jantschke,de GER,DF,M'Gladbach,31,1990,2.5,121,117,4,4,0,0,1,0,0,0,0,0,88,0,0,Matches
217,218,Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,2.5,111,80,31,0,0,1,8,27,4,2,1,0,65,0,4,Matches
218,219,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,4.6,117,111,6,0,1,0,18,1,5,2,2,0,63,0,8,Matches
219,220,Marco John,de GER,DF,Hoffenheim,19,2002,0.5,16,13,3,0,0,0,0,3,0,0,0,0,15,0,0,Matches
220,221,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,11.3,380,358,17,6,6,5,9,0,2,1,0,0,246,5,15,Matches
221,222,Gideon Jung,de GER,DF,Greuther Fürth,26,1994,1.6,63,59,4,4,0,1,0,0,0,0,0,0,49,0,0,Matches
222,223,Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,0.9,30,21,9,0,0,0,2,9,0,0,0,0,19,0,1,Matches
223,224,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,13.3,690,559,126,5,0,1,47,121,0,0,0,0,501,5,15,Matches
224,225,Florian Kainz,at AUT,"MF,FW",Köln,28,1992,25.8,1075,904,159,56,4,16,238,28,75,42,26,0,636,12,44,Matches
225,226,Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,13.6,370,334,36,0,2,4,2,2,0,0,0,0,256,0,11,Matches
226,227,Felix Kalu Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,3.6,124,121,2,1,1,2,3,1,0,0,0,0,88,1,5,Matches
227,228,Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,23.8,869,824,41,0,4,5,27,7,12,7,3,1,672,4,18,Matches
228,229,Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,21.1,1508,1437,69,59,3,2,8,4,0,0,0,0,1372,2,18,Matches
229,230,Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1.0,31,20,11,1,0,0,0,0,0,0,0,0,20,0,0,Matches
230,231,Atakan Karazor,de GER,MF,Stuttgart,24,1996,21.1,1016,971,42,41,1,3,3,0,0,0,0,0,830,3,15,Matches
231,232,Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,3.1,62,60,2,0,1,0,7,2,0,0,0,0,40,0,1,Matches
232,233,Noah Katterbach,de GER,DF,Köln,20,2001,0.2,12,8,4,0,0,0,1,4,0,0,0,0,6,0,1,Matches
233,234,Yannik Keitel,de GER,MF,Freiburg,21,2000,5.6,186,179,4,4,1,1,2,0,0,0,0,0,126,3,4,Matches
234,235,Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,11.7,438,406,30,30,0,5,2,0,0,0,0,0,317,2,5,Matches
235,236,Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,9.3,584,560,23,17,2,8,2,6,0,0,0,0,476,1,9,Matches
236,237,Rani Khedira,de GER,MF,Union Berlin,27,1994,30.6,947,927,15,8,1,1,23,4,0,0,0,0,685,5,24,Matches
237,238,Luca Kilian,de GER,FW,Mainz 05,21,1999,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
238,239,Luca Kilian,de GER,DF,Köln,21,1999,25.3,1390,1330,59,44,0,13,4,10,0,0,0,0,1166,1,10,Matches
239,240,Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,27.5,2595,2260,318,126,20,16,181,39,153,80,56,2,2177,17,28,Matches
240,241,Philipp Klement,de GER,MF,Stuttgart,28,1992,3.8,266,233,32,9,2,2,12,6,16,6,4,0,215,1,6,Matches
241,242,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,6.7,193,186,6,0,2,4,2,4,1,0,0,0,140,1,11,Matches
242,243,Fabian Klos,de GER,FW,Arminia,33,1987,15.8,467,437,24,1,0,4,11,8,0,0,0,0,232,6,12,Matches
243,244,Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,18.3,1100,1027,72,19,3,1,3,52,0,0,0,0,944,1,16,Matches
244,245,Lukas Klünter,de GER,DF,Hertha BSC,25,1996,2.2,96,73,22,5,0,0,4,17,0,0,0,0,67,1,2,Matches
245,246,Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,1.3,36,36,0,0,0,0,0,0,0,0,0,0,18,0,1,Matches
246,247,Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,8.4,341,266,71,0,1,1,21,70,1,0,0,0,213,4,14,Matches
247,248,Robin Knoche,de GER,DF,Union Berlin,29,1992,33.0,1725,1682,37,32,2,2,0,5,0,0,0,0,1353,6,12,Matches
248,249,Gregor Kobel,ch SUI,GK,Dortmund,23,1997,28.5,1024,784,237,52,0,0,0,0,0,0,0,0,840,3,0,Matches
249,250,Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,840,808,28,27,2,5,2,1,0,0,0,0,621,4,16,Matches
250,251,Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,1180,1150,29,27,4,5,2,1,0,0,0,0,1007,1,20,Matches
251,252,Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,1182,1074,105,19,0,9,5,86,0,0,0,0,977,3,15,Matches
252,253,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,1621,1207,409,69,2,21,369,221,119,47,64,1,1007,5,61,Matches
253,254,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,1064,964,94,13,8,9,62,29,13,2,3,0,829,6,26,Matches
254,255,Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,473,446,26,22,1,2,4,4,0,0,0,0,372,1,10,Matches
255,256,Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,299,281,16,0,1,3,20,9,0,0,0,0,199,2,16,Matches
256,257,Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,506,473,30,6,6,9,27,9,0,0,0,0,362,3,12,Matches
257,258,Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,496,422,73,25,8,5,48,8,20,8,7,0,349,1,9,Matches
258,259,Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,1238,996,237,9,0,5,49,228,0,0,0,0,898,5,24,Matches
259,260,Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,498,486,11,9,0,2,10,2,0,0,0,0,371,1,11,Matches
260,261,Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,1538,1459,72,68,2,12,7,4,0,0,0,0,1240,7,22,Matches
261,262,Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,714,681,30,24,6,4,14,6,0,0,0,0,564,3,23,Matches
262,263,Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,770,610,155,3,0,3,27,152,0,0,0,0,564,5,24,Matches
263,264,Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,443,433,8,6,0,7,2,2,0,0,0,0,358,2,4,Matches
264,265,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,135,126,7,0,0,0,0,1,0,0,0,0,83,2,6,Matches
265,266,Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,182,178,4,0,0,0,16,0,0,0,0,0,107,0,7,Matches
266,267,Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,835,818,13,8,0,6,5,5,0,0,0,0,685,4,5,Matches
267,268,Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,61,55,4,0,0,0,1,1,0,0,0,0,39,2,3,Matches
268,269,Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,521,401,120,12,1,1,43,87,21,12,6,0,374,0,12,Matches
269,270,Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,767,733,29,7,10,4,26,1,0,0,0,0,575,5,26,Matches
270,271,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,415,379,34,2,0,4,40,15,0,0,0,0,255,2,20,Matches
271,272,Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,1757,1693,61,54,1,20,8,7,0,0,0,0,1491,3,11,Matches
272,273,Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12.0,501,383,112,25,0,0,0,0,0,0,0,0,324,6,1,Matches
273,274,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,22.0,587,542,45,10,1,4,54,8,24,6,11,0,413,0,18,Matches
274,275,Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,21.9,717,705,8,5,1,6,59,2,0,0,0,0,495,4,33,Matches
275,276,Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,4.9,123,109,13,0,1,3,0,2,0,0,0,0,93,1,4,Matches
276,277,Anthony Losilla,fr FRA,MF,Bochum,35,1986,32.6,1291,1255,31,29,0,19,10,2,0,0,0,0,984,5,11,Matches
277,278,Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,9.8,336,220,115,42,0,0,0,0,0,0,0,0,201,1,0,Matches
278,279,Eduard Löwen,de GER,MF,Bochum,24,1997,15.7,684,544,132,67,1,10,109,6,56,24,24,0,440,8,21,Matches
279,280,Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,8.3,246,210,36,0,0,0,10,36,0,0,0,0,147,0,6,Matches
280,281,Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,2.0,37,34,3,0,0,0,1,1,1,1,0,0,24,0,3,Matches
281,282,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,9.8,301,289,10,2,1,2,18,5,0,0,0,0,227,2,5,Matches
282,283,Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1.0,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0,Matches
283,284,Andreas Luthe,de GER,GK,Union Berlin,34,1987,27.0,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3,Matches
284,285,Matej Maglica,hr CRO,MF,Stuttgart,22,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
285,286,Arne Maier,de GER,MF,Augsburg,22,1999,20.7,849,735,111,28,3,15,97,2,64,28,35,0,609,3,20,Matches
286,287,Donyell Malen,nl NED,FW,Dortmund,22,1999,18.7,542,511,29,1,2,2,27,7,3,0,1,0,394,2,13,Matches
287,288,Lennard Maloney,us USA,DF,Dortmund,21,1999,0.1,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0,Matches
288,289,Orel Mangala,be BEL,MF,Stuttgart,23,1998,20.6,793,779,12,8,3,5,9,1,0,0,0,0,655,2,22,Matches
289,290,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,22,1999,8.6,229,227,2,0,1,1,7,0,0,0,0,0,155,0,11,Matches
290,291,Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,0.3,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0,Matches
291,292,Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,17.5,451,384,64,13,3,2,44,12,27,2,19,1,309,3,19,Matches
292,293,Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,1126,872,249,27,1,4,180,126,96,53,35,0,768,5,24,Matches
293,294,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,21,13,8,1,0,0,0,0,0,0,0,0,18,0,0,Matches
294,295,Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,676,658,16,14,0,1,0,2,0,0,0,0,522,2,5,Matches
295,296,Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,295,245,50,1,0,0,17,45,0,0,0,0,222,0,13,Matches
296,297,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,1859,1627,224,69,1,69,7,155,0,0,0,0,1493,8,23,Matches
297,298,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,139,137,2,0,2,0,3,0,0,0,0,0,102,0,5,Matches
298,299,Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,883,694,188,7,0,4,67,181,0,0,0,0,599,1,33,Matches
299,300,Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,314,252,60,5,0,1,5,55,0,0,0,0,219,2,12,Matches
300,301,Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
301,302,Jorge Meré,es ESP,DF,Köln,24,1997,5.4,305,293,11,9,0,3,1,0,0,0,0,0,255,1,1,Matches
302,303,Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,1155,1005,143,8,2,6,45,135,0,0,0,0,897,7,24,Matches
303,304,Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,1200,898,297,18,0,0,43,279,0,0,0,0,878,5,41,Matches
304,305,Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,115,109,6,1,1,0,8,2,0,0,0,0,66,0,8,Matches
305,306,Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,31,31,0,0,0,0,3,0,0,0,0,0,24,0,3,Matches
306,307,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,780,623,152,23,0,5,85,109,20,13,7,0,526,5,26,Matches
307,308,Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,450,412,38,0,0,5,12,1,0,0,0,0,289,0,14,Matches
308,309,Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,187,183,4,0,1,0,7,1,0,0,0,0,145,0,5,Matches
309,310,Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,124,119,5,0,0,1,1,5,0,0,0,0,110,0,0,Matches
310,311,Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,190,186,3,2,1,2,2,1,0,0,0,0,132,1,4,Matches
311,312,Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,21,20,1,1,0,1,0,0,0,0,0,0,17,0,0,Matches
312,313,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,34,30,4,0,0,0,0,0,0,0,0,0,30,0,0,Matches
313,314,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,1147,981,164,22,0,5,34,142,0,0,0,0,851,2,31,Matches
314,315,Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,1014,725,288,48,0,2,0,0,0,0,0,0,853,1,0,Matches
315,316,Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,1516,1406,100,10,17,8,89,44,12,4,5,1,1117,10,29,Matches
316,317,Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
317,318,Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,710,692,13,1,4,2,5,9,0,0,0,0,595,5,13,Matches
318,319,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21,1999,31.7,1892,1832,54,34,1,10,12,20,0,0,0,0,1581,6,17,Matches
319,320,Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,197,179,18,2,2,0,6,14,0,0,0,0,144,0,3,Matches
320,321,Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,97,89,8,5,0,0,10,0,3,1,2,0,60,0,7,Matches
321,322,David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,174,168,6,5,0,0,0,1,0,0,0,0,146,0,1,Matches
322,323,Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,578,436,140,12,1,2,35,105,23,13,5,0,436,2,17,Matches
323,324,Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,1255,1043,208,42,0,2,0,0,0,0,0,0,1097,4,1,Matches
324,325,Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,1134,1090,37,34,11,14,14,2,1,1,0,0,898,7,16,Matches
325,326,Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,45,38,5,0,0,0,0,0,0,0,0,0,25,2,1,Matches
326,327,Moussa Niakhate,fr FRA,DF,Mainz 05,25,1996,28.5,1611,1322,287,57,1,9,16,230,0,0,0,0,1206,2,19,Matches
327,328,Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,539,533,6,4,0,1,1,2,0,0,0,0,492,0,6,Matches
328,329,Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,217,189,27,0,3,0,5,2,0,0,0,0,153,1,6,Matches
329,330,Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,342,335,4,1,1,0,3,0,0,0,0,0,224,3,14,Matches
330,331,Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,1220,1163,55,46,0,9,3,8,0,0,0,0,978,2,7,Matches
331,332,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,1037,979,56,15,12,4,64,11,29,14,6,0,813,2,25,Matches
332,333,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,395,372,21,0,2,4,21,1,0,0,0,0,258,2,11,Matches
333,334,Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,258,240,17,11,1,3,1,6,0,0,0,0,206,1,4,Matches
334,335,Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,14,13,1,0,0,0,0,0,0,0,0,0,11,0,1,Matches
335,336,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,48,44,3,1,0,0,2,2,0,0,0,0,29,1,3,Matches
336,337,Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
337,338,Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,9,8,0,0,0,0,0,0,0,0,0,0,6,1,0,Matches
338,339,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,325,310,13,12,0,2,0,1,0,0,0,0,262,2,3,Matches
339,340,Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,561,415,145,18,0,0,61,108,19,6,11,0,402,1,22,Matches
340,341,Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,483,463,15,0,3,1,14,4,0,0,0,0,292,5,32,Matches
341,342,Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,14,13,0,0,0,0,0,0,0,0,0,0,10,1,0,Matches
342,343,Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,353,344,8,2,6,1,9,0,3,1,2,0,273,1,12,Matches
343,344,Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,567,523,41,0,1,0,50,3,0,0,0,0,333,3,33,Matches
344,345,Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,2045,1984,57,49,1,1,3,3,0,0,0,0,1820,4,13,Matches
345,346,Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,1768,1312,453,136,2,8,0,0,0,0,0,0,1245,3,1,Matches
346,347,Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,198,189,9,4,0,0,9,1,4,1,3,0,149,0,6,Matches
347,348,Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,15,14,1,0,0,0,3,0,1,0,1,0,10,0,2,Matches
348,349,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,202,156,46,2,0,2,25,44,0,0,0,0,144,0,7,Matches
349,350,Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,1173,1149,19,9,2,25,0,8,0,0,0,0,931,5,7,Matches
350,351,Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,1360,1267,87,74,3,6,18,12,0,0,0,0,1128,6,15,Matches
351,352,Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,173,171,0,0,1,3,12,0,0,0,0,0,117,2,7,Matches
352,353,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,152,143,9,0,0,4,7,2,0,0,0,0,99,0,5,Matches
353,354,Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,796,763,27,18,7,5,8,5,3,2,0,0,677,6,7,Matches
354,355,Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,510,447,60,17,2,2,60,7,29,10,14,0,324,3,11,Matches
355,356,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
356,357,Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,24,24,0,0,0,0,0,0,0,0,0,0,17,0,1,Matches
357,358,Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
358,359,Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,364,306,58,0,0,1,13,58,0,0,0,0,291,0,6,Matches
359,360,Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,505,484,18,2,2,1,20,3,11,7,0,0,401,3,19,Matches
360,361,Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,2114,1936,175,31,2,11,39,144,0,0,0,0,1838,3,23,Matches
361,362,Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,460,364,95,10,2,2,48,69,16,2,13,0,292,1,22,Matches
362,363,Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,1198,925,265,17,0,3,59,248,0,0,0,0,921,8,30,Matches
363,364,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,39,32,7,0,0,1,0,0,0,0,0,0,31,0,0,Matches
364,365,Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,101,93,7,0,1,0,2,2,0,0,0,0,67,1,3,Matches
365,366,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,207,149,58,9,0,0,0,0,0,0,0,0,159,0,0,Matches
366,367,Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,137,131,5,0,0,0,3,0,0,0,0,0,83,1,5,Matches
367,368,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,426,411,14,3,6,4,5,9,1,0,0,0,305,1,17,Matches
368,369,Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
369,370,Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,332,291,40,5,2,2,35,4,24,23,0,0,248,1,7,Matches
370,371,Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,82,76,4,0,0,1,3,0,0,0,0,0,50,2,2,Matches
371,372,Amos Pieper,de GER,DF,Arminia,23,1998,26.4,1158,1108,46,35,0,10,3,7,0,0,0,0,902,4,6,Matches
372,373,Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,941,624,317,68,0,2,123,187,62,31,27,0,650,0,23,Matches
373,374,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,791,742,43,9,21,7,31,5,4,2,1,0,575,6,33,Matches
374,375,Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
375,376,Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,501,457,41,0,3,0,7,0,0,0,0,0,269,3,18,Matches
