,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
458,459,Pedro Raul,br BRA,FW,FC Juárez,24,1996,6.5,2,25,8,32.0,3.85,1.23,0.08,0.25,13.9,0,0,0,2.8,2.8,0.11,-0.8,-0.8,Matches
459,460,Salvador Reyes Chávez,mx MEX,"DF,FW",América,23,1998,24.2,5,40,16,40.0,1.65,0.66,0.13,0.31,15.1,0,0,0,5.6,5.6,0.14,-0.6,-0.6,Matches
460,461,Diego Reyes,mx MEX,DF,UANL,28,1992,22.7,0,5,0,0.0,0.22,0.00,0.00,,17.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
461,462,Israel Reyes,mx MEX,"DF,MF",Puebla,21,2000,26.9,2,12,3,25.0,0.45,0.11,0.17,0.67,19.3,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Matches
462,463,Jacobo Reyes,us USA,FW,Monterrey,20,2000,0.7,0,1,0,0.0,1.45,0.00,0.00,,15.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
463,464,Josué Reyes,mx MEX,"DF,FW",Cruz Azul,23,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
464,465,Luis Ricardo Reyes,mx MEX,"DF,MF",Atlas,30,1991,28.9,1,30,6,20.0,1.04,0.21,0.03,0.17,20.9,6,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
465,466,Antonio Ríos,mx MEX,MF,Toluca,32,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
466,467,Richard Rios Montoya,co COL,MF,Mazatlán,21,2000,1.4,0,3,0,0.0,2.11,0.00,0.00,,17.3,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
467,468,Jesús Rivas,mx MEX,DF,UNAM,18,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
468,469,Ulises Rivas,mx MEX,MF,Santos,25,1996,7.0,0,5,3,60.0,0.72,0.43,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
469,470,Christian Rivera,co COL,MF,Tijuana,25,1996,29.0,1,14,2,14.3,0.48,0.07,0.07,0.50,25.3,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
470,471,Alejandro Rivero,mx MEX,MF,Querétaro,21,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,53.2,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
471,472,Ignacio Rivero,uy URU,"MF,DF",Cruz Azul,29,1992,29.4,2,40,12,30.0,1.36,0.41,0.05,0.17,19.6,5,0,0,2.7,2.6,0.07,-0.7,-0.6,Matches
472,473,Jorge Roberto Díaz,mx MEX,"MF,FW",León,23,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
473,474,Ángel Robles,mx MEX,"FW,MF",Puebla,19,2001,2.5,0,4,1,25.0,1.59,0.40,0.00,0.00,21.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
474,475,Aldo Rocha,mx MEX,MF,Atlas,28,1992,29.9,2,16,1,6.3,0.54,0.03,0.06,1.00,23.6,0,1,2,2.7,1.1,0.07,-0.7,-0.1,Matches
475,476,Alan Rodríguez,mx MEX,"MF,FW",Toluca,25,1996,5.0,0,4,1,25.0,0.79,0.20,0.00,0.00,27.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
476,477,Charly Rodríguez,mx MEX,"MF,FW",Cruz Azul,24,1997,9.2,3,9,5,55.6,0.98,0.54,0.33,0.60,15.9,0,0,0,1.4,1.4,0.16,+1.6,+1.6,Matches
477,478,Charly Rodríguez,mx MEX,MF,Monterrey,24,1997,11.9,1,10,4,40.0,0.84,0.33,0.10,0.25,18.8,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
478,479,David Rodriguez,us USA,"MF,FW",Atlético,19,2002,1.4,0,3,0,0.0,2.21,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
479,480,Jerónimo Rodríguez,mx MEX,"DF,MF",UNAM,22,1999,14.6,1,8,3,37.5,0.55,0.21,0.13,0.33,18.3,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
480,481,Jesús Rodríguez,mx MEX,GK,Puebla,28,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
481,482,Jonathan Rodríguez,uy URU,"FW,MF",Cruz Azul,28,1993,7.6,3,16,5,31.3,2.10,0.66,0.00,0.00,22.6,1,3,3,3.9,1.6,0.10,-0.9,-1.6,Matches
482,483,Jorge Rodríguez,mx MEX,DF,Toluca,19,2001,19.9,0,6,2,33.3,0.30,0.10,0.00,0.00,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
483,484,Lucas Rodríguez,uy URU,"MF,DF",Atlas,24,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
484,485,Lucas Rodríguez,ar ARG,"FW,MF",Tijuana,24,1997,25.3,4,48,14,29.2,1.90,0.55,0.08,0.29,18.9,0,0,0,4.5,4.5,0.10,-0.5,-0.5,Matches
485,486,Michell Rodríguez,mx MEX,"FW,MF",Monterrey,20,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
486,487,Salvador Rodríguez,mx MEX,"DF,FW",Mazatlán,19,2001,6.5,0,4,0,0.0,0.62,0.00,0.00,,18.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
487,488,Rogério,br BRA,"FW,MF",UNAM,30,1990,18.2,7,53,16,30.2,2.91,0.88,0.13,0.44,18.0,0,0,0,5.7,5.7,0.11,+1.3,+1.3,Matches
488,489,Diego Rolán,uy URU,FW,FC Juárez,28,1993,13.4,4,24,5,20.8,1.80,0.37,0.13,0.60,15.6,0,1,2,4.7,3.0,0.12,-0.7,0.0,Matches
489,490,Juan Romagnoli,ar ARG,MF,Querétaro,25,1996,4.4,0,10,1,10.0,2.29,0.23,0.00,0.00,21.7,2,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
490,491,Ángel Romero,py PAR,"MF,FW",Cruz Azul,29,1992,7.7,1,17,6,35.3,2.20,0.78,0.06,0.17,21.1,3,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
491,492,Luis Romo,mx MEX,"MF,DF",Cruz Azul,26,1995,7.7,1,6,2,33.3,0.78,0.26,0.17,0.50,21.7,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
492,493,Luis Romo,mx MEX,MF,Monterrey,26,1995,12.8,1,13,1,7.7,1.02,0.08,0.08,1.00,19.5,0,0,1,1.5,0.7,0.06,-0.5,+0.3,Matches
493,494,Carlos Rosel,mx MEX,"MF,FW",FC Juárez,25,1995,4.8,0,5,1,20.0,1.05,0.21,0.00,0.00,21.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
494,495,Fernando Rubén González,mx MEX,MF,Necaxa,27,1994,30.0,0,19,6,31.6,0.63,0.20,0.00,0.00,23.9,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
495,496,Brian Rubio,mx MEX,FW,Mazatlán,24,1996,14.0,3,24,9,37.5,1.71,0.64,0.13,0.33,18.0,0,0,0,2.9,2.9,0.12,+0.1,+0.1,Matches
496,497,Marcel Ruiz,mx MEX,MF,Tijuana,20,2000,18.2,2,26,6,23.1,1.43,0.33,0.08,0.33,22.8,0,0,0,2.2,2.2,0.09,-0.2,-0.2,Matches
497,498,Jorge Ruvalcaba,us USA,"MF,FW",UNAM,20,2001,3.2,3,11,4,36.4,3.43,1.25,0.27,0.75,16.3,0,0,0,1.7,1.7,0.16,+1.3,+1.3,Matches
498,499,Javier Salas,mx MEX,MF,Puebla,27,1993,25.9,0,19,1,5.3,0.73,0.04,0.00,0.00,25.5,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
499,500,Maximiliano Salas,ar ARG,"FW,MF",Necaxa,23,1997,9.6,2,32,8,25.0,3.32,0.83,0.03,0.13,21.3,3,1,1,3.0,2.2,0.07,-1.0,-1.2,Matches
500,501,Carlos Salcedo,mx MEX,DF,UANL,27,1993,12.2,2,9,2,22.2,0.74,0.16,0.22,1.00,24.6,0,0,0,0.3,0.3,0.03,+1.7,+1.7,Matches
501,502,Alfredo Saldívar,mx MEX,GK,Toluca,31,1990,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
502,503,Rodrigo Salinas,mx MEX,DF,Toluca,33,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
503,504,Rubens Sambueza,ar ARG,"FW,MF",Toluca,37,1984,15.3,4,26,9,34.6,1.70,0.59,0.08,0.22,25.7,4,2,3,4.6,1.8,0.07,-0.6,+0.2,Matches
504,505,Rubens Sambueza,ar ARG,"MF,FW",Atlético,37,1984,10.3,0,6,3,50.0,0.58,0.29,0.00,0.00,30.2,3,0,1,1.1,0.4,0.06,-1.1,-0.4,Matches
505,506,Braian Samudio,py PAR,"FW,MF",Toluca,25,1995,10.3,2,22,10,45.5,2.13,0.97,0.09,0.20,18.2,0,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
506,507,Juan Sanabria,uy URU,"MF,FW",Atlético,21,2000,26.3,1,15,7,46.7,0.57,0.27,0.07,0.14,22.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
507,508,Andrés Sánchez,mx MEX,GK,Atlético,23,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
508,509,Erick Sánchez,mx MEX,MF,Pachuca,21,1999,27.6,2,40,10,25.0,1.45,0.36,0.05,0.20,21.7,0,0,0,3.2,3.2,0.08,-1.2,-1.2,Matches
509,510,Jesús Sánchez García,mx MEX,DF,Guadalajara,31,1989,9.0,0,2,0,0.0,0.22,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
510,511,Luis Sánchez,mx MEX,DF,Monterrey,21,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
511,512,Richard Sánchez,py PAR,MF,América,25,1996,22.2,2,29,9,31.0,1.31,0.41,0.07,0.22,27.4,13,0,0,1.4,1.4,0.05,+0.6,+0.6,Matches
512,513,Gael Sandoval,mx MEX,"MF,DF",Mazatlán,25,1995,0.6,0,1,0,0.0,1.73,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
513,514,Raúl Sandoval,mx MEX,"DF,FW",Necaxa,21,2000,2.2,0,1,1,100.0,0.46,0.46,0.00,0.00,28.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
514,515,Raúl Sandoval,mx MEX,"FW,DF",Mazatlán,21,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
515,516,Miguel Sansores,mx MEX,"FW,MF",Tijuana,30,1991,2.8,1,4,2,50.0,1.45,0.72,0.00,0.00,15.3,0,1,1,1.2,0.4,0.10,-0.2,-0.4,Matches
516,517,Miguel Sansores,mx MEX,"FW,MF",Mazatlán,30,1991,5.7,3,9,5,55.6,1.59,0.88,0.33,0.60,11.9,0,0,0,1.6,1.6,0.18,+1.4,+1.4,Matches
517,518,Anderson Santamaría,pe PER,DF,Atlas,29,1992,29.2,1,11,4,36.4,0.38,0.14,0.09,0.25,19.1,2,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
518,519,Harold Santiago Mosquera,co COL,"MF,FW",Pachuca,26,1995,3.1,0,8,4,50.0,2.54,1.27,0.00,0.00,22.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
519,520,Flavio Santos,mx MEX,"MF,FW",FC Juárez,34,1987,15.4,1,19,7,36.8,1.23,0.45,0.05,0.14,18.1,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
520,521,Camilo Sanvezzo,br BRA,"FW,MF",Toluca,33,1988,11.8,3,30,6,20.0,2.55,0.51,0.10,0.50,19.1,2,0,0,2.1,2.1,0.07,+0.9,+0.9,Matches
521,522,Camilo Sanvezzo,br BRA,FW,Mazatlán,33,1988,10.9,8,27,10,37.0,2.47,0.91,0.19,0.50,27.3,5,3,4,5.0,1.7,0.06,+3.0,+3.3,Matches
522,523,Brandon Sartiaguin,mx MEX,DF,Toluca,21,2000,3.1,0,2,1,50.0,0.64,0.32,0.00,0.00,10.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
523,524,Sebastián Saucedo,us USA,"MF,FW",UNAM,24,1997,16.2,1,38,14,36.8,2.35,0.87,0.03,0.07,23.5,2,0,0,2.5,2.5,0.07,-1.5,-1.5,Matches
524,525,Francisco Sebastián Córdova,mx MEX,"FW,MF",América,24,1997,9.1,3,17,4,23.5,1.87,0.44,0.12,0.50,21.9,0,1,1,2.1,1.3,0.08,+0.9,+0.7,Matches
525,526,Francisco Sebastián Córdova,mx MEX,MF,UANL,24,1997,5.0,1,11,3,27.3,2.22,0.61,0.09,0.33,20.0,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
526,527,Ángel Sepúlveda,mx MEX,"FW,MF",Necaxa,30,1991,6.4,0,14,8,57.1,2.17,1.24,0.00,0.00,16.7,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
527,528,Ángel Sepúlveda,mx MEX,FW,Querétaro,30,1991,14.5,5,33,11,33.3,2.27,0.76,0.09,0.27,13.4,1,2,2,6.2,4.6,0.14,-1.2,-1.6,Matches
528,529,Gilberto Sepúlveda,mx MEX,DF,Guadalajara,22,1999,17.4,1,11,5,45.5,0.63,0.29,0.09,0.20,11.6,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
529,530,Leonardo Sequeira,ar ARG,"MF,FW",Querétaro,26,1995,13.4,4,31,10,32.3,2.32,0.75,0.13,0.40,14.6,0,0,0,2.9,2.9,0.10,+1.1,+1.1,Matches
530,531,Jordan Sierra,ec ECU,MF,Toluca,24,1997,14.5,0,8,2,25.0,0.55,0.14,0.00,0.00,25.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
531,532,Antony Silva,py PAR,GK,Puebla,37,1984,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
532,533,Jordan Silva,mx MEX,DF,América,27,1994,12.4,0,8,0,0.0,0.64,0.00,0.00,,10.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
533,534,Maximiliano Silvera,uy URU,FW,FC Juárez,23,1997,11.3,0,13,4,30.8,1.15,0.35,0.00,0.00,18.2,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
534,535,Gonzalo Sosa,ar ARG,FW,Mazatlán,32,1989,10.2,4,21,7,33.3,2.05,0.68,0.19,0.57,13.2,0,0,0,3.2,3.2,0.15,+0.8,+0.8,Matches
535,536,Ismael Sosa,ar ARG,"FW,MF",Pachuca,34,1987,3.7,0,7,2,28.6,1.90,0.54,0.00,0.00,19.6,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
536,537,Nicolás Sosa,uy URU,"FW,MF",Querétaro,25,1996,9.2,1,13,2,15.4,1.42,0.22,0.08,0.50,10.8,0,0,0,2.2,2.2,0.20,-1.2,-1.2,Matches
537,538,Yeferson Soteldo,ve VEN,"MF,FW",UANL,24,1997,4.1,1,7,2,28.6,1.73,0.49,0.14,0.50,18.3,1,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
538,539,Jonathan Suárez,mx MEX,MF,Tijuana,24,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
539,540,Leonardo Suárez,ar ARG,MF,Santos,25,1996,9.0,2,22,7,31.8,2.45,0.78,0.09,0.29,24.3,4,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
540,541,Leonardo Suárez,ar ARG,"MF,FW",América,25,1996,1.8,0,1,0,0.0,0.57,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
541,542,Christian Tabó,uy URU,"FW,MF",Cruz Azul,27,1993,4.6,0,13,3,23.1,2.84,0.66,0.00,0.00,15.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
542,543,Christian Tabó,uy URU,"FW,MF",Puebla,27,1993,15.8,5,37,14,37.8,2.35,0.89,0.08,0.21,18.2,1,2,2,5.6,4.0,0.12,-0.6,-1.0,Matches
543,544,Alfredo Talavera,mx MEX,GK,UNAM,38,1982,25.0,0,1,0,0.0,0.04,0.00,0.00,,32.4,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
544,545,Miguel Tapias,mx MEX,DF,Pachuca,24,1997,17.1,0,5,1,20.0,0.29,0.06,0.00,0.00,9.6,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
545,546,Eduardo Tercero,mx MEX,DF,Tijuana,25,1996,22.2,0,2,0,0.0,0.09,0.00,0.00,,6.2,0,0,0,0.7,0.7,0.37,-0.7,-0.7,Matches
546,547,William Tesillo,co COL,DF,León,31,1990,29.9,2,21,5,23.8,0.70,0.17,0.10,0.40,16.6,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
547,548,Florian Thauvin,fr FRA,"MF,FW",UANL,28,1993,16.3,4,48,14,29.2,2.95,0.86,0.08,0.29,18.4,1,0,0,4.2,4.2,0.09,-0.2,-0.2,Matches
548,549,Alan Torres,mx MEX,MF,Guadalajara,21,2000,16.3,1,11,5,45.5,0.68,0.31,0.09,0.20,27.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
549,550,Félix Torres Caicedo,ec ECU,DF,Santos,24,1997,29.8,3,19,4,21.1,0.64,0.13,0.16,0.75,12.6,0,0,0,1.6,1.6,0.08,+1.4,+1.4,Matches
550,551,Gabriel Torres,pa PAN,"FW,MF",UNAM,32,1988,3.5,0,8,0,0.0,2.26,0.00,0.00,,17.6,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
551,552,Jairo Torres,mx MEX,"MF,FW",Atlas,21,2000,26.2,3,53,17,32.1,2.02,0.65,0.06,0.18,20.1,1,0,0,3.8,3.8,0.07,-0.8,-0.8,Matches
552,553,Jorge Torres Nilo,mx MEX,DF,Toluca,33,1988,10.7,0,1,1,100.0,0.09,0.09,0.00,0.00,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
553,554,Raúl Torres Rodríguez,mx MEX,"MF,DF",Querétaro,24,1996,10.2,0,6,2,33.3,0.59,0.20,0.00,0.00,21.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
554,555,Christopher Trejo,mx MEX,"FW,MF",Atlas,21,1999,5.4,2,14,4,28.6,2.59,0.74,0.14,0.50,15.9,0,0,0,2.3,2.3,0.16,-0.3,-0.3,Matches
555,556,Santiago Trigos,mx MEX,MF,UNAM,19,2002,5.3,0,2,1,50.0,0.38,0.19,0.00,0.00,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
556,557,Jesús Trindade,uy URU,MF,Pachuca,28,1993,3.3,0,3,0,0.0,0.92,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
557,558,Julio César González Trinidad,py PAR,DF,Necaxa,29,1992,12.7,0,7,0,0.0,0.55,0.00,0.00,,21.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
558,559,Franco Troyansky,ar ARG,"FW,MF",Atlas,24,1997,5.7,0,18,5,27.8,3.16,0.88,0.00,0.00,16.6,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
559,560,Óscar Ustari,ar ARG,GK,Pachuca,35,1986,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
560,561,Diego Valdés,cl CHI,"MF,FW",Santos,27,1994,13.0,5,25,6,24.0,1.92,0.46,0.16,0.67,24.9,5,1,1,4.0,3.3,0.13,+1.0,+0.7,Matches
561,562,Diego Valdés,cl CHI,"MF,FW",América,27,1994,13.1,5,40,13,32.5,3.06,1.00,0.13,0.38,20.1,5,0,0,3.6,3.6,0.09,+1.4,+1.4,Matches
562,563,Bruno Valdez,py PAR,DF,América,28,1992,22.1,2,23,9,39.1,1.04,0.41,0.04,0.11,11.1,0,1,1,2.7,1.9,0.08,-0.7,-0.9,Matches
563,564,Jorge Valdivia,cl CHI,MF,Necaxa,37,1983,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
564,565,Oscar Vanegas,co COL,DF,Toluca,25,1996,21.7,1,18,2,11.1,0.83,0.09,0.06,0.50,12.7,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
565,566,Camilo Vargas,co COL,GK,Atlas,32,1989,34.0,0,1,0,0.0,0.03,0.00,0.00,,9.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
566,567,Gerson Vázquez,mx MEX,"FW,MF",Tijuana,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
567,568,Iván Vázquez,mx MEX,GK,León,38,1982,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
568,569,Ivo Vázquez,mx MEX,"DF,MF",Puebla,20,2000,7.8,0,3,1,33.3,0.38,0.13,0.00,0.00,42.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
569,570,Alexis Vega,mx MEX,"FW,MF",Guadalajara,23,1997,20.0,5,52,18,34.6,2.60,0.90,0.10,0.28,24.8,13,0,0,3.6,3.6,0.07,+1.4,+1.4,Matches
570,571,Sebastián Vegas,cl CHI,DF,Monterrey,24,1996,25.5,1,22,4,18.2,0.86,0.16,0.05,0.25,24.6,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
571,572,Efraín Velarde,mx MEX,DF,UNAM,35,1986,20.3,0,6,1,16.7,0.29,0.05,0.00,0.00,17.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
572,573,Gustavo Velásquez,py PAR,DF,FC Juárez,30,1991,15.8,1,8,2,25.0,0.51,0.13,0.13,0.50,13.8,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
573,574,Érik Vera,mx MEX,DF,Querétaro,29,1992,23.7,1,12,2,16.7,0.51,0.08,0.08,0.50,28.5,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
574,575,Duván Vergara,co COL,"FW,MF",Monterrey,24,1996,10.8,5,29,10,34.5,2.69,0.93,0.17,0.50,20.1,1,0,0,2.6,2.6,0.09,+2.4,+2.4,Matches
575,576,Néstor Vidrio,mx MEX,DF,Mazatlán,32,1989,32.2,1,11,2,18.2,0.34,0.06,0.09,0.50,10.8,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
576,577,Nicolás Vikonis,uy URU,GK,Mazatlán,37,1984,34.0,0,1,0,0.0,0.03,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches
577,578,Oscar Villa,mx MEX,DF,León,20,2001,3.0,0,1,0,0.0,0.33,0.00,0.00,,12.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
578,579,Dieter Villalpando,mx MEX,MF,Puebla,29,1991,0.8,1,2,1,50.0,2.50,1.25,0.50,1.00,25.5,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
579,580,Dieter Villalpando,mx MEX,MF,Necaxa,29,1991,12.4,0,18,6,33.3,1.45,0.48,0.00,0.00,23.1,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
580,581,Sergio Villarreal,mx MEX,DF,Monterrey,21,2000,3.9,0,1,0,0.0,0.26,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
581,582,Federico Viñas,uy URU,FW,América,23,1998,13.7,2,37,15,40.5,2.70,1.09,0.05,0.13,15.4,2,0,0,4.1,4.1,0.11,-2.1,-2.1,Matches
582,583,Manuel Viniegra,mx MEX,MF,Querétaro,33,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
583,584,Isaías Violante,mx MEX,"MF,FW",Toluca,17,2003,1.7,1,4,2,50.0,2.42,1.21,0.25,0.50,22.5,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
584,585,Andrés Vombergar,si SVN,FW,Atlético,26,1994,11.6,2,24,10,41.7,2.06,0.86,0.08,0.20,11.0,0,0,0,3.7,3.7,0.16,-1.7,-1.7,Matches
585,586,Facundo Waller,uy URU,"MF,DF",Atlético,24,1997,23.8,2,58,17,29.3,2.44,0.71,0.03,0.12,26.9,6,0,0,3.2,3.2,0.05,-1.2,-1.2,Matches
586,587,Hugo Weckmann,mx MEX,FW,Tijuana,17,2004,0.0,0,1,0,0.0,30.00,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
587,588,Sebastián Yanez,mx MEX,DF,Tijuana,18,2003,3.7,0,2,0,0.0,0.53,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
588,589,Yoshimar Yotún,pe PER,MF,Cruz Azul,31,1990,7.7,0,6,0,0.0,0.78,0.00,0.00,,28.6,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
589,590,Paolo Yrizar,mx MEX,"FW,DF",Guadalajara,23,1997,0.5,0,2,1,50.0,3.75,1.87,0.00,0.00,10.8,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
590,591,Diego Zago,mx MEX,MF,Puebla,19,2002,1.4,0,1,1,100.0,0.71,0.71,0.00,0.00,16.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
591,592,Ángel Zaldívar,mx MEX,FW,Guadalajara,27,1994,17.7,7,48,8,16.7,2.71,0.45,0.04,0.25,19.5,0,5,5,7.7,3.7,0.08,-0.7,-1.7,Matches
592,593,Edgar Zaldívar,mx MEX,MF,Atlas,24,1996,16.9,1,10,1,10.0,0.59,0.06,0.10,1.00,15.8,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
593,594,Mauro Zaleta,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
594,595,Carlos Zamora,mx MEX,DF,Querétaro,25,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
595,596,Jesse Zamudio,mx MEX,"MF,FW",León,22,1999,0.4,0,2,1,50.0,5.14,2.57,0.00,0.00,6.4,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Matches
596,597,Ángel Zapata,mx MEX,"MF,FW",Monterrey,20,2001,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
597,598,José Zapata,mx MEX,FW,FC Juárez,18,2003,0.5,0,1,0,0.0,2.14,0.00,0.00,,10.7,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches
598,599,Jorge Zárate,mx MEX,"MF,DF",Mazatlán,29,1992,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,18.8,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
599,600,Alejandro Zendejas,mx MEX,"FW,MF",América,23,1998,9.2,4,16,6,37.5,1.73,0.65,0.25,0.67,19.4,0,0,0,2.1,2.1,0.13,+1.9,+1.9,Matches
