,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
371,372,Divock Origi,be BEL,FW,Liverpool,26,1995,1.5,65,2,6,14,45,15,65,1,3,33.3,8,3,48,12,Matches
372,373,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,27,1993,8.7,506,5,44,236,232,30,506,12,17,70.6,16,10,371,42,Matches
373,374,Cole Palmer,eng ENG,"FW,MF",Manchester City,19,2002,1.4,76,0,1,28,48,10,76,1,2,50.0,7,3,62,16,Matches
374,375,Emerson Palmieri,it ITA,DF,Chelsea,26,1994,0.1,2,0,0,1,1,1,2,0,0,,0,0,2,1,Matches
375,376,Thomas Partey,gh GHA,MF,Arsenal,28,1993,22.5,1441,63,370,827,261,21,1441,35,43,81.4,34,17,1006,9,Matches
376,377,Nicolas Pépé,ci CIV,"FW,MF",Arsenal,26,1995,7.7,500,12,60,151,296,55,500,19,44,43.2,34,18,337,57,Matches
377,378,Ricardo Pereira,pt POR,DF,Leicester City,27,1993,11.0,803,40,246,375,192,18,803,11,19,57.9,12,6,467,16,Matches
378,379,Ayoze Pérez,es ESP,"MF,FW",Leicester City,28,1993,4.9,232,5,39,118,80,17,232,10,16,62.5,16,12,155,27,Matches
379,380,Sonny Perkins,eng ENG,FW,West Ham,17,2004,0.0,,,,,,,,,,,,,,,Matches
380,381,Romain Perraud,fr FRA,DF,Southampton,23,1997,18.0,943,53,245,380,326,25,943,8,18,44.4,31,9,498,40,Matches
381,382,Kalvin Phillips,eng ENG,MF,Leeds United,25,1995,17.7,1180,63,366,667,155,6,1180,7,12,58.3,32,16,701,14,Matches
382,383,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,19,2002,0.1,3,0,0,2,1,0,3,0,0,,0,3,2,0,Matches
383,384,Jordan Pickford,eng ENG,GK,Everton,27,1994,35.0,1233,954,1192,41,0,0,1233,1,1,100.0,0,0,470,0,Matches
384,385,Erik Pieters,nl NED,DF,Burnley,32,1988,8.1,465,53,162,221,89,5,465,3,5,60.0,14,2,176,6,Matches
385,386,Ethan Pinnock,jm JAM,DF,Brentford,28,1993,29.9,1975,260,1053,716,215,55,1975,9,11,81.8,12,7,976,12,Matches
386,387,Daniel Podence,pt POR,"FW,MF",Wolves,25,1995,16.5,799,1,85,336,389,52,799,35,66,53.0,35,34,616,79,Matches
387,388,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,28,1993,15.0,1072,26,162,604,319,47,1072,39,54,72.2,42,27,834,50,Matches
388,389,Nick Pope,eng ENG,GK,Burnley,29,1992,36.0,1195,884,1164,37,0,0,1195,0,0,,0,0,322,0,Matches
389,390,Isaac Price,nir NIR,MF,Everton,17,2003,0.2,5,0,1,2,2,2,5,0,0,,0,1,3,1,Matches
390,391,Teemu Pukki,fi FIN,FW,Norwich City,31,1990,36.1,807,8,43,367,409,148,804,27,60,45.0,71,42,501,190,Matches
391,392,Christian Pulisic,us USA,"MF,FW",Chelsea,22,1998,14.3,652,7,73,254,340,67,652,25,57,43.9,50,25,502,86,Matches
392,393,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,23,1998,5.6,220,7,51,77,97,14,220,10,19,52.6,7,11,133,22,Matches
393,394,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,18,2002,0.9,41,1,6,21,14,1,41,0,2,0.0,3,2,26,3,Matches
394,395,Aaron Ramsdale,eng ENG,GK,Arsenal,23,1998,34.0,1259,928,1246,15,0,0,1259,1,1,100.0,1,0,630,0,Matches
395,396,Jacob Ramsey,eng ENG,MF,Aston Villa,20,2001,27.4,1359,49,247,720,406,60,1359,30,48,62.5,58,36,991,67,Matches
396,397,Raphinha,br BRA,"FW,MF",Leeds United,24,1996,32.4,1766,46,248,744,805,128,1762,62,146,42.5,99,35,1173,196,Matches
397,398,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,23,1997,13.7,566,6,50,217,309,69,566,22,53,41.5,39,26,457,91,Matches
398,399,Milot Rashica,xk KVX,"FW,MF",Norwich City,25,1996,24.8,894,38,177,314,423,58,894,16,73,21.9,68,38,546,96,Matches
399,400,David Raya,es ESP,GK,Brentford,25,1995,24.0,1143,878,1110,33,0,0,1143,0,0,,2,0,575,0,Matches
400,401,Nathan Redmond,eng ENG,"MF,FW",Southampton,27,1994,20.4,915,24,135,351,442,43,915,21,39,53.8,28,15,600,89,Matches
401,402,Sergio Reguilón,es ESP,"DF,MF",Tottenham,24,1996,21.3,1223,68,342,471,422,50,1223,19,46,41.3,30,13,751,69,Matches
402,403,Declan Rice,eng ENG,MF,West Ham,22,1999,35.3,2543,126,639,1545,400,51,2543,50,72,69.4,26,20,1774,32,Matches
403,404,Taylor Richards,eng ENG,MF,Brighton,20,2000,0.3,32,0,0,18,14,0,32,0,1,0.0,0,0,25,4,Matches
404,405,Richarlison,br BRA,FW,Everton,24,1997,28.0,992,37,137,346,528,134,989,40,82,48.8,93,54,649,122,Matches
405,406,Jaïro Riedewald,nl NED,MF,Crystal Palace,24,1996,1.3,66,3,20,37,12,1,66,1,2,50.0,1,1,43,2,Matches
406,407,Matt Ritchie,sct SCO,DF,Newcastle Utd,31,1989,14.9,820,42,254,338,235,7,820,4,6,66.7,11,5,408,11,Matches
407,408,Connor Roberts,wls WAL,DF,Burnley,25,1995,18.8,1031,76,293,478,268,18,1031,6,12,50.0,10,6,501,28,Matches
408,409,Tyler Roberts,wls WAL,"MF,FW",Leeds United,22,1999,11.0,426,13,63,194,174,38,426,12,22,54.5,26,14,290,55,Matches
409,410,Andrew Robertson,sct SCO,DF,Liverpool,27,1994,28.2,2535,77,525,1168,868,88,2535,13,23,56.5,24,15,1730,130,Matches
410,411,Joe Rodon,wls WAL,DF,Tottenham,23,1997,1.0,46,12,19,27,0,0,46,0,0,,0,0,24,0,Matches
411,412,Rodri,es ESP,MF,Manchester City,25,1996,32.0,3173,91,587,1985,622,58,3173,12,22,54.5,18,23,2421,46,Matches
412,413,Rodrigo,es ESP,"MF,FW",Leeds United,30,1991,25.2,1156,29,160,568,437,77,1155,22,42,52.4,74,27,855,154,Matches
413,414,Jay Rodriguez,eng ENG,FW,Burnley,32,1989,15.4,492,16,73,203,220,54,492,8,15,53.3,29,13,332,57,Matches
414,415,Mads Roerslev,dk DEN,DF,Brentford,22,1999,13.8,488,45,186,178,126,11,488,4,15,26.7,9,4,258,25,Matches
415,416,Cristian Romero,ar ARG,DF,Tottenham,23,1998,20.5,1575,229,812,683,98,21,1575,9,14,64.3,14,5,1041,8,Matches
416,417,Oriol Romeu,es ESP,MF,Southampton,29,1991,32.1,2008,82,433,1218,380,51,2008,30,40,75.0,42,16,1242,30,Matches
417,418,Cristiano Ronaldo,pt POR,FW,Manchester Utd,36,1985,27.3,1159,30,102,495,568,168,1156,20,32,62.5,50,30,943,180,Matches
418,419,Salomón Rondón,ve VEN,FW,Everton,31,1989,8.8,278,12,30,110,139,42,278,4,10,40.0,25,10,202,41,Matches
419,420,Danny Rose,eng ENG,DF,Watford,31,1990,7.7,402,31,138,172,99,3,402,9,15,60.0,10,1,174,8,Matches
420,421,Jon Rowe,eng ENG,"FW,MF",Norwich City,18,2003,2.5,112,2,17,47,49,7,112,4,13,30.8,6,10,75,15,Matches
421,422,John Ruddy,eng ENG,GK,Wolves,34,1986,1.5,39,37,39,0,0,0,39,0,0,,0,0,11,0,Matches
422,423,Antonio Rüdiger,de GER,DF,Chelsea,28,1993,33.7,2812,210,1013,1519,296,47,2812,6,12,50.0,20,8,2182,15,Matches
423,424,Lukas Rupp,de GER,MF,Norwich City,30,1991,8.5,486,21,99,264,131,16,486,18,27,66.7,20,19,347,22,Matches
424,425,José Sá,pt POR,GK,Wolves,28,1993,36.5,1212,1112,1204,8,0,0,1212,4,4,100.0,2,0,400,0,Matches
425,426,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,24,1997,31.2,1168,7,87,475,652,112,1168,150,241,62.2,120,90,889,104,Matches
426,427,Romain Saïss,ma MAR,DF,Wolves,31,1990,30.1,2160,282,1187,862,118,33,2160,7,10,70.0,10,5,1412,7,Matches
427,428,Bukayo Saka,eng ENG,"FW,MF",Arsenal,19,2001,33.1,1603,29,175,499,951,209,1601,43,102,42.2,85,48,1167,216,Matches
428,429,Mohamed Salah,eg EGY,FW,Liverpool,29,1992,30.7,1518,7,54,450,1029,294,1512,53,124,42.7,99,81,1280,314,Matches
429,430,Mohammed Salisu,gh GHA,DF,Southampton,22,1999,33.0,2282,277,1035,1067,194,34,2282,13,16,81.3,16,10,1212,4,Matches
430,431,Albert Sambi Lokonga,be BEL,MF,Arsenal,21,1999,12.6,929,33,217,534,186,4,929,3,4,75.0,13,8,691,17,Matches
431,432,Davinson Sánchez,co COL,DF,Tottenham,25,1996,18.1,1316,128,559,665,98,21,1316,4,6,66.7,9,2,911,5,Matches
432,433,Robert Sánchez,es ESP,GK,Brighton,23,1997,37.0,1615,1188,1594,21,0,0,1615,0,0,,0,0,929,0,Matches
433,434,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,21,2000,21.1,1172,11,144,447,598,105,1172,47,85,55.3,44,27,923,138,Matches
434,435,Morgan Sanson,fr FRA,MF,Aston Villa,26,1994,4.0,223,6,43,140,48,1,223,13,16,81.3,5,10,141,7,Matches
435,436,Samir Santos,br BRA,DF,Watford,26,1994,18.6,868,116,546,310,18,10,868,2,3,66.7,6,3,450,2,Matches
436,437,Josh Sargent,us USA,"FW,MF",Norwich City,21,2000,17.5,628,33,127,246,266,55,628,16,32,50.0,52,25,383,75,Matches
437,438,Jeremy Sarmiento,ec ECU,"FW,MF",Brighton,19,2002,0.5,30,0,2,9,20,1,30,1,4,25.0,4,1,19,5,Matches
438,439,Ismaila Sarr,sn SEN,"FW,MF",Watford,23,1998,20.7,711,18,95,245,387,69,710,34,71,47.9,71,40,519,111,Matches
439,440,Malang Sarr,fr FRA,DF,Chelsea,22,1999,6.1,551,29,204,300,48,0,551,0,0,,6,2,389,7,Matches
440,441,Dane Scarlett,eng ENG,MF,Tottenham,17,2004,0.0,1,0,0,1,0,0,1,1,1,100.0,0,0,1,0,Matches
441,442,Fabian Schär,ch SUI,DF,Newcastle Utd,29,1991,24.0,1230,158,642,536,74,27,1230,6,10,60.0,12,5,668,3,Matches
442,443,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,28,1992,20.6,961,46,235,501,238,56,961,35,58,60.3,42,33,556,44,Matches
443,444,Kasper Schmeichel,dk DEN,GK,Leicester City,34,1986,37.0,1389,1216,1376,13,0,0,1389,1,1,100.0,2,0,599,0,Matches
444,445,Ken Sema,se SWE,"MF,FW",Watford,27,1993,9.5,323,19,87,133,107,15,323,12,27,44.4,18,25,182,29,Matches
445,446,Nélson Semedo,pt POR,"MF,DF",Wolves,27,1993,23.7,1447,88,410,587,470,53,1447,39,64,60.9,51,27,841,91,Matches
446,447,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,21,2000,11.6,568,38,166,187,220,39,568,6,19,31.6,33,12,321,44,Matches
447,448,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,21,1999,7.9,495,26,188,225,89,14,495,11,17,64.7,5,2,276,10,Matches
448,449,Luke Shaw,eng ENG,DF,Manchester Utd,26,1995,17.8,1307,55,292,593,432,16,1307,7,14,50.0,11,14,833,27,Matches
449,450,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,29,1992,22.0,1110,56,316,646,167,3,1110,9,12,75.0,19,5,641,7,Matches
450,451,Shola Shoretire,eng ENG,MF,Manchester Utd,17,2004,0.2,6,1,2,0,4,0,6,0,0,,0,0,3,1,Matches
451,452,Francisco Sierralta,cl CHI,DF,Watford,24,1997,4.7,247,60,186,59,2,2,247,2,2,100.0,1,0,137,0,Matches
452,453,Bernardo Silva,pt POR,"MF,FW",Manchester City,26,1994,31.7,2275,36,291,1010,992,177,2275,53,92,57.6,54,25,1761,198,Matches
453,454,Fábio Silva,pt POR,FW,Wolves,19,2002,6.4,198,1,11,93,99,39,198,7,19,36.8,18,14,141,37,Matches
454,455,Thiago Silva,br BRA,DF,Chelsea,36,1984,29.4,2899,362,1258,1567,83,24,2899,6,7,85.7,7,3,2162,2,Matches
455,456,Ellis Simms,eng ENG,FW,Everton,20,2001,0.7,18,2,3,10,5,0,18,0,0,,1,1,13,2,Matches
456,457,Moussa Sissoko,fr FRA,MF,Watford,31,1989,35.8,1545,124,412,846,321,35,1545,52,76,68.4,49,53,813,61,Matches
457,458,Oliver Skipp,eng ENG,MF,Tottenham,20,2000,15.0,966,25,170,647,152,11,966,4,6,66.7,15,11,710,15,Matches
458,459,William Smallbone,ie IRL,"MF,FW",Southampton,21,2000,1.5,54,2,11,22,22,3,54,0,0,,3,0,27,8,Matches
459,460,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,21,2000,21.3,1014,19,139,412,477,62,1014,32,53,60.4,41,25,742,106,Matches
460,461,Cédric Soares,pt POR,DF,Arsenal,29,1991,16.5,1239,50,322,561,370,13,1239,8,12,66.7,15,11,769,13,Matches
461,462,Tomáš Souček,cz CZE,MF,West Ham,26,1995,34.0,1738,148,463,957,332,83,1738,10,16,62.5,40,16,1019,44,Matches
462,463,Boubakary Soumaré,fr FRA,MF,Leicester City,22,1999,12.2,660,28,172,395,101,7,660,14,24,58.3,25,13,475,18,Matches
463,464,Çağlar Söyüncü,tr TUR,DF,Leicester City,25,1996,27.7,2209,281,1181,982,64,15,2209,4,8,50.0,9,3,1507,2,Matches
464,465,Tony Springett,eng ENG,"MF,FW",Norwich City,18,2002,1.6,50,2,14,22,17,4,50,1,2,50.0,2,3,38,5,Matches
465,466,Jason Steele,eng ENG,GK,Brighton,30,1990,1.0,41,37,41,1,0,0,41,0,0,,0,0,28,0,Matches
466,467,Jed Steer,eng ENG,GK,Aston Villa,28,1992,1.0,38,34,37,1,0,0,38,0,0,,0,0,18,0,Matches
467,468,Zack Steffen,us USA,GK,Manchester City,26,1995,1.0,42,38,42,0,0,0,42,0,0,,0,0,20,0,Matches
468,469,Dale Stephens,eng ENG,MF,Burnley,32,1989,1.4,71,3,10,54,7,0,71,0,0,,2,0,35,1,Matches
469,470,Jack Stephens,eng ENG,DF,Southampton,27,1994,9.0,562,76,285,260,20,3,562,2,2,100.0,2,1,318,2,Matches
470,471,Raheem Sterling,eng ENG,FW,Manchester City,26,1994,23.6,1158,8,51,335,786,186,1155,53,112,47.3,62,54,979,184,Matches
471,472,Finley Stevens,wls WAL,DF,Brentford,18,2003,0.2,9,1,1,5,3,1,9,0,0,,0,0,5,1,Matches
472,473,John Stones,eng ENG,DF,Manchester City,27,1994,12.4,1067,82,353,630,90,10,1067,8,9,88.9,4,1,844,4,Matches
473,474,Pascal Struijk,nl NED,"DF,MF",Leeds United,21,1999,22.8,1529,172,804,646,85,21,1529,2,3,66.7,18,5,930,9,Matches
474,475,Crysencio Summerville,nl NED,"MF,FW",Leeds United,19,2001,1.4,93,1,16,26,51,9,93,4,7,57.1,4,2,60,9,Matches
475,476,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,23,1998,6.7,378,33,153,194,36,8,378,3,4,75.0,2,2,232,1,Matches
476,477,Japhet Tanganga,eng ENG,DF,Tottenham,22,1999,8.2,495,46,164,240,94,10,495,5,7,71.4,7,5,315,9,Matches
477,478,Matt Targett,eng ENG,DF,Aston Villa,25,1995,15.9,958,60,291,428,249,14,958,1,6,16.7,9,4,540,32,Matches
478,479,Matt Targett,eng ENG,DF,Newcastle Utd,25,1995,16.0,927,61,306,397,232,10,927,10,17,58.8,13,5,415,20,Matches
479,480,James Tarkowski,eng ENG,DF,Burnley,28,1992,34.5,1618,274,814,702,114,66,1618,5,7,71.4,13,5,702,11,Matches
480,481,Nuno Tavares,pt POR,DF,Arsenal,21,2000,13.1,884,50,271,343,282,39,884,18,36,50.0,29,12,557,42,Matches
481,482,Charlie Taylor,eng ENG,DF,Burnley,27,1993,30.3,1717,165,582,723,431,13,1717,27,53,50.9,31,15,813,22,Matches
482,483,Nathan Tella,eng ENG,"MF,FW",Southampton,22,1999,8.9,325,8,61,127,148,20,325,10,26,38.5,41,23,180,34,Matches
483,484,Alex Telles,br BRA,DF,Manchester Utd,28,1992,18.4,1383,67,406,556,433,18,1383,12,22,54.5,15,10,848,48,Matches
484,485,Luke Thomas,eng ENG,DF,Leicester City,20,2001,21.2,1511,86,485,728,309,15,1511,15,23,65.2,33,20,877,38,Matches
485,486,Dominic Thompson,eng ENG,DF,Brentford,21,2000,1.6,55,8,31,15,11,2,55,0,2,0.0,2,0,27,1,Matches
486,487,Youri Tielemans,be BEL,MF,Leicester City,24,1997,29.2,2110,77,448,1219,469,35,2108,25,39,64.1,44,30,1504,60,Matches
487,488,Kieran Tierney,sct SCO,DF,Arsenal,24,1997,21.3,1329,63,334,576,428,34,1329,9,23,39.1,18,8,830,52,Matches
488,489,Takehiro Tomiyasu,jp JPN,DF,Arsenal,22,1998,18.7,1304,69,397,631,285,20,1304,9,15,60.0,27,12,736,20,Matches
489,490,James Tomkins,eng ENG,DF,Crystal Palace,32,1989,6.1,373,79,260,104,9,8,373,1,1,100.0,2,0,249,1,Matches
490,491,Ivan Toney,eng ENG,FW,Brentford,25,1996,32.3,1186,53,145,512,543,155,1181,24,50,48.0,109,44,904,166,Matches
491,492,Ferrán Torres,es ESP,FW,Manchester City,21,2000,3.4,102,0,7,27,68,25,102,4,6,66.7,4,2,75,26,Matches
492,493,Cenk Tosun,tr TUR,MF,Everton,30,1991,0.1,3,0,0,3,0,0,3,0,0,,1,0,2,0,Matches
493,494,Andros Townsend,eng ENG,"MF,FW",Everton,30,1991,16.2,705,13,121,256,339,27,704,26,48,54.2,44,19,427,62,Matches
494,495,Adama Traoré,es ESP,"FW,MF",Wolves,25,1996,11.9,478,3,45,187,272,50,478,83,102,81.4,46,29,393,57,Matches
495,496,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,25,1995,2.4,120,1,6,55,61,12,120,10,19,52.6,12,2,92,14,Matches
496,497,Trézéguet,eg EGY,FW,Aston Villa,26,1994,0.1,10,0,0,3,7,1,10,1,1,100.0,2,0,9,2,Matches
497,498,Francisco Trincão,pt POR,"FW,MF",Wolves,21,1999,14.8,677,2,66,308,317,46,677,44,86,51.2,45,18,469,76,Matches
498,499,Kieran Trippier,eng ENG,DF,Newcastle Utd,30,1990,4.8,334,22,107,153,78,0,334,1,3,33.3,1,1,130,1,Matches
499,500,William Troost-Ekong,ng NGA,DF,Watford,27,1993,15.4,752,147,474,265,17,7,752,1,2,50.0,5,0,431,3,Matches
500,501,Leandro Trossard,be BEL,"FW,MF",Brighton,26,1994,31.2,1525,24,150,570,824,152,1524,56,80,70.0,93,73,1151,170,Matches
501,502,Kostas Tsimikas,gr GRE,DF,Liverpool,25,1996,9.7,798,40,173,309,323,31,798,8,20,40.0,8,5,484,59,Matches
502,503,Axel Tuanzebe,eng ENG,DF,Aston Villa,23,1997,5.6,279,42,156,117,8,6,279,0,0,,3,0,181,0,Matches
503,504,Ozan Tufan,tr TUR,MF,Watford,26,1995,3.7,154,4,21,87,47,9,154,3,6,50.0,5,3,89,13,Matches
504,505,Christos Tzolis,gr GRE,"FW,MF",Norwich City,19,2002,3.7,137,4,25,43,71,18,137,0,2,0.0,10,4,97,21,Matches
505,506,Yan Valery,tn TUN,DF,Southampton,22,1999,4.1,210,19,80,104,27,0,210,1,5,20.0,1,2,94,1,Matches
506,507,Virgil van Dijk,nl NED,DF,Liverpool,30,1991,34.0,2892,299,1296,1513,90,57,2892,6,8,75.0,5,3,2092,3,Matches
507,508,Raphaël Varane,fr FRA,DF,Manchester Utd,28,1993,20.3,1335,162,646,657,40,15,1335,2,3,66.7,7,0,897,2,Matches
508,509,Jamie Vardy,eng ENG,FW,Leicester City,34,1987,20.1,405,18,26,153,229,102,405,9,22,40.9,25,8,266,96,Matches
509,510,Joël Veltman,nl NED,DF,Brighton,29,1992,31.9,2211,176,808,1047,376,23,2211,16,32,50.0,28,10,1248,23,Matches
510,511,Jannik Vestergaard,dk DEN,DF,Leicester City,28,1992,6.3,455,91,252,193,10,5,455,4,4,100.0,4,0,308,0,Matches
511,512,Nikola Vlašić,hr CRO,"FW,MF",West Ham,23,1997,6.2,275,1,31,123,125,23,275,9,18,50.0,12,9,204,40,Matches
512,513,Matěj Vydra,cz CZE,FW,Burnley,29,1992,7.5,207,9,22,64,123,36,207,6,13,46.2,30,9,138,45,Matches
513,514,Theo Walcott,eng ENG,"MF,FW",Southampton,32,1989,4.2,124,3,26,40,60,17,124,1,3,33.3,10,1,83,18,Matches
514,515,Kyle Walker,eng ENG,DF,Manchester City,31,1990,19.5,1761,40,343,1041,383,21,1761,7,14,50.0,15,6,1353,41,Matches
515,516,Kyle Walker-Peters,eng ENG,DF,Southampton,24,1997,29.3,1689,84,421,710,600,77,1689,64,95,67.4,42,43,972,82,Matches
516,517,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23,1997,19.9,1342,75,448,561,354,28,1342,36,61,59.0,23,13,811,40,Matches
517,518,Danny Ward,wls WAL,GK,Leicester City,28,1993,1.0,37,33,37,0,0,0,37,0,0,,0,0,17,0,Matches
518,519,Joel Ward,eng ENG,DF,Crystal Palace,31,1989,27.6,2012,150,775,934,322,11,2012,20,26,76.9,29,18,1208,16,Matches
519,520,James Ward-Prowse,eng ENG,MF,Southampton,26,1994,35.7,2431,77,414,1288,742,20,2427,12,20,60.0,20,25,1355,35,Matches
520,521,Ollie Watkins,eng ENG,FW,Aston Villa,25,1995,32.8,1034,29,60,416,572,173,1033,37,68,54.4,86,53,807,205,Matches
521,522,Adam Webster,eng ENG,DF,Brighton,26,1995,15.9,1321,121,583,659,86,13,1321,10,12,83.3,8,1,906,6,Matches
522,523,Wout Weghorst,nl NED,FW,Burnley,28,1992,16.1,624,20,69,302,257,60,624,13,23,56.5,40,29,410,74,Matches
523,524,Danny Welbeck,eng ENG,"FW,MF",Brighton,30,1990,16.4,460,20,35,142,286,70,460,10,21,47.6,51,22,348,89,Matches
524,525,Timo Werner,de GER,"FW,MF",Chelsea,25,1996,14.3,542,2,30,169,349,109,542,10,33,30.3,34,19,437,113,Matches
525,526,Ashley Westwood,eng ENG,MF,Burnley,31,1990,25.4,1412,45,224,827,376,15,1412,10,18,55.6,29,14,804,22,Matches
526,527,Ben White,eng ENG,DF,Arsenal,23,1997,32.0,2145,220,995,1051,114,19,2145,10,20,50.0,18,11,1441,3,Matches
527,528,Brandon Williams,eng ENG,DF,Norwich City,20,2000,23.6,1402,110,522,593,308,27,1402,20,39,51.3,39,17,777,27,Matches
528,529,Neco Williams,wls WAL,DF,Liverpool,20,2001,0.1,10,0,1,5,4,1,10,1,1,100.0,0,0,9,2,Matches
529,530,Joe Willock,eng ENG,MF,Newcastle Utd,21,1999,22.6,856,20,193,414,276,59,856,36,71,50.7,56,20,485,55,Matches
530,531,Callum Wilson,eng ENG,FW,Newcastle Utd,29,1992,15.4,315,12,29,121,168,67,313,10,21,47.6,59,27,239,47,Matches
531,532,Harry Winks,eng ENG,MF,Tottenham,25,1996,10.1,766,21,159,473,143,2,766,8,15,53.3,16,6,590,13,Matches
532,533,Yoane Wissa,cd COD,FW,Brentford,24,1996,14.3,417,12,58,174,192,45,417,19,30,63.3,34,6,283,72,Matches
533,534,Chris Wood,nz NZL,FW,Burnley,29,1991,15.2,425,7,19,194,214,46,425,4,8,50.0,40,12,337,63,Matches
534,535,Chris Wood,nz NZL,FW,Newcastle Utd,29,1991,14.7,458,14,40,242,179,50,457,2,10,20.0,44,8,352,60,Matches
535,536,Freddie Woodman,eng ENG,GK,Newcastle Utd,24,1997,4.0,128,114,128,0,0,0,128,0,0,,0,0,48,0,Matches
536,537,Granit Xhaka,ch SUI,"MF,DF",Arsenal,28,1992,25.9,1776,61,308,1025,456,33,1776,19,26,73.1,23,23,1292,53,Matches
537,538,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31,1989,3.5,145,5,22,48,75,19,145,3,8,37.5,4,1,114,24,Matches
538,539,Ashley Young,eng ENG,"DF,FW",Aston Villa,36,1985,13.9,746,37,205,346,208,14,746,9,16,56.3,11,3,468,32,Matches
539,540,Nathan Young-Coombes,eng ENG,MF,Brentford,18,2003,0.0,1,0,0,0,1,0,1,0,0,,1,0,1,0,Matches
540,541,Wilfried Zaha,ci CIV,FW,Crystal Palace,28,1992,30.7,1419,11,153,588,709,129,1412,75,152,49.3,124,110,1114,187,Matches
541,542,Christoph Zimmermann,de GER,DF,Norwich City,28,1993,1.7,77,10,39,35,3,1,77,1,1,100.0,0,0,46,0,Matches
542,543,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24,1996,11.6,1158,24,187,619,360,21,1158,7,12,58.3,10,6,875,43,Matches
543,544,Hakim Ziyech,ma MAR,"MF,FW",Chelsea,28,1993,14.7,957,9,80,344,543,51,957,28,65,43.1,45,24,702,91,Matches
544,545,Kurt Zouma,fr FRA,DF,West Ham,26,1994,23.1,1249,245,703,521,34,15,1249,1,3,33.3,6,0,773,2,Matches
545,546,Martin Ødegaard,no NOR,"MF,FW",Arsenal,22,1998,30.9,1863,17,197,888,792,58,1863,25,46,54.3,39,48,1373,113,Matches
