,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
41,42,Donny van de Beek,nl NED,MF,Everton,24,1997,5.4,250,240,9,1,1,1,6,1,1,1,0,0,206,1,4,Matches
42,43,Asmir Begović,ba BIH,GK,Everton,34,1987,3.0,85,46,39,8,0,0,0,0,0,0,0,0,39,0,1,Matches
43,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,25,1995,24.1,841,813,27,4,5,5,74,4,1,0,0,0,632,1,27,Matches
44,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24,1997,15.1,1019,1002,17,14,5,8,9,3,0,0,0,0,912,0,14,Matches
45,46,Christian Benteke,be BEL,FW,Crystal Palace,30,1990,12.7,305,279,23,1,2,1,0,4,0,0,0,0,196,3,3,Matches
46,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30,1990,12.2,341,336,2,0,2,2,44,1,1,1,0,0,209,3,17,Matches
47,48,Steven Bergwijn,nl NED,"FW,MF",Tottenham,23,1997,6.3,177,171,6,1,1,0,8,4,1,1,0,0,144,0,3,Matches
48,49,Ryan Bertrand,eng ENG,DF,Leicester City,31,1989,3.7,191,142,49,5,0,0,12,34,10,4,4,1,151,0,7,Matches
49,50,Mads Bidstrup,dk DEN,MF,Brentford,20,2001,0.5,13,13,0,0,0,0,0,0,0,0,0,0,10,0,1,Matches
50,51,Yves Bissouma,ml MLI,MF,Brighton,24,1996,23.5,1193,1172,19,17,3,3,2,2,0,0,0,0,1061,2,15,Matches
51,52,Willy Boly,ci CIV,DF,Wolves,30,1991,10.0,558,548,9,8,0,1,0,1,0,0,0,0,468,1,4,Matches
52,53,Jarrod Bowen,eng ENG,FW,West Ham,24,1996,33.1,863,748,110,18,3,11,141,3,85,75,1,1,574,5,30,Matches
53,54,Jarrad Branthwaite,eng ENG,DF,Everton,19,2002,4.3,117,108,9,7,0,0,0,2,0,0,0,0,88,0,1,Matches
54,55,Armando Broja,al ALB,FW,Southampton,19,2001,21.9,404,402,2,0,1,1,8,0,0,0,0,0,243,0,13,Matches
55,56,Josh Brownhill,eng ENG,MF,Burnley,25,1995,32.8,1196,1114,70,22,1,10,53,6,22,20,2,0,891,12,22,Matches
56,57,Lewis Brunt,eng ENG,MF,Leicester City,20,2000,0.3,21,21,0,0,0,1,0,0,0,0,0,0,21,0,0,Matches
57,58,Bryan,es ESP,"FW,MF",Tottenham,20,2001,1.0,64,62,2,0,0,0,6,2,0,0,0,0,50,0,3,Matches
58,59,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24,1996,21.1,902,834,63,18,21,3,34,12,17,8,4,1,711,5,19,Matches
59,60,Dan Burn,eng ENG,DF,Newcastle Utd,29,1992,16.0,587,582,5,2,0,4,0,3,0,0,0,0,459,0,5,Matches
60,61,Dan Burn,eng ENG,DF,Brighton,29,1992,11.4,645,629,14,8,0,3,1,6,0,0,0,0,523,2,4,Matches
61,62,Jack Butland,eng ENG,GK,Crystal Palace,28,1993,8.5,287,193,94,28,0,0,0,0,0,0,0,0,214,0,0,Matches
62,63,Sam Byram,eng ENG,DF,Norwich City,27,1993,11.4,515,441,73,9,0,2,9,64,0,0,0,0,393,1,9,Matches
63,64,Willy Caballero,ar ARG,GK,Southampton,39,1981,2.0,60,41,19,6,0,0,0,0,0,0,0,0,37,0,0,Matches
64,65,Moisés Caicedo,ec ECU,MF,Brighton,19,2001,7.3,275,274,0,0,1,0,0,0,0,0,0,0,225,1,3,Matches
65,66,Dominic Calvert-Lewin,eng ENG,FW,Everton,24,1997,14.3,280,276,3,0,0,0,2,0,0,0,0,0,167,1,6,Matches
66,67,Chem Campbell,wls WAL,MF,Wolves,18,2002,0.1,10,9,1,0,0,0,0,1,0,0,0,0,9,0,0,Matches
67,68,João Cancelo,pt POR,DF,Manchester City,27,1994,35.9,3365,3019,338,55,21,41,124,282,1,1,0,0,2809,8,59,Matches
68,69,Sergi Canós,es ESP,"DF,FW",Brentford,24,1997,23.1,774,726,46,10,5,3,87,17,17,10,4,0,449,2,41,Matches
69,70,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23,1998,4.9,157,148,9,5,4,1,3,3,0,0,0,0,130,0,3,Matches
70,71,Matty Cash,pl POL,DF,Aston Villa,23,1997,37.5,1627,1286,336,30,2,12,98,305,1,0,0,0,1113,5,49,Matches
71,72,Timothy Castagne,be BEL,DF,Leicester City,25,1995,23.6,1330,1132,195,10,0,1,40,185,0,0,0,0,1077,3,21,Matches
72,73,Jonny Castro,es ESP,DF,Wolves,27,1994,11.4,610,515,95,6,1,1,14,89,0,0,0,0,509,0,11,Matches
73,74,Craig Cathcart,nir NIR,DF,Watford,32,1989,26.6,953,896,55,11,0,13,4,44,0,0,0,0,767,2,5,Matches
74,75,Edinson Cavani,uy URU,FW,Manchester Utd,34,1987,8.5,233,224,9,2,0,5,2,1,0,0,0,0,176,0,3,Matches
75,76,Kayky Chagas,br BRA,FW,Manchester City,18,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
76,77,Trevoh Chalobah,eng ENG,DF,Chelsea,22,1999,16.1,1283,1246,36,27,3,3,4,9,0,0,0,0,1158,1,7,Matches
77,78,Calum Chambers,eng ENG,DF,Arsenal,26,1995,1.9,97,81,15,4,0,0,3,11,0,0,0,0,77,1,2,Matches
78,79,Calum Chambers,eng ENG,DF,Aston Villa,26,1995,9.2,483,476,6,4,1,0,2,2,0,0,0,0,399,1,7,Matches
79,80,Daniel Chesters,eng ENG,MF,West Ham,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
80,81,Ben Chilwell,eng ENG,DF,Chelsea,24,1996,6.0,347,266,80,11,0,0,32,44,25,17,2,0,268,1,9,Matches
81,82,Chiquinho,pt POR,"DF,FW",Wolves,21,2000,2.3,108,100,8,0,0,0,25,8,0,0,0,0,70,0,2,Matches
82,83,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,23,1997,3.2,156,145,11,4,0,1,0,7,0,0,0,0,128,0,4,Matches
83,84,Andreas Christensen,dk DEN,DF,Chelsea,25,1996,16.6,1336,1289,46,33,1,4,1,13,0,0,0,0,1201,1,5,Matches
84,85,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,17,2003,3.3,121,118,2,1,0,0,0,0,0,0,0,0,98,1,3,Matches
85,86,Ciaran Clark,ie IRL,DF,Newcastle Utd,31,1989,11.3,370,360,7,5,0,0,1,2,0,0,0,0,290,3,2,Matches
86,87,Tom Cleverley,eng ENG,MF,Watford,31,1989,18.0,658,569,87,27,1,3,54,6,32,19,9,2,479,2,12,Matches
87,88,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30,1991,15.0,727,561,164,14,1,1,17,150,0,0,0,0,561,2,17,Matches
88,89,Conor Coady,eng ENG,DF,Wolves,28,1993,37.3,1692,1654,35,35,2,2,2,0,0,0,0,0,1514,3,5,Matches
89,90,Séamus Coleman,ie IRL,DF,Everton,32,1988,29.5,1255,981,269,11,0,5,41,258,0,0,0,0,914,5,23,Matches
90,91,Nathan Collins,ie IRL,DF,Burnley,20,2001,18.6,652,626,23,7,1,4,3,16,0,0,0,0,448,3,3,Matches
91,92,Aaron Connolly,ie IRL,"FW,MF",Brighton,21,2000,1.7,19,18,1,0,0,0,0,0,0,0,0,0,14,0,0,Matches
92,93,Liam Cooper,sct SCO,DF,Leeds United,29,1991,20.2,1183,1151,30,25,1,7,1,5,0,0,0,0,981,2,8,Matches
93,94,Jack Cork,eng ENG,MF,Burnley,32,1989,18.6,577,567,7,3,0,5,8,1,0,0,0,0,423,3,10,Matches
94,95,Maxwel Cornet,ci CIV,"FW,MF",Burnley,24,1996,19.6,437,393,44,3,3,3,55,5,34,26,4,0,281,0,24,Matches
95,96,Hélder Costa,ao ANG,MF,Leeds United,27,1994,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
96,97,Vladimír Coufal,cz CZE,DF,West Ham,28,1992,24.5,1439,1135,294,17,0,1,107,276,1,1,0,0,990,10,44,Matches
97,98,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29,1992,14.8,655,615,35,7,3,2,18,3,6,3,3,0,531,5,9,Matches
98,99,Aaron Cresswell,eng ENG,DF,West Ham,31,1989,30.3,2096,1736,350,67,0,6,145,232,51,11,40,0,1656,10,44,Matches
99,100,Charlie Cresswell,eng ENG,DF,Leeds United,18,2002,1.6,106,104,1,1,0,2,1,0,0,0,0,0,75,1,1,Matches
100,101,Cucho,co COL,"FW,MF",Watford,22,1999,12.7,394,359,35,7,1,5,52,5,16,6,8,0,239,0,18,Matches
