,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
175,176,Owen Dale,eng ENG,"MF,FW",Blackpool,22,1998,7.8,15,7,7,3,5,6,12,50.0,6,6,1,5,7,22,9,0,Matches
176,177,Jake Daniels,eng ENG,FW,Blackpool,16,2005,0.1,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
177,178,Luke Daniels,eng ENG,GK,Middlesbrough,33,1988,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1,Matches
178,179,Scott Dann,eng ENG,DF,Reading,34,1987,13.6,12,7,8,3,1,8,12,66.7,4,12,9,3,12,24,64,0,Matches
179,180,Jay Dasilva,eng ENG,DF,Bristol City,23,1998,29.4,36,17,22,9,5,15,31,48.4,16,27,2,25,21,57,40,0,Matches
180,181,Jacob Davenport,eng ENG,MF,Blackburn,22,1998,2.9,6,5,2,2,2,2,8,25.0,6,4,0,4,9,15,10,0,Matches
181,182,Adam Davies,wls WAL,GK,Stoke City,29,1992,12.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,6,0,Matches
182,183,Ben Davies,eng ENG,DF,Sheffield Utd,25,1995,21.0,32,19,18,14,0,20,27,74.1,7,18,8,10,30,62,61,1,Matches
183,184,Curtis Davies,eng ENG,DF,Derby County,36,1985,46.0,40,19,31,9,0,26,48,54.2,22,59,39,20,56,96,247,5,Matches
184,185,Isaak Davies,wls WAL,"FW,MF",Cardiff City,19,2001,13.3,12,5,3,4,5,4,12,33.3,8,13,0,13,3,15,6,0,Matches
185,186,Keinan Davis,eng ENG,FW,Nott'ham Forest,23,1998,11.8,8,6,3,2,3,5,7,71.4,2,8,0,8,1,9,11,0,Matches
186,187,Leif Davis,eng ENG,"DF,FW",Bournemouth,21,2000,6.4,16,9,14,2,0,11,19,57.9,8,3,1,2,14,30,12,0,Matches
187,188,Harlee Dean,eng ENG,DF,Birmingham City,30,1991,14.0,16,11,5,8,3,6,10,60.0,4,15,8,7,21,37,46,0,Matches
188,189,Troy Deeney,eng ENG,FW,Birmingham City,33,1988,14.5,14,8,3,9,2,7,15,46.7,8,9,3,6,0,14,12,0,Matches
189,190,Tom Dele-Bashiru,ng NGA,"MF,FW",Reading,21,1999,27.1,22,16,13,6,3,12,33,36.4,21,26,6,20,21,43,26,0,Matches
190,191,Siriki Dembélé,ci CIV,FW,Bournemouth,24,1996,5.9,16,8,6,7,3,2,12,16.7,10,9,0,9,5,21,2,0,Matches
191,192,Siriki Dembélé,ci CIV,"FW,MF",P'borough Utd,24,1996,21.2,24,13,6,14,4,7,28,25.0,21,14,0,14,7,31,4,2,Matches
192,193,Sepp van den Berg,nl NED,DF,Preston,19,2001,44.1,85,55,46,32,7,34,61,55.7,27,51,21,30,76,161,158,2,Matches
193,194,Oliver Denham,wls WAL,DF,Cardiff City,19,2002,4.5,11,9,8,3,0,4,8,50.0,4,3,0,3,2,13,17,0,Matches
194,195,Yan Dhanda,eng ENG,MF,Swansea City,22,1998,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,Matches
195,196,Bambo Diaby,sn SEN,DF,Preston,23,1997,4.9,9,8,7,2,0,5,6,83.3,1,3,2,1,7,16,28,1,Matches
196,197,Grady Diangana,eng ENG,"FW,MF",West Brom,23,1998,21.3,27,11,9,14,4,12,36,33.3,24,31,3,28,8,35,8,0,Matches
197,198,Robert Dickie,eng ENG,DF,QPR,25,1996,38.0,64,43,42,19,3,37,51,72.5,14,45,25,20,62,126,143,1,Matches
198,199,Seny Dieng,sn SEN,GK,QPR,26,1994,27.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,18,2,Matches
199,200,Anfernee Dijksteel,nl NED,DF,Middlesbrough,24,1996,32.9,67,44,31,33,3,26,48,54.2,22,42,16,26,38,105,57,2,Matches
200,201,Daryl Dike,us USA,FW,West Brom,21,2000,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,Matches
201,202,Greg Docherty,sct SCO,MF,Hull City,24,1996,31.6,72,41,34,27,11,43,92,46.7,49,43,4,39,31,103,24,1,Matches
202,203,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,19,2001,19.8,16,6,3,7,6,5,11,45.5,6,13,2,11,9,25,4,0,Matches
203,204,Kenneth Dougall,au AUS,MF,Blackpool,28,1993,37.2,100,59,38,50,12,32,86,37.2,54,34,4,30,28,128,45,1,Matches
204,205,Alfie Doughty,eng ENG,"DF,FW",Stoke City,21,1999,1.8,5,4,2,1,2,1,5,20.0,4,3,0,3,2,7,2,0,Matches
205,206,Alfie Doughty,eng ENG,"DF,FW",Cardiff City,21,1999,5.3,9,5,7,2,0,6,13,46.2,7,8,0,8,7,16,8,0,Matches
206,207,Flynn Downes,eng ENG,"MF,DF",Swansea City,22,1999,31.9,49,36,23,19,7,23,45,51.1,22,32,14,18,39,88,44,0,Matches
207,208,Thomas Doyle,eng ENG,MF,Cardiff City,19,2001,16.1,29,14,9,14,6,12,26,46.2,14,8,2,6,10,39,12,0,Matches
208,209,Andre Dozzell,eng ENG,MF,QPR,22,1999,17.0,27,18,12,13,2,6,21,28.6,15,14,5,9,10,37,22,0,Matches
209,210,Cody Drameh,eng ENG,DF,Cardiff City,19,2001,21.4,84,53,47,29,8,31,55,56.4,24,26,6,20,21,105,51,1,Matches
210,211,Danny Drinkwater,eng ENG,MF,Reading,31,1990,31.3,95,56,33,51,11,37,96,38.5,59,45,11,34,42,137,34,1,Matches
211,212,Demeaco Duhaney,eng ENG,"DF,FW",Stoke City,22,1998,2.3,5,1,3,2,0,2,3,66.7,1,1,0,1,5,10,2,0,Matches
212,213,Jimmy Dunne,ie IRL,DF,QPR,23,1997,35.4,46,27,29,14,3,15,34,44.1,19,28,18,10,60,106,149,1,Matches
213,214,Lyndon Dykes,sct SCO,FW,QPR,25,1995,26.8,11,6,2,7,2,5,13,38.5,8,25,9,16,6,17,20,0,Matches
214,215,Josh Earl,eng ENG,DF,Preston,22,1998,23.9,52,36,32,15,5,28,47,59.6,19,30,4,26,22,74,35,0,Matches
215,216,Tom Eaves,eng ENG,FW,Hull City,29,1992,14.0,11,5,1,6,4,4,10,40.0,6,11,3,8,3,14,23,0,Matches
216,217,Malcolm Ebiowei,eng ENG,FW,Derby County,17,2003,10.6,21,12,13,5,3,9,28,32.1,19,9,0,9,7,28,4,0,Matches
217,218,Festy Ebosele,ie IRL,"FW,DF",Derby County,18,2002,20.3,62,34,36,18,8,25,45,55.6,20,25,3,22,23,85,23,0,Matches
218,219,Josh Eccles,eng ENG,DF,Coventry City,21,2000,2.6,5,3,2,2,1,0,2,0.0,2,4,0,4,2,7,8,0,Matches
219,220,Tayo Edun,eng ENG,"DF,MF",Blackburn,23,1998,12.5,30,21,21,9,0,19,31,61.3,12,9,1,8,12,42,23,0,Matches
220,221,Ronnie Edwards,eng ENG,DF,P'borough Utd,18,2003,31.4,62,35,38,23,1,40,60,66.7,20,35,21,14,46,108,130,0,Matches
221,222,John Egan,ie IRL,DF,Sheffield Utd,28,1992,46.0,41,20,24,15,2,22,38,57.9,16,40,25,15,50,91,188,2,Matches
222,223,Carel Eiting,nl NED,MF,Huddersfield,23,1998,2.5,3,1,1,1,1,2,3,66.7,1,3,1,2,0,3,1,0,Matches
223,224,Ovie Ejaria,eng ENG,"FW,MF",Reading,23,1997,21.6,41,23,22,13,6,13,31,41.9,18,28,3,25,23,64,19,0,Matches
224,225,Marvin Ekpiteta,eng ENG,DF,Blackpool,25,1995,39.3,53,36,38,14,1,17,33,51.5,16,66,52,14,53,106,194,3,Matches
225,226,Callum Elder,au AUS,DF,Hull City,26,1995,21.8,36,24,17,14,5,17,29,58.6,12,23,10,13,26,62,64,1,Matches
226,227,Josh Emmanuel,eng ENG,"DF,FW",Hull City,23,1997,4.3,10,4,8,2,0,5,7,71.4,2,4,0,4,3,13,3,0,Matches
227,228,Neil Etheridge,ph PHI,GK,Birmingham City,31,1990,20.8,2,1,1,1,0,2,2,100.0,0,1,0,1,1,3,17,0,Matches
228,229,Ched Evans,wls WAL,FW,Preston,32,1988,14.8,12,7,1,7,4,4,11,36.4,7,11,0,11,4,16,3,0,Matches
229,230,George Evans,eng ENG,MF,Millwall,26,1994,12.8,25,11,9,14,2,13,25,52.0,12,14,6,8,16,41,18,0,Matches
230,231,Kieron Evans,wls WAL,"MF,FW",Cardiff City,19,2001,1.6,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,Matches
231,232,Juan Familio-Castillo,nl NED,"DF,MF",Birmingham City,21,2000,0.9,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,1,0,Matches
232,233,Tom Fellows,eng ENG,"MF,FW",West Brom,18,2003,1.1,2,2,1,0,1,1,2,50.0,1,1,0,1,0,2,0,0,Matches
233,234,Emmanuel Fernandez,eng ENG,DF,P'borough Utd,19,2001,0.7,2,2,1,1,0,0,0,,0,2,2,0,2,4,3,1,Matches
234,235,Sam Field,eng ENG,MF,QPR,23,1998,26.0,75,42,22,48,5,27,51,52.9,24,48,15,33,49,124,52,1,Matches
235,236,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,27,1994,21.1,20,14,16,3,1,9,19,47.4,10,25,23,2,38,58,98,1,Matches
236,237,Andy Fisher,eng ENG,GK,Swansea City,23,1998,20.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1,Matches
237,238,John Fleck,sct SCO,MF,Sheffield Utd,29,1991,29.5,40,23,13,22,5,17,51,33.3,34,30,3,27,25,65,24,1,Matches
238,239,Brandon Fleming,eng ENG,DF,Hull City,21,1999,14.7,53,35,20,27,6,31,53,58.5,22,20,1,19,29,82,29,0,Matches
239,240,Steven Fletcher,sct SCO,FW,Stoke City,34,1987,16.7,9,5,5,2,2,1,13,7.7,12,8,3,5,6,15,24,0,Matches
240,241,Aden Flint,eng ENG,DF,Cardiff City,32,1989,36.3,36,21,28,8,0,17,33,51.5,16,39,28,11,67,103,168,1,Matches
241,242,Wes Foderingham,eng ENG,GK,Sheffield Utd,30,1991,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,2,Matches
242,243,Tyrese Fornah,eng ENG,MF,Nott'ham Forest,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
243,244,William Forrester,eng ENG,DF,Stoke City,20,2001,2.3,2,1,0,1,1,0,0,,0,2,2,0,5,7,8,0,Matches
244,245,Marcus Forss,fi FIN,FW,Hull City,22,1999,5.4,3,1,0,2,1,0,4,0.0,4,2,1,1,0,3,0,0,Matches
245,246,Craig Forsyth,sct SCO,DF,Derby County,32,1989,21.5,14,8,9,4,1,7,16,43.8,9,26,10,16,13,27,77,1,Matches
246,247,Morgan Fox,wls WAL,DF,Stoke City,27,1993,7.8,17,11,14,2,1,7,13,53.8,6,4,1,3,7,24,30,0,Matches
247,248,Tyrese Francois,au AUS,MF,Fulham,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,Matches
248,249,Luke Freeman,eng ENG,"FW,MF",Sheffield Utd,29,1992,1.6,2,2,0,2,0,1,2,50.0,1,0,0,0,1,3,2,0,Matches
249,250,Luke Freeman,eng ENG,"MF,FW",Millwall,29,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
250,251,George Friend,eng ENG,DF,Birmingham City,33,1987,11.3,35,21,19,16,0,13,21,61.9,8,12,3,9,21,56,39,0,Matches
251,252,Dominik Frieser,at AUT,"FW,MF",Barnsley,27,1993,10.2,7,6,2,3,2,3,23,13.0,20,4,0,4,4,11,4,0,Matches
252,253,Dael Fry,eng ENG,DF,Middlesbrough,23,1997,31.3,28,20,19,9,0,16,26,61.5,10,44,29,15,28,56,108,1,Matches
253,254,Jeando Fuchs,cm CMR,MF,P'borough Utd,23,1997,15.2,52,31,21,28,3,17,38,44.7,21,41,5,36,30,82,21,1,Matches
254,255,Jay Fulton,sct SCO,MF,Swansea City,27,1994,8.2,17,10,7,8,2,7,15,46.7,8,8,4,4,9,26,17,0,Matches
255,256,Darnell Furlong,eng ENG,"DF,MF",West Brom,25,1995,36.9,56,36,24,22,10,23,49,46.9,26,38,9,29,53,109,74,1,Matches
256,257,Jordan Gabriel,eng ENG,DF,Blackpool,22,1998,18.2,32,23,22,6,4,4,12,33.3,8,23,9,14,22,54,51,0,Matches
257,258,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,22,1998,4.0,7,7,6,1,0,2,5,40.0,3,4,2,2,8,15,3,0,Matches
258,259,Sam Gallagher,eng ENG,FW,Blackburn,25,1995,28.1,39,21,9,19,11,12,32,37.5,20,35,3,32,14,53,38,0,Matches
259,260,Luke Garbutt,eng ENG,DF,Blackpool,28,1993,15.2,26,12,12,12,2,16,25,64.0,9,19,4,15,18,44,36,0,Matches
260,261,Gary Gardner,eng ENG,MF,Birmingham City,29,1992,30.7,56,31,22,31,3,26,49,53.1,23,23,6,17,46,102,67,1,Matches
261,262,Taylor Gardner-Hickman,eng ENG,"MF,DF",West Brom,19,2001,15.1,41,25,18,20,3,22,35,62.9,13,29,3,26,12,53,10,0,Matches
262,263,James Garner,eng ENG,MF,Nott'ham Forest,20,2001,36.7,74,39,29,34,11,36,85,42.4,49,46,6,40,58,132,40,0,Matches
263,264,Paulo Gazzaniga,ar ARG,GK,Fulham,29,1992,13.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
264,265,Morgan Gibbs-White,eng ENG,"MF,FW",Sheffield Utd,21,2000,31.8,25,16,6,10,9,8,25,32.0,17,21,1,20,11,36,16,0,Matches
265,266,Matthew Godden,eng ENG,FW,Coventry City,30,1991,17.5,4,4,1,2,1,1,5,20.0,4,12,2,10,5,9,15,0,Matches
266,267,Claudio Gomes,fr FRA,MF,Barnsley,21,2000,28.1,32,17,14,13,5,8,25,32.0,17,26,3,23,22,54,35,0,Matches
267,268,Charlie Goode,eng ENG,DF,Sheffield Utd,25,1995,1.0,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,6,0,Matches
268,269,Kyron Gordon,eng ENG,DF,Sheffield Utd,19,2002,3.8,7,5,1,4,2,6,8,75.0,2,2,1,1,10,17,17,0,Matches
269,270,Nico Gordon,eng ENG,DF,Birmingham City,19,2002,10.8,22,11,16,6,0,6,9,66.7,3,11,2,9,18,40,32,0,Matches
270,271,Lewis Grabban,eng ENG,FW,Nott'ham Forest,33,1988,22.8,9,4,1,8,0,2,14,14.3,12,14,5,9,4,13,14,1,Matches
271,272,Jordan Graham,eng ENG,DF,Birmingham City,26,1995,17.7,37,20,22,11,4,21,27,77.8,6,21,1,20,13,50,35,0,Matches
272,273,Jorge Grant,eng ENG,"MF,FW",P'borough Utd,26,1994,19.3,31,16,14,13,4,18,35,51.4,17,16,6,10,11,42,33,2,Matches
273,274,Karlan Grant,eng ENG,"FW,MF",West Brom,23,1997,37.6,9,5,4,1,4,4,19,21.1,15,21,0,21,9,18,11,0,Matches
274,275,Andre Gray,jm JAM,FW,QPR,30,1991,13.6,3,0,0,2,1,2,3,66.7,1,5,0,5,3,6,2,0,Matches
275,276,Jacob Greaves,eng ENG,DF,Hull City,20,2000,46.0,84,51,62,19,3,36,53,67.9,17,52,28,24,73,157,179,0,Matches
276,277,Matt Grimes,eng ENG,MF,Swansea City,26,1995,46.0,53,34,18,30,5,27,69,39.1,42,34,10,24,26,79,43,4,Matches
277,278,Daniel Grimshaw,eng ENG,GK,Blackpool,23,1998,25.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,10,0,Matches
278,279,Adlène Guedioura,dz ALG,MF,Sheffield Utd,35,1985,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
279,280,Viktor Gyökeres,se SWE,FW,Coventry City,23,1998,39.9,16,9,1,7,8,6,17,35.3,11,20,5,15,5,21,25,0,Matches
280,281,Alen Halilović,hr CRO,"FW,MF",Reading,25,1996,7.7,8,4,5,3,0,0,19,0.0,19,2,1,1,5,13,3,0,Matches
281,282,George Hall,eng ENG,"FW,MF",Birmingham City,17,2004,1.3,3,2,0,1,2,0,0,,0,3,2,1,1,4,1,0,Matches
282,283,Grant Hall,eng ENG,DF,Middlesbrough,29,1991,8.0,10,6,7,2,1,7,7,100.0,0,9,6,3,5,15,26,0,Matches
283,284,Aapo Halme,fi FIN,DF,Barnsley,23,1998,2.3,2,0,1,1,0,0,5,0.0,5,3,0,3,3,5,4,0,Matches
284,285,Ben Hamer,eng ENG,GK,Swansea City,33,1987,21.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,3,Matches
285,286,Gustavo Hamer,nl NED,MF,Coventry City,24,1997,34.5,74,42,36,31,7,27,86,31.4,59,46,3,43,48,122,31,0,Matches
286,287,CJ Hamilton,ie IRL,MF,Blackpool,26,1995,16.3,24,15,7,11,6,11,28,39.3,17,24,0,24,11,35,6,0,Matches
287,288,Ethan Hamilton,sct SCO,MF,P'borough Utd,22,1998,0.7,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0,Matches
288,289,Mark Harris,wls WAL,"FW,MF",Cardiff City,22,1998,17.1,9,4,1,5,3,2,17,11.8,15,11,3,8,3,12,6,0,Matches
289,290,Taylor Harwood-Bellis,eng ENG,DF,Stoke City,19,2002,21.8,23,16,17,6,0,11,24,45.8,13,21,9,12,41,64,79,2,Matches
290,291,Jan Paul van Hecke,nl NED,DF,Blackburn,21,2000,29.4,57,35,35,21,1,32,46,69.6,14,55,29,26,46,103,108,0,Matches
291,292,Michael Hector,jm JAM,DF,Fulham,29,1992,4.0,7,4,5,2,0,4,5,80.0,1,5,3,2,7,14,10,0,Matches
292,293,Ryan Hedges,wls WAL,"FW,MF",Blackburn,26,1995,4.5,11,4,4,4,3,4,7,57.1,3,10,1,9,3,14,3,0,Matches
293,294,Michał Helik,pl POL,DF,Barnsley,25,1995,37.7,57,33,31,24,2,23,43,53.5,20,52,33,19,96,153,208,0,Matches
294,295,Jordan Helliwell,eng ENG,"MF,DF",Barnsley,19,2001,1.2,0,0,0,0,0,0,0,,0,1,0,1,3,3,4,0,Matches
295,296,Jeff Hendrick,ie IRL,MF,QPR,29,1992,7.3,8,2,1,6,1,3,4,75.0,1,5,5,0,2,10,6,0,Matches
296,297,Onel Hernández,cu CUB,"FW,DF",Middlesbrough,28,1993,8.7,6,3,2,2,2,3,10,30.0,7,7,0,7,9,15,4,0,Matches
297,298,Onel Hernández,cu CUB,"FW,MF",Birmingham City,28,1993,20.7,21,11,6,12,3,7,17,41.2,10,13,0,13,10,31,9,0,Matches
298,299,Scott High,sct SCO,MF,Huddersfield,20,2001,16.8,23,10,9,13,1,11,26,42.3,15,31,12,19,20,43,12,2,Matches
299,300,James Hill,eng ENG,DF,Bournemouth,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
300,301,Josh Hinds,eng ENG,FW,Hull City,18,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
301,302,Scott Hogan,ie IRL,FW,Birmingham City,29,1992,25.4,8,4,2,4,2,3,16,18.8,13,16,0,16,1,9,5,0,Matches
302,303,Jonathan Hogg,eng ENG,"MF,DF",Huddersfield,32,1988,28.1,46,26,17,25,4,27,48,56.3,21,19,7,12,41,87,50,1,Matches
303,304,Junior Hoilett,ca CAN,"FW,MF",Reading,31,1990,19.2,39,18,15,14,10,15,27,55.6,12,19,3,16,11,50,13,0,Matches
304,305,Duane Holmes,us USA,"FW,MF",Huddersfield,26,1994,25.1,31,19,12,11,8,17,42,40.5,25,26,2,24,9,40,17,0,Matches
305,306,Tom Holmes,eng ENG,DF,Reading,21,2000,27.1,44,34,30,14,0,21,34,61.8,13,37,27,10,56,100,136,3,Matches
306,307,William Hondermarck,ie IRL,"DF,MF",Barnsley,20,2000,3.6,17,10,10,7,0,8,10,80.0,2,13,4,9,3,20,8,0,Matches
307,308,George Honeyman,eng ENG,MF,Hull City,26,1994,33.2,82,59,32,39,11,29,83,34.9,54,34,3,31,16,98,9,0,Matches
308,309,Ethan Horvath,us USA,GK,Nott'ham Forest,26,1995,6.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,Matches
309,310,Conor Hourihane,ie IRL,MF,Sheffield Utd,30,1991,16.0,26,12,10,10,6,9,23,39.1,14,15,2,13,10,36,18,0,Matches
310,311,Ryan Howley,wls WAL,MF,Coventry City,17,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
311,312,Jonny Howson,eng ENG,MF,Middlesbrough,33,1988,43.8,81,48,26,42,13,34,79,43.0,45,35,8,27,40,121,58,2,Matches
312,313,Tom Huddlestone,eng ENG,"MF,DF",Hull City,34,1986,4.3,10,7,5,2,3,5,11,45.5,6,5,3,2,3,13,13,0,Matches
313,314,Andrew Hughes,wls WAL,DF,Preston,29,1992,38.9,73,43,47,21,5,30,52,57.7,22,31,14,17,56,129,132,1,Matches
314,315,Jordan Hugill,eng ENG,FW,West Brom,29,1992,11.2,8,7,1,2,5,1,4,25.0,3,8,0,8,1,9,14,0,Matches
315,316,Jordan Hugill,eng ENG,FW,Cardiff City,29,1992,15.6,7,4,1,5,1,4,10,40.0,6,10,4,6,3,10,10,0,Matches
316,317,Paul Huntington,eng ENG,DF,Preston,33,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
317,318,James Husband,eng ENG,DF,Blackpool,27,1994,28.0,47,26,29,13,5,18,30,60.0,12,31,17,14,51,98,113,1,Matches
318,319,Isaac Hutchinson,eng ENG,MF,Derby County,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
319,320,Shaun Hutchinson,eng ENG,DF,Millwall,30,1990,27.7,57,38,35,21,1,30,55,54.5,25,35,21,14,78,135,117,1,Matches
320,321,Dominic Hyam,sct SCO,DF,Coventry City,25,1995,41.7,63,37,49,12,2,37,63,58.7,26,52,36,16,64,127,175,0,Matches
321,322,Danny Hylton,eng ENG,"FW,MF",Luton Town,32,1989,6.6,14,8,6,5,3,2,10,20.0,8,6,2,4,1,15,4,0,Matches
322,323,Zeno Ibsen Rossi,eng ENG,DF,Bournemouth,20,2000,3.0,2,2,2,0,0,1,2,50.0,1,3,3,0,0,2,12,0,Matches
323,324,Duncan Idehen,eng ENG,DF,Bristol City,19,2002,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Matches
324,325,Uche Ikpeazu,ug UGA,"FW,DF",Cardiff City,26,1995,2.8,5,3,0,2,3,1,3,33.3,2,5,0,5,0,5,2,0,Matches
325,326,Uche Ikpeazu,ug UGA,FW,Middlesbrough,26,1995,7.2,4,3,0,3,1,1,7,14.3,6,6,1,5,0,4,5,0,Matches
326,327,Tom Ince,eng ENG,"MF,DF",Stoke City,29,1992,5.0,7,3,3,2,2,1,5,20.0,4,3,0,3,3,10,1,0,Matches
327,328,Tom Ince,eng ENG,"FW,MF",Reading,29,1992,14.8,24,13,7,11,6,4,13,30.8,9,25,1,24,13,37,11,0,Matches
328,329,Matt Ingram,eng ENG,GK,Hull City,27,1993,28.7,0,0,0,0,0,0,2,0.0,2,0,0,0,3,3,13,2,Matches
329,330,Matt Ingram,eng ENG,GK,Luton Town,27,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
330,331,Harvey Isted,eng ENG,GK,Luton Town,24,1997,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
331,332,Daniel Iversen,dk DEN,GK,Preston,24,1997,45.9,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,21,1,Matches
332,333,Ricky Jade-Jones,eng ENG,"FW,MF",P'borough Utd,20,2001,7.4,11,6,3,3,5,6,15,40.0,9,3,1,2,2,13,3,0,Matches
333,334,Phil Jagielka,eng ENG,DF,Stoke City,38,1982,19.7,29,19,15,13,1,8,16,50.0,8,25,16,9,34,63,63,1,Matches
334,335,Phil Jagielka,eng ENG,DF,Derby County,38,1982,20.0,19,15,13,6,0,14,19,73.7,5,13,12,1,17,36,104,1,Matches
335,336,Karl Jakob Hein,ee EST,GK,Reading,19,2002,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
336,337,Jordan James,wls WAL,MF,Birmingham City,17,2004,13.1,24,18,11,11,2,11,22,50.0,11,14,1,13,7,31,10,0,Matches
337,338,Matty James,eng ENG,MF,Bristol City,30,1991,30.9,61,31,30,26,5,25,59,42.4,34,26,9,17,32,93,35,0,Matches
338,339,Reece James,eng ENG,"DF,MF",Blackpool,27,1993,14.0,31,22,20,8,3,13,25,52.0,12,10,5,5,17,48,26,0,Matches
339,340,Saikou Janneh,eng ENG,MF,Bristol City,20,2001,0.2,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
340,341,William Jarvis,eng ENG,"MF,FW",Hull City,18,2002,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
341,342,Zach Jeacock,eng ENG,GK,Birmingham City,20,2001,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
342,343,Daniel Jebbison,eng ENG,"FW,MF",Sheffield Utd,18,2003,2.2,1,0,0,0,1,0,0,,0,2,0,2,0,1,2,0,Matches
343,344,Cameron Jerome,eng ENG,FW,Luton Town,34,1986,15.0,13,6,1,8,4,2,5,40.0,3,10,0,10,3,16,15,0,Matches
344,345,Lucas João,pt POR,FW,Reading,27,1993,21.0,15,6,2,8,5,4,10,40.0,6,12,2,10,7,22,18,0,Matches
345,346,Eiran Joe Cashin,ie IRL,DF,Derby County,19,2001,14.1,23,15,14,8,1,14,18,77.8,4,18,13,5,25,48,62,1,Matches
346,347,Stefan Johansen,no NOR,MF,QPR,30,1991,30.6,42,18,21,15,6,19,54,35.2,35,24,4,20,20,62,13,0,Matches
347,348,Ryan John Giles,eng ENG,"DF,MF",Cardiff City,21,2000,19.6,12,6,8,1,3,5,10,50.0,5,9,1,8,9,21,11,0,Matches
348,349,Ryan John Giles,eng ENG,"DF,FW",Blackburn,21,2000,7.8,6,5,1,4,1,4,6,66.7,2,3,0,3,1,7,5,0,Matches
349,350,Tyreece John-Jules,eng ENG,"FW,MF",Blackpool,20,2001,6.6,7,6,2,4,1,3,5,60.0,2,8,2,6,2,9,4,1,Matches
350,351,Bradley Johnson,eng ENG,MF,Blackburn,34,1987,10.2,13,7,5,8,0,5,15,33.3,10,7,3,4,6,19,18,0,Matches
351,352,Brennan Johnson,wls WAL,"FW,MF",Nott'ham Forest,20,2001,43.3,40,23,9,20,11,17,43,39.5,26,32,0,32,14,54,12,1,Matches
352,353,Daniel Johnson,jm JAM,MF,Preston,28,1992,35.3,36,24,14,12,10,12,34,35.3,22,27,3,24,32,68,21,0,Matches
353,354,Sam Johnstone,eng ENG,GK,West Brom,28,1993,36.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,31,6,Matches
354,355,Alfie Jones,eng ENG,DF,Hull City,23,1997,20.2,26,17,19,7,0,11,19,57.9,8,18,12,6,24,50,66,0,Matches
355,356,Callum Jones,wls WAL,MF,Hull City,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
356,357,Isaiah Jones,eng ENG,DF,Middlesbrough,22,1999,36.3,80,53,52,20,8,41,63,65.1,22,48,7,41,31,111,48,0,Matches
357,358,Jodi Jones,mt MLT,"MF,DF",Coventry City,23,1997,1.1,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,0,0,Matches
