,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
171,172,Carlos Ernesto Cisneros,mx MEX,"DF,MF",Guadalajara,27,1993,16.4,23,14,13,8,2,10,25,40.0,15,17,3,14,24,47,32,0,Matches
172,173,Kevin Escamilla,mx MEX,MF,Querétaro,27,1994,22.7,28,19,15,9,4,13,29,44.8,16,27,11,16,25,53,26,0,Matches
173,174,Juan Escobar,py PAR,DF,Cruz Azul,26,1995,23.7,46,26,27,15,4,19,37,51.4,18,21,7,14,23,69,50,1,Matches
174,175,Alonso Escoboza,mx MEX,"MF,DF",Necaxa,28,1993,18.9,21,13,12,6,3,11,21,52.4,10,14,3,11,14,35,18,0,Matches
175,176,Amaury Escoto,mx MEX,"FW,MF",Puebla,28,1992,4.3,5,2,3,1,1,3,9,33.3,6,3,0,3,0,5,5,0,Matches
176,177,José Espino,mx MEX,"MF,FW",Querétaro,20,2000,1.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
177,178,Michael Estrada,ec ECU,FW,Toluca,25,1996,5.6,5,4,1,2,2,0,2,0.0,2,2,0,2,2,7,3,0,Matches
178,179,Marco Fabián,mx MEX,"MF,FW",Mazatlán,32,1989,8.1,14,7,4,5,5,3,10,30.0,7,11,3,8,7,21,9,0,Matches
179,180,Carlos Felipe Rodríguez,mx MEX,GK,FC Juárez,32,1989,4.8,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,1,Matches
180,181,Omar Fernández Frasica,co COL,"MF,FW",León,28,1993,19.0,13,4,8,4,1,6,18,33.3,12,8,3,5,7,20,4,0,Matches
181,182,Gabriel Fernández,uy URU,FW,FC Juárez,27,1994,12.6,5,2,1,3,1,3,6,50.0,3,4,0,4,1,6,14,0,Matches
182,183,Leonardo Fernández,uy URU,"MF,FW",Toluca,22,1998,12.8,9,2,1,8,0,6,11,54.5,5,10,0,10,4,13,1,0,Matches
183,184,Leonardo Fernández,uy URU,"MF,FW",UANL,22,1998,4.1,9,4,2,6,1,3,6,50.0,3,6,0,6,2,11,0,0,Matches
184,185,Fernandinho,br BRA,"MF,DF",FC Juárez,24,1997,1.3,3,1,1,2,0,2,3,66.7,1,0,0,0,1,4,0,0,Matches
185,186,Luis Fernando Fuentes,mx MEX,DF,América,34,1986,21.6,36,23,20,14,2,15,24,62.5,9,10,1,9,25,61,48,0,Matches
186,187,Luis Fernando León,ec ECU,DF,Atlético,28,1993,9.2,3,2,3,0,0,0,2,0.0,2,8,5,3,12,15,54,0,Matches
187,188,Iván Fernando Ochoa,mx MEX,MF,FC Juárez,24,1996,4.6,13,5,4,8,1,8,12,66.7,4,1,1,0,3,16,6,0,Matches
188,189,Luis Fernando Quintana,mx MEX,DF,Necaxa,29,1992,7.8,17,10,7,9,1,10,15,66.7,5,5,4,1,11,28,22,0,Matches
189,190,Juan Ferney Otero,co COL,"FW,MF",Santos,26,1995,15.8,15,8,3,3,9,5,15,33.3,10,12,3,9,7,22,9,0,Matches
190,191,Juan Ferney Otero,co COL,"FW,MF",América,26,1995,3.2,3,1,0,1,2,2,2,100.0,0,0,0,0,1,4,1,0,Matches
191,192,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,25,1996,25.0,46,29,22,23,1,18,31,58.1,13,27,8,19,24,70,43,0,Matches
192,193,Facundo Ferreyra,ar ARG,"FW,MF",Tijuana,30,1991,7.2,5,0,2,2,1,2,3,66.7,1,3,1,2,2,7,11,0,Matches
193,194,Álvaro Fidalgo,es ESP,MF,América,24,1997,27.2,37,19,9,22,6,20,46,43.5,26,21,0,21,28,65,9,0,Matches
194,195,Carlos Fierro,mx MEX,"FW,MF",FC Juárez,27,1994,1.0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
195,196,Leonardo Flores,mx MEX,FW,UANL,18,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
196,197,Fabricio Formiliano,uy URU,DF,Necaxa,28,1993,27.0,25,10,18,7,0,12,26,46.2,14,23,19,4,54,79,97,0,Matches
197,198,Alexis Francisco Peña,mx MEX,DF,Cruz Azul,25,1996,5.9,3,2,1,2,0,2,3,66.7,1,1,1,0,9,12,23,0,Matches
198,199,Alexis Francisco Peña,mx MEX,DF,Necaxa,25,1996,12.7,22,11,19,3,0,15,17,88.2,2,8,6,2,24,46,59,0,Matches
199,200,Nicolás Freire,ar ARG,DF,UNAM,27,1994,25.8,27,12,21,5,1,15,32,46.9,17,32,17,15,50,77,115,0,Matches
200,201,Gonzalo Freitas,uy URU,MF,Mazatlán,29,1991,15.3,37,19,19,18,0,10,31,32.3,21,25,10,15,24,61,42,1,Matches
201,202,Raymundo Fulgencio,mx MEX,"MF,FW",UANL,21,2000,6.1,5,3,3,2,0,2,10,20.0,8,1,0,1,4,9,3,0,Matches
202,203,Rogelio Funes Mori,mx MEX,FW,Monterrey,30,1991,18.2,2,1,0,0,2,0,4,0.0,4,5,1,4,3,5,11,0,Matches
203,204,Julio Furch,ar ARG,FW,Atlas,32,1989,27.7,12,5,0,6,6,6,13,46.2,7,13,2,11,3,15,22,0,Matches
204,205,José Galindo,mx MEX,DF,UNAM,23,1998,13.7,32,22,22,10,0,19,34,55.9,15,14,8,6,17,49,42,0,Matches
205,206,Jesús Gallardo,mx MEX,"DF,FW",Monterrey,26,1994,23.3,48,32,28,14,6,16,41,39.0,25,27,3,24,21,69,31,1,Matches
206,207,Martín Galván,mx MEX,"MF,FW",FC Juárez,28,1993,7.6,9,6,4,4,1,3,8,37.5,5,8,0,8,3,12,3,0,Matches
207,208,Juan Gamboa,mx MEX,FW,Toluca,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
208,209,Luis Gamíz,mx MEX,MF,Tijuana,21,2000,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
209,210,Amaury García,mx MEX,"MF,FW",UNAM,19,2001,1.3,1,1,0,1,0,0,0,,0,2,0,2,1,2,2,0,Matches
210,211,Ángel García,mx MEX,"FW,DF",UNAM,20,2000,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
211,212,Aristeo García,mx MEX,FW,Querétaro,22,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
212,213,Brian García,mx MEX,DF,Necaxa,23,1997,27.1,40,27,24,15,1,22,37,59.5,15,33,10,23,43,83,60,1,Matches
213,214,Denzell García,mx MEX,MF,FC Juárez,17,2003,0.2,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,Matches
214,215,Emmanuel García,mx MEX,"DF,FW",Atlético,31,1989,8.2,13,8,8,5,0,9,17,52.9,8,7,2,5,15,28,20,0,Matches
215,216,José García,mx MEX,DF,FC Juárez,25,1996,21.0,30,18,26,4,0,16,21,76.2,5,24,13,11,33,63,90,0,Matches
216,217,Luis García,mx MEX,FW,Necaxa,29,1992,11.5,,10,,,,,,,,,,,0,,,,Matches
217,218,Marco García,mx MEX,MF,UNAM,21,2000,7.2,12,6,3,7,2,6,13,46.2,7,5,3,2,5,17,4,0,Matches
218,219,Matías García,ar ARG,MF,FC Juárez,29,1991,26.3,48,34,15,27,6,17,61,27.9,44,22,2,20,32,80,18,2,Matches
219,220,Pol García,es ESP,DF,FC Juárez,26,1995,5.0,5,3,2,3,0,4,7,57.1,3,4,2,2,6,11,19,0,Matches
220,221,Bryan Garnica,mx MEX,"DF,MF",Atlas,25,1996,1.4,2,1,1,0,1,1,4,25.0,3,2,1,1,1,3,0,0,Matches
221,222,Adrián Garza,mx MEX,FW,UANL,20,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
222,223,Jesús Garza,mx MEX,DF,UANL,21,2000,1.5,6,5,2,4,0,2,5,40.0,3,0,0,0,3,9,4,0,Matches
223,224,Emmanuel Gigliotti,ar ARG,"FW,MF",León,34,1987,4.7,3,2,0,2,1,2,4,50.0,2,1,0,1,0,3,9,0,Matches
224,225,André-Pierre Gignac,fr FRA,FW,UANL,35,1985,23.3,4,1,0,3,1,0,9,0.0,9,6,1,5,3,7,18,0,Matches
225,226,Milton Giménez,ar ARG,FW,Necaxa,24,1996,9.4,12,5,1,7,4,3,10,30.0,7,8,1,7,4,16,12,0,Matches
226,227,Santiago Giménez,mx MEX,FW,Cruz Azul,20,2001,15.9,14,10,5,4,5,3,11,27.3,8,19,1,18,7,21,15,0,Matches
227,228,Diego Gómez,mx MEX,DF,Necaxa,17,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
228,229,Pablo Gómez,mx MEX,"MF,FW",Querétaro,24,1997,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
229,230,Jaime Gómez Valencia,mx MEX,"DF,MF",FC Juárez,28,1993,10.8,19,11,7,12,0,13,25,52.0,12,15,3,12,7,26,21,0,Matches
230,231,Alfonso González,mx MEX,"MF,FW",Monterrey,26,1994,22.6,47,26,14,27,6,19,41,46.3,22,22,2,20,10,57,16,0,Matches
231,232,Bryan González,mx MEX,"MF,FW",Pachuca,18,2003,8.9,11,5,2,7,2,4,13,30.8,9,5,0,5,8,19,1,0,Matches
232,233,Pablo González Díaz,mx MEX,"MF,FW",Toluca,29,1992,0.4,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,2,0,Matches
233,234,Hugo González Durán,mx MEX,GK,FC Juárez,30,1990,29.2,2,0,2,0,0,2,3,66.7,1,0,0,0,0,2,11,1,Matches
234,235,Carlos González Espínola,py PAR,"FW,MF",UANL,28,1993,14.8,7,5,0,5,2,1,3,33.3,2,10,2,8,8,15,19,0,Matches
235,236,Ramiro González Hernández,ar ARG,DF,León,30,1990,4.2,6,2,5,1,0,6,6,100.0,0,4,2,2,4,10,20,0,Matches
236,237,Jonathan González,mx MEX,MF,Necaxa,22,1999,2.0,2,2,2,0,0,1,3,33.3,2,0,0,0,2,4,2,0,Matches
237,238,Jonathan González,mx MEX,MF,Querétaro,22,1999,1.4,2,1,0,2,0,1,2,50.0,1,0,0,0,1,3,0,0,Matches
238,239,Ian Gonzalez Nieto,es ESP,FW,Toluca,28,1993,16.8,13,6,1,6,6,6,12,50.0,6,6,1,5,4,17,6,0,Matches
239,240,Ronaldo González,mx MEX,MF,Querétaro,21,1999,0.4,3,2,1,2,0,1,3,33.3,2,0,0,0,1,4,0,0,Matches
240,241,Fernando Gorriarán,uy URU,MF,Santos,26,1994,29.0,50,30,10,32,8,27,67,40.3,40,34,6,28,23,73,26,0,Matches
241,242,Ismael Govea,mx MEX,DF,Santos,24,1997,7.5,9,7,6,2,1,1,1,100.0,0,7,5,2,9,18,27,0,Matches
242,243,Axel Grijalva,mx MEX,DF,Monterrey,21,2000,0.8,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,2,0,Matches
243,244,Andrés Gudiño,mx MEX,GK,Cruz Azul,24,1997,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
244,245,Raúl Gudiño,mx MEX,GK,Guadalajara,25,1996,21.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,Matches
245,246,Javier Güemez,mx MEX,MF,Atlético,29,1991,30.8,48,29,17,27,4,22,58,37.9,36,30,13,17,38,86,42,0,Matches
246,247,Emanuel Gularte,uy URU,DF,Puebla,23,1997,25.0,68,39,38,25,5,28,44,63.6,16,26,10,16,39,107,82,2,Matches
247,248,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,21,2000,0.8,4,2,2,2,0,2,3,66.7,1,0,0,0,0,4,2,0,Matches
248,249,Edgar Gutiérrez,mx MEX,FW,Cruz Azul,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
249,250,Edson Gutiérrez,mx MEX,DF,Monterrey,25,1996,3.1,7,5,3,2,2,5,9,55.6,4,4,0,4,1,8,0,0,Matches
250,251,Gustavo Gutiérrez,mx MEX,GK,Toluca,24,1996,10.6,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,6,0,Matches
251,252,Marcos Mauro López Gutiérrez,ar ARG,DF,FC Juárez,30,1991,6.9,4,2,3,1,0,1,3,33.3,2,19,12,7,9,13,21,0,Matches
252,253,Carlos Guzmán,mx MEX,DF,Toluca,27,1994,7.8,11,9,6,5,0,9,15,60.0,6,4,1,3,9,20,19,0,Matches
253,254,Nahuel Guzmán,ar ARG,GK,UANL,35,1986,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,6,2,Matches
254,255,Víctor Guzmán,mx MEX,"MF,FW",Pachuca,26,1995,24.5,31,25,10,11,10,11,38,28.9,27,25,5,20,5,36,18,0,Matches
255,256,Víctor Guzmán,mx MEX,DF,Tijuana,19,2002,21.0,29,20,26,3,0,11,15,73.3,4,26,12,14,26,55,78,2,Matches
256,257,Abel Hernández,uy URU,FW,Atlético,30,1990,6.5,3,2,0,0,3,2,6,33.3,4,4,1,3,2,5,4,0,Matches
257,258,Arelibetsiel Hernández,mx MEX,DF,Querétaro,26,1994,9.3,24,15,9,14,1,6,12,50.0,6,17,8,9,17,41,17,0,Matches
258,259,Édgar Hernández,mx MEX,GK,Necaxa,38,1982,7.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,0,Matches
259,260,Elías Hernández,mx MEX,"FW,MF",León,33,1988,16.2,20,12,9,8,3,13,25,52.0,12,13,3,10,7,27,4,0,Matches
260,261,Illian Hernandez,mx MEX,FW,Pachuca,21,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
261,262,Jesús Hernández,mx MEX,"FW,MF",Pachuca,19,2001,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
262,263,Jesús Hernández,mx MEX,"FW,MF",Querétaro,17,2004,1.3,2,0,1,1,0,2,5,40.0,3,0,0,0,0,2,1,0,Matches
263,264,José Hernández,mx MEX,"DF,MF",Atlético,22,1999,5.1,12,8,5,5,2,8,15,53.3,7,2,0,2,6,18,4,0,Matches
264,265,Kaleth Hernández,mx MEX,"FW,MF",Monterrey,20,2001,1.0,2,0,2,0,0,0,0,,0,3,0,3,1,3,2,0,Matches
265,266,Pedro Hernández,mx MEX,DF,León,20,2000,0.4,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,1,0,Matches
266,267,Alberto Herrera,mx MEX,"MF,DF",Puebla,20,2001,4.2,11,5,3,7,1,7,13,53.8,6,7,1,6,7,18,7,0,Matches
267,268,Jonathan Herrera,mx MEX,"FW,MF",Atlas,20,2001,9.4,23,14,8,13,2,11,19,57.9,8,7,0,7,7,30,5,0,Matches
268,269,Higor,br BRA,MF,UNAM,27,1994,24.5,70,36,26,42,2,29,79,36.7,50,30,8,22,42,112,33,0,Matches
269,270,César Huerta,mx MEX,"FW,MF",Guadalajara,20,2000,7.3,14,10,4,6,4,6,11,54.5,5,8,0,8,5,19,4,0,Matches
270,271,Valber Huerta,cl CHI,DF,Toluca,27,1993,9.3,10,7,8,2,0,9,12,75.0,3,14,10,4,9,19,45,0,Matches
271,272,Rodrigo Huescas,mx MEX,"FW,MF",Cruz Azul,17,2003,2.4,9,5,4,4,1,3,4,75.0,1,3,1,2,2,11,2,0,Matches
272,273,Avilés Hurtado,co COL,"FW,MF",Pachuca,34,1987,23.7,46,23,23,19,4,10,31,32.3,21,34,2,32,13,59,6,0,Matches
273,274,Nicolás Ibáñez,ar ARG,FW,Pachuca,26,1994,27.3,24,15,5,14,5,9,21,42.9,12,18,2,16,2,26,20,0,Matches
274,275,Andrés Ibargüen,co COL,"FW,MF",Santos,29,1992,2.4,2,2,1,1,0,0,4,0.0,4,6,0,6,0,2,0,0,Matches
275,276,Renato Ibarra,ec ECU,FW,América,30,1991,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
276,277,Renato Ibarra,ec ECU,"FW,MF",Tijuana,30,1991,8.3,14,9,11,3,0,6,11,54.5,5,7,2,5,9,23,2,0,Matches
277,278,Romario Ibarra,ec ECU,"FW,MF",Pachuca,26,1994,18.1,26,15,10,14,2,13,31,41.9,18,13,1,12,4,30,4,0,Matches
278,279,Juan Ignacio Dinenno,ar ARG,FW,UNAM,26,1994,24.4,13,8,5,7,1,4,15,26.7,11,9,2,7,3,16,22,0,Matches
279,280,Andrés Iniestra,mx MEX,MF,FC Juárez,25,1996,2.9,4,2,2,2,0,2,5,40.0,3,5,3,2,2,6,3,0,Matches
280,281,Andrés Iniestra,mx MEX,MF,Atlético,25,1996,10.4,15,10,6,9,0,7,11,63.6,4,7,2,5,7,22,13,0,Matches
281,282,Jefferson Intriago,ec ECU,MF,FC Juárez,25,1996,12.0,21,16,7,12,2,13,32,40.6,19,11,0,11,7,28,10,0,Matches
282,283,Jefferson Intriago,ec ECU,MF,Mazatlán,25,1996,17.0,25,10,11,13,1,16,38,42.1,22,10,2,8,11,36,15,0,Matches
283,284,Hugo Isaác Rodríguez,mx MEX,DF,Santos,31,1990,9.3,17,11,12,5,0,6,10,60.0,4,9,6,3,14,31,27,0,Matches
284,285,Mauricio Isais,us USA,DF,Pachuca,20,2001,0.9,7,3,3,4,0,0,3,0.0,3,1,1,0,2,9,2,0,Matches
285,286,Jesús Isijara,mx MEX,"DF,MF",Santos,31,1989,3.4,7,3,4,2,1,5,7,71.4,2,2,1,1,2,9,8,0,Matches
286,287,Omar Islas,mx MEX,"MF,FW",UNAM,25,1996,3.3,5,4,1,2,2,1,1,100.0,0,1,0,1,4,9,1,0,Matches
287,288,Omar Israel Mendoza,mx MEX,DF,Querétaro,32,1988,25.2,43,16,27,14,2,23,41,56.1,18,18,6,12,26,69,46,0,Matches
288,289,Edgar Iván López,mx MEX,FW,Tijuana,22,1999,3.2,,2,,,,,,,,,,,1,,,,Matches
289,290,José Iván Rodríguez,mx MEX,MF,León,25,1996,24.5,62,35,30,28,4,25,72,34.7,47,16,7,9,35,97,39,0,Matches
290,291,Vincent Janssen,nl NED,"FW,MF",Monterrey,27,1994,14.4,9,6,2,4,3,4,7,57.1,3,4,1,3,2,11,4,0,Matches
291,292,Ignacio Jeraldino,cl CHI,FW,Santos,25,1995,4.7,6,2,3,3,0,1,4,25.0,3,5,0,5,1,7,2,0,Matches
292,293,José de Jesús Godínez,mx MEX,"FW,MF",Guadalajara,24,1997,2.7,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,3,0,Matches
293,294,José de Jesús Godínez,mx MEX,"FW,MF",Querétaro,24,1997,0.7,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
294,295,Antonio de Jesús López,gt GUA,MF,América,24,1997,2.2,6,4,2,4,0,2,7,28.6,5,1,1,0,1,7,0,0,Matches
295,296,Antonio de Jesús López,gt GUA,MF,Necaxa,24,1997,1.4,5,2,3,1,1,4,6,66.7,2,1,0,1,2,7,3,0,Matches
296,297,Cristian Jiménez,mx MEX,MF,Cruz Azul,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
297,298,Jaiber Jiménez,mx MEX,"DF,MF",Cruz Azul,26,1995,1.5,3,3,0,2,1,1,1,100.0,0,1,0,1,2,5,2,0,Matches
298,299,Oscar Jiménez,mx MEX,GK,América,32,1988,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
299,300,Miguel Jiménez Ponce,mx MEX,GK,Guadalajara,31,1990,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
300,301,José Joaquín Esquivel,mx MEX,"MF,DF",FC Juárez,23,1998,25.7,44,20,19,24,1,27,53,50.9,26,37,15,22,47,91,57,0,Matches
301,302,José Joaquín Martínez,mx MEX,"DF,MF",Cruz Azul,34,1987,8.7,11,5,7,4,0,6,10,60.0,4,4,1,3,12,23,13,0,Matches
302,303,Julio José González,mx MEX,GK,UNAM,30,1991,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,0,Matches
303,304,Juan José Sánchez,co COL,DF,UANL,23,1998,3.3,7,6,4,2,1,2,2,100.0,0,1,0,1,5,12,16,1,Matches
304,305,Alberto Joshimar Acosta,mx MEX,DF,FC Juárez,33,1988,13.5,47,26,33,13,1,31,53,58.5,22,15,3,12,22,69,20,0,Matches
305,306,José Juan Macías,mx MEX,"FW,MF",Guadalajara,21,1999,2.9,6,4,1,3,2,1,4,25.0,3,0,0,0,0,6,1,0,Matches
306,307,José Juan Vázquez,mx MEX,MF,Toluca,33,1988,15.7,45,27,25,15,5,22,33,66.7,11,8,2,6,27,72,11,0,Matches
307,308,José Juan Vázquez,mx MEX,MF,Tijuana,33,1988,13.5,29,18,19,8,2,16,26,61.5,10,16,5,11,26,55,18,0,Matches
308,309,Ramón Juárez,mx MEX,DF,Atlético,20,2001,8.7,13,9,11,2,0,8,11,72.7,3,7,6,1,14,27,42,0,Matches
309,310,Ramón Juárez,mx MEX,MF,Puebla,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
310,311,Heriberto Jurado,mx MEX,"FW,MF",Necaxa,16,2005,8.7,19,12,6,9,4,9,17,52.9,8,10,0,10,2,21,5,0,Matches
311,312,Sebastián Jurado,mx MEX,GK,Cruz Azul,23,1997,11.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
312,313,Gary Kagelmacher,uy URU,DF,León,33,1988,5.6,13,10,10,3,0,6,10,60.0,4,11,9,2,7,20,25,0,Matches
313,314,Matías Kranevitter,ar ARG,"MF,DF",Monterrey,28,1993,17.0,31,22,15,13,3,16,35,45.7,19,13,3,10,23,54,16,0,Matches
314,315,Roberto de la Rosa,mx MEX,"FW,MF",Pachuca,21,2000,10.5,4,0,2,2,0,1,6,16.7,5,4,0,4,0,4,1,1,Matches
315,316,Mauro Laínez,mx MEX,"FW,MF",América,25,1996,12.2,10,6,6,2,2,2,7,28.6,5,10,1,9,4,14,9,0,Matches
316,317,Gibran Lajud,mx MEX,GK,Santos,27,1993,8.0,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0,Matches
317,318,Emilio Lara,mx MEX,DF,América,19,2002,1.0,0,0,0,0,0,0,0,,0,4,2,2,1,1,1,0,Matches
318,319,Miguel Layún,mx MEX,"DF,MF",América,33,1988,18.1,22,11,13,8,1,15,20,75.0,5,10,3,7,8,30,27,0,Matches
319,320,Anderson Leite,br BRA,MF,FC Juárez,28,1993,6.4,7,1,3,4,0,5,14,35.7,9,7,0,7,13,20,3,0,Matches
320,321,Armando León,mx MEX,FW,León,21,2000,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
321,322,Dario Lezcano,py PAR,"FW,MF",FC Juárez,31,1990,4.3,1,0,1,0,0,0,2,0.0,2,5,0,5,1,2,2,0,Matches
322,323,Igor Lichnovsky,cl CHI,DF,UANL,27,1994,4.1,3,3,1,2,0,1,5,20.0,4,2,1,1,7,10,7,1,Matches
323,324,Erik Lira,mx MEX,MF,Cruz Azul,21,2000,14.4,28,16,15,13,0,21,34,61.8,13,11,7,4,15,43,12,3,Matches
324,325,Erik Lira,mx MEX,"MF,DF",UNAM,21,2000,11.7,27,21,15,11,1,10,25,40.0,15,15,1,14,11,38,22,0,Matches
325,326,Alan López,mx MEX,MF,Mazatlán,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
326,327,Raúl López Gómez,mx MEX,DF,Toluca,28,1993,26.6,69,37,50,12,7,50,83,60.2,33,24,6,18,20,89,43,0,Matches
327,328,José López,mx MEX,"MF,FW",FC Juárez,21,1999,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,Matches
328,329,Leonel López,mx MEX,MF,UNAM,27,1994,21.8,52,30,10,38,4,26,66,39.4,40,20,1,19,19,71,8,2,Matches
329,330,Lisandro López,ar ARG,DF,Tijuana,31,1989,12.8,20,13,15,5,0,11,19,57.9,8,18,9,9,37,57,65,1,Matches
330,331,Nicolás López,uy URU,"FW,MF",UANL,27,1993,16.6,17,9,3,9,5,4,8,50.0,4,9,0,9,7,24,4,0,Matches
331,332,Vladimir Loroña,mx MEX,DF,Tijuana,22,1998,26.2,83,52,51,26,6,45,69,65.2,24,32,12,20,26,109,61,2,Matches
332,333,Brian Lozano,uy URU,"MF,FW",Santos,27,1994,17.8,25,17,9,7,9,9,50,18.0,41,11,0,11,8,33,0,0,Matches
333,334,José Lozano,mx MEX,"MF,FW",Atlético,22,1998,7.2,5,4,2,1,2,3,7,42.9,4,1,0,1,5,10,4,0,Matches
334,335,Luis Lozoya,mx MEX,FW,Tijuana,28,1993,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
335,336,Lucao,br BRA,"DF,MF",Puebla,28,1993,18.6,37,23,19,16,2,23,31,74.2,8,34,18,16,25,62,81,0,Matches
336,337,Oscar Macías,mx MEX,MF,FC Juárez,23,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
337,338,Fernando Madrigal,mx MEX,MF,América,29,1991,6.7,9,5,3,6,0,1,13,7.7,12,6,0,6,9,18,6,0,Matches
338,339,Fernando Madrigal,mx MEX,MF,Necaxa,29,1991,12.1,21,13,8,10,3,8,23,34.8,15,7,2,5,5,26,11,0,Matches
339,340,Luis Madrigal,mx MEX,FW,Querétaro,28,1993,2.7,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,2,0,Matches
340,341,José Madueña,mx MEX,DF,FC Juárez,31,1990,0.9,2,1,1,0,1,1,2,50.0,1,1,1,0,0,2,3,0,Matches
341,342,Deivoon Magaña,mx MEX,MF,Guadalajara,21,2000,0.3,2,1,1,1,0,0,0,,0,2,0,2,0,2,0,0,Matches
342,343,Luis Malagón,mx MEX,GK,Necaxa,24,1997,26.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,Matches
343,344,Federico Mancuello,ar ARG,MF,Puebla,32,1989,10.8,23,16,6,16,1,10,21,47.6,11,9,0,9,7,30,10,0,Matches
344,345,Mauro Manotas,co COL,FW,Tijuana,26,1995,22.6,13,4,1,7,5,4,12,33.3,8,5,1,4,1,14,19,0,Matches
345,346,Luis Manuel García,mx MEX,GK,Toluca,28,1992,21.5,2,0,2,0,0,2,5,40.0,3,1,0,1,0,2,16,3,Matches
346,347,Jahaziel Marchand,mx MEX,MF,Pachuca,19,2001,3.0,4,2,1,3,0,1,3,33.3,2,1,0,1,8,12,1,0,Matches
347,348,Gonzalo Maroni,ar ARG,"MF,FW",Atlas,22,1999,1.9,3,2,1,1,1,2,4,50.0,2,2,0,2,1,4,2,0,Matches
348,349,Ángel Márquez,mx MEX,MF,Atlas,21,2000,22.7,38,22,15,20,3,16,36,44.4,20,23,4,19,29,67,14,0,Matches
349,350,Henry Martín,mx MEX,FW,América,28,1992,15.9,4,3,0,2,2,0,3,0.0,3,6,0,6,1,5,12,0,Matches
350,351,Guillermo Martínez Ayala,mx MEX,FW,Puebla,26,1995,14.1,6,2,1,2,3,3,4,75.0,1,4,0,4,1,7,15,0,Matches
351,352,Enzo Martínez,uy URU,DF,Querétaro,23,1998,15.0,32,16,26,6,0,19,27,70.4,8,21,11,10,33,65,55,0,Matches
352,353,Federico Martínez,uy URU,"FW,MF",León,25,1996,6.1,9,6,5,3,1,6,10,60.0,4,4,0,4,5,14,2,0,Matches
353,354,Fidel Martínez,ec ECU,"FW,MF",Tijuana,31,1990,5.8,3,2,0,2,1,0,5,0.0,5,3,1,2,3,6,0,0,Matches
354,355,Fidel Martínez,ec ECU,"FW,MF",Querétaro,31,1990,1.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
