,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches
127,128,Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,0.2,16,0,0,11,5,0,16,0,0,,1,0,10,2,Matches
128,129,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,16.8,927,10,89,371,483,89,927,37,77,48.1,52,20,688,106,Matches
129,130,Danilho Doekhi,nl NED,DF,Vitesse,23,1998,28.9,1853,175,845,875,150,55,1853,11,13,84.6,16,9,1063,17,Matches
130,131,Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,11.9,648,19,116,348,190,16,648,12,24,50.0,20,11,401,43,Matches
131,132,Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,6.5,235,4,45,79,114,23,235,5,11,45.5,16,8,144,43,Matches
132,133,Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,26.4,812,26,58,331,437,163,810,40,80,50.0,120,57,604,188,Matches
133,134,Augustin Drakpe,nl NED,DF,Sparta R'dam,19,2001,0.3,12,1,8,4,0,0,12,0,0,,0,0,4,0,Matches
134,135,Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,22.8,1516,211,846,623,57,13,1516,7,11,63.6,17,7,886,5,Matches
135,136,Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26.0,758,599,751,7,0,0,758,0,0,,0,0,371,0,Matches
136,137,Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,30.0,1274,76,359,661,263,28,1274,21,37,56.8,46,19,624,46,Matches
137,138,Laros Duarte,nl NED,MF,Sparta R'dam,24,1997,2.1,104,4,27,51,27,0,104,5,5,100.0,4,2,69,2,Matches
138,139,Laros Duarte,nl NED,MF,Groningen,24,1997,25.4,1295,48,297,772,240,6,1295,19,26,73.1,27,13,692,21,Matches
139,140,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,9.7,484,15,85,244,166,25,484,18,29,62.1,42,25,345,50,Matches
140,141,Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,0.2,6,0,1,4,1,0,6,1,1,100.0,0,0,3,0,Matches
141,142,Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,6.8,291,16,114,145,33,1,291,0,5,0.0,6,2,135,5,Matches
142,143,Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,0.2,7,0,2,2,3,0,7,0,0,,2,0,5,0,Matches
143,144,Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,0.3,15,2,12,4,0,0,15,1,1,100.0,0,1,4,0,Matches
144,145,Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,10.8,385,16,35,146,207,47,385,13,31,41.9,49,15,285,77,Matches
145,146,Mario Engels,de GER,FW,Sparta R'dam,27,1993,12.2,363,6,33,124,214,56,363,18,52,34.6,51,20,224,71,Matches
146,147,Luca Everink,nl NED,DF,Twente,20,2001,1.8,114,5,34,55,31,2,114,10,13,76.9,2,4,47,5,Matches
147,148,Håkon Evjen,no NOR,"FW,MF",AZ Alkmaar,21,2000,10.1,563,13,98,265,206,27,563,16,30,53.3,34,19,347,60,Matches
148,149,Milan van Ewijk,nl NED,DF,Heerenveen,20,2000,32.2,2058,159,790,897,399,31,2058,32,46,69.6,51,19,999,70,Matches
149,150,Noah Fadiga,sn SEN,DF,Heracles Almelo,21,1999,30.1,1717,81,526,814,402,39,1717,31,62,50.0,56,28,923,70,Matches
150,151,Leroy Fer,nl NED,MF,Feyenoord,31,1990,0.1,15,0,3,12,0,0,15,0,0,,0,0,14,0,Matches
151,152,Arianit Ferati,de GER,"MF,DF",Fortuna Sittard,23,1997,8.2,408,21,127,194,92,5,408,13,21,61.9,18,6,209,22,Matches
152,153,Leandro Fernandes,nl NED,"FW,MF",Zwolle,21,1999,0.8,42,1,4,25,15,2,42,2,3,66.7,3,3,26,2,Matches
153,154,Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,27.7,1010,65,135,501,395,99,1010,37,60,61.7,72,22,606,89,Matches
154,155,Juriën Gaari,cw CUW,DF,RKC Waalwijk,27,1993,25.8,1420,103,560,587,290,28,1420,18,31,58.1,52,19,637,43,Matches
155,156,Cody Gakpo,nl NED,FW,PSV Eindhoven,22,1999,21.2,1126,13,71,343,732,128,1125,77,130,59.2,70,41,770,157,Matches
